chain,start,end,duration_d,first_native_impulse_idx_offset,in_conc_at_end,state_end_plus7,state_end_plus30,subperiod
Sui,2025-05-10 23:59:59,2025-05-16 23:59:59,7,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Sui,2025-06-02 23:59:59,2025-06-05 23:59:59,4,1.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Sui,2025-06-13 23:59:59,2025-06-16 23:59:59,4,1.0,True,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
Sui,2025-07-11 23:59:59,2025-07-14 23:59:59,4,,False,BROAD_RISK_EXPANSION,ETH_BROADENING,2025-2026
Sui,2025-07-22 23:59:59,2025-07-25 23:59:59,4,2.0,False,ETH_BROADENING,NARROW_LEADERSHIP,2025-2026
Sui,2025-08-14 23:59:59,2025-08-17 23:59:59,4,1.0,False,NARROW_LEADERSHIP,NARROW_LEADERSHIP,2025-2026
Sui,2025-08-28 23:59:59,2025-08-30 23:59:59,3,2.0,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2025-2026
Sui,2025-09-14 23:59:59,2025-09-21 23:59:59,8,2.0,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Sui,2025-10-06 23:59:59,2025-10-12 23:59:59,7,6.0,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Sui,2025-11-12 23:59:59,2025-11-14 23:59:59,3,2.0,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2025-2026
Sui,2025-12-09 23:59:59,2025-12-11 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,LARGE_ALT_ROTATION,2025-2026
Sui,2025-12-21 23:59:59,2025-12-27 23:59:59,7,4.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Sui,2026-01-12 23:59:59,2026-01-14 23:59:59,3,1.0,True,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2025-2026
Sui,2026-01-15 23:59:59,2026-01-20 23:59:59,6,5.0,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2025-2026
Sui,2026-02-16 23:59:59,2026-02-18 23:59:59,3,,False,CAPITAL_EXIT,BTC_CONCENTRATION,2025-2026
Sui,2026-02-27 23:59:59,2026-03-01 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Sui,2026-04-12 23:59:59,2026-04-16 23:59:59,5,,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Sui,2026-04-17 23:59:59,2026-04-19 23:59:59,3,2.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Sui,2026-06-14 23:59:59,2026-06-18 23:59:59,5,1.0,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2025-2026
Sui,2026-07-08 23:59:59,2026-07-12 23:59:59,5,1.0,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
Sui,2026-07-16 23:59:59,2026-07-20 23:59:59,5,1.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Hyperliquid L1,2024-12-09 23:59:59,2024-12-12 23:59:59,4,3.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Hyperliquid L1,2025-01-03 23:59:59,2025-01-05 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Hyperliquid L1,2025-02-10 23:59:59,2025-02-13 23:59:59,4,1.0,True,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
Hyperliquid L1,2025-03-02 23:59:59,2025-03-09 23:59:59,8,1.0,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
Hyperliquid L1,2025-04-26 23:59:59,2025-04-30 23:59:59,5,3.0,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Hyperliquid L1,2025-08-12 23:59:59,2025-08-14 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Hyperliquid L1,2025-08-17 23:59:59,2025-08-19 23:59:59,3,2.0,False,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
Hyperliquid L1,2025-08-22 23:59:59,2025-08-24 23:59:59,3,2.0,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2025-2026
Hyperliquid L1,2025-10-09 23:59:59,2025-10-11 23:59:59,3,,False,MIXED_NO_CLEAR_ROUTE,LARGE_ALT_ROTATION,2025-2026
Hyperliquid L1,2026-04-16 23:59:59,2026-04-20 23:59:59,5,3.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Hyperliquid L1,2026-05-03 23:59:59,2026-05-12 23:59:59,10,2.0,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
Hyperliquid L1,2026-06-22 23:59:59,2026-06-24 23:59:59,3,,False,SMALL_CAP_ROTATION,BTC_CONCENTRATION,2025-2026
PulseChain,2024-11-13 23:59:59,2024-11-21 23:59:59,3,1.0,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
PulseChain,2025-11-12 23:59:59,2025-11-14 23:59:59,3,2.0,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2025-2026
PulseChain,2025-12-01 23:59:59,2025-12-03 23:59:59,3,1.0,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
PulseChain,2025-12-12 23:59:59,2025-12-14 23:59:59,3,2.0,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
PulseChain,2026-01-14 23:59:59,2026-01-19 23:59:59,6,1.0,False,BTC_CONCENTRATION,CAPITAL_EXIT,2025-2026
PulseChain,2026-02-14 23:59:59,2026-02-16 23:59:59,3,2.0,False,CAPITAL_EXIT,MIXED_NO_CLEAR_ROUTE,2025-2026
PulseChain,2026-02-27 23:59:59,2026-03-01 23:59:59,3,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
PulseChain,2026-03-15 23:59:59,2026-03-18 23:59:59,4,1.0,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
PulseChain,2026-04-11 23:59:59,2026-04-24 23:59:59,14,1.0,True,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
PulseChain,2026-05-08 23:59:59,2026-05-13 23:59:59,6,2.0,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
Cronos,2024-09-14 23:59:59,2024-09-16 23:59:59,3,,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2024
Cronos,2024-09-19 23:59:59,2024-11-08 23:59:59,6,1.0,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2024
Cronos,2025-11-30 23:59:59,2025-12-02 23:59:59,3,2.0,False,STABLECOIN_PARKING,NARROW_LEADERSHIP,2025-2026
Cronos,2026-01-08 23:59:59,2026-01-13 23:59:59,6,,True,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2025-2026
Cronos,2026-02-20 23:59:59,2026-02-22 23:59:59,3,1.0,False,CAPITAL_EXIT,MIXED_NO_CLEAR_ROUTE,2025-2026
Cronos,2026-03-15 23:59:59,2026-03-19 23:59:59,5,1.0,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Cronos,2026-04-12 23:59:59,2026-04-14 23:59:59,3,,True,BTC_CONCENTRATION,MID_CAP_ROTATION,2025-2026
Cronos,2026-04-17 23:59:59,2026-04-22 23:59:59,6,2.0,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2025-2026
Cronos,2026-05-07 23:59:59,2026-05-12 23:59:59,6,1.0,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
