chain,start,end,duration_d,brd_chg,disp_chg,rb_spread,has_opposing,classification,in_conc,state7,state30,subperiod
OP Mainnet,2025-12-05 23:59:59,2025-12-07 23:59:59,3,-0.042,0.01212,0.00979,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2025-12-24 23:59:59,2025-12-26 23:59:59,3,-0.042,0.0326,0.009,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
OP Mainnet,2025-12-29 23:59:59,2025-12-31 23:59:59,3,0.144,-0.02203,0.01537,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
OP Mainnet,2026-01-07 23:59:59,2026-01-11 23:59:59,5,0.018,-0.01353,0.00745,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2025-2026
OP Mainnet,2026-01-20 23:59:59,2026-01-22 23:59:59,3,0.098,0.21291,0.00568,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,CAPITAL_EXIT,2025-2026
OP Mainnet,2026-04-07 23:59:59,2026-04-09 23:59:59,3,-0.182,0.04699,0.01015,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MID_CAP_ROTATION,2025-2026
OP Mainnet,2026-04-10 23:59:59,2026-04-16 23:59:59,7,-0.01,2.74107,0.00512,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
OP Mainnet,2026-07-02 23:59:59,2026-07-04 23:59:59,3,0.118,-0.11502,0.00853,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
OP Mainnet,2026-07-10 23:59:59,2026-07-12 23:59:59,3,-0.162,-0.01727,0.00718,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
OP Mainnet,2026-07-16 23:59:59,2026-07-20 23:59:59,5,0.07,0.01681,0.00373,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
OP Mainnet,2026-08-06 23:59:59,2026-08-08 23:59:59,3,0.036,0.01193,0.0036,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,,2025-2026
OP Mainnet,2026-08-16 23:59:59,2026-08-19 23:59:59,4,0.168,-0.05161,0.00999,False,GLOBAL_BREADTH_DISPERSION,True,,,2025-2026
Bitcoin,2023-05-28 23:59:59,2023-06-01 23:59:59,4,0.002,-0.04767,0.0034,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Bitcoin,2023-06-28 23:59:59,2023-06-30 23:59:59,3,-0.128,,0.01411,True,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2023
Bitcoin,2023-07-03 23:59:59,2023-07-08 23:59:59,6,0.108,0.68673,0.00658,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,2023
Bitcoin,2023-08-11 23:59:59,2023-08-14 23:59:59,4,-0.086,-0.0061,0.00253,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2023
Bitcoin,2023-08-15 23:59:59,2023-08-18 23:59:59,4,-0.072,0.46011,0.01592,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2023
Bitcoin,2023-09-09 23:59:59,2023-09-17 23:59:59,7,0.258,0.0458,0.00594,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2023
Bitcoin,2023-10-03 23:59:59,2023-10-13 23:59:59,10,-0.592,,0.00433,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Bitcoin,2023-10-30 23:59:59,2023-11-03 23:59:59,5,0.026,-0.04324,0.00257,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2023
Bitcoin,2023-11-22 23:59:59,2023-11-29 23:59:59,7,-0.072,0.03966,0.00204,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2023
Bitcoin,2023-12-21 23:59:59,2023-12-23 23:59:59,3,-0.8,,0.01362,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2023
Bitcoin,2024-01-28 23:59:59,2024-01-30 23:59:59,3,0.074,-0.00066,0.01103,True,RANK_BAND_REPRICING,True,ETH_BROADENING,BTC_CONCENTRATION,2024
Bitcoin,2024-02-08 23:59:59,2024-02-16 23:59:59,9,0.18,0.02045,0.00527,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-02-18 23:59:59,2024-02-23 23:59:59,6,0.054,0.02669,0.00716,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Bitcoin,2024-03-01 23:59:59,2024-03-18 23:59:59,18,-0.124,0.11304,0.0098,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-03-27 23:59:59,2024-03-30 23:59:59,4,-0.016,-0.06006,0.01157,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-04-01 23:59:59,2024-04-04 23:59:59,4,-0.018,-0.03878,0.01261,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-04-22 23:59:59,2024-04-29 23:59:59,8,-0.096,-0.40755,0.00706,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-05-09 23:59:59,2024-05-12 23:59:59,4,0.068,0.02002,0.0048,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Bitcoin,2024-05-18 23:59:59,2024-05-20 23:59:59,3,-0.112,-0.01227,0.00926,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-05-22 23:59:59,2024-05-29 23:59:59,8,0.18,0.04921,0.00449,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-06-11 23:59:59,2024-06-13 23:59:59,3,0.05,0.01214,0.01068,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-07-14 23:59:59,2024-07-16 23:59:59,3,0.032,0.00746,0.00964,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2024
Bitcoin,2024-07-21 23:59:59,2024-07-30 23:59:59,10,-0.304,-0.08748,0.00796,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-08-18 23:59:59,2024-08-21 23:59:59,4,0.016,-0.00554,0.01672,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-08-28 23:59:59,2024-09-01 23:59:59,5,0.072,0.00876,0.01157,False,RANK_BAND_REPRICING,False,LARGE_ALT_ROTATION,BROAD_RISK_EXPANSION,2024
Bitcoin,2024-09-10 23:59:59,2024-09-13 23:59:59,4,0.006,-0.00167,0.00257,False,TRUE_STALL,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Bitcoin,2024-09-14 23:59:59,2024-09-18 23:59:59,5,0.474,,0.00335,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2024
Bitcoin,2024-10-20 23:59:59,2024-10-22 23:59:59,3,-0.196,0.0016,0.00642,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-10-23 23:59:59,2024-10-28 23:59:59,6,-0.102,0.19206,0.01555,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Bitcoin,2024-11-08 23:59:59,2024-11-10 23:59:59,3,0.044,0.02039,0.01031,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Bitcoin,2024-11-11 23:59:59,2024-11-13 23:59:59,3,-0.188,0.11183,0.03066,True,OFFSETTING_LOCAL_ROTATION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Bitcoin,2024-11-20 23:59:59,2024-11-23 23:59:59,4,0.14,0.03237,0.01416,False,RANK_BAND_REPRICING,True,BROAD_RISK_EXPANSION,MID_CAP_ROTATION,2024
Bitcoin,2024-11-24 23:59:59,2024-11-30 23:59:59,7,0.11,0.11758,0.00889,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-12-05 23:59:59,2024-12-07 23:59:59,3,-0.002,-0.54465,0.00765,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,2024
Bitcoin,2024-12-12 23:59:59,2024-12-17 23:59:59,6,-0.054,-0.05045,0.02038,False,RANK_BAND_REPRICING,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Bitcoin,2024-12-18 23:59:59,2024-12-25 23:59:59,8,-0.198,0.12809,0.00976,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Bitcoin,2025-01-06 23:59:59,2025-01-10 23:59:59,5,-0.048,-0.15528,0.01507,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Bitcoin,2025-01-25 23:59:59,2025-01-29 23:59:59,5,-0.122,0.12505,0.01036,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
Bitcoin,2025-03-18 23:59:59,2025-03-20 23:59:59,3,0.036,0.00351,0.01124,False,RANK_BAND_REPRICING,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2025-2026
Bitcoin,2025-03-25 23:59:59,2025-03-31 23:59:59,7,-0.008,0.00947,0.00958,False,TRUE_STALL,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Bitcoin,2025-05-01 23:59:59,2025-05-07 23:59:59,7,0.092,0.08313,0.0114,False,RANK_BAND_REPRICING,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-06-12 23:59:59,2025-06-19 23:59:59,8,-0.002,-0.0207,0.01138,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2025-2026
Bitcoin,2025-07-16 23:59:59,2025-07-19 23:59:59,4,0.064,-0.02643,0.01024,False,RANK_BAND_REPRICING,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-08-14 23:59:59,2025-08-20 23:59:59,7,-0.162,-0.0234,0.01271,False,RANK_BAND_REPRICING,False,NARROW_LEADERSHIP,NARROW_LEADERSHIP,2025-2026
Bitcoin,2025-08-25 23:59:59,2025-08-28 23:59:59,4,0.168,0.00916,0.0188,True,OFFSETTING_LOCAL_ROTATION,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-09-17 23:59:59,2025-09-24 23:59:59,8,-0.164,-0.19118,0.00557,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-10-02 23:59:59,2025-10-12 23:59:59,11,-0.262,-0.13,0.0122,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Bitcoin,2025-10-26 23:59:59,2025-11-01 23:59:59,7,-0.092,-0.10667,0.01088,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-11-29 23:59:59,2025-12-03 23:59:59,5,0.054,-0.00182,0.0114,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-12-04 23:59:59,2025-12-06 23:59:59,3,-0.014,-0.04109,0.01011,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2025-12-23 23:59:59,2025-12-25 23:59:59,3,-0.08,0.18518,0.00704,False,GLOBAL_BREADTH_DISPERSION,True,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2026-01-20 23:59:59,2026-01-22 23:59:59,3,0.098,0.21291,0.00568,False,GLOBAL_BREADTH_DISPERSION,True,LARGE_ALT_ROTATION,CAPITAL_EXIT,2025-2026
Bitcoin,2026-03-04 23:59:59,2026-03-11 23:59:59,8,0.182,0.02262,0.00404,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Bitcoin,2026-03-25 23:59:59,2026-03-28 23:59:59,4,-0.314,-0.08996,0.01112,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Bitcoin,2026-03-29 23:59:59,2026-04-02 23:59:59,5,-0.02,-0.08768,0.00486,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Bitcoin,2026-04-06 23:59:59,2026-04-15 23:59:59,10,-0.092,1.68027,0.00629,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Bitcoin,2026-04-23 23:59:59,2026-04-25 23:59:59,3,0.07,-0.00774,0.0016,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Bitcoin,2026-04-27 23:59:59,2026-04-29 23:59:59,3,-0.02,-0.02117,0.00798,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2025-2026
Bitcoin,2026-05-09 23:59:59,2026-05-14 23:59:59,6,-0.048,-0.00959,0.009,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,2025-2026
Bitcoin,2026-06-17 23:59:59,2026-06-20 23:59:59,4,-0.04,-0.01829,0.0073,False,GLOBAL_BREADTH_DISPERSION,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2025-2026
Bitcoin,2026-07-06 23:59:59,2026-07-08 23:59:59,3,-0.228,-0.04056,0.00732,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Sui,2024-10-13 23:59:59,2024-10-16 23:59:59,4,0.172,0.05258,0.00899,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2024
Sui,2024-10-17 23:59:59,2024-10-21 23:59:59,5,-0.176,-0.04827,0.00379,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2024
Sui,2024-10-31 23:59:59,2024-11-02 23:59:59,3,-0.008,-0.06875,0.01773,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,2024
Sui,2024-11-05 23:59:59,2024-11-07 23:59:59,3,0.344,0.03773,0.02932,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Sui,2024-11-08 23:59:59,2024-11-10 23:59:59,3,0.044,0.02039,0.01031,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,2024
Sui,2024-11-22 23:59:59,2024-11-25 23:59:59,4,0.092,0.06448,0.02146,False,RANK_BAND_REPRICING,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Sui,2024-12-04 23:59:59,2024-12-08 23:59:59,5,-0.006,0.14185,0.00904,False,GLOBAL_BREADTH_DISPERSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
Sui,2024-12-09 23:59:59,2024-12-12 23:59:59,4,0.006,-0.23866,0.02536,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Sui,2024-12-27 23:59:59,2024-12-29 23:59:59,3,-0.042,-0.03823,0.0074,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2024
Sui,2025-01-11 23:59:59,2025-01-13 23:59:59,3,-0.002,0.01201,0.02162,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Sui,2025-02-14 23:59:59,2025-02-19 23:59:59,6,0.046,0.09309,0.00521,False,GLOBAL_BREADTH_DISPERSION,False,STABLECOIN_PARKING,STABLECOIN_PARKING,2025-2026
Sui,2025-02-24 23:59:59,2025-02-26 23:59:59,3,0.008,0.05583,0.01173,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,BTC_CONCENTRATION,2025-2026
Sui,2025-03-29 23:59:59,2025-04-04 23:59:59,7,-0.018,-0.05817,0.0118,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Sui,2025-04-19 23:59:59,2025-04-21 23:59:59,3,-0.014,-0.00711,0.00831,False,TRUE_STALL,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Sui,2025-05-10 23:59:59,2025-05-16 23:59:59,7,-0.036,-0.08587,0.01123,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Sui,2025-06-02 23:59:59,2025-06-05 23:59:59,4,-0.164,-0.03695,0.00879,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Sui,2025-06-13 23:59:59,2025-06-16 23:59:59,4,0.056,-0.00282,0.00785,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
Sui,2025-07-11 23:59:59,2025-07-14 23:59:59,4,0.354,0.01746,0.00615,False,GLOBAL_BREADTH_DISPERSION,True,BROAD_RISK_EXPANSION,ETH_BROADENING,2025-2026
Sui,2025-07-22 23:59:59,2025-07-25 23:59:59,4,0.036,-0.05182,0.018,False,RANK_BAND_REPRICING,False,ETH_BROADENING,NARROW_LEADERSHIP,2025-2026
Sui,2025-08-14 23:59:59,2025-08-17 23:59:59,4,-0.096,-0.02758,0.01496,False,RANK_BAND_REPRICING,False,NARROW_LEADERSHIP,NARROW_LEADERSHIP,2025-2026
Sui,2025-08-28 23:59:59,2025-08-30 23:59:59,3,0.038,0.00988,0.00508,False,GLOBAL_BREADTH_DISPERSION,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,2025-2026
Sui,2025-09-14 23:59:59,2025-09-21 23:59:59,8,-0.188,0.09789,0.00794,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Sui,2025-10-06 23:59:59,2025-10-12 23:59:59,7,-0.29,-0.00248,0.01975,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,2025-2026
Sui,2025-11-12 23:59:59,2025-11-14 23:59:59,3,0.0,0.03469,0.01081,False,RANK_BAND_REPRICING,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2025-2026
Sui,2025-12-09 23:59:59,2025-12-11 23:59:59,3,0.028,-0.00762,0.01424,True,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,LARGE_ALT_ROTATION,2025-2026
Sui,2025-12-21 23:59:59,2025-12-27 23:59:59,7,-0.18,0.11847,0.00447,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Sui,2026-01-12 23:59:59,2026-01-14 23:59:59,3,0.364,0.08285,0.00636,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2025-2026
Sui,2026-01-15 23:59:59,2026-01-20 23:59:59,6,-0.25,-0.03642,0.01543,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,2025-2026
Sui,2026-02-16 23:59:59,2026-02-18 23:59:59,3,0.018,0.00133,0.00804,False,TRUE_STALL,False,CAPITAL_EXIT,BTC_CONCENTRATION,2025-2026
Sui,2026-02-27 23:59:59,2026-03-01 23:59:59,3,0.042,-0.02092,0.0078,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
Sui,2026-04-12 23:59:59,2026-04-16 23:59:59,5,0.112,1.94126,0.00671,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Sui,2026-04-17 23:59:59,2026-04-19 23:59:59,3,-0.166,-3.7171,0.01385,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Sui,2026-06-14 23:59:59,2026-06-18 23:59:59,5,-0.004,-0.1494,0.00514,False,GLOBAL_BREADTH_DISPERSION,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,2025-2026
Sui,2026-07-08 23:59:59,2026-07-12 23:59:59,5,0.054,0.00927,0.00158,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
Sui,2026-07-16 23:59:59,2026-07-20 23:59:59,5,0.07,0.01681,0.00373,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Hyperliquid L1,2024-12-09 23:59:59,2024-12-12 23:59:59,4,0.006,-0.23866,0.02536,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2024
Hyperliquid L1,2025-01-03 23:59:59,2025-01-05 23:59:59,3,-0.048,-0.22848,0.01599,False,RANK_BAND_REPRICING,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Hyperliquid L1,2025-02-10 23:59:59,2025-02-13 23:59:59,4,0.01,0.01999,0.00749,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,2025-2026
Hyperliquid L1,2025-03-02 23:59:59,2025-03-09 23:59:59,8,0.01,0.08614,0.01647,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
Hyperliquid L1,2025-04-26 23:59:59,2025-04-30 23:59:59,5,0.158,0.05575,0.00421,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,2025-2026
Hyperliquid L1,2025-08-12 23:59:59,2025-08-14 23:59:59,3,-0.182,-0.00313,0.02005,True,OFFSETTING_LOCAL_ROTATION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,2025-2026
Hyperliquid L1,2025-08-17 23:59:59,2025-08-19 23:59:59,3,-0.09,-0.01874,0.01594,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,2025-2026
Hyperliquid L1,2025-08-22 23:59:59,2025-08-24 23:59:59,3,0.012,-0.01401,0.00699,False,GLOBAL_BREADTH_DISPERSION,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,2025-2026
Hyperliquid L1,2025-10-09 23:59:59,2025-10-11 23:59:59,3,-0.13,0.06732,0.06003,False,RANK_BAND_REPRICING,False,MIXED_NO_CLEAR_ROUTE,LARGE_ALT_ROTATION,2025-2026
Hyperliquid L1,2026-04-16 23:59:59,2026-04-20 23:59:59,5,0.146,-2.61944,0.00549,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
Hyperliquid L1,2026-05-03 23:59:59,2026-05-12 23:59:59,10,0.09,-0.11768,0.00439,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
Hyperliquid L1,2026-06-22 23:59:59,2026-06-24 23:59:59,3,-0.026,0.00218,0.01284,False,RANK_BAND_REPRICING,False,SMALL_CAP_ROTATION,BTC_CONCENTRATION,2025-2026
PulseChain,2024-11-13 23:59:59,2024-11-21 23:59:59,3,0.124,0.01408,0.01045,False,RANK_BAND_REPRICING,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,2024
PulseChain,2025-11-12 23:59:59,2025-11-14 23:59:59,3,0.0,0.03469,0.01081,False,RANK_BAND_REPRICING,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,2025-2026
PulseChain,2025-12-01 23:59:59,2025-12-03 23:59:59,3,0.094,-0.0256,0.01211,False,RANK_BAND_REPRICING,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,2025-2026
PulseChain,2025-12-12 23:59:59,2025-12-14 23:59:59,3,0.062,0.08375,0.00753,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,BTC_CONCENTRATION,2025-2026
PulseChain,2026-01-14 23:59:59,2026-01-19 23:59:59,6,-0.15,0.05869,0.01513,False,RANK_BAND_REPRICING,True,BTC_CONCENTRATION,CAPITAL_EXIT,2025-2026
PulseChain,2026-02-14 23:59:59,2026-02-16 23:59:59,3,-0.02,0.02141,0.00676,False,GLOBAL_BREADTH_DISPERSION,False,CAPITAL_EXIT,MIXED_NO_CLEAR_ROUTE,2025-2026
PulseChain,2026-02-27 23:59:59,2026-03-01 23:59:59,3,0.042,-0.02092,0.0078,False,GLOBAL_BREADTH_DISPERSION,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
PulseChain,2026-03-15 23:59:59,2026-03-18 23:59:59,4,-0.032,-0.00835,0.00884,False,GLOBAL_BREADTH_DISPERSION,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,2025-2026
PulseChain,2026-04-11 23:59:59,2026-04-24 23:59:59,14,0.158,-0.03216,0.00243,False,GLOBAL_BREADTH_DISPERSION,True,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
PulseChain,2026-05-08 23:59:59,2026-05-13 23:59:59,6,-0.142,-0.02083,0.00525,False,GLOBAL_BREADTH_DISPERSION,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,2025-2026
