chain,start,end,duration_d,imp_share_chg_pre5,imp_share_chg_post3,imp_share_ctrl_med,release_trigger,state_at_end,in_conc_at_end,state_end_plus7,state_end_plus30,fwd7_propagation,subperiod
OP Mainnet,2024-09-16 23:59:59,2024-09-19 23:59:59,4,-1.0,1.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,True,2024
OP Mainnet,2024-10-12 23:59:59,2024-10-16 23:59:59,5,0.5,-1.0,0.5,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
OP Mainnet,2024-10-18 23:59:59,2024-10-22 23:59:59,5,0.0,0.0,0.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
OP Mainnet,2024-11-08 23:59:59,2024-11-20 23:59:59,13,0.0,0.5,1.0,tvl_chg7,BTC_CONCENTRATION,True,BROAD_RISK_EXPANSION,BROAD_RISK_EXPANSION,True,2024
OP Mainnet,2024-12-03 23:59:59,2024-12-07 23:59:59,5,0.0,-0.5,1.0,vel7,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,True,2024
OP Mainnet,2024-12-08 23:59:59,2024-12-11 23:59:59,4,0.0,1.0,0.0,tvl_chg7,BROAD_RISK_EXPANSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
OP Mainnet,2024-12-31 23:59:59,2025-01-02 23:59:59,3,0.5,-0.5,0.0,tvl_chg7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
OP Mainnet,2025-01-03 23:59:59,2025-01-05 23:59:59,3,0.0,-0.5,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
OP Mainnet,2025-01-06 23:59:59,2025-01-10 23:59:59,5,0.5,-0.5,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
OP Mainnet,2025-02-14 23:59:59,2025-02-16 23:59:59,3,0.5,-0.5,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,False,2025-2026
OP Mainnet,2025-02-18 23:59:59,2025-02-21 23:59:59,4,-0.5,-0.5,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,STABLECOIN_PARKING,STABLECOIN_PARKING,False,2025-2026
OP Mainnet,2025-02-24 23:59:59,2025-02-26 23:59:59,3,0.5,0.0,0.0,imp_share,STABLECOIN_PARKING,False,STABLECOIN_PARKING,BTC_CONCENTRATION,False,2025-2026
OP Mainnet,2025-04-27 23:59:59,2025-05-02 23:59:59,6,0.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2025-2026
OP Mainnet,2025-05-29 23:59:59,2025-05-31 23:59:59,3,-1.0,0.0,1.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
OP Mainnet,2025-06-01 23:59:59,2025-06-03 23:59:59,3,0.0,1.0,0.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2025-2026
OP Mainnet,2025-07-04 23:59:59,2025-07-06 23:59:59,3,0.0,1.0,0.0,imp_share,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,False,2025-2026
OP Mainnet,2025-07-16 23:59:59,2025-07-20 23:59:59,5,-1.0,0.0,0.0,tvl_chg7,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2025-2026
OP Mainnet,2025-07-22 23:59:59,2025-07-24 23:59:59,3,1.0,-1.0,0.5,vel7,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,ETH_BROADENING,True,2025-2026
OP Mainnet,2025-08-15 23:59:59,2025-08-18 23:59:59,4,-1.0,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,False,2025-2026
OP Mainnet,2025-08-29 23:59:59,2025-08-31 23:59:59,3,-1.0,0.0,0.0,tvl_chg7,ETH_BROADENING,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,False,2025-2026
OP Mainnet,2025-10-02 23:59:59,2025-10-06 23:59:59,5,1.0,-1.0,0.5,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,False,2025-2026
OP Mainnet,2025-11-13 23:59:59,2025-11-15 23:59:59,3,-1.0,0.0,1.0,tvl_chg7,NARROW_LEADERSHIP,False,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,True,2025-2026
OP Mainnet,2025-12-05 23:59:59,2025-12-07 23:59:59,3,0.0,0.0,0.0,tvl_chg7,STABLECOIN_PARKING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
OP Mainnet,2025-12-24 23:59:59,2025-12-26 23:59:59,3,0.0,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,False,2025-2026
OP Mainnet,2025-12-29 23:59:59,2025-12-31 23:59:59,3,0.0,0.0,0.0,vel7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
OP Mainnet,2026-01-07 23:59:59,2026-01-11 23:59:59,5,-1.0,1.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,False,2025-2026
OP Mainnet,2026-01-20 23:59:59,2026-01-22 23:59:59,3,-1.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,LARGE_ALT_ROTATION,CAPITAL_EXIT,True,2025-2026
OP Mainnet,2026-04-07 23:59:59,2026-04-09 23:59:59,3,1.0,-1.0,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MID_CAP_ROTATION,False,2025-2026
OP Mainnet,2026-04-10 23:59:59,2026-04-16 23:59:59,7,1.0,0.0,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
OP Mainnet,2026-07-02 23:59:59,2026-07-04 23:59:59,3,0.0,0.0,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
OP Mainnet,2026-07-10 23:59:59,2026-07-12 23:59:59,3,-1.0,1.0,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,NARROW_LEADERSHIP,False,2025-2026
OP Mainnet,2026-07-16 23:59:59,2026-07-20 23:59:59,5,0.0,0.0,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
OP Mainnet,2026-08-06 23:59:59,2026-08-08 23:59:59,3,1.0,0.0,0.0,vel7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
OP Mainnet,2026-08-16 23:59:59,2026-08-19 23:59:59,4,0.0,0.0,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Bitcoin,2023-05-28 23:59:59,2023-06-01 23:59:59,4,1.0,-1.0,0.0,,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2023
Bitcoin,2023-06-28 23:59:59,2023-06-30 23:59:59,3,-1.0,0.0,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2023
Bitcoin,2023-07-03 23:59:59,2023-07-08 23:59:59,6,0.0,1.0,0.0,vel7,BTC_CONCENTRATION,True,LARGE_ALT_ROTATION,MIXED_NO_CLEAR_ROUTE,True,2023
Bitcoin,2023-08-11 23:59:59,2023-08-14 23:59:59,4,0.0,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2023
Bitcoin,2023-08-15 23:59:59,2023-08-18 23:59:59,4,0.0,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2023
Bitcoin,2023-09-09 23:59:59,2023-09-17 23:59:59,7,1.0,-1.0,0.0,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2023
Bitcoin,2023-10-03 23:59:59,2023-10-13 23:59:59,10,0.0,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,False,2023
Bitcoin,2023-10-30 23:59:59,2023-11-03 23:59:59,5,0.0,0.0,0.33333,imp_share,BTC_CONCENTRATION,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,True,2023
Bitcoin,2023-11-22 23:59:59,2023-11-29 23:59:59,7,0.0,1.0,0.0,tvl_chg7,BROAD_RISK_EXPANSION,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,False,2023
Bitcoin,2023-12-21 23:59:59,2023-12-23 23:59:59,3,0.0,1.0,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2023
Bitcoin,2024-01-28 23:59:59,2024-01-30 23:59:59,3,0.5,0.0,0.0,imp_share,BTC_CONCENTRATION,True,ETH_BROADENING,BTC_CONCENTRATION,True,2024
Bitcoin,2024-02-08 23:59:59,2024-02-16 23:59:59,9,0.5,-1.0,0.33333,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-02-18 23:59:59,2024-02-23 23:59:59,6,0.0,0.5,0.0,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2024
Bitcoin,2024-03-01 23:59:59,2024-03-18 23:59:59,18,0.0,0.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-03-27 23:59:59,2024-03-30 23:59:59,4,1.0,-1.0,0.0,imp_share,LARGE_ALT_ROTATION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-04-01 23:59:59,2024-04-04 23:59:59,4,-1.0,1.0,0.0,tvl_chg7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-04-22 23:59:59,2024-04-29 23:59:59,8,0.0,0.0,0.25,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-05-09 23:59:59,2024-05-12 23:59:59,4,-0.41667,0.0,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2024
Bitcoin,2024-05-18 23:59:59,2024-05-20 23:59:59,3,0.25,-0.16667,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-05-22 23:59:59,2024-05-29 23:59:59,8,0.16667,0.0,-0.5,vel7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-06-11 23:59:59,2024-06-13 23:59:59,3,-0.5,0.0,0.33333,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-07-14 23:59:59,2024-07-16 23:59:59,3,0.66667,-0.66667,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,False,2024
Bitcoin,2024-07-21 23:59:59,2024-07-30 23:59:59,10,0.0,-0.5,0.0,vel7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-08-18 23:59:59,2024-08-21 23:59:59,4,0.5,-1.0,0.66667,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-08-28 23:59:59,2024-09-01 23:59:59,5,-1.0,0.5,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,LARGE_ALT_ROTATION,BROAD_RISK_EXPANSION,True,2024
Bitcoin,2024-09-10 23:59:59,2024-09-13 23:59:59,4,0.0,-0.5,0.25,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2024
Bitcoin,2024-09-14 23:59:59,2024-09-18 23:59:59,5,0.0,0.5,-0.33333,tvl_chg7,BTC_CONCENTRATION,True,LARGE_ALT_ROTATION,BTC_CONCENTRATION,True,2024
Bitcoin,2024-10-20 23:59:59,2024-10-22 23:59:59,3,-0.33333,-0.33333,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-10-23 23:59:59,2024-10-28 23:59:59,6,0.75,0.0,0.5,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,False,2024
Bitcoin,2024-11-08 23:59:59,2024-11-10 23:59:59,3,0.16667,0.0,0.16667,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,False,2024
Bitcoin,2024-11-11 23:59:59,2024-11-13 23:59:59,3,0.66667,0.0,0.33333,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,False,2024
Bitcoin,2024-11-20 23:59:59,2024-11-23 23:59:59,4,-0.33333,-0.33333,0.33333,tvl_chg7,BTC_CONCENTRATION,True,BROAD_RISK_EXPANSION,MID_CAP_ROTATION,True,2024
Bitcoin,2024-11-24 23:59:59,2024-11-30 23:59:59,7,0.0,0.25,0.33333,tvl_chg7,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2024
Bitcoin,2024-12-05 23:59:59,2024-12-07 23:59:59,3,0.0,-0.33333,0.33333,imp_share,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,BTC_CONCENTRATION,True,2024
Bitcoin,2024-12-12 23:59:59,2024-12-17 23:59:59,6,0.16667,-0.25,0.33333,imp_share,BROAD_RISK_EXPANSION,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
Bitcoin,2024-12-18 23:59:59,2024-12-25 23:59:59,8,0.0,-0.25,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2024
Bitcoin,2025-01-06 23:59:59,2025-01-10 23:59:59,5,0.16667,-0.33333,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Bitcoin,2025-01-25 23:59:59,2025-01-29 23:59:59,5,-0.66667,0.33333,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,STABLECOIN_PARKING,False,2025-2026
Bitcoin,2025-03-18 23:59:59,2025-03-20 23:59:59,3,0.0,-0.33333,0.0,imp_share,STABLECOIN_PARKING,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,False,2025-2026
Bitcoin,2025-03-25 23:59:59,2025-03-31 23:59:59,7,0.0,0.0,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Bitcoin,2025-05-01 23:59:59,2025-05-07 23:59:59,7,0.0,0.66667,0.0,tvl_chg7,BTC_CONCENTRATION,True,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2025-2026
Bitcoin,2025-06-12 23:59:59,2025-06-19 23:59:59,8,0.33333,-0.66667,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,False,2025-2026
Bitcoin,2025-07-16 23:59:59,2025-07-19 23:59:59,4,0.33333,-0.33333,0.5,imp_share,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2025-2026
Bitcoin,2025-08-14 23:59:59,2025-08-20 23:59:59,7,0.33333,-0.66667,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,NARROW_LEADERSHIP,NARROW_LEADERSHIP,False,2025-2026
Bitcoin,2025-08-25 23:59:59,2025-08-28 23:59:59,4,0.33333,-0.33333,0.0,vel7,ETH_BROADENING,False,ETH_BROADENING,MIXED_NO_CLEAR_ROUTE,True,2025-2026
Bitcoin,2025-09-17 23:59:59,2025-09-24 23:59:59,8,-0.33333,0.33333,-0.25,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Bitcoin,2025-10-02 23:59:59,2025-10-12 23:59:59,11,-0.5,0.5,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,False,2025-2026
Bitcoin,2025-10-26 23:59:59,2025-11-01 23:59:59,7,0.0,0.5,-0.5,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Bitcoin,2025-11-29 23:59:59,2025-12-03 23:59:59,5,-0.5,0.5,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,STABLECOIN_PARKING,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Bitcoin,2025-12-04 23:59:59,2025-12-06 23:59:59,3,0.5,0.0,0.5,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Bitcoin,2025-12-23 23:59:59,2025-12-25 23:59:59,3,0.5,0.5,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Bitcoin,2026-01-20 23:59:59,2026-01-22 23:59:59,3,-1.0,0.0,0.33333,tvl_chg7,BTC_CONCENTRATION,True,LARGE_ALT_ROTATION,CAPITAL_EXIT,True,2025-2026
Bitcoin,2026-03-04 23:59:59,2026-03-11 23:59:59,8,0.0,1.0,0.5,tvl_chg7,NARROW_LEADERSHIP,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Bitcoin,2026-03-25 23:59:59,2026-03-28 23:59:59,4,0.5,0.0,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Bitcoin,2026-03-29 23:59:59,2026-04-02 23:59:59,5,0.0,0.0,0.5,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Bitcoin,2026-04-06 23:59:59,2026-04-15 23:59:59,10,0.5,0.0,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Bitcoin,2026-04-23 23:59:59,2026-04-25 23:59:59,3,-0.5,0.0,0.33333,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Bitcoin,2026-04-27 23:59:59,2026-04-29 23:59:59,3,1.0,-0.5,-0.5,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,LARGE_ALT_ROTATION,False,2025-2026
Bitcoin,2026-05-09 23:59:59,2026-05-14 23:59:59,6,0.0,-0.5,0.0,tvl_chg7,MID_CAP_ROTATION,False,BTC_CONCENTRATION,LARGE_ALT_ROTATION,False,2025-2026
Bitcoin,2026-06-17 23:59:59,2026-06-20 23:59:59,4,-1.0,0.0,0.5,tvl_chg7,LARGE_ALT_ROTATION,False,LARGE_ALT_ROTATION,BTC_CONCENTRATION,True,2025-2026
Bitcoin,2026-07-06 23:59:59,2026-07-08 23:59:59,3,-0.5,0.5,0.0,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Sui,2024-10-13 23:59:59,2024-10-16 23:59:59,4,0.0,-1.0,0.0,,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2024
Sui,2024-10-17 23:59:59,2024-10-21 23:59:59,5,-1.0,0.0,0.0,,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2024
Sui,2024-10-31 23:59:59,2024-11-02 23:59:59,3,0.0,0.0,0.41667,,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,BROAD_RISK_EXPANSION,False,2024
Sui,2024-11-05 23:59:59,2024-11-07 23:59:59,3,0.0,0.33333,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,False,2024
Sui,2024-11-08 23:59:59,2024-11-10 23:59:59,3,0.33333,0.06667,0.33333,vel7,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BROAD_RISK_EXPANSION,False,2024
Sui,2024-11-22 23:59:59,2024-11-25 23:59:59,4,-0.66667,1.0,-0.25,tvl_chg7,LARGE_ALT_ROTATION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2024
Sui,2024-12-04 23:59:59,2024-12-08 23:59:59,5,0.5,-0.25,0.1,vel7,BROAD_RISK_EXPANSION,False,BROAD_RISK_EXPANSION,MIXED_NO_CLEAR_ROUTE,True,2024
Sui,2024-12-09 23:59:59,2024-12-12 23:59:59,4,0.41667,0.25,0.0,tvl_chg7,BROAD_RISK_EXPANSION,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2024
Sui,2024-12-27 23:59:59,2024-12-29 23:59:59,3,-0.25,0.2,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2024
Sui,2025-01-11 23:59:59,2025-01-13 23:59:59,3,0.0,0.5,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Sui,2025-02-14 23:59:59,2025-02-19 23:59:59,6,-0.33333,1.0,-0.2,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,STABLECOIN_PARKING,STABLECOIN_PARKING,False,2025-2026
Sui,2025-02-24 23:59:59,2025-02-26 23:59:59,3,-0.5,0.0,0.0,imp_share,STABLECOIN_PARKING,False,STABLECOIN_PARKING,BTC_CONCENTRATION,False,2025-2026
Sui,2025-03-29 23:59:59,2025-04-04 23:59:59,7,0.0,1.0,-0.25,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Sui,2025-04-19 23:59:59,2025-04-21 23:59:59,3,-0.33333,0.66667,0.33333,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Sui,2025-05-10 23:59:59,2025-05-16 23:59:59,7,0.16667,-0.1,0.0,imp_share,ETH_BROADENING,False,MIXED_NO_CLEAR_ROUTE,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Sui,2025-06-02 23:59:59,2025-06-05 23:59:59,4,-0.2,0.33333,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
Sui,2025-06-13 23:59:59,2025-06-16 23:59:59,4,-1.0,0.0,0.25,tvl_chg7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,ETH_BROADENING,False,2025-2026
Sui,2025-07-11 23:59:59,2025-07-14 23:59:59,4,0.0,0.0,0.0,imp_share,MIXED_NO_CLEAR_ROUTE,False,BROAD_RISK_EXPANSION,ETH_BROADENING,True,2025-2026
Sui,2025-07-22 23:59:59,2025-07-25 23:59:59,4,-0.33333,-0.33333,0.0,imp_share,BROAD_RISK_EXPANSION,False,ETH_BROADENING,NARROW_LEADERSHIP,True,2025-2026
Sui,2025-08-14 23:59:59,2025-08-17 23:59:59,4,-0.5,0.0,-0.1,tvl_chg7,NARROW_LEADERSHIP,False,NARROW_LEADERSHIP,NARROW_LEADERSHIP,False,2025-2026
Sui,2025-08-28 23:59:59,2025-08-30 23:59:59,3,0.5,-0.25,-0.33333,imp_share,ETH_BROADENING,False,NARROW_LEADERSHIP,BTC_CONCENTRATION,False,2025-2026
Sui,2025-09-14 23:59:59,2025-09-21 23:59:59,8,-0.25,0.0,0.33333,imp_share,MIXED_NO_CLEAR_ROUTE,False,BTC_CONCENTRATION,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Sui,2025-10-06 23:59:59,2025-10-12 23:59:59,7,-0.2,0.33333,-0.13333,tvl_chg7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,NARROW_LEADERSHIP,False,2025-2026
Sui,2025-11-12 23:59:59,2025-11-14 23:59:59,3,0.16667,-0.16667,0.0,vel7,NARROW_LEADERSHIP,False,NARROW_LEADERSHIP,MIXED_NO_CLEAR_ROUTE,False,2025-2026
Sui,2025-12-09 23:59:59,2025-12-11 23:59:59,3,-0.5,0.5,0.25,imp_share,STABLECOIN_PARKING,False,MIXED_NO_CLEAR_ROUTE,LARGE_ALT_ROTATION,False,2025-2026
Sui,2025-12-21 23:59:59,2025-12-27 23:59:59,7,0.5,-0.41667,-0.5,imp_share,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Sui,2026-01-12 23:59:59,2026-01-14 23:59:59,3,-0.5,-0.25,-0.25,vel7,BTC_CONCENTRATION,True,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,False,2025-2026
Sui,2026-01-15 23:59:59,2026-01-20 23:59:59,6,0.0,-0.25,0.0,vel7,MIXED_NO_CLEAR_ROUTE,False,MIXED_NO_CLEAR_ROUTE,CAPITAL_EXIT,False,2025-2026
Sui,2026-02-16 23:59:59,2026-02-18 23:59:59,3,0.0,-0.33333,0.0,imp_share,CAPITAL_EXIT,False,CAPITAL_EXIT,BTC_CONCENTRATION,False,2025-2026
Sui,2026-02-27 23:59:59,2026-03-01 23:59:59,3,0.66667,0.0,0.3,imp_share,CAPITAL_EXIT,False,MIXED_NO_CLEAR_ROUTE,BTC_CONCENTRATION,False,2025-2026
Sui,2026-04-12 23:59:59,2026-04-16 23:59:59,5,0.0,0.0,0.0,imp_share,BTC_CONCENTRATION,True,BTC_CONCENTRATION,BTC_CONCENTRATION,False,2025-2026
