event_id,triangle,entry_timestamp,exit_timestamp,direction,entry_z,exit_z,exit_reason,hold_minutes,entry_est_hour,entry_utc_hour,gross_bps,cost_bps,net_bps,mfe_bps,mae_bps,z6_stop,hard_exit,rollover_zone_entry
USD_CHF_JPY-DEV-00438,USD_CHF_JPY,2024-12-05T19:00:00,2024-12-05T19:05:00,LONG,-53.6416,-12.6698,SL_HIT,5.0,14,19,1.5867,4.8005,-3.2138,1.5867,0.0,1,0,0
USD_CHF_JPY-DEV-00439,USD_CHF_JPY,2024-12-05T19:10:00,2024-12-05T19:15:00,LONG,-4.7713,-9.1931,SL_HIT,5.0,14,19,-10.8797,4.8005,-15.6803,0.0,-10.8797,1,0,0
USD_CHF_JPY-DEV-00440,USD_CHF_JPY,2024-12-05T19:20:00,2024-12-05T19:25:00,LONG,-7.6323,-7.3979,SL_HIT,5.0,14,19,-2.2315,4.8005,-7.032,0.0,-2.2315,1,0,0
USD_CHF_JPY-DEV-00441,USD_CHF_JPY,2024-12-09T19:00:00,2024-12-09T19:05:00,LONG,-121.7151,-10.2711,SL_HIT,5.0,14,19,4.3335,4.8005,-0.467,4.3335,0.0,1,0,0
USD_CHF_JPY-DEV-00442,USD_CHF_JPY,2024-12-09T19:10:00,2024-12-09T19:15:00,LONG,-5.2547,-6.104,SL_HIT,5.0,14,19,-1.8318,4.8005,-6.6324,0.0,-1.8318,1,0,0
USD_CHF_JPY-DEV-00443,USD_CHF_JPY,2024-12-09T19:20:00,2024-12-09T20:15:00,LONG,-4.5457,0.2959,TP_HIT,55.0,14,19,7.9028,4.8005,3.1023,7.9028,-0.889,0,0,0
USD_CHF_JPY-DEV-00444,USD_CHF_JPY,2024-12-10T18:55:00,2024-12-10T19:00:00,LONG,-117.8266,-11.0642,SL_HIT,5.0,13,18,3.3237,4.8005,-1.4768,3.3237,0.0,1,0,0
USD_CHF_JPY-DEV-00445,USD_CHF_JPY,2024-12-10T19:05:00,2024-12-10T20:25:00,LONG,-5.8011,0.2506,TP_HIT,80.0,14,19,8.4988,4.8005,3.6983,8.4988,-0.1357,0,0,0
USD_CHF_JPY-DEV-00446,USD_CHF_JPY,2024-12-11T18:55:00,2024-12-11T19:00:00,LONG,-18.3435,-20.5094,SL_HIT,5.0,13,18,-9.482,4.8005,-14.2825,0.0,-9.482,1,0,0
USD_CHF_JPY-DEV-00447,USD_CHF_JPY,2024-12-11T19:05:00,2024-12-11T20:15:00,LONG,-7.1472,0.2977,TP_HIT,70.0,14,19,13.1108,4.8005,8.3102,13.1108,0.0,0,0,0
USD_CHF_JPY-DEV-00448,USD_CHF_JPY,2024-12-12T18:55:00,2024-12-12T19:00:00,LONG,-13.4332,-14.1739,SL_HIT,5.0,13,18,-4.8055,4.8005,-9.6061,0.0,-4.8055,1,0,0
USD_CHF_JPY-DEV-00449,USD_CHF_JPY,2024-12-12T19:05:00,2024-12-12T20:05:00,LONG,-4.9536,0.2503,TP_HIT,60.0,14,19,7.7242,4.8005,2.9237,7.7242,0.0,0,0,0
USD_CHF_JPY-DEV-00450,USD_CHF_JPY,2024-12-13T18:45:00,2024-12-16T00:00:00,LONG,-3.5165,-1.0455,TIMEOUT,3195.0,13,18,0.3249,4.8005,-4.4757,0.3249,-0.1329,0,1,0
USD_CHF_JPY-DEV-00451,USD_CHF_JPY,2024-12-16T18:55:00,2024-12-16T19:00:00,LONG,-39.2199,-16.2715,SL_HIT,5.0,13,18,-2.4285,4.8005,-7.229,0.0,-2.4285,1,0,0
USD_CHF_JPY-DEV-00452,USD_CHF_JPY,2024-12-16T19:05:00,2024-12-16T19:10:00,LONG,-5.5589,-8.1347,SL_HIT,5.0,14,19,-3.9457,4.8005,-8.7463,0.0,-3.9457,1,0,0
USD_CHF_JPY-DEV-00453,USD_CHF_JPY,2024-12-16T19:15:00,2024-12-16T20:05:00,LONG,-5.1796,0.2568,TP_HIT,50.0,14,19,8.1226,4.8005,3.322,8.1226,-1.5625,0,0,0
USD_CHF_JPY-DEV-00454,USD_CHF_JPY,2024-12-17T18:55:00,2024-12-17T19:00:00,LONG,-20.2714,-83.6581,SL_HIT,5.0,13,18,-16.1109,4.8005,-20.9114,0.0,-16.1109,1,0,0
USD_CHF_JPY-DEV-00455,USD_CHF_JPY,2024-12-17T19:05:00,2024-12-17T20:05:00,LONG,-5.5766,0.2824,TP_HIT,60.0,14,19,7.6848,4.8005,2.8843,7.6848,0.0,0,0,0
USD_CHF_JPY-DEV-00456,USD_CHF_JPY,2024-12-18T18:50:00,2024-12-18T18:55:00,LONG,-3.5716,-48.6001,SL_HIT,5.0,13,18,-6.9272,4.8005,-11.7278,0.0,-6.9272,1,0,0
USD_CHF_JPY-DEV-00457,USD_CHF_JPY,2024-12-18T19:00:00,2024-12-18T19:05:00,LONG,-24.7957,-9.0551,SL_HIT,5.0,14,19,3.522,4.8005,-1.2786,3.522,0.0,1,0,0
USD_CHF_JPY-DEV-00458,USD_CHF_JPY,2024-12-18T19:10:00,2024-12-18T19:15:00,LONG,-8.4189,-7.8505,SL_HIT,5.0,14,19,-0.9868,4.8005,-5.7873,0.0,-0.9868,1,0,0
USD_CHF_JPY-DEV-00459,USD_CHF_JPY,2024-12-18T19:20:00,2024-12-18T20:10:00,LONG,-6.0136,0.2736,TP_HIT,50.0,14,19,10.801,4.8005,6.0005,10.801,0.0,0,0,0
USD_CHF_JPY-DEV-00460,USD_CHF_JPY,2024-12-19T18:55:00,2024-12-19T19:00:00,LONG,-49.1889,-13.1366,SL_HIT,5.0,13,18,0.641,4.8005,-4.1596,0.641,0.0,1,0,0
USD_CHF_JPY-DEV-00461,USD_CHF_JPY,2024-12-19T19:05:00,2024-12-19T20:40:00,LONG,-8.5865,0.2616,TP_HIT,95.0,14,19,18.2601,4.8005,13.4595,18.2601,0.0,0,0,0
USD_CHF_JPY-DEV-00462,USD_CHF_JPY,2024-12-20T18:40:00,2024-12-23T00:00:00,LONG,-4.0933,-8.0084,TIMEOUT,3200.0,13,18,-0.6335,4.8005,-5.434,0.2928,-0.6335,0,1,0
USD_CHF_JPY-DEV-00463,USD_CHF_JPY,2024-12-23T18:05:00,2024-12-23T18:15:00,LONG,-3.0182,0.8973,TP_HIT,10.0,13,18,0.5273,4.8005,-4.2732,0.5273,0.0,0,0,0
USD_CHF_JPY-DEV-00464,USD_CHF_JPY,2024-12-23T18:55:00,2024-12-23T19:00:00,LONG,-14.7271,-66.77,SL_HIT,5.0,13,18,-11.564,4.8005,-16.3646,0.0,-11.564,1,0,0
USD_CHF_JPY-DEV-00465,USD_CHF_JPY,2024-12-23T19:05:00,2024-12-23T19:10:00,LONG,-14.5172,-10.4356,SL_HIT,5.0,14,19,-0.4831,4.8005,-5.2837,0.0,-0.4831,1,0,0
USD_CHF_JPY-DEV-00466,USD_CHF_JPY,2024-12-23T19:15:00,2024-12-23T19:20:00,LONG,-8.436,-6.3505,SL_HIT,5.0,14,19,1.7543,4.8005,-3.0462,1.7543,0.0,1,0,0
USD_CHF_JPY-DEV-00467,USD_CHF_JPY,2024-12-23T19:25:00,2024-12-23T21:00:00,LONG,-5.6623,-1.0839,TIMEOUT,95.0,14,19,8.7775,4.8005,3.9769,8.7775,-0.8098,0,1,0
USD_CHF_JPY-DEV-00468,USD_CHF_JPY,2024-12-24T18:00:00,2024-12-25T20:05:00,LONG,-3.0305,0.3487,TP_HIT,1565.0,13,18,11.7788,4.8005,6.9782,11.7788,-8.4801,0,0,0
USD_CHF_JPY-DEV-00469,USD_CHF_JPY,2024-12-26T18:45:00,2024-12-26T18:55:00,LONG,-3.7719,-11.6537,SL_HIT,10.0,13,18,-1.6659,4.8005,-6.4664,0.0109,-1.6659,1,0,0
USD_CHF_JPY-DEV-00470,USD_CHF_JPY,2024-12-26T19:05:00,2024-12-26T19:10:00,SHORT,23.0387,13.4734,SL_HIT,5.0,14,19,-0.7423,4.8005,-5.5428,0.0,-0.7423,1,0,0
USD_CHF_JPY-DEV-00471,USD_CHF_JPY,2024-12-26T19:15:00,2024-12-26T19:20:00,SHORT,7.8882,6.2368,SL_HIT,5.0,14,19,0.502,4.8005,-4.2986,0.502,0.0,1,0,0
USD_CHF_JPY-DEV-00472,USD_CHF_JPY,2024-12-26T19:25:00,2024-12-26T20:05:00,SHORT,4.3189,6.3882,SL_HIT,40.0,14,19,-4.196,4.8005,-8.9966,0.1567,-4.196,1,0,0
USD_CHF_JPY-DEV-00473,USD_CHF_JPY,2024-12-27T18:40:00,2024-12-30T00:00:00,LONG,-4.1048,-21.1412,TIMEOUT,3200.0,13,18,-3.4388,4.8005,-8.2393,0.3637,-3.4388,0,1,0
USD_CHF_JPY-DEV-00474,USD_CHF_JPY,2024-12-30T18:55:00,2024-12-30T19:05:00,LONG,-7.358,-106.2721,SL_HIT,10.0,13,18,-17.4292,4.8005,-22.2298,0.0,-17.4292,1,0,0
USD_CHF_JPY-DEV-00475,USD_CHF_JPY,2024-12-30T19:10:00,2024-12-30T19:15:00,LONG,-14.1047,-8.4245,SL_HIT,5.0,14,19,2.841,4.8005,-1.9595,2.841,0.0,1,0,0
USD_CHF_JPY-DEV-00476,USD_CHF_JPY,2024-12-30T19:20:00,2024-12-30T19:25:00,LONG,-6.1131,-6.9533,SL_HIT,5.0,14,19,-3.2289,4.8005,-8.0295,0.0,-3.2289,1,0,0
USD_CHF_JPY-DEV-00477,USD_CHF_JPY,2024-12-30T19:30:00,2024-12-30T21:00:00,LONG,-4.443,-0.8645,TIMEOUT,90.0,14,19,8.4022,4.8005,3.6016,8.9088,-0.4275,0,1,0
USD_CHF_JPY-DEV-00478,USD_CHF_JPY,2024-12-31T18:45:00,2024-12-31T18:50:00,LONG,-5.8979,-7.1287,SL_HIT,5.0,13,18,-0.2535,4.8005,-5.054,0.0,-0.2535,1,0,0
CAD_CHF_JPY-DEV-00001,CAD_CHF_JPY,2022-09-26T19:55:00,2022-09-26T20:05:00,LONG,-4.7083,-32.2191,SL_HIT,10.0,14,19,-45.0539,5.4866,-50.5405,0.0,-45.0539,1,0,0
CAD_CHF_JPY-DEV-00002,CAD_CHF_JPY,2022-10-10T19:55:00,2022-10-10T20:10:00,LONG,-36.9447,-18.4979,SL_HIT,15.0,14,19,-4.7225,5.4866,-10.209,0.0,-4.7225,1,0,0
CAD_CHF_JPY-DEV-00003,CAD_CHF_JPY,2022-10-11T19:35:00,2022-10-11T19:55:00,LONG,-3.1701,-49.1234,SL_HIT,20.0,14,19,-13.3735,5.4866,-18.8601,0.0695,-13.3735,1,0,0
CAD_CHF_JPY-DEV-00004,CAD_CHF_JPY,2022-10-12T19:55:00,2022-10-12T20:05:00,LONG,-24.0704,-17.0383,SL_HIT,10.0,14,19,-7.2659,5.4866,-12.7525,0.0,-7.2659,1,0,0
CAD_CHF_JPY-DEV-00005,CAD_CHF_JPY,2022-10-13T19:55:00,2022-10-13T20:05:00,LONG,-11.8191,-10.6558,SL_HIT,10.0,14,19,-3.4856,5.4866,-8.9722,0.0,-3.4856,1,0,0
CAD_CHF_JPY-DEV-00006,CAD_CHF_JPY,2022-10-14T19:45:00,2022-10-17T00:00:00,LONG,-4.6428,0.4685,TIMEOUT,3135.0,14,19,2.6671,5.4866,-2.8195,2.6671,-0.263,0,1,0
CAD_CHF_JPY-DEV-00007,CAD_CHF_JPY,2022-10-17T19:55:00,2022-10-17T20:05:00,LONG,-86.1063,-12.566,SL_HIT,10.0,14,19,2.4143,5.4866,-3.0722,2.4143,0.0,1,0,0
CAD_CHF_JPY-DEV-00008,CAD_CHF_JPY,2022-10-18T19:50:00,2022-10-18T19:55:00,LONG,-4.5595,-65.5932,SL_HIT,5.0,14,19,-17.029,5.4866,-22.5155,0.0,-17.029,1,0,0
CAD_CHF_JPY-DEV-00009,CAD_CHF_JPY,2022-10-19T19:55:00,2022-10-19T20:05:00,LONG,-45.4192,-19.5765,SL_HIT,10.0,14,19,-6.3317,5.4866,-11.8183,0.0,-6.3317,1,0,0
CAD_CHF_JPY-DEV-00010,CAD_CHF_JPY,2022-10-20T19:55:00,2022-10-20T20:05:00,LONG,-40.7412,-12.797,SL_HIT,10.0,14,19,0.651,5.4866,-4.8356,0.651,0.0,1,0,0
CAD_CHF_JPY-DEV-00011,CAD_CHF_JPY,2022-10-21T19:35:00,2022-10-24T00:00:00,LONG,-3.2034,-0.2896,TIMEOUT,3145.0,14,19,1.3709,5.4866,-4.1156,1.3709,0.0,0,1,0
CAD_CHF_JPY-DEV-00012,CAD_CHF_JPY,2022-10-24T19:55:00,2022-10-24T20:05:00,LONG,-31.6343,-20.1098,SL_HIT,10.0,14,19,-6.9585,5.4866,-12.4451,0.0,-6.9585,1,0,0
CAD_CHF_JPY-DEV-00013,CAD_CHF_JPY,2022-10-25T19:40:00,2022-10-25T19:55:00,LONG,-3.0509,-49.6744,SL_HIT,15.0,14,19,-13.4718,5.4866,-18.9584,0.4564,-13.4718,1,0,0
CAD_CHF_JPY-DEV-00014,CAD_CHF_JPY,2022-10-26T19:55:00,2022-10-26T20:05:00,LONG,-34.3502,-17.4289,SL_HIT,10.0,14,19,-4.0265,5.4866,-9.5131,0.0,-4.0265,1,0,0
CAD_CHF_JPY-DEV-00015,CAD_CHF_JPY,2022-10-27T19:55:00,2022-10-27T20:05:00,LONG,-8.3852,-9.2886,SL_HIT,10.0,14,19,-2.5695,5.4866,-8.056,0.0,-2.5695,1,0,0
CAD_CHF_JPY-DEV-00016,CAD_CHF_JPY,2022-10-31T19:15:00,2022-10-31T19:55:00,LONG,-3.0564,-79.5374,SL_HIT,40.0,14,19,-24.9886,5.4866,-30.4752,0.6444,-24.9886,1,0,0
CAD_CHF_JPY-DEV-00017,CAD_CHF_JPY,2022-11-01T19:55:00,2022-11-01T20:05:00,LONG,-33.3582,-16.285,SL_HIT,10.0,14,19,-4.5241,5.4866,-10.0106,0.0,-4.5241,1,0,0
CAD_CHF_JPY-DEV-00018,CAD_CHF_JPY,2022-11-03T19:55:00,2022-11-03T20:05:00,LONG,-61.8161,-10.2909,SL_HIT,10.0,14,19,5.803,5.4866,0.3165,5.803,0.0,1,0,0
CAD_CHF_JPY-DEV-00019,CAD_CHF_JPY,2022-11-07T19:50:00,2022-11-07T19:55:00,LONG,-4.3836,-61.0706,SL_HIT,5.0,14,19,-17.275,5.4866,-22.7615,0.0,-17.275,1,0,0
CAD_CHF_JPY-DEV-00020,CAD_CHF_JPY,2022-11-08T19:45:00,2022-11-08T19:55:00,LONG,-4.9374,-70.6506,SL_HIT,10.0,14,19,-22.3105,5.4866,-27.7971,0.5735,-22.3105,1,0,0
CAD_CHF_JPY-DEV-00021,CAD_CHF_JPY,2022-11-09T19:55:00,2022-11-09T20:05:00,LONG,-50.9786,-14.5053,SL_HIT,10.0,14,19,-1.0424,5.4866,-6.529,0.0,-1.0424,1,0,0
CAD_CHF_JPY-DEV-00022,CAD_CHF_JPY,2022-11-10T19:25:00,2022-11-10T19:55:00,LONG,-3.3939,-37.8845,SL_HIT,30.0,14,19,-14.4841,5.4866,-19.9707,1.323,-14.4841,1,0,0
CAD_CHF_JPY-DEV-00023,CAD_CHF_JPY,2022-11-14T19:50:00,2022-11-14T19:55:00,LONG,-3.8102,-90.5714,SL_HIT,5.0,14,19,-25.1206,5.4866,-30.6071,0.0,-25.1206,1,0,0
CAD_CHF_JPY-DEV-00024,CAD_CHF_JPY,2022-11-15T19:00:00,2022-11-15T19:10:00,LONG,-3.1166,0.456,TP_HIT,10.0,14,19,1.1839,5.4866,-4.3026,1.1839,0.0,0,0,0
CAD_CHF_JPY-DEV-00025,CAD_CHF_JPY,2022-11-15T19:55:00,2022-11-15T20:05:00,LONG,-79.5815,-13.2379,SL_HIT,10.0,14,19,1.2771,5.4866,-4.2095,1.2771,0.0,1,0,0
CAD_CHF_JPY-DEV-00026,CAD_CHF_JPY,2022-11-16T19:55:00,2022-11-16T20:05:00,LONG,-17.8526,-17.3996,SL_HIT,10.0,14,19,-3.864,5.4866,-9.3506,0.0,-3.864,1,0,0
CAD_CHF_JPY-DEV-00027,CAD_CHF_JPY,2022-11-17T19:55:00,2022-11-17T20:05:00,LONG,-32.3291,-6.3164,SL_HIT,10.0,14,19,5.9331,5.4866,0.4465,5.9331,0.0,1,0,0
CAD_CHF_JPY-DEV-00028,CAD_CHF_JPY,2022-11-21T18:55:00,2022-11-21T19:00:00,LONG,-77.9535,-7.2155,SL_HIT,5.0,13,18,10.1951,5.4866,4.7085,10.1951,0.0,1,0,0
CAD_CHF_JPY-DEV-00029,CAD_CHF_JPY,2022-11-21T19:05:00,2022-11-21T21:00:00,LONG,-6.0742,-0.6959,TIMEOUT,115.0,14,19,8.1063,5.4866,2.6198,8.1397,0.0,0,1,0
CAD_CHF_JPY-DEV-00030,CAD_CHF_JPY,2022-11-22T18:55:00,2022-11-22T19:00:00,LONG,-29.538,-17.5834,SL_HIT,5.0,13,18,-3.3801,5.4866,-8.8667,0.0,-3.3801,1,0,0
CAD_CHF_JPY-DEV-00031,CAD_CHF_JPY,2022-11-22T19:05:00,2022-11-22T19:10:00,LONG,-10.8105,-7.7799,SL_HIT,5.0,14,19,1.0797,5.4866,-4.4069,1.0797,0.0,1,0,0
CAD_CHF_JPY-DEV-00032,CAD_CHF_JPY,2022-11-22T19:15:00,2022-11-22T21:00:00,LONG,-5.7302,-0.0546,TIMEOUT,105.0,14,19,8.5924,5.4866,3.1059,9.1297,-1.2436,0,1,0
CAD_CHF_JPY-DEV-00033,CAD_CHF_JPY,2022-11-23T18:55:00,2022-11-23T19:00:00,LONG,-20.5602,-11.494,SL_HIT,5.0,13,18,0.2027,5.4866,-5.2839,0.2027,0.0,1,0,0
CAD_CHF_JPY-DEV-00034,CAD_CHF_JPY,2022-11-23T19:05:00,2022-11-23T19:10:00,LONG,-8.7099,-7.2049,SL_HIT,5.0,14,19,0.4492,5.4866,-5.0373,0.4492,0.0,1,0,0
CAD_CHF_JPY-DEV-00035,CAD_CHF_JPY,2022-11-23T19:15:00,2022-11-23T21:00:00,LONG,-6.3807,0.2555,TIMEOUT,105.0,14,19,18.3102,5.4866,12.8237,18.3102,0.0,0,1,0
CAD_CHF_JPY-DEV-00036,CAD_CHF_JPY,2022-11-24T18:35:00,2022-11-24T18:50:00,LONG,-3.277,-7.7649,SL_HIT,15.0,13,18,-1.8228,5.4866,-7.3094,0.0,-1.8228,1,0,0
CAD_CHF_JPY-DEV-00037,CAD_CHF_JPY,2022-11-24T18:55:00,2022-11-24T19:00:00,LONG,-36.2993,-13.153,SL_HIT,5.0,13,18,-0.0134,5.4866,-5.5,0.0,-0.0134,1,0,0
CAD_CHF_JPY-DEV-00038,CAD_CHF_JPY,2022-11-24T19:05:00,2022-11-24T19:15:00,LONG,-5.4213,-9.6848,SL_HIT,10.0,14,19,-7.8771,5.4866,-13.3637,0.0,-7.8771,1,0,0
CAD_CHF_JPY-DEV-00039,CAD_CHF_JPY,2022-11-24T19:20:00,2022-11-24T19:25:00,LONG,-7.6866,-6.7821,SL_HIT,5.0,14,19,-0.1363,5.4866,-5.6229,0.0,-0.1363,1,0,0
CAD_CHF_JPY-DEV-00040,CAD_CHF_JPY,2022-11-24T19:55:00,2022-11-24T21:00:00,LONG,-6.5091,0.1452,TIMEOUT,65.0,14,19,17.8175,5.4866,12.3309,18.0157,0.0,0,1,0
CAD_CHF_JPY-DEV-00041,CAD_CHF_JPY,2022-11-25T18:05:00,2022-11-28T00:00:00,LONG,-3.0672,0.321,TIMEOUT,3235.0,13,18,12.5073,5.4866,7.0207,12.5073,-15.3887,0,1,0
CAD_CHF_JPY-DEV-00042,CAD_CHF_JPY,2022-11-28T18:15:00,2022-11-28T18:20:00,LONG,-4.0033,0.3444,TP_HIT,5.0,13,18,1.3558,5.4866,-4.1308,1.3558,0.0,0,0,0
CAD_CHF_JPY-DEV-00043,CAD_CHF_JPY,2022-11-28T18:55:00,2022-11-28T19:00:00,LONG,-10.8253,-15.1011,SL_HIT,5.0,13,18,-2.7057,5.4866,-8.1922,0.0,-2.7057,1,0,0
CAD_CHF_JPY-DEV-00044,CAD_CHF_JPY,2022-11-28T19:05:00,2022-11-28T19:10:00,LONG,-8.0506,-6.7915,SL_HIT,5.0,14,19,0.1289,5.4866,-5.3576,0.1289,0.0,1,0,0
CAD_CHF_JPY-DEV-00045,CAD_CHF_JPY,2022-11-28T19:15:00,2022-11-28T19:20:00,LONG,-5.6471,-6.1493,SL_HIT,5.0,14,19,-0.7732,5.4866,-6.2598,0.0,-0.7732,1,0,0
CAD_CHF_JPY-DEV-00046,CAD_CHF_JPY,2022-11-28T19:25:00,2022-11-28T20:35:00,LONG,-5.4765,0.2902,TP_HIT,70.0,14,19,5.1586,5.4866,-0.328,5.1586,0.0,0,0,0
CAD_CHF_JPY-DEV-00047,CAD_CHF_JPY,2022-11-29T18:55:00,2022-11-29T19:00:00,LONG,-64.863,-15.5512,SL_HIT,5.0,13,18,-2.6079,5.4866,-8.0944,0.0,-2.6079,1,0,0
CAD_CHF_JPY-DEV-00048,CAD_CHF_JPY,2022-11-29T19:05:00,2022-11-29T19:10:00,LONG,-10.5291,-9.1488,SL_HIT,5.0,14,19,-2.0167,5.4866,-7.5032,0.0,-2.0167,1,0,0
CAD_CHF_JPY-DEV-00049,CAD_CHF_JPY,2022-11-29T19:15:00,2022-11-29T19:20:00,LONG,-7.6704,-6.2043,SL_HIT,5.0,14,19,1.8793,5.4866,-3.6073,1.8793,0.0,1,0,0
CAD_CHF_JPY-DEV-00050,CAD_CHF_JPY,2022-11-29T19:25:00,2022-11-29T20:10:00,LONG,-5.6751,0.2789,TP_HIT,45.0,14,19,23.846,5.4866,18.3595,23.846,0.0,0,0,0
CAD_CHF_JPY-DEV-00051,CAD_CHF_JPY,2022-11-30T18:55:00,2022-11-30T19:00:00,LONG,-24.866,-11.7183,SL_HIT,5.0,13,18,0.3854,5.4866,-5.1011,0.3854,0.0,1,0,0
CAD_CHF_JPY-DEV-00052,CAD_CHF_JPY,2022-11-30T19:05:00,2022-11-30T19:10:00,LONG,-12.1219,-6.6235,SL_HIT,5.0,14,19,3.0663,5.4866,-2.4203,3.0663,0.0,1,0,0
CAD_CHF_JPY-DEV-00053,CAD_CHF_JPY,2022-11-30T19:15:00,2022-11-30T19:20:00,LONG,-8.299,-6.8389,SL_HIT,5.0,14,19,0.4437,5.4866,-5.0429,0.4437,0.0,1,0,0
CAD_CHF_JPY-DEV-00054,CAD_CHF_JPY,2022-11-30T19:25:00,2022-11-30T20:10:00,LONG,-8.5652,0.2927,TP_HIT,45.0,14,19,15.0561,5.4866,9.5695,15.0561,0.0,0,0,0
CAD_CHF_JPY-DEV-00055,CAD_CHF_JPY,2022-12-01T18:55:00,2022-12-01T19:00:00,LONG,-13.8506,-9.8121,SL_HIT,5.0,13,18,0.0377,5.4866,-5.4489,0.0377,0.0,1,0,0
CAD_CHF_JPY-DEV-00056,CAD_CHF_JPY,2022-12-01T19:05:00,2022-12-01T19:15:00,LONG,-7.2918,-7.0517,SL_HIT,10.0,14,19,-0.5991,5.4866,-6.0857,0.0,-0.5991,1,0,0
CAD_CHF_JPY-DEV-00057,CAD_CHF_JPY,2022-12-01T19:20:00,2022-12-01T19:25:00,LONG,-9.2611,-6.981,SL_HIT,5.0,14,19,0.9817,5.4866,-4.5049,0.9817,0.0,1,0,0
CAD_CHF_JPY-DEV-00058,CAD_CHF_JPY,2022-12-01T19:55:00,2022-12-01T20:15:00,LONG,-4.1994,0.3466,TP_HIT,20.0,14,19,7.0267,5.4866,1.5401,7.0267,0.0,0,0,0
CAD_CHF_JPY-DEV-00059,CAD_CHF_JPY,2022-12-05T18:55:00,2022-12-05T19:00:00,LONG,-34.3465,-25.8771,SL_HIT,5.0,13,18,-12.3431,5.4866,-17.8297,0.0,-12.3431,1,0,0
CAD_CHF_JPY-DEV-00060,CAD_CHF_JPY,2022-12-05T19:05:00,2022-12-05T19:10:00,LONG,-12.3205,-12.0753,SL_HIT,5.0,14,19,-7.484,5.4866,-12.9706,0.0,-7.484,1,0,0
CAD_CHF_JPY-DEV-00061,CAD_CHF_JPY,2022-12-05T19:15:00,2022-12-05T19:20:00,LONG,-9.0666,-7.3617,SL_HIT,5.0,14,19,0.9848,5.4866,-4.5018,0.9848,0.0,1,0,0
CAD_CHF_JPY-DEV-00062,CAD_CHF_JPY,2022-12-05T19:25:00,2022-12-05T21:00:00,LONG,-6.7032,0.2472,TIMEOUT,95.0,14,19,32.0743,5.4866,26.5877,32.0743,0.0,0,1,0
CAD_CHF_JPY-DEV-00063,CAD_CHF_JPY,2022-12-06T18:55:00,2022-12-06T19:00:00,LONG,-22.0935,-22.9379,SL_HIT,5.0,13,18,-6.9605,5.4866,-12.447,0.0,-6.9605,1,0,0
CAD_CHF_JPY-DEV-00064,CAD_CHF_JPY,2022-12-06T19:05:00,2022-12-06T19:10:00,LONG,-10.5665,-6.81,SL_HIT,5.0,14,19,2.4201,5.4866,-3.0665,2.4201,0.0,1,0,0
CAD_CHF_JPY-DEV-00065,CAD_CHF_JPY,2022-12-06T19:15:00,2022-12-06T21:00:00,LONG,-5.7916,0.017,TIMEOUT,105.0,14,19,9.164,5.4866,3.6774,9.6273,-3.5593,0,1,0
CAD_CHF_JPY-DEV-00066,CAD_CHF_JPY,2022-12-07T19:00:00,2022-12-07T19:05:00,LONG,-18.4731,-9.6449,SL_HIT,5.0,14,19,2.1031,5.4866,-3.3834,2.1031,0.0,1,0,0
CAD_CHF_JPY-DEV-00067,CAD_CHF_JPY,2022-12-07T19:10:00,2022-12-07T19:15:00,LONG,-8.8528,-6.4719,SL_HIT,5.0,14,19,1.9408,5.4866,-3.5457,1.9408,0.0,1,0,0
CAD_CHF_JPY-DEV-00068,CAD_CHF_JPY,2022-12-07T19:20:00,2022-12-07T19:25:00,LONG,-4.6491,-6.4861,SL_HIT,5.0,14,19,-4.6886,5.4866,-10.1751,0.0,-4.6886,1,0,0
CAD_CHF_JPY-DEV-00069,CAD_CHF_JPY,2022-12-08T18:55:00,2022-12-08T19:00:00,LONG,-44.5514,-12.5697,SL_HIT,5.0,13,18,0.9022,5.4866,-4.5844,0.9022,0.0,1,0,0
CAD_CHF_JPY-DEV-00070,CAD_CHF_JPY,2022-12-08T19:05:00,2022-12-08T19:20:00,LONG,-3.6946,-7.7166,SL_HIT,15.0,14,19,-6.0734,5.4866,-11.56,1.415,-6.0734,1,0,0
CAD_CHF_JPY-DEV-00071,CAD_CHF_JPY,2022-12-08T19:25:00,2022-12-08T21:00:00,LONG,-7.0124,0.0201,TIMEOUT,95.0,14,19,11.2499,5.4866,5.7634,11.4544,0.0,0,1,0
CAD_CHF_JPY-DEV-00072,CAD_CHF_JPY,2022-12-12T18:55:00,2022-12-12T19:00:00,LONG,-20.8404,-11.6084,SL_HIT,5.0,13,18,0.0278,5.4866,-5.4587,0.0278,0.0,1,0,0
CAD_CHF_JPY-DEV-00073,CAD_CHF_JPY,2022-12-12T19:05:00,2022-12-12T19:10:00,LONG,-9.2493,-7.5084,SL_HIT,5.0,14,19,0.1554,5.4866,-5.3312,0.1554,0.0,1,0,0
CAD_CHF_JPY-DEV-00074,CAD_CHF_JPY,2022-12-12T19:15:00,2022-12-12T19:30:00,LONG,-11.2707,-7.4909,SL_HIT,15.0,14,19,0.0299,5.4866,-5.4567,3.3697,0.0,1,0,0
CAD_CHF_JPY-DEV-00075,CAD_CHF_JPY,2022-12-12T19:35:00,2022-12-12T19:55:00,LONG,-3.7353,-7.5142,SL_HIT,20.0,14,19,-7.7194,5.4866,-13.206,0.0,-7.7194,1,0,0
