sector,episode_start,episode_end,leader_symbol,leader_rank,n_peers,n_days,same_day_corr,delay1_corr,delay3_corr,delay7_corr,delay14_corr
stablecoin,2024-09-24 23:59:59,2024-10-01 23:59:59,USDT,3,159,8,0.9999,0.3385,0.1684,,
stablecoin,2025-02-03 23:59:59,2025-02-10 23:59:59,USDT,4,150,8,1.0,-0.3817,-0.398,,
stablecoin,2025-03-03 23:59:59,2025-03-14 23:59:59,USDT,3,295,12,1.0,-0.0454,0.1368,0.5718,
stablecoin,2025-06-18 23:59:59,2025-06-22 23:59:59,USDT,3,153,5,0.9998,,,,
stablecoin,2025-07-29 23:59:59,2025-08-03 23:59:59,USDT,4,158,6,0.9999,0.1386,,,
stablecoin,2025-10-12 23:59:59,2025-10-16 23:59:59,USDT,4,162,5,1.0,,,,
stablecoin,2025-10-20 23:59:59,2025-10-25 23:59:59,USDT,3,188,6,1.0,0.0068,,,
stablecoin,2025-11-14 23:59:59,2025-11-23 23:59:59,USDT,3,396,10,0.9999,-0.0914,-0.0456,,
stablecoin,2026-01-20 23:59:59,2026-01-25 23:59:59,USDT,3,245,6,0.9999,-0.4976,,,
stablecoin,2026-01-30 23:59:59,2026-02-11 23:59:59,USDT,3,560,13,1.0,-0.0998,-0.2124,-0.0229,
stablecoin,2026-05-15 23:59:59,2026-05-19 23:59:59,USDT,3,220,5,0.9999,,,,
stablecoin,2026-06-05 23:59:59,2026-06-10 23:59:59,USDT,3,255,6,1.0,0.0624,,,
stablecoin,2026-06-23 23:59:59,2026-06-30 23:59:59,USDT,3,338,8,1.0,0.0254,0.0841,,
stablecoin-algorithmically-stabilized,2020-12-23 23:59:59,2020-12-29 23:59:59,LUNA,66,7,7,-0.4605,0.2978,,,
stablecoin-algorithmically-stabilized,2021-01-04 23:59:59,2021-01-10 23:59:59,LUNA,62,6,6,0.3519,,,,
stablecoin-algorithmically-stabilized,2021-04-18 23:59:59,2021-04-25 23:59:59,LUNA,30,8,8,0.1212,-0.374,-0.1137,,
stablecoin-algorithmically-stabilized,2021-05-15 23:59:59,2021-05-20 23:59:59,LUNA,31,7,6,-0.5733,0.799,,,
stablecoin-algorithmically-stabilized,2021-07-08 23:59:59,2021-07-13 23:59:59,LUNA,31,12,6,-0.752,0.393,,,
stablecoin-algorithmically-stabilized,2021-09-20 23:59:59,2021-09-30 23:59:59,FEI,127,30,10,0.999,0.1308,0.0213,,
stablecoin-asset-backed,2020-09-03 23:59:59,2020-09-14 23:59:59,USDT,3,135,12,0.9995,-0.5181,-0.0537,-0.5009,
stablecoin-asset-backed,2020-09-16 23:59:59,2020-09-27 23:59:59,USDT,3,130,12,0.9993,-0.1879,-0.3827,0.2448,
stablecoin-asset-backed,2020-12-23 23:59:59,2020-12-28 23:59:59,USDT,3,69,6,0.9999,-0.7793,,,
stablecoin-asset-backed,2021-02-25 23:59:59,2021-03-01 23:59:59,USDT,4,55,5,0.9999,,,,
stablecoin-asset-backed,2021-04-18 23:59:59,2021-04-26 23:59:59,USDT,5,84,9,1.0,0.1537,0.2515,,
stablecoin-asset-backed,2021-05-18 23:59:59,2021-05-25 23:59:59,USDT,6,83,8,1.0,-0.4994,-0.4608,,
stablecoin-asset-backed,2021-06-09 23:59:59,2021-06-13 23:59:59,USDT,3,52,5,1.0,,,,
stablecoin-asset-backed,2021-06-20 23:59:59,2021-06-27 23:59:59,USDT,3,80,8,1.0,-0.1026,-0.0325,,
stablecoin-asset-backed,2021-07-13 23:59:59,2021-07-22 23:59:59,USDT,3,101,10,0.9999,-0.0603,0.2264,,
stablecoin-asset-backed,2021-09-07 23:59:59,2021-09-13 23:59:59,USDT,5,63,7,1.0,-0.3371,,,
stablecoin-asset-backed,2021-09-19 23:59:59,2021-09-30 23:59:59,USDT,5,99,11,1.0,0.1202,-0.0156,,
stablecoin-protocol,2025-12-26 23:59:59,2026-01-04 23:59:59,XPL,139,20,10,0.7805,-0.3155,-0.144,,
stablecoin-protocol,2026-01-21 23:59:59,2026-01-30 23:59:59,STABLE,129,29,10,0.0691,-0.6036,-0.3646,,
stablecoin-protocol,2026-05-12 23:59:59,2026-05-20 23:59:59,STABLE,62,27,9,0.6855,-0.0209,0.3356,,
stablecoin-protocol,2026-05-27 23:59:59,2026-06-02 23:59:59,STABLE,61,21,7,0.5642,0.0821,,,
stablecoin-protocol,2026-06-21 23:59:59,2026-06-30 23:59:59,STABLE,61,30,10,0.4129,-0.3842,0.0798,,
stablecoin-protocol,2026-07-10 23:59:59,2026-07-16 23:59:59,STABLE,58,21,7,-0.1758,0.7278,,,
stablecoin-protocol,2026-07-25 23:59:59,2026-07-31 23:59:59,STABLE,55,21,7,-0.1296,-0.1348,,,
staking,2020-09-23 23:59:59,2020-09-29 23:59:59,SRM,103,21,7,0.4625,0.0551,,,
staking,2021-01-04 23:59:59,2021-01-14 23:59:59,NEAR,68,78,10,0.2065,-0.4946,0.0317,,
staking,2021-02-23 23:59:59,2021-02-28 23:59:59,ADA,6,56,6,0.0282,-0.089,,,
staking,2021-04-08 23:59:59,2021-04-13 23:59:59,ADA,6,61,6,-0.3693,-0.7695,,,
staking,2021-07-29 23:59:59,2021-08-06 23:59:59,ADA,5,113,9,0.3497,0.044,0.0903,,
staking,2021-08-30 23:59:59,2021-09-12 23:59:59,ADA,3,178,14,0.1042,-0.0255,-0.0672,0.138,
staking,2021-10-07 23:59:59,2021-10-11 23:59:59,ADA,4,65,5,0.9247,,,,
staking,2021-12-23 23:59:59,2021-12-29 23:59:59,ADA,6,84,7,0.6921,-0.4331,,,
staking,2022-03-23 23:59:59,2022-04-03 23:59:59,ADA,7,210,12,0.2237,-0.2609,0.1861,-0.2632,
staking,2022-06-04 23:59:59,2022-06-11 23:59:59,ADA,6,136,8,0.4538,0.7232,-0.5127,,
staking,2022-08-04 23:59:59,2022-08-15 23:59:59,ADA,8,216,12,-0.427,-0.4333,0.3918,-0.6287,
staking,2023-03-15 23:59:59,2023-03-23 23:59:59,ADA,7,192,9,0.4339,-0.4758,-0.7652,,
staking,2023-03-31 23:59:59,2023-04-04 23:59:59,ADA,7,104,5,0.4366,,,,
staking,2023-04-12 23:59:59,2023-04-17 23:59:59,ADA,7,125,6,-0.8001,0.095,,,
staking,2023-06-20 23:59:59,2023-06-27 23:59:59,ADA,7,147,7,0.0606,,,,
staking,2024-06-20 23:59:59,2024-06-27 23:59:59,ADA,10,176,8,0.2308,0.0579,-0.6367,,
staking,2024-07-11 23:59:59,2024-07-21 23:59:59,ADA,10,233,11,-0.1957,-0.5788,0.447,,
staking,2024-09-23 23:59:59,2024-09-30 23:59:59,ADA,11,180,8,0.6496,0.3451,0.9319,,
staking,2024-11-25 23:59:59,2024-12-03 23:59:59,ADA,9,211,9,-0.3353,0.3493,-0.4885,,
staking,2025-02-03 23:59:59,2025-02-09 23:59:59,ADA,9,150,7,0.6062,0.2364,,,
staking,2025-02-11 23:59:59,2025-02-16 23:59:59,ADA,9,125,6,0.0492,0.8203,,,
staking,2025-04-21 23:59:59,2025-04-25 23:59:59,ADA,10,116,5,0.1082,,,,
staking,2025-07-09 23:59:59,2025-07-13 23:59:59,ADA,10,107,5,0.7283,,,,
staking,2025-08-30 23:59:59,2025-09-03 23:59:59,ADA,10,110,5,0.5951,,,,
staking,2026-02-09 23:59:59,2026-02-14 23:59:59,ADA,11,162,6,0.4641,-0.7178,,,
staking,2026-03-13 23:59:59,2026-03-20 23:59:59,ADA,10,225,8,0.5095,-0.0429,0.3068,,
staking,2026-06-25 23:59:59,2026-07-09 23:59:59,WBETH,206,402,15,-0.2194,0.1218,-0.5509,0.4546,
staking,2026-07-30 23:59:59,2026-08-05 23:59:59,DEL,205,195,7,0.3333,-0.3278,,,
staking,2026-08-19 23:59:59,2026-08-23 23:59:59,WBETH,205,137,5,-0.113,,,,
standard-crypto-portfolio,2024-04-30 23:59:59,2024-05-05 23:59:59,MATIC,17,42,6,0.9998,0.3443,,,
standard-crypto-portfolio,2024-05-23 23:59:59,2024-05-27 23:59:59,MATIC,18,35,5,0.0838,,,,
standard-crypto-portfolio,2024-06-13 23:59:59,2024-06-24 23:59:59,MATIC,19,83,12,0.7943,-0.1336,0.0299,-0.4801,
standard-crypto-portfolio,2024-06-26 23:59:59,2024-07-01 23:59:59,MATIC,19,48,6,-0.263,0.3449,,,
standard-crypto-portfolio,2024-07-13 23:59:59,2024-07-17 23:59:59,MATIC,20,40,5,0.4988,,,,
standard-crypto-portfolio,2024-07-28 23:59:59,2024-08-07 23:59:59,MATIC,21,80,10,0.7806,0.0295,-0.4637,,
standard-crypto-portfolio,2024-10-30 23:59:59,2024-11-05 23:59:59,AAVE,38,49,7,0.8668,-0.3515,,,
standard-crypto-portfolio,2024-11-25 23:59:59,2024-11-30 23:59:59,AAVE,51,42,6,0.9107,-0.5549,,,
standard-crypto-portfolio,2025-02-03 23:59:59,2025-02-10 23:59:59,AAVE,31,56,8,-0.017,-0.1954,-0.3621,,
standard-crypto-portfolio,2025-02-16 23:59:59,2025-02-22 23:59:59,AAVE,32,49,7,0.7563,-0.8137,,,
standard-crypto-portfolio,2025-03-01 23:59:59,2025-03-05 23:59:59,AAVE,34,36,5,-0.2079,,,,
standard-crypto-portfolio,2025-08-24 23:59:59,2025-08-28 23:59:59,AAVE,27,30,5,0.5207,,,,
standard-crypto-portfolio,2025-10-12 23:59:59,2025-10-16 23:59:59,ZEC,28,34,5,-0.582,,,,
standard-crypto-portfolio,2025-10-19 23:59:59,2025-10-25 23:59:59,ZEC,30,49,7,0.03,-0.0711,,,
standard-crypto-portfolio,2025-12-03 23:59:59,2025-12-14 23:59:59,ZEC,22,60,12,0.0544,0.2557,-0.9011,-0.5555,
standard-crypto-portfolio,2026-01-25 23:59:59,2026-01-29 23:59:59,ZEC,18,25,5,0.2444,,,,
standard-crypto-portfolio,2026-03-15 23:59:59,2026-03-24 23:59:59,ZEC,26,50,10,0.6082,-0.0221,0.2531,,
standard-crypto-portfolio,2026-04-07 23:59:59,2026-04-11 23:59:59,ZEC,20,25,5,0.019,,,,
standard-crypto-portfolio,2026-04-19 23:59:59,2026-04-24 23:59:59,ZEC,20,30,6,0.4795,-0.8321,,,
standard-crypto-portfolio,2026-06-16 23:59:59,2026-06-22 23:59:59,ZEC,12,35,7,-0.0207,-0.36,,,
standard-crypto-portfolio,2026-07-01 23:59:59,2026-07-28 23:59:59,ZEC,12,140,28,-0.2435,0.4149,0.182,0.0779,-0.3421
standard-crypto-portfolio,2026-08-17 23:59:59,2026-08-23 23:59:59,ZEC,11,35,7,0.3868,0.0302,,,
starknet-ecosystem,2025-08-01 23:59:59,2025-08-24 23:59:59,STRK,125,6,6,,,,,
starknet-ecosystem,2026-04-01 23:59:59,2026-04-05 23:59:59,WBTC,205,25,5,-0.7545,,,,
starknet-ecosystem,2026-07-05 23:59:59,2026-07-11 23:59:59,WBTC,205,35,7,0.7845,-0.6261,,,
starknet-ecosystem,2026-07-20 23:59:59,2026-07-26 23:59:59,WBTC,206,35,7,-0.1933,-0.0674,,,
starknet-ecosystem,2026-08-18 23:59:59,2026-08-23 23:59:59,WBTC,205,30,6,0.989,0.0148,,,
state-channel,2022-03-29 23:59:59,2022-04-02 23:59:59,BTC,1,32,5,0.2561,,,,
state-channel,2022-04-13 23:59:59,2022-04-18 23:59:59,BTC,1,38,6,-0.2177,0.251,,,
state-channel,2022-05-13 23:59:59,2022-05-19 23:59:59,BTC,1,49,7,-0.893,0.0732,,,
state-channel,2022-05-26 23:59:59,2022-05-30 23:59:59,BTC,1,35,5,-0.8358,,,,
state-channel,2022-08-01 23:59:59,2022-08-06 23:59:59,BTC,1,42,6,0.5348,-0.7575,,,
state-channel,2023-06-23 23:59:59,2023-06-29 23:59:59,BTC,1,38,6,0.3494,,,,
state-channel,2023-07-12 23:59:59,2023-07-19 23:59:59,BTC,1,48,8,0.1709,0.0592,0.4929,,
state-channel,2023-07-30 23:59:59,2023-08-04 23:59:59,BTC,1,36,6,0.9858,,,,
state-channel,2024-03-02 23:59:59,2024-03-06 23:59:59,BTC,1,34,5,-0.2976,,,,
state-channel,2024-03-26 23:59:59,2024-03-31 23:59:59,BTC,1,36,6,-0.8299,0.0475,,,
state-channel,2024-05-08 23:59:59,2024-05-13 23:59:59,BTC,1,36,6,-0.6754,,,,
state-channel,2024-07-27 23:59:59,2024-08-03 23:59:59,BTC,1,35,7,-0.6754,,,,
state-channel,2024-10-29 23:59:59,2024-11-03 23:59:59,BTC,1,30,6,0.3647,-0.2277,,,
state-channel,2024-11-25 23:59:59,2024-11-29 23:59:59,BTC,1,25,5,0.8325,,,,
state-channel,2025-02-27 23:59:59,2025-03-05 23:59:59,BTC,1,35,7,0.1473,0.3152,,,
state-channel,2025-06-18 23:59:59,2025-06-22 23:59:59,BTC,1,19,5,-0.6754,,,,
state-channel,2025-10-30 23:59:59,2025-11-03 23:59:59,BTC,1,9,5,-0.553,,,,
state-channel,2026-04-02 23:59:59,2026-04-08 23:59:59,BTC,1,14,7,-0.5147,-0.5007,,,
state-channel,2026-05-13 23:59:59,2026-05-17 23:59:59,BTC,1,5,5,0.0414,,,,
state-channel,2026-06-01 23:59:59,2026-06-05 23:59:59,BTC,1,5,5,-0.7293,,,,
state-channel,2026-06-25 23:59:59,2026-07-07 23:59:59,BTC,1,13,13,0.3722,-0.2607,-0.1932,0.5333,
state-channel,2026-08-04 23:59:59,2026-08-19 23:59:59,BTC,1,16,16,-0.1272,-0.2989,0.0609,0.3899,
state-channels,2020-09-12 23:59:59,2020-09-17 23:59:59,BTC,1,60,6,-0.91,0.4342,,,
state-channels,2020-09-23 23:59:59,2020-09-29 23:59:59,BTC,1,60,7,-0.3788,0.8222,,,
state-channels,2020-10-04 23:59:59,2020-10-08 23:59:59,BTC,1,40,5,-0.2818,,,,
state-channels,2020-10-21 23:59:59,2020-10-27 23:59:59,BTC,1,56,7,-0.8886,-0.0912,,,
state-channels,2021-01-05 23:59:59,2021-01-10 23:59:59,BTC,1,40,5,,,,,
state-channels,2021-03-21 23:59:59,2021-03-25 23:59:59,BTC,1,40,5,-0.3147,,,,
state-channels,2021-03-30 23:59:59,2021-04-04 23:59:59,BTC,1,49,6,0.9474,0.3804,,,
state-channels,2021-05-06 23:59:59,2021-05-12 23:59:59,BTC,1,66,7,-0.5623,-0.1064,,,
state-channels,2021-07-29 23:59:59,2021-08-02 23:59:59,BTC,1,35,5,-0.4874,,,,
state-channels,2021-09-03 23:59:59,2021-09-11 23:59:59,BTC,1,63,9,-0.561,-0.5412,0.2715,,
state-channels,2021-09-14 23:59:59,2021-09-24 23:59:59,BTC,1,77,11,-0.1957,-0.1564,0.1983,,
stellar-ecosystem,2025-04-07 23:59:59,2025-04-13 23:59:59,EURC,228,13,7,-0.7534,0.5437,,,
stellar-ecosystem,2026-06-04 23:59:59,2026-06-10 23:59:59,USDC,5,28,7,0.9957,0.0858,,,
stellar-ecosystem,2026-06-22 23:59:59,2026-06-27 23:59:59,USDC,5,30,6,0.9889,0.073,,,
stellar-ecosystem,2026-07-20 23:59:59,2026-07-27 23:59:59,USDC,5,40,8,0.9988,-0.0517,-0.4209,,
stellar-ecosystem,2026-07-29 23:59:59,2026-08-05 23:59:59,USDC,5,40,8,0.987,-0.2782,0.763,,
storage,2021-06-25 23:59:59,2021-07-03 23:59:59,FIL,24,117,9,0.7284,-0.408,-0.2092,,
storage,2021-07-27 23:59:59,2021-08-01 23:59:59,FIL,24,72,6,-0.0731,0.4693,,,
storage,2021-08-31 23:59:59,2021-09-06 23:59:59,FIL,23,84,7,0.7601,-0.4422,,,
storage,2021-12-23 23:59:59,2021-12-27 23:59:59,FIL,36,61,5,0.4167,,,,
storage,2022-03-27 23:59:59,2022-04-02 23:59:59,FIL,37,78,7,0.1533,-0.4717,,,
storage,2022-04-15 23:59:59,2022-04-19 23:59:59,FIL,37,55,5,0.6483,,,,
storage,2022-05-24 23:59:59,2022-06-01 23:59:59,FIL,39,102,9,0.3295,0.3083,0.2436,,
storage,2022-06-06 23:59:59,2022-06-10 23:59:59,FIL,40,54,5,-0.2253,,,,
storage,2022-06-18 23:59:59,2022-06-22 23:59:59,FIL,40,55,5,0.2838,,,,
storage,2022-06-24 23:59:59,2022-06-30 23:59:59,FIL,41,80,7,0.5327,-0.329,,,
storage,2022-07-02 23:59:59,2022-07-06 23:59:59,FIL,39,56,5,0.1813,,,,
storage,2022-08-26 23:59:59,2022-08-31 23:59:59,FIL,34,81,6,0.2466,-0.1918,,,
storage,2022-11-19 23:59:59,2022-11-24 23:59:59,FIL,32,58,6,0.5202,-0.0362,,,
storage,2022-12-30 23:59:59,2023-01-03 23:59:59,FIL,36,47,5,0.685,,,,
storage,2023-05-09 23:59:59,2023-05-15 23:59:59,ICP,29,54,6,0.8211,,,,
storage,2023-07-04 23:59:59,2023-07-10 23:59:59,FIL,30,63,7,0.9957,0.0433,,,
storage,2023-08-23 23:59:59,2023-08-29 23:59:59,ICP,31,63,7,0.2549,0.098,,,
storage,2023-09-08 23:59:59,2023-09-15 23:59:59,ICP,31,63,7,0.9988,,,,
storage,2023-10-29 23:59:59,2023-11-04 23:59:59,ICP,30,63,7,0.5702,0.627,,,
storage,2023-12-01 23:59:59,2023-12-07 23:59:59,FIL,31,63,6,-0.0542,,,,
storage,2024-02-16 23:59:59,2024-02-24 23:59:59,ICP,16,108,9,0.7297,0.1709,0.0977,,
storage,2024-03-25 23:59:59,2024-03-31 23:59:59,ICP,18,77,7,0.6532,0.4232,,,
storage,2024-04-20 23:59:59,2024-04-26 23:59:59,ICP,18,77,7,0.9539,0.4361,,,
storage,2024-05-04 23:59:59,2024-05-11 23:59:59,ICP,19,83,7,0.9998,,,,
storage,2024-06-21 23:59:59,2024-06-29 23:59:59,ICP,24,112,9,0.834,-0.0544,0.3473,,
storage,2024-07-11 23:59:59,2024-07-17 23:59:59,ICP,25,77,7,0.2889,-0.51,,,
storage,2024-07-24 23:59:59,2024-07-31 23:59:59,ICP,24,88,8,-0.3425,0.098,-0.6879,,
storage,2024-10-31 23:59:59,2024-11-04 23:59:59,FIL,39,40,5,-0.0464,,,,
storage,2024-11-25 23:59:59,2024-12-02 23:59:59,FIL,37,72,8,0.3761,-0.5154,0.0714,,
storage,2025-02-01 23:59:59,2025-02-09 23:59:59,FIL,46,90,9,0.781,0.2393,0.3452,,
storage,2025-03-03 23:59:59,2025-03-08 23:59:59,FIL,46,60,6,0.9255,0.1833,,,
storage,2025-04-07 23:59:59,2025-04-13 23:59:59,FIL,50,77,7,0.5121,-0.3945,,,
storage,2025-04-21 23:59:59,2025-04-26 23:59:59,FIL,45,66,6,0.5462,0.2886,,,
storage,2025-07-09 23:59:59,2025-07-17 23:59:59,FIL,54,92,9,0.8016,0.2331,-0.2122,,
storage,2026-02-06 23:59:59,2026-02-10 23:59:59,FIL,69,43,5,0.6124,,,,
storage,2026-03-11 23:59:59,2026-03-15 23:59:59,FIL,69,40,5,0.6534,,,,
storage,2026-06-15 23:59:59,2026-06-24 23:59:59,FIL,74,52,10,0.4466,0.1444,-0.5151,,
storage,2026-07-13 23:59:59,2026-07-17 23:59:59,FIL,70,26,5,-0.6207,,,,
storage,2026-07-30 23:59:59,2026-08-06 23:59:59,FIL,71,48,8,0.5167,0.6677,-0.2525,,
storage,2026-08-15 23:59:59,2026-08-19 23:59:59,FIL,70,30,5,0.0119,,,,
store-of-value,2020-09-04 23:59:59,2020-09-11 23:59:59,BTC,1,89,8,0.8513,-0.033,0.8452,,
store-of-value,2020-09-18 23:59:59,2020-09-23 23:59:59,BTC,1,62,6,0.8565,-0.2991,,,
store-of-value,2020-10-02 23:59:59,2020-10-10 23:59:59,BTC,1,108,9,0.5081,0.3936,-0.7557,,
store-of-value,2021-04-18 23:59:59,2021-04-26 23:59:59,BTC,1,122,9,0.35,0.0637,-0.1012,,
store-of-value,2021-05-19 23:59:59,2021-05-25 23:59:59,BTC,1,98,7,0.5992,-0.0216,,,
store-of-value,2021-07-06 23:59:59,2021-07-10 23:59:59,BTC,1,55,5,0.6327,,,,
store-of-value,2021-11-26 23:59:59,2021-12-10 23:59:59,BTC,1,165,15,-0.0263,-0.1356,-0.521,0.1893,
store-of-value,2022-02-12 23:59:59,2022-02-17 23:59:59,BTC,1,66,6,0.5147,-0.4732,,,
store-of-value,2022-02-20 23:59:59,2022-02-28 23:59:59,BTC,1,99,9,-0.6575,-0.1511,0.6921,,
store-of-value,2022-04-03 23:59:59,2022-04-12 23:59:59,BTC,1,110,10,0.1008,-0.3854,-0.6686,,
store-of-value,2022-04-19 23:59:59,2022-04-27 23:59:59,BTC,1,99,9,-0.503,-0.1279,0.1026,,
store-of-value,2022-04-29 23:59:59,2022-05-03 23:59:59,BTC,1,55,5,-0.8291,,,,
store-of-value,2022-05-08 23:59:59,2022-05-18 23:59:59,BTC,1,121,11,-0.2963,0.5841,-0.319,,
store-of-value,2022-06-11 23:59:59,2022-06-18 23:59:59,BTC,1,88,8,-0.807,0.1717,-0.1261,,
store-of-value,2022-11-08 23:59:59,2022-11-15 23:59:59,BTC,1,96,8,-0.5924,0.0472,-0.5817,,
store-of-value,2022-12-16 23:59:59,2022-12-23 23:59:59,BTC,1,96,8,-0.9484,0.4391,-0.5672,,
store-of-value,2023-03-02 23:59:59,2023-03-09 23:59:59,BTC,1,95,8,-0.2667,0.5262,-0.168,,
store-of-value,2023-03-24 23:59:59,2023-03-28 23:59:59,BTC,1,61,5,0.3948,,,,
store-of-value,2023-04-21 23:59:59,2023-04-26 23:59:59,BTC,1,78,6,-0.7286,-0.3847,,,
store-of-value,2023-06-08 23:59:59,2023-06-16 23:59:59,BTC,1,96,8,-0.1857,-0.7808,,,
store-of-value,2023-08-21 23:59:59,2023-08-26 23:59:59,BTC,1,72,6,0.0773,-0.8382,,,
store-of-value,2023-09-10 23:59:59,2023-09-15 23:59:59,BTC,1,60,5,,,,,
store-of-value,2024-06-11 23:59:59,2024-06-18 23:59:59,BTC,1,88,8,-0.7115,-0.1392,0.0151,,
store-of-value,2024-06-20 23:59:59,2024-06-30 23:59:59,BTC,1,121,11,-0.7893,-0.0367,0.1128,,
store-of-value,2024-07-04 23:59:59,2024-07-10 23:59:59,BTC,1,77,7,-0.7603,0.6989,,,
store-of-value,2024-07-28 23:59:59,2024-08-07 23:59:59,BTC,1,110,10,-0.7906,0.2675,0.4998,,
store-of-value,2024-08-29 23:59:59,2024-09-06 23:59:59,BTC,1,99,9,-0.555,-0.4554,-0.3457,,
store-of-value,2024-10-25 23:59:59,2024-11-02 23:59:59,BTC,1,98,9,-0.2645,0.0845,0.0816,,
store-of-value,2025-01-08 23:59:59,2025-01-12 23:59:59,BTC,1,49,5,0.5165,,,,
store-of-value,2025-02-01 23:59:59,2025-02-11 23:59:59,BTC,1,119,11,-0.8497,-0.5562,-0.2052,,
store-of-value,2025-02-14 23:59:59,2025-02-21 23:59:59,BTC,1,89,8,-0.9148,0.7764,-0.6235,,
store-of-value,2025-03-03 23:59:59,2025-03-14 23:59:59,BTC,1,139,12,-0.4723,-0.1604,0.2142,0.1791,
store-of-value,2025-04-03 23:59:59,2025-04-13 23:59:59,BTC,1,127,11,-0.351,0.2148,0.7905,,
store-of-value,2025-05-30 23:59:59,2025-06-08 23:59:59,BTC,1,99,10,-0.6828,0.4952,-0.0291,,
store-of-value,2025-06-16 23:59:59,2025-06-22 23:59:59,BTC,1,71,7,-0.6789,-0.7332,,,
store-of-value,2025-10-11 23:59:59,2025-10-16 23:59:59,BTC,1,58,6,-0.8112,-0.6614,,,
store-of-value,2025-10-18 23:59:59,2025-10-22 23:59:59,BTC,1,49,5,0.3311,,,,
store-of-value,2025-10-28 23:59:59,2025-11-01 23:59:59,BTC,1,47,5,-0.9049,,,,
store-of-value,2026-01-29 23:59:59,2026-02-11 23:59:59,BTC,1,173,14,0.4828,0.078,0.0611,-0.399,
store-of-value,2026-04-18 23:59:59,2026-04-25 23:59:59,BTC,1,80,8,-0.3808,-0.2072,0.3158,,
store-of-value,2026-07-12 23:59:59,2026-07-18 23:59:59,BTC,1,66,7,-0.8507,0.3924,,,
substrate,2021-01-17 23:59:59,2021-01-22 23:59:59,DOT,4,115,6,0.7239,,,,
substrate,2021-05-14 23:59:59,2021-05-18 23:59:59,DOT,8,100,5,0.93,,,,
substrate,2021-06-02 23:59:59,2021-06-07 23:59:59,DOT,8,120,6,0.7822,,,,
substrate,2021-07-30 23:59:59,2021-08-05 23:59:59,DOT,9,134,7,0.1923,0.6857,,,
substrate,2021-10-13 23:59:59,2021-10-19 23:59:59,DOT,8,130,7,0.2615,0.763,,,
substrate,2022-03-02 23:59:59,2022-03-06 23:59:59,DOT,11,90,5,0.2202,,,,
substrate,2022-03-19 23:59:59,2022-03-27 23:59:59,DOT,11,158,9,0.2443,-0.1539,-0.6674,,
substrate,2022-03-29 23:59:59,2022-04-07 23:59:59,DOT,11,180,10,0.7191,0.1594,-0.5188,,
substrate,2022-04-18 23:59:59,2022-04-22 23:59:59,DOT,12,80,5,0.7473,,,,
substrate,2022-06-01 23:59:59,2022-06-11 23:59:59,DOT,11,175,11,0.8686,-0.3362,0.0363,,
substrate,2022-06-13 23:59:59,2022-06-17 23:59:59,DOT,11,90,5,0.773,,,,
substrate,2022-08-05 23:59:59,2022-08-13 23:59:59,DOT,10,153,9,-0.1111,0.1859,0.0349,,
substrate,2022-09-08 23:59:59,2022-09-13 23:59:59,DOT,10,102,6,0.9185,-0.8801,,,
substrate,2022-11-16 23:59:59,2022-11-29 23:59:59,DOT,11,226,14,0.5081,-0.5366,-0.1558,-0.246,
substrate,2022-12-01 23:59:59,2022-12-05 23:59:59,DOT,11,82,5,0.7561,,,,
substrate,2022-12-23 23:59:59,2022-12-27 23:59:59,DOT,12,80,5,-0.1064,,,,
substrate,2023-01-07 23:59:59,2023-01-11 23:59:59,DOT,13,90,5,-0.2393,,,,
substrate,2023-01-22 23:59:59,2023-01-27 23:59:59,DOT,12,106,6,0.7739,-0.68,,,
substrate,2023-02-18 23:59:59,2023-02-22 23:59:59,DOT,11,90,5,0.306,,,,
substrate,2023-03-14 23:59:59,2023-03-20 23:59:59,DOT,12,110,7,0.6948,-0.4237,,,
substrate,2023-06-23 23:59:59,2023-06-28 23:59:59,DOT,13,67,5,,,,,
substrate,2023-10-29 23:59:59,2023-11-06 23:59:59,LINK,12,117,9,0.1949,0.2031,0.4218,,
substrate,2023-12-22 23:59:59,2023-12-27 23:59:59,DOT,11,79,6,0.7378,0.0189,,,
substrate,2024-02-06 23:59:59,2024-02-21 23:59:59,LINK,11,226,16,-0.0912,0.2012,-0.0849,0.0106,
substrate,2024-04-18 23:59:59,2024-04-23 23:59:59,DOT,13,78,6,0.5038,-0.3899,,,
substrate,2024-05-05 23:59:59,2024-05-11 23:59:59,DOT,14,84,6,0.9999,,,,
substrate,2024-06-20 23:59:59,2024-06-26 23:59:59,LINK,14,98,7,0.7586,0.02,,,
substrate,2024-07-31 23:59:59,2024-08-06 23:59:59,DOT,15,68,6,0.5739,,,,
substrate,2024-09-14 23:59:59,2024-09-18 23:59:59,LINK,14,54,5,0.823,,,,
substrate,2024-09-22 23:59:59,2024-09-30 23:59:59,LINK,14,99,9,0.4435,0.3182,0.0379,,
substrate,2024-11-25 23:59:59,2024-11-29 23:59:59,DOT,15,62,5,-0.4101,,,,
substrate,2025-02-03 23:59:59,2025-02-09 23:59:59,LINK,11,72,7,0.5981,-0.0165,,,
substrate,2025-03-16 23:59:59,2025-03-20 23:59:59,LINK,13,46,5,0.4375,,,,
substrate,2025-07-10 23:59:59,2025-07-15 23:59:59,DOT,22,42,6,0.9552,-0.8829,,,
substrate,2025-08-28 23:59:59,2025-09-03 23:59:59,DOT,24,49,7,0.3716,-0.1282,,,
