episode_id,variant,direction,boundary,old_anchor_type,new_anchor_type,old_anchor_value,new_anchor_value,anchor_value_sealed,rekey_event_time,rekey_evidence_complete_time,rekey_known_time,new_anchor_active_time,event_pos,known_pos,crossing_pos,latency_bars,crossing_latency_bars,coordinate_before,coordinate_after,sigma_state_before,sigma_state_after,dist_from_old_anchor,dist_from_new_anchor,dist_from_boundary,vol_known,prior_state_duration,anchor_age,momentum,level_known,level_b_known,anchor_price_known,duplicate_episode_id,stage,is_control
RK-A-d+1-b2-e3053-k3053,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.10588,2.2954010403200074,2.2954010403200074,2023-12-27 14:00:00+00:00,2023-12-27 14:00:00+00:00,2023-12-27 14:00:00+00:00,2023-12-27 14:00:00+00:00,3053,3053,3053,0,0,2.2954010403200074,0.0,2.0,0.0,2.2954010403200074,0.0,0.29540104032000736,0.00037408522450535503,9,491,1,1.10683,1.1067076963265088,1.10588,X-d+1-b2-e3053,development,False
RK-A-d+1-b2-e3055-k3055,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.10705,4.0933130427996165,4.0933130427996165,2023-12-27 16:00:00+00:00,2023-12-27 16:00:00+00:00,2023-12-27 16:00:00+00:00,2023-12-27 16:00:00+00:00,3055,3055,3055,0,0,4.0933130427996165,0.0,4.0,0.0,4.0933130427996165,0.0,2.0933130427996165,0.0007491532453497503,1,2,1,1.11045,1.1087099434420085,1.10705,X-d+1-b2-e3055,development,False
RK-A-d+1-b2-e3636-k3636,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.08575,2.5274459922416437,2.5274459922416437,2024-01-31 16:00:00+00:00,2024-01-31 16:00:00+00:00,2024-01-31 16:00:00+00:00,2024-01-31 16:00:00+00:00,3636,3636,3636,0,0,2.5274459922416437,0.0,2.0,0.0,2.5274459922416437,0.0,0.5274459922416437,0.0008227068517275652,1,581,1,1.08801,1.0875379785072994,1.08575,X-d+1-b2-e3636,development,False
RK-A-d+1-b2-e3971-k3971,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.08039,2.4370357409898467,2.4370357409898467,2024-02-20 15:00:00+00:00,2024-02-20 15:00:00+00:00,2024-02-20 15:00:00+00:00,2024-02-20 15:00:00+00:00,3971,3971,3971,0,0,2.4370357409898467,0.0,2.0,0.0,2.4370357409898467,0.0,0.43703574098984665,0.0007399468431506406,4,335,1,1.08234,1.0819900459967073,1.08039,X-d+1-b2-e3971,development,False
RK-A-d+1-b2-e4013-k4013,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.08385,2.515887523823085,2.515887523823085,2024-02-22 09:00:00+00:00,2024-02-22 09:00:00+00:00,2024-02-22 09:00:00+00:00,2024-02-22 09:00:00+00:00,4013,4013,4013,0,0,2.515887523823085,0.0,2.0,0.0,2.515887523823085,0.0,0.5158875238230851,0.0005350570715269268,10,42,1,1.08531,1.085010464017686,1.08385,X-d+1-b2-e4013,development,False
RK-A-d+1-b2-e4237-k4237,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.0886699999999998,2.7451692159028083,2.7451692159028083,2024-03-06 17:00:00+00:00,2024-03-06 17:00:00+00:00,2024-03-06 17:00:00+00:00,2024-03-06 17:00:00+00:00,4237,4237,4237,0,0,2.7451692159028083,0.0,2.0,0.0,2.7451692159028083,0.0,0.7451692159028083,0.0006184970192767912,9,224,1,1.09052,1.0900175115600101,1.0886699999999998,X-d+1-b2-e4237,development,False
RK-A-d+1-b2-e4717-k4717,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.07893,3.9352476760826054,3.9352476760826054,2024-04-03 17:00:00+00:00,2024-04-03 17:00:00+00:00,2024-04-03 17:00:00+00:00,2024-04-03 17:00:00+00:00,4717,4717,4717,0,0,3.9352476760826054,0.0,3.0,0.0,3.9352476760826054,0.0,1.9352476760826054,0.0007901300407153983,3,480,1,1.08229,1.0806363378833874,1.07893,X-d+1-b2-e4717,development,False
RK-A-d+1-b2-e5093-k5093,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.0712,2.2420478464989695,2.2420478464989695,2024-04-25 09:00:00+00:00,2024-04-25 09:00:00+00:00,2024-04-25 09:00:00+00:00,2024-04-25 09:00:00+00:00,5093,5093,5093,0,0,2.2420478464989695,0.0,2.0,0.0,2.2420478464989695,0.0,0.2420478464989695,0.000349617869090429,6,376,1,1.07204,1.0719492832550253,1.0712,X-d+1-b2-e5093,development,False
RK-A-d+1-b2-e5243-k5243,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.07455,4.294447842509515,4.294447842509515,2024-05-03 15:00:00+00:00,2024-05-03 15:00:00+00:00,2024-05-03 15:00:00+00:00,2024-05-03 15:00:00+00:00,5243,5243,5243,0,0,4.294447842509515,0.0,4.0,0.0,4.294447842509515,0.0,2.2944478425095154,0.00104001812709421,20,150,1,1.07936,1.0767874291170823,1.07455,X-d+1-b2-e5243,development,False
RK-A-d+1-b2-e5387-k5387,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.07892,2.3868071228867516,2.3868071228867516,2024-05-13 15:00:00+00:00,2024-05-13 15:00:00+00:00,2024-05-13 15:00:00+00:00,2024-05-13 15:00:00+00:00,5387,5387,5387,0,0,2.3868071228867516,0.0,2.0,0.0,2.3868071228867516,0.0,0.38680712288675156,0.0003454652548042312,5,144,1,1.07981,1.0796657163348444,1.07892,X-d+1-b2-e5387,development,False
RK-A-d+1-b2-e5412-k5412,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.08042,2.9274811089236064,2.9274811089236064,2024-05-14 16:00:00+00:00,2024-05-14 16:00:00+00:00,2024-05-14 16:00:00+00:00,2024-05-14 16:00:00+00:00,5412,5412,5412,0,0,2.9274811089236064,0.0,2.0,0.0,2.9274811089236064,0.0,0.9274811089236064,0.00046444612017094815,1,25,1,1.08189,1.0814240600138927,1.08042,X-d+1-b2-e5412,development,False
RK-A-d+1-b2-e5435-k5435,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.08304,4.0054251272032415,4.0054251272032415,2024-05-15 15:00:00+00:00,2024-05-15 15:00:00+00:00,2024-05-15 15:00:00+00:00,2024-05-15 15:00:00+00:00,5435,5435,5435,0,0,4.0054251272032415,0.0,4.0,0.0,4.0054251272032415,0.0,2.0054251272032415,0.0007089911249358432,12,23,1,1.08612,1.084576820830727,1.08304,X-d+1-b2-e5435,development,False
RK-A-d+1-b2-e5624-k5624,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.08526,3.000084051964874,3.000084051964874,2024-05-27 12:00:00+00:00,2024-05-27 12:00:00+00:00,2024-05-27 12:00:00+00:00,2024-05-27 12:00:00+00:00,5624,5624,5624,0,0,3.000084051964874,0.0,3.0,0.0,3.000084051964874,0.0,1.000084051964874,0.0004450520622386142,19,189,1,1.08671,1.0862264244475164,1.08526,X-d+1-b2-e5624,development,False
RK-A-d+1-b2-e5723-k5723,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.08527,3.2326243566645605,3.2326243566645605,2024-05-31 15:00:00+00:00,2024-05-31 15:00:00+00:00,2024-05-31 15:00:00+00:00,2024-05-31 15:00:00+00:00,5723,5723,5723,0,0,3.2326243566645605,0.0,3.0,0.0,3.2326243566645605,0.0,1.2326243566645605,0.0007800274107332078,3,99,1,1.08801,1.086964402032474,1.08527,X-d+1-b2-e5723,development,False
RK-A-d+1-b2-e5915-k5915,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.07683,4.102140311809301,4.102140311809301,2024-06-12 15:00:00+00:00,2024-06-12 15:00:00+00:00,2024-06-12 15:00:00+00:00,2024-06-12 15:00:00+00:00,5915,5915,5915,0,0,4.102140311809301,0.0,4.0,0.0,4.102140311809301,0.0,2.1021403118093014,0.0013094935344251895,1,192,1,1.08263,1.0796539001101704,1.07683,X-d+1-b2-e5915,development,False
RK-A-d+1-b2-e6212-k6212,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.07205,2.008489182755454,2.008489182755454,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,6212,6212,6212,0,0,2.008489182755454,0.0,2.0,0.0,2.008489182755454,0.0,0.00848918275545385,0.0008306272493806717,7,297,1,1.07384,1.0738324280087472,1.07205,X-d+1-b2-e6212,development,False
RK-A-d+1-b2-e6275-k6275,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.07595,2.683125109724386,2.683125109724386,2024-07-03 15:00:00+00:00,2024-07-03 15:00:00+00:00,2024-07-03 15:00:00+00:00,2024-07-03 15:00:00+00:00,6275,6275,6275,0,0,2.683125109724386,0.0,2.0,0.0,2.683125109724386,0.0,0.683125109724386,0.0005192251167558812,2,63,1,1.07745,1.0770679008704969,1.07595,X-d+1-b2-e6275,development,False
RK-A-d+1-b2-e6318-k6318,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.0822,2.2886722217281816,2.2886722217281816,2024-07-05 10:00:00+00:00,2024-07-05 10:00:00+00:00,2024-07-05 10:00:00+00:00,2024-07-05 10:00:00+00:00,6318,6318,6318,0,0,2.2886722217281816,0.0,2.0,0.0,2.2886722217281816,0.0,0.28867222172818163,0.00027849637619299064,25,43,1,1.08289,1.0828029454591694,1.0822,X-d+1-b2-e6318,development,False
RK-A-d+1-b2-e6415-k6415,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.08395,2.3384968855918404,2.3384968855918404,2024-07-11 11:00:00+00:00,2024-07-11 11:00:00+00:00,2024-07-11 11:00:00+00:00,2024-07-11 11:00:00+00:00,6415,6415,6415,0,0,2.3384968855918404,0.0,2.0,0.0,2.3384968855918404,0.0,0.33849688559184044,0.0003036620163591899,13,97,1,1.08472,1.0846085088291433,1.08395,X-d+1-b2-e6415,development,False
RK-A-d+1-b2-e6419-k6419,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.08548,4.375227232230443,4.375227232230443,2024-07-11 15:00:00+00:00,2024-07-11 15:00:00+00:00,2024-07-11 15:00:00+00:00,2024-07-11 15:00:00+00:00,6419,6419,6419,0,0,4.375227232230443,0.0,4.0,0.0,4.375227232230443,0.0,2.3752272322304426,0.0008700636389777368,3,4,1,1.08962,1.0873705177513822,1.08548,X-d+1-b2-e6419,development,False
RK-A-d+1-b2-e6445-k6445,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.08962,2.2910339204116412,2.2910339204116412,2024-07-12 17:00:00+00:00,2024-07-12 17:00:00+00:00,2024-07-12 17:00:00+00:00,2024-07-12 17:00:00+00:00,6445,6445,6445,0,0,2.2910339204116412,0.0,2.0,0.0,2.2910339204116412,0.0,0.2910339204116412,0.0005124463704774219,7,26,1,1.0909,1.0907373160951739,1.08962,X-d+1-b2-e6445,development,False
RK-A-d+1-b2-e6511-k6511,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.09171,2.9770782916157996,2.9770782916157996,2024-07-17 11:00:00+00:00,2024-07-17 11:00:00+00:00,2024-07-17 11:00:00+00:00,2024-07-17 11:00:00+00:00,6511,6511,6511,0,0,2.9770782916157996,0.0,2.0,0.0,2.9770782916157996,0.0,0.9770782916157996,0.0007591167504759347,1,66,1,1.09418,1.093368729546088,1.09171,X-d+1-b2-e6511,development,False
RK-A-d+1-b2-e6827-k6827,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.09629,2.0534475969649026,2.0534475969649026,2024-08-05 15:00:00+00:00,2024-08-05 15:00:00+00:00,2024-08-05 15:00:00+00:00,2024-08-05 15:00:00+00:00,6827,6827,6827,0,0,2.0534475969649026,0.0,2.0,0.0,2.0534475969649026,0.0,0.053447596964902644,0.0012466405427396512,23,316,1,1.0991,1.0990267694712297,1.09629,X-d+1-b2-e6827,development,False
RK-A-d+1-b2-e6972-k6972,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.09407,3.0452250945753145,3.0452250945753145,2024-08-13 16:00:00+00:00,2024-08-13 16:00:00+00:00,2024-08-13 16:00:00+00:00,2024-08-13 16:00:00+00:00,6972,6972,6972,0,0,3.0452250945753145,0.0,3.0,0.0,3.0452250945753145,0.0,1.0452250945753145,0.0005428190368342926,1,145,1,1.09588,1.0952584090215767,1.09407,X-d+1-b2-e6972,development,False
RK-A-d+1-b2-e6977-k6977,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.0976799999999998,2.6497961850459855,2.6497961850459855,2024-08-13 21:00:00+00:00,2024-08-13 21:00:00+00:00,2024-08-13 21:00:00+00:00,2024-08-13 21:00:00+00:00,6977,6977,6977,0,0,2.6497961850459855,0.0,2.0,0.0,2.6497961850459855,0.0,0.6497961850459855,0.0007727687874949296,4,5,1,1.09993,1.0993778173676205,1.0976799999999998,X-d+1-b2-e6977,development,False
RK-A-d+1-b2-e7069-k7069,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.10473,3.0527585817146425,3.0527585817146425,2024-08-19 17:00:00+00:00,2024-08-19 17:00:00+00:00,2024-08-19 17:00:00+00:00,2024-08-19 17:00:00+00:00,7069,7069,7069,0,0,3.0527585817146425,0.0,3.0,0.0,3.0527585817146425,0.0,1.0527585817146425,0.0005362588009708353,3,92,1,1.10654,1.1059154779797558,1.10473,X-d+1-b2-e7069,development,False
RK-A-d+1-b2-e7091-k7091,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.10867,2.0862854768595698,2.0862854768595698,2024-08-20 15:00:00+00:00,2024-08-20 15:00:00+00:00,2024-08-20 15:00:00+00:00,2024-08-20 15:00:00+00:00,7091,7091,7091,0,0,2.0862854768595698,0.0,2.0,0.0,2.0862854768595698,0.0,0.08628547685956978,0.0005012505435563652,21,22,1,1.10983,1.1097820001778123,1.10867,X-d+1-b2-e7091,development,False
RK-A-d+1-b2-e8791-k8791,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.0528400000000002,3.8878927663807623,3.8878927663807623,2024-11-27 15:00:00+00:00,2024-11-27 15:00:00+00:00,2024-11-27 15:00:00+00:00,2024-11-27 15:00:00+00:00,8791,8791,8791,0,0,3.8878927663807623,0.0,3.0,0.0,3.8878927663807623,0.0,1.8878927663807623,0.001082410944720214,5,1700,1,1.05728,1.0551216799022949,1.0528400000000002,X-d+1-b2-e8791,development,False
RK-A-d+1-b2-e8935-k8935,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.05372,3.1066001278121416,3.1066001278121416,2024-12-05 15:00:00+00:00,2024-12-05 15:00:00+00:00,2024-12-05 15:00:00+00:00,2024-12-05 15:00:00+00:00,8935,8935,8935,0,0,3.1066001278121416,0.0,3.0,0.0,3.1066001278121416,0.0,1.1066001278121416,0.0009121056941966582,11,144,1,1.05671,1.0556439623476521,1.05372,X-d+1-b2-e8935,development,False
RK-A-d+1-b2-e8959-k8959,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.05872,2.0815034971833177,2.0815034971833177,2024-12-06 15:00:00+00:00,2024-12-06 15:00:00+00:00,2024-12-06 15:00:00+00:00,2024-12-06 15:00:00+00:00,8959,8959,8959,0,0,2.0815034971833177,0.0,2.0,0.0,2.0815034971833177,0.0,0.08150349718331773,0.0007798617952651416,23,24,1,1.06044,1.0603725990235793,1.05872,X-d+1-b2-e8959,development,False
RK-A-d+1-b2-e9274-k9274,RKEY_A,1,2.0,TRAILING50,TRAILING50,1.04114,2.1228274835154153,2.1228274835154153,2024-12-26 18:00:00+00:00,2024-12-26 18:00:00+00:00,2024-12-26 18:00:00+00:00,2024-12-26 18:00:00+00:00,9274,9274,9274,0,0,2.1228274835154153,0.0,2.0,0.0,2.1228274835154153,0.0,0.12282748351541528,0.0004793591751581233,1,315,1,1.0422,1.0421386386533584,1.04114,X-d+1-b2-e9274,development,False
RK-B-d+1-b2-e108-k111,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.08951,2.354308930928575,-2.808476051165345,2023-07-07 12:00:00+00:00,2023-07-07 15:00:00+00:00,2023-07-07 15:00:00+00:00,2023-07-07 15:00:00+00:00,108,111,111,3,0,2.354308930928575,0.0,2.0,0.0,2.354308930928575,0.0,0.3543089309285752,0.0006544553007808643,2,108,1,1.09119,1.090937004896692,1.08951,X-d+1-b2-e111,development,False
RK-B-d+1-b2-e135-k138,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.09746,2.083847445325463,-5.980434312663709,2023-07-10 15:00:00+00:00,2023-07-10 18:00:00+00:00,2023-07-10 18:00:00+00:00,2023-07-10 18:00:00+00:00,135,138,138,3,0,2.083847445325463,0.0,2.0,0.0,2.083847445325463,0.0,0.08384744532546318,0.0006598173369218383,2,24,1,1.09897,1.0989092022676297,1.09746,X-d+1-b2-e138,development,False
RK-B-d+1-b2-e182-k183,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.1036,2.0206842055826195,-3.653301185999578,2023-07-12 14:00:00+00:00,2023-07-12 15:00:00+00:00,2023-07-12 15:00:00+00:00,2023-07-12 15:00:00+00:00,182,183,183,1,0,2.0206842055826195,0.0,2.0,0.0,2.0206842055826195,0.0,0.02068420558261952,0.000990028397761654,0,44,1,1.10581,1.1057873555089595,1.1036,X-d+1-b2-e183,development,False
RK-B-d+1-b2-e204-k208,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.11795,2.0578527694894024,1.460503008176719,2023-07-13 12:00:00+00:00,2023-07-13 16:00:00+00:00,2023-07-13 16:00:00+00:00,2023-07-13 16:00:00+00:00,204,208,208,4,0,2.0578527694894024,0.0,2.0,0.0,2.0578527694894024,0.0,0.057852769489402434,0.0006342095013065191,23,21,1,1.11941,1.1193689287318134,1.11795,X-d+1-b2-e208,development,False
RK-B-d+1-b2-e1019-k1023,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.08902,2.458193036667033,-1.8241489193938847,2023-08-30 11:00:00+00:00,2023-08-30 15:00:00+00:00,2023-08-30 15:00:00+00:00,2023-08-30 15:00:00+00:00,1019,1023,1023,4,0,2.458193036667033,0.0,2.0,0.0,2.458193036667033,0.0,0.45819303666703304,0.0011526334803260564,7,811,1,1.09211,1.0915333777157326,1.08902,X-d+1-b2-e1023,development,False
RK-B-d+1-b2-e1336-k1338,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.06749,2.704417170063306,-12.235705324938564,2023-09-18 16:00:00+00:00,2023-09-18 18:00:00+00:00,2023-09-18 18:00:00+00:00,2023-09-18 18:00:00+00:00,1336,1338,1338,2,0,2.704417170063306,0.0,2.0,0.0,2.704417170063306,0.0,0.704417170063306,0.0006540939415680079,1,313,1,1.06938,1.068887391309272,1.06749,X-d+1-b2-e1338,development,False
RK-B-d+1-b2-e1383-k1387,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.07195,2.281517942753113,-2.9040860741418086,2023-09-20 15:00:00+00:00,2023-09-20 19:00:00+00:00,2023-09-20 19:00:00+00:00,2023-09-20 19:00:00+00:00,1383,1387,1387,4,0,2.281517942753113,0.0,2.0,0.0,2.281517942753113,0.0,0.2815179427531129,0.0006373975062675323,3,45,1,1.07351,1.0733173878981446,1.07195,X-d+1-b2-e1387,development,False
RK-B-d+1-b2-e1933-k1937,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.06096,2.3786188999381777,0.28366820254916797,2023-10-23 13:00:00+00:00,2023-10-23 17:00:00+00:00,2023-10-23 17:00:00+00:00,2023-10-23 17:00:00+00:00,1933,1937,1937,4,0,2.3786188999381777,0.0,2.0,0.0,2.3786188999381777,0.0,0.37861889993817766,0.0007522135301889522,7,546,1,1.06286,1.0625573381720923,1.06096,X-d+1-b2-e1937,development,False
RK-B-d+1-b2-e2072-k2075,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.06211,2.8572639820988273,-2.574399794830159,2023-10-31 08:00:00+00:00,2023-10-31 11:00:00+00:00,2023-10-31 11:00:00+00:00,2023-10-31 11:00:00+00:00,2072,2075,2075,3,0,2.8572639820988273,0.0,2.0,0.0,2.8572639820988273,0.0,0.8572639820988273,0.0007965282883917414,2,135,1,1.06453,1.0638033497636372,1.06211,X-d+1-b2-e2075,development,False
RK-B-d+1-b2-e2150-k2151,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.06641,3.021323857113678,-2.85278952286105,2023-11-03 14:00:00+00:00,2023-11-03 15:00:00+00:00,2023-11-03 15:00:00+00:00,2023-11-03 15:00:00+00:00,2150,2151,2151,1,0,3.021323857113678,0.0,3.0,0.0,3.021323857113678,0.0,1.021323857113678,0.0013999037738950937,0,75,1,1.07093,1.0693999264231726,1.06641,X-d+1-b2-e2151,development,False
RK-B-d+1-b2-e2315-k2319,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.07215,4.280851029961081,1.5710272956260143,2023-11-14 11:00:00+00:00,2023-11-14 15:00:00+00:00,2023-11-14 15:00:00+00:00,2023-11-14 15:00:00+00:00,2315,2319,2319,4,0,4.280851029961081,0.0,4.0,0.0,4.280851029961081,0.0,2.280851029961081,0.0014725649199556375,19,164,1,1.07893,1.0753122753278337,1.07215,X-d+1-b2-e2319,development,False
RK-B-d+1-b2-e2558-k2562,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.09808,2.8594411620451625,-1.455289625464376,2023-11-28 14:00:00+00:00,2023-11-28 18:00:00+00:00,2023-11-28 18:00:00+00:00,2023-11-28 18:00:00+00:00,2558,2562,2562,4,0,2.8594411620451625,0.0,2.0,0.0,2.8594411620451625,0.0,0.8594411620451625,0.000773056138725874,8,239,1,1.10051,1.0997790681061905,1.09808,X-d+1-b2-e2562,development,False
RK-B-d+1-b2-e2828-k2829,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.0801000000000003,3.6424713026966775,-2.2984567126337994,2023-12-13 20:00:00+00:00,2023-12-13 21:00:00+00:00,2023-12-13 21:00:00+00:00,2023-12-13 21:00:00+00:00,2828,2829,2829,1,0,3.6424713026966775,0.0,3.0,0.0,3.6424713026966775,0.0,1.6424713026966775,0.0021848490275423087,0,266,1,1.08873,1.0848300377613214,1.0801000000000003,X-d+1-b2-e2829,development,False
RK-B-d+1-b2-e3049-k3053,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.10588,2.2954010403200074,0.5296687198698866,2023-12-27 10:00:00+00:00,2023-12-27 14:00:00+00:00,2023-12-27 14:00:00+00:00,2023-12-27 14:00:00+00:00,3049,3053,3053,4,0,2.2954010403200074,0.0,2.0,0.0,2.2954010403200074,0.0,0.29540104032000736,0.00037408522450535503,9,220,1,1.10683,1.1067076963265088,1.10588,X-d+1-b2-e3053,development,False
RK-B-d+1-b2-e3634-k3636,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.08575,2.5274459922416437,-2.2964826101588507,2024-01-31 14:00:00+00:00,2024-01-31 16:00:00+00:00,2024-01-31 16:00:00+00:00,2024-01-31 16:00:00+00:00,3634,3636,3636,2,0,2.5274459922416437,0.0,2.0,0.0,2.5274459922416437,0.0,0.5274459922416437,0.0008227068517275652,1,581,1,1.08801,1.0875379785072994,1.08575,X-d+1-b2-e3636,development,False
RK-B-d+1-b2-e3967-k3971,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.08039,2.4370357409898467,1.9196187583093614,2024-02-20 11:00:00+00:00,2024-02-20 15:00:00+00:00,2024-02-20 15:00:00+00:00,2024-02-20 15:00:00+00:00,3967,3971,3971,4,0,2.4370357409898467,0.0,2.0,0.0,2.4370357409898467,0.0,0.43703574098984665,0.0007399468431506406,4,331,1,1.08234,1.0819900459967073,1.08039,X-d+1-b2-e3971,development,False
RK-B-d+1-b2-e4009-k4013,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.08385,2.515887523823085,-0.7315297262386655,2024-02-22 05:00:00+00:00,2024-02-22 09:00:00+00:00,2024-02-22 09:00:00+00:00,2024-02-22 09:00:00+00:00,4009,4013,4013,4,0,2.515887523823085,0.0,2.0,0.0,2.515887523823085,0.0,0.5158875238230851,0.0005350570715269268,10,38,1,1.08531,1.085010464017686,1.08385,X-d+1-b2-e4013,development,False
RK-B-d+1-b2-e4233-k4237,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.0886699999999998,2.7451692159028083,-0.309169547138224,2024-03-06 13:00:00+00:00,2024-03-06 17:00:00+00:00,2024-03-06 17:00:00+00:00,2024-03-06 17:00:00+00:00,4233,4237,4237,4,0,2.7451692159028083,0.0,2.0,0.0,2.7451692159028083,0.0,0.7451692159028083,0.0006184970192767912,9,220,1,1.09052,1.0900175115600101,1.0886699999999998,X-d+1-b2-e4237,development,False
RK-B-d+1-b2-e4480-k4481,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.08739,3.117493932477293,-4.332698340385741,2024-03-20 20:00:00+00:00,2024-03-20 21:00:00+00:00,2024-03-20 21:00:00+00:00,2024-03-20 21:00:00+00:00,4480,4481,4481,1,0,3.117493932477293,0.0,3.0,0.0,3.117493932477293,0.0,1.1174939324772928,0.0011924949698492928,0,243,1,1.09144,1.0899865093040295,1.08739,X-d+1-b2-e4481,development,False
RK-B-d+1-b2-e4713-k4717,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.07893,3.9352476760826054,-4.121709109737886,2024-04-03 13:00:00+00:00,2024-04-03 17:00:00+00:00,2024-04-03 17:00:00+00:00,2024-04-03 17:00:00+00:00,4713,4717,4717,4,0,3.9352476760826054,0.0,3.0,0.0,3.9352476760826054,0.0,1.9352476760826054,0.0007901300407153983,3,232,1,1.08229,1.0806363378833874,1.07893,X-d+1-b2-e4717,development,False
RK-B-d+1-b2-e5089-k5093,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.0712,2.2420478464989695,-0.6747179788067068,2024-04-25 05:00:00+00:00,2024-04-25 09:00:00+00:00,2024-04-25 09:00:00+00:00,2024-04-25 09:00:00+00:00,5089,5093,5093,4,0,2.2420478464989695,0.0,2.0,0.0,2.2420478464989695,0.0,0.2420478464989695,0.000349617869090429,6,372,1,1.07204,1.0719492832550253,1.0712,X-d+1-b2-e5093,development,False
RK-B-d+1-b2-e5239-k5243,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.07455,4.294447842509515,0.739072499424478,2024-05-03 11:00:00+00:00,2024-05-03 15:00:00+00:00,2024-05-03 15:00:00+00:00,2024-05-03 15:00:00+00:00,5239,5243,5243,4,0,4.294447842509515,0.0,4.0,0.0,4.294447842509515,0.0,2.2944478425095154,0.00104001812709421,20,146,1,1.07936,1.0767874291170823,1.07455,X-d+1-b2-e5243,development,False
RK-B-d+1-b2-e5383-k5387,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.07892,2.3868071228867516,-0.45760186168394923,2024-05-13 11:00:00+00:00,2024-05-13 15:00:00+00:00,2024-05-13 15:00:00+00:00,2024-05-13 15:00:00+00:00,5383,5387,5387,4,0,2.3868071228867516,0.0,2.0,0.0,2.3868071228867516,0.0,0.38680712288675156,0.0003454652548042312,5,140,1,1.07981,1.0796657163348444,1.07892,X-d+1-b2-e5387,development,False
RK-B-d+1-b2-e5410-k5412,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.08042,2.9274811089236064,-3.9690017397787685,2024-05-14 14:00:00+00:00,2024-05-14 16:00:00+00:00,2024-05-14 16:00:00+00:00,2024-05-14 16:00:00+00:00,5410,5412,5412,2,0,2.9274811089236064,0.0,2.0,0.0,2.9274811089236064,0.0,0.9274811089236064,0.00046444612017094815,1,23,1,1.08189,1.0814240600138927,1.08042,X-d+1-b2-e5412,development,False
RK-B-d+1-b2-e5431-k5435,RKEY_B,1,2.0,TRAILING50,TRAILING50,1.08304,4.0054251272032415,-0.14280459009740992,2024-05-15 11:00:00+00:00,2024-05-15 15:00:00+00:00,2024-05-15 15:00:00+00:00,2024-05-15 15:00:00+00:00,5431,5435,5435,4,0,4.0054251272032415,0.0,4.0,0.0,4.0054251272032415,0.0,2.0054251272032415,0.0007089911249358432,12,19,1,1.08612,1.084576820830727,1.08304,X-d+1-b2-e5435,development,False
