participation,sign,rank_band,horizon,state,n,n_valid,prob,assets
LOCAL_CLUSTER,DOWN,501-750,7D,STABILIZED,409,786,0.5203562340966921,312
LOCAL_CLUSTER,DOWN,501-750,7D,1S_RECOVERY,179,786,0.227735368956743,147
LOCAL_CLUSTER,DOWN,501-750,7D,25P_GIVEBACK,291,786,0.3702290076335878,210
LOCAL_CLUSTER,DOWN,501-750,7D,50P_GIVEBACK,236,786,0.30025445292620867,169
LOCAL_CLUSTER,DOWN,501-750,7D,FULL_REVERSAL,377,786,0.4796437659033079,266
LOCAL_CLUSTER,DOWN,501-750,7D,NEW_EXTREME,117,786,0.14885496183206107,100
LOCAL_CLUSTER,DOWN,501-750,10D,STABILIZED,419,785,0.5337579617834395,319
LOCAL_CLUSTER,DOWN,501-750,10D,1S_RECOVERY,184,785,0.23439490445859873,153
LOCAL_CLUSTER,DOWN,501-750,10D,25P_GIVEBACK,293,785,0.3732484076433121,217
LOCAL_CLUSTER,DOWN,501-750,10D,50P_GIVEBACK,238,785,0.30318471337579617,182
LOCAL_CLUSTER,DOWN,501-750,10D,FULL_REVERSAL,366,785,0.4662420382165605,262
LOCAL_CLUSTER,DOWN,501-750,10D,NEW_EXTREME,139,785,0.1770700636942675,116
LOCAL_CLUSTER,DOWN,501-750,14D,STABILIZED,408,787,0.5184243964421855,308
LOCAL_CLUSTER,DOWN,501-750,14D,1S_RECOVERY,180,787,0.22871664548919948,146
LOCAL_CLUSTER,DOWN,501-750,14D,25P_GIVEBACK,306,787,0.38881829733163914,215
LOCAL_CLUSTER,DOWN,501-750,14D,50P_GIVEBACK,257,787,0.32655654383735705,190
LOCAL_CLUSTER,DOWN,501-750,14D,FULL_REVERSAL,379,787,0.4815756035578145,256
LOCAL_CLUSTER,DOWN,501-750,14D,NEW_EXTREME,160,787,0.20330368487928843,130
LOCAL_CLUSTER,DOWN,501-750,21D,STABILIZED,412,786,0.5241730279898219,316
LOCAL_CLUSTER,DOWN,501-750,21D,1S_RECOVERY,188,786,0.23918575063613232,153
LOCAL_CLUSTER,DOWN,501-750,21D,25P_GIVEBACK,322,786,0.40966921119592875,234
LOCAL_CLUSTER,DOWN,501-750,21D,50P_GIVEBACK,259,786,0.32951653944020354,191
LOCAL_CLUSTER,DOWN,501-750,21D,FULL_REVERSAL,374,786,0.4758269720101781,266
LOCAL_CLUSTER,DOWN,501-750,21D,NEW_EXTREME,199,786,0.25318066157760816,167
LOCAL_CLUSTER,DOWN,501-750,30D,STABILIZED,403,788,0.5114213197969543,307
LOCAL_CLUSTER,DOWN,501-750,30D,1S_RECOVERY,204,788,0.25888324873096447,171
LOCAL_CLUSTER,DOWN,501-750,30D,25P_GIVEBACK,339,788,0.4302030456852792,248
LOCAL_CLUSTER,DOWN,501-750,30D,50P_GIVEBACK,293,788,0.37182741116751267,221
LOCAL_CLUSTER,DOWN,501-750,30D,FULL_REVERSAL,385,788,0.4885786802030457,269
LOCAL_CLUSTER,DOWN,501-750,30D,NEW_EXTREME,236,788,0.29949238578680204,195
LOCAL_CLUSTER,DOWN,751-1000,1D,STABILIZED,505,1034,0.488394584139265,387
LOCAL_CLUSTER,DOWN,751-1000,1D,1S_RECOVERY,234,1034,0.2263056092843327,200
LOCAL_CLUSTER,DOWN,751-1000,1D,25P_GIVEBACK,311,1034,0.30077369439071566,256
LOCAL_CLUSTER,DOWN,751-1000,1D,50P_GIVEBACK,213,1034,0.2059961315280464,178
LOCAL_CLUSTER,DOWN,751-1000,1D,FULL_REVERSAL,529,1034,0.511605415860735,401
LOCAL_CLUSTER,DOWN,751-1000,1D,NEW_EXTREME,42,1034,0.04061895551257253,39
LOCAL_CLUSTER,DOWN,751-1000,2D,STABILIZED,492,1035,0.4753623188405797,382
LOCAL_CLUSTER,DOWN,751-1000,2D,1S_RECOVERY,220,1035,0.21256038647342995,185
LOCAL_CLUSTER,DOWN,751-1000,2D,25P_GIVEBACK,359,1035,0.3468599033816425,303
LOCAL_CLUSTER,DOWN,751-1000,2D,50P_GIVEBACK,258,1035,0.2492753623188406,223
LOCAL_CLUSTER,DOWN,751-1000,2D,FULL_REVERSAL,543,1035,0.5246376811594203,411
LOCAL_CLUSTER,DOWN,751-1000,2D,NEW_EXTREME,75,1035,0.07246376811594203,65
LOCAL_CLUSTER,DOWN,751-1000,3D,STABILIZED,490,1032,0.4748062015503876,378
LOCAL_CLUSTER,DOWN,751-1000,3D,1S_RECOVERY,221,1032,0.21414728682170542,182
LOCAL_CLUSTER,DOWN,751-1000,3D,25P_GIVEBACK,379,1032,0.36724806201550386,299
LOCAL_CLUSTER,DOWN,751-1000,3D,50P_GIVEBACK,296,1032,0.2868217054263566,247
LOCAL_CLUSTER,DOWN,751-1000,3D,FULL_REVERSAL,542,1032,0.5251937984496124,403
LOCAL_CLUSTER,DOWN,751-1000,3D,NEW_EXTREME,87,1032,0.08430232558139535,72
LOCAL_CLUSTER,DOWN,751-1000,5D,STABILIZED,483,1033,0.4675701839303001,372
LOCAL_CLUSTER,DOWN,751-1000,5D,1S_RECOVERY,229,1033,0.22168441432720232,185
LOCAL_CLUSTER,DOWN,751-1000,5D,25P_GIVEBACK,424,1033,0.41045498547918685,340
LOCAL_CLUSTER,DOWN,751-1000,5D,50P_GIVEBACK,342,1033,0.33107454017424975,280
LOCAL_CLUSTER,DOWN,751-1000,5D,FULL_REVERSAL,550,1033,0.5324298160696999,422
LOCAL_CLUSTER,DOWN,751-1000,5D,NEW_EXTREME,135,1033,0.13068731848983542,112
LOCAL_CLUSTER,DOWN,751-1000,7D,STABILIZED,505,1034,0.488394584139265,394
LOCAL_CLUSTER,DOWN,751-1000,7D,1S_RECOVERY,234,1034,0.2263056092843327,193
LOCAL_CLUSTER,DOWN,751-1000,7D,25P_GIVEBACK,431,1034,0.41682785299806574,342
LOCAL_CLUSTER,DOWN,751-1000,7D,50P_GIVEBACK,339,1034,0.327852998065764,275
LOCAL_CLUSTER,DOWN,751-1000,7D,FULL_REVERSAL,529,1034,0.511605415860735,400
LOCAL_CLUSTER,DOWN,751-1000,7D,NEW_EXTREME,157,1034,0.1518375241779497,128
LOCAL_CLUSTER,DOWN,751-1000,10D,STABILIZED,512,1033,0.49564375605033884,400
LOCAL_CLUSTER,DOWN,751-1000,10D,1S_RECOVERY,229,1033,0.22168441432720232,192
LOCAL_CLUSTER,DOWN,751-1000,10D,25P_GIVEBACK,447,1033,0.43272023233301066,356
LOCAL_CLUSTER,DOWN,751-1000,10D,50P_GIVEBACK,355,1033,0.3436592449177154,292
LOCAL_CLUSTER,DOWN,751-1000,10D,FULL_REVERSAL,521,1033,0.5043562439496612,398
LOCAL_CLUSTER,DOWN,751-1000,10D,NEW_EXTREME,199,1033,0.19264278799612777,168
LOCAL_CLUSTER,DOWN,751-1000,14D,STABILIZED,482,1035,0.46570048309178746,379
LOCAL_CLUSTER,DOWN,751-1000,14D,1S_RECOVERY,236,1035,0.22801932367149758,196
LOCAL_CLUSTER,DOWN,751-1000,14D,25P_GIVEBACK,458,1035,0.442512077294686,363
LOCAL_CLUSTER,DOWN,751-1000,14D,50P_GIVEBACK,373,1035,0.36038647342995167,302
LOCAL_CLUSTER,DOWN,751-1000,14D,FULL_REVERSAL,553,1035,0.5342995169082125,415
LOCAL_CLUSTER,DOWN,751-1000,14D,NEW_EXTREME,223,1035,0.21545893719806763,189
LOCAL_CLUSTER,DOWN,751-1000,21D,STABILIZED,464,1032,0.4496124031007752,372
LOCAL_CLUSTER,DOWN,751-1000,21D,1S_RECOVERY,242,1032,0.23449612403100775,198
LOCAL_CLUSTER,DOWN,751-1000,21D,25P_GIVEBACK,479,1032,0.4641472868217054,369
LOCAL_CLUSTER,DOWN,751-1000,21D,50P_GIVEBACK,411,1032,0.39825581395348836,329
LOCAL_CLUSTER,DOWN,751-1000,21D,FULL_REVERSAL,568,1032,0.5503875968992248,422
LOCAL_CLUSTER,DOWN,751-1000,21D,NEW_EXTREME,256,1032,0.24806201550387597,213
LOCAL_CLUSTER,DOWN,751-1000,30D,STABILIZED,473,1034,0.4574468085106383,366
LOCAL_CLUSTER,DOWN,751-1000,30D,1S_RECOVERY,226,1034,0.218568665377176,180
LOCAL_CLUSTER,DOWN,751-1000,30D,25P_GIVEBACK,490,1034,0.4738878143133462,369
LOCAL_CLUSTER,DOWN,751-1000,30D,50P_GIVEBACK,435,1034,0.4206963249516441,330
LOCAL_CLUSTER,DOWN,751-1000,30D,FULL_REVERSAL,561,1034,0.5425531914893617,409
LOCAL_CLUSTER,DOWN,751-1000,30D,NEW_EXTREME,266,1034,0.2572533849129594,216
LOCAL_CLUSTER,UP,1001-1500,1D,STABILIZED,83,273,0.304029304029304,79
LOCAL_CLUSTER,UP,1001-1500,1D,1S_RECOVERY,41,273,0.15018315018315018,41
LOCAL_CLUSTER,UP,1001-1500,1D,25P_GIVEBACK,107,273,0.39194139194139194,103
LOCAL_CLUSTER,UP,1001-1500,1D,50P_GIVEBACK,56,273,0.20512820512820512,55
LOCAL_CLUSTER,UP,1001-1500,1D,FULL_REVERSAL,190,273,0.6959706959706959,180
LOCAL_CLUSTER,UP,1001-1500,1D,NEW_EXTREME,8,273,0.029304029304029304,8
LOCAL_CLUSTER,UP,1001-1500,2D,STABILIZED,87,272,0.31985294117647056,83
LOCAL_CLUSTER,UP,1001-1500,2D,1S_RECOVERY,42,272,0.15441176470588236,42
LOCAL_CLUSTER,UP,1001-1500,2D,25P_GIVEBACK,124,272,0.45588235294117646,120
LOCAL_CLUSTER,UP,1001-1500,2D,50P_GIVEBACK,71,272,0.2610294117647059,70
LOCAL_CLUSTER,UP,1001-1500,2D,FULL_REVERSAL,185,272,0.6801470588235294,176
LOCAL_CLUSTER,UP,1001-1500,2D,NEW_EXTREME,11,272,0.04044117647058824,11
LOCAL_CLUSTER,UP,1001-1500,3D,STABILIZED,83,273,0.304029304029304,77
LOCAL_CLUSTER,UP,1001-1500,3D,1S_RECOVERY,43,273,0.1575091575091575,42
LOCAL_CLUSTER,UP,1001-1500,3D,25P_GIVEBACK,142,273,0.5201465201465202,137
LOCAL_CLUSTER,UP,1001-1500,3D,50P_GIVEBACK,84,273,0.3076923076923077,82
LOCAL_CLUSTER,UP,1001-1500,3D,FULL_REVERSAL,190,273,0.6959706959706959,180
LOCAL_CLUSTER,UP,1001-1500,3D,NEW_EXTREME,16,273,0.05860805860805861,16
LOCAL_CLUSTER,UP,1001-1500,5D,STABILIZED,94,273,0.3443223443223443,90
LOCAL_CLUSTER,UP,1001-1500,5D,1S_RECOVERY,43,273,0.1575091575091575,42
LOCAL_CLUSTER,UP,1001-1500,5D,25P_GIVEBACK,132,273,0.4835164835164835,127
LOCAL_CLUSTER,UP,1001-1500,5D,50P_GIVEBACK,89,273,0.326007326007326,85
LOCAL_CLUSTER,UP,1001-1500,5D,FULL_REVERSAL,179,273,0.6556776556776557,172
LOCAL_CLUSTER,UP,1001-1500,5D,NEW_EXTREME,18,273,0.06593406593406594,18
LOCAL_CLUSTER,UP,1001-1500,7D,STABILIZED,90,273,0.32967032967032966,85
LOCAL_CLUSTER,UP,1001-1500,7D,1S_RECOVERY,41,273,0.15018315018315018,40
LOCAL_CLUSTER,UP,1001-1500,7D,25P_GIVEBACK,139,273,0.5091575091575091,134
LOCAL_CLUSTER,UP,1001-1500,7D,50P_GIVEBACK,89,273,0.326007326007326,86
LOCAL_CLUSTER,UP,1001-1500,7D,FULL_REVERSAL,183,273,0.6703296703296703,176
LOCAL_CLUSTER,UP,1001-1500,7D,NEW_EXTREME,21,273,0.07692307692307693,20
LOCAL_CLUSTER,UP,1001-1500,10D,STABILIZED,91,271,0.33579335793357934,86
LOCAL_CLUSTER,UP,1001-1500,10D,1S_RECOVERY,41,271,0.15129151291512916,39
LOCAL_CLUSTER,UP,1001-1500,10D,25P_GIVEBACK,132,271,0.4870848708487085,128
LOCAL_CLUSTER,UP,1001-1500,10D,50P_GIVEBACK,103,271,0.3800738007380074,99
LOCAL_CLUSTER,UP,1001-1500,10D,FULL_REVERSAL,180,271,0.6642066420664207,173
LOCAL_CLUSTER,UP,1001-1500,10D,NEW_EXTREME,26,271,0.0959409594095941,26
LOCAL_CLUSTER,UP,1001-1500,14D,STABILIZED,101,273,0.36996336996337,94
LOCAL_CLUSTER,UP,1001-1500,14D,1S_RECOVERY,44,273,0.16117216117216118,44
LOCAL_CLUSTER,UP,1001-1500,14D,25P_GIVEBACK,130,273,0.47619047619047616,127
LOCAL_CLUSTER,UP,1001-1500,14D,50P_GIVEBACK,102,273,0.37362637362637363,99
LOCAL_CLUSTER,UP,1001-1500,14D,FULL_REVERSAL,172,273,0.63003663003663,166
LOCAL_CLUSTER,UP,1001-1500,14D,NEW_EXTREME,31,273,0.11355311355311355,31
LOCAL_CLUSTER,UP,1001-1500,21D,STABILIZED,106,273,0.3882783882783883,98
LOCAL_CLUSTER,UP,1001-1500,21D,1S_RECOVERY,56,273,0.20512820512820512,52
LOCAL_CLUSTER,UP,1001-1500,21D,25P_GIVEBACK,130,273,0.47619047619047616,126
LOCAL_CLUSTER,UP,1001-1500,21D,50P_GIVEBACK,94,273,0.3443223443223443,91
LOCAL_CLUSTER,UP,1001-1500,21D,FULL_REVERSAL,167,273,0.6117216117216118,161
LOCAL_CLUSTER,UP,1001-1500,21D,NEW_EXTREME,48,273,0.17582417582417584,44
LOCAL_CLUSTER,UP,1001-1500,30D,STABILIZED,111,273,0.4065934065934066,104
LOCAL_CLUSTER,UP,1001-1500,30D,1S_RECOVERY,49,273,0.1794871794871795,46
LOCAL_CLUSTER,UP,1001-1500,30D,25P_GIVEBACK,124,273,0.4542124542124542,119
LOCAL_CLUSTER,UP,1001-1500,30D,50P_GIVEBACK,101,273,0.36996336996337,96
LOCAL_CLUSTER,UP,1001-1500,30D,FULL_REVERSAL,162,273,0.5934065934065934,155
LOCAL_CLUSTER,UP,1001-1500,30D,NEW_EXTREME,53,273,0.19413919413919414,49
LOCAL_CLUSTER,UP,1501-2000,1D,STABILIZED,115,324,0.3549382716049383,110
LOCAL_CLUSTER,UP,1501-2000,1D,1S_RECOVERY,46,324,0.1419753086419753,42
LOCAL_CLUSTER,UP,1501-2000,1D,25P_GIVEBACK,126,324,0.3888888888888889,123
LOCAL_CLUSTER,UP,1501-2000,1D,50P_GIVEBACK,66,324,0.2037037037037037,64
LOCAL_CLUSTER,UP,1501-2000,1D,FULL_REVERSAL,209,324,0.6450617283950617,201
LOCAL_CLUSTER,UP,1501-2000,1D,NEW_EXTREME,12,324,0.037037037037037035,12
LOCAL_CLUSTER,UP,1501-2000,2D,STABILIZED,111,323,0.34365325077399383,103
LOCAL_CLUSTER,UP,1501-2000,2D,1S_RECOVERY,60,323,0.18575851393188855,57
LOCAL_CLUSTER,UP,1501-2000,2D,25P_GIVEBACK,135,323,0.4179566563467492,130
LOCAL_CLUSTER,UP,1501-2000,2D,50P_GIVEBACK,87,323,0.2693498452012384,85
LOCAL_CLUSTER,UP,1501-2000,2D,FULL_REVERSAL,212,323,0.6563467492260062,203
LOCAL_CLUSTER,UP,1501-2000,2D,NEW_EXTREME,25,323,0.07739938080495357,23
LOCAL_CLUSTER,UP,1501-2000,3D,STABILIZED,115,326,0.35276073619631904,107
LOCAL_CLUSTER,UP,1501-2000,3D,1S_RECOVERY,58,326,0.17791411042944785,55
LOCAL_CLUSTER,UP,1501-2000,3D,25P_GIVEBACK,156,326,0.4785276073619632,149
LOCAL_CLUSTER,UP,1501-2000,3D,50P_GIVEBACK,94,326,0.2883435582822086,91
LOCAL_CLUSTER,UP,1501-2000,3D,FULL_REVERSAL,211,326,0.647239263803681,202
LOCAL_CLUSTER,UP,1501-2000,3D,NEW_EXTREME,29,326,0.08895705521472393,28
LOCAL_CLUSTER,UP,1501-2000,5D,STABILIZED,133,328,0.4054878048780488,125
LOCAL_CLUSTER,UP,1501-2000,5D,1S_RECOVERY,66,328,0.20121951219512196,62
LOCAL_CLUSTER,UP,1501-2000,5D,25P_GIVEBACK,146,328,0.4451219512195122,139
LOCAL_CLUSTER,UP,1501-2000,5D,50P_GIVEBACK,92,328,0.2804878048780488,90
LOCAL_CLUSTER,UP,1501-2000,5D,FULL_REVERSAL,195,328,0.5945121951219512,185
LOCAL_CLUSTER,UP,1501-2000,5D,NEW_EXTREME,38,328,0.11585365853658537,36
LOCAL_CLUSTER,UP,1501-2000,7D,STABILIZED,144,328,0.43902439024390244,133
LOCAL_CLUSTER,UP,1501-2000,7D,1S_RECOVERY,69,328,0.21036585365853658,64
LOCAL_CLUSTER,UP,1501-2000,7D,25P_GIVEBACK,148,328,0.45121951219512196,143
LOCAL_CLUSTER,UP,1501-2000,7D,50P_GIVEBACK,106,328,0.3231707317073171,103
LOCAL_CLUSTER,UP,1501-2000,7D,FULL_REVERSAL,184,328,0.5609756097560976,178
LOCAL_CLUSTER,UP,1501-2000,7D,NEW_EXTREME,41,328,0.125,38
LOCAL_CLUSTER,UP,1501-2000,10D,STABILIZED,149,327,0.45565749235474007,138
LOCAL_CLUSTER,UP,1501-2000,10D,1S_RECOVERY,64,327,0.19571865443425077,62
LOCAL_CLUSTER,UP,1501-2000,10D,25P_GIVEBACK,140,327,0.42813455657492355,134
LOCAL_CLUSTER,UP,1501-2000,10D,50P_GIVEBACK,107,327,0.327217125382263,104
LOCAL_CLUSTER,UP,1501-2000,10D,FULL_REVERSAL,178,327,0.5443425076452599,169
LOCAL_CLUSTER,UP,1501-2000,10D,NEW_EXTREME,43,327,0.13149847094801223,42
LOCAL_CLUSTER,UP,1501-2000,14D,STABILIZED,160,325,0.49230769230769234,147
LOCAL_CLUSTER,UP,1501-2000,14D,1S_RECOVERY,73,325,0.2246153846153846,70
LOCAL_CLUSTER,UP,1501-2000,14D,25P_GIVEBACK,132,325,0.40615384615384614,127
LOCAL_CLUSTER,UP,1501-2000,14D,50P_GIVEBACK,98,325,0.30153846153846153,95
LOCAL_CLUSTER,UP,1501-2000,14D,FULL_REVERSAL,165,325,0.5076923076923077,159
LOCAL_CLUSTER,UP,1501-2000,14D,NEW_EXTREME,58,325,0.17846153846153845,55
LOCAL_CLUSTER,UP,1501-2000,21D,STABILIZED,164,327,0.5015290519877675,155
LOCAL_CLUSTER,UP,1501-2000,21D,1S_RECOVERY,66,327,0.2018348623853211,64
LOCAL_CLUSTER,UP,1501-2000,21D,25P_GIVEBACK,133,327,0.40672782874617736,131
LOCAL_CLUSTER,UP,1501-2000,21D,50P_GIVEBACK,105,327,0.3211009174311927,104
LOCAL_CLUSTER,UP,1501-2000,21D,FULL_REVERSAL,163,327,0.4984709480122324,159
LOCAL_CLUSTER,UP,1501-2000,21D,NEW_EXTREME,69,327,0.21100917431192662,67
LOCAL_CLUSTER,UP,1501-2000,30D,STABILIZED,159,327,0.48623853211009177,153
LOCAL_CLUSTER,UP,1501-2000,30D,1S_RECOVERY,77,327,0.23547400611620795,75
LOCAL_CLUSTER,UP,1501-2000,30D,25P_GIVEBACK,133,327,0.40672782874617736,129
LOCAL_CLUSTER,UP,1501-2000,30D,50P_GIVEBACK,106,327,0.3241590214067278,105
LOCAL_CLUSTER,UP,1501-2000,30D,FULL_REVERSAL,168,327,0.5137614678899083,159
LOCAL_CLUSTER,UP,1501-2000,30D,NEW_EXTREME,82,327,0.25076452599388377,80
LOCAL_CLUSTER,UP,501-750,1D,STABILIZED,463,1470,0.3149659863945578,375
LOCAL_CLUSTER,UP,501-750,1D,1S_RECOVERY,232,1470,0.15782312925170067,206
LOCAL_CLUSTER,UP,501-750,1D,25P_GIVEBACK,537,1470,0.3653061224489796,421
LOCAL_CLUSTER,UP,501-750,1D,50P_GIVEBACK,225,1470,0.15306122448979592,197
LOCAL_CLUSTER,UP,501-750,1D,FULL_REVERSAL,1007,1470,0.6850340136054421,695
LOCAL_CLUSTER,UP,501-750,1D,NEW_EXTREME,41,1470,0.027891156462585033,40
LOCAL_CLUSTER,UP,501-750,2D,STABILIZED,448,1467,0.305385139740968,369
LOCAL_CLUSTER,UP,501-750,2D,1S_RECOVERY,198,1467,0.13496932515337423,177
LOCAL_CLUSTER,UP,501-750,2D,25P_GIVEBACK,646,1467,0.4403544648943422,490
LOCAL_CLUSTER,UP,501-750,2D,50P_GIVEBACK,351,1467,0.2392638036809816,300
LOCAL_CLUSTER,UP,501-750,2D,FULL_REVERSAL,1019,1467,0.6946148602590321,700
LOCAL_CLUSTER,UP,501-750,2D,NEW_EXTREME,57,1467,0.03885480572597137,54
LOCAL_CLUSTER,UP,501-750,3D,STABILIZED,458,1470,0.3115646258503401,376
LOCAL_CLUSTER,UP,501-750,3D,1S_RECOVERY,203,1470,0.1380952380952381,179
LOCAL_CLUSTER,UP,501-750,3D,25P_GIVEBACK,679,1470,0.46190476190476193,506
LOCAL_CLUSTER,UP,501-750,3D,50P_GIVEBACK,388,1470,0.2639455782312925,321
LOCAL_CLUSTER,UP,501-750,3D,FULL_REVERSAL,1012,1470,0.6884353741496598,687
LOCAL_CLUSTER,UP,501-750,3D,NEW_EXTREME,72,1470,0.04897959183673469,66
LOCAL_CLUSTER,UP,501-750,5D,STABILIZED,491,1471,0.33378653976886474,389
LOCAL_CLUSTER,UP,501-750,5D,1S_RECOVERY,209,1471,0.14208021753908906,183
LOCAL_CLUSTER,UP,501-750,5D,25P_GIVEBACK,696,1471,0.47314751869476546,531
LOCAL_CLUSTER,UP,501-750,5D,50P_GIVEBACK,458,1471,0.3113528212100612,374
LOCAL_CLUSTER,UP,501-750,5D,FULL_REVERSAL,980,1471,0.6662134602311353,680
LOCAL_CLUSTER,UP,501-750,5D,NEW_EXTREME,92,1471,0.06254248810333107,84
LOCAL_CLUSTER,UP,501-750,7D,STABILIZED,492,1471,0.3344663494221618,390
LOCAL_CLUSTER,UP,501-750,7D,1S_RECOVERY,202,1471,0.1373215499660095,175
LOCAL_CLUSTER,UP,501-750,7D,25P_GIVEBACK,718,1471,0.48810333106730114,539
LOCAL_CLUSTER,UP,501-750,7D,50P_GIVEBACK,497,1471,0.33786539768864715,405
LOCAL_CLUSTER,UP,501-750,7D,FULL_REVERSAL,979,1471,0.6655336505778382,682
LOCAL_CLUSTER,UP,501-750,7D,NEW_EXTREME,110,1471,0.07477906186267845,98
LOCAL_CLUSTER,UP,501-750,10D,STABILIZED,507,1474,0.3439620081411126,395
LOCAL_CLUSTER,UP,501-750,10D,1S_RECOVERY,205,1474,0.1390773405698779,177
LOCAL_CLUSTER,UP,501-750,10D,25P_GIVEBACK,736,1474,0.4993215739484396,552
LOCAL_CLUSTER,UP,501-750,10D,50P_GIVEBACK,551,1474,0.37381275440976935,435
LOCAL_CLUSTER,UP,501-750,10D,FULL_REVERSAL,967,1474,0.6560379918588873,687
LOCAL_CLUSTER,UP,501-750,10D,NEW_EXTREME,139,1474,0.09430122116689281,124
LOCAL_CLUSTER,UP,501-750,14D,STABILIZED,482,1471,0.32766825288919105,371
LOCAL_CLUSTER,UP,501-750,14D,1S_RECOVERY,200,1471,0.13596193065941536,172
LOCAL_CLUSTER,UP,501-750,14D,25P_GIVEBACK,773,1471,0.5254928619986404,584
LOCAL_CLUSTER,UP,501-750,14D,50P_GIVEBACK,590,1471,0.40108769544527534,468
LOCAL_CLUSTER,UP,501-750,14D,FULL_REVERSAL,989,1471,0.672331747110809,704
LOCAL_CLUSTER,UP,501-750,14D,NEW_EXTREME,163,1471,0.11080897348742352,143
LOCAL_CLUSTER,UP,501-750,21D,STABILIZED,543,1474,0.3683853459972863,412
LOCAL_CLUSTER,UP,501-750,21D,1S_RECOVERY,215,1474,0.14586160108548168,191
LOCAL_CLUSTER,UP,501-750,21D,25P_GIVEBACK,758,1474,0.514246947082768,566
LOCAL_CLUSTER,UP,501-750,21D,50P_GIVEBACK,602,1474,0.4084124830393487,473
LOCAL_CLUSTER,UP,501-750,21D,FULL_REVERSAL,931,1474,0.6316146540027137,661
LOCAL_CLUSTER,UP,501-750,21D,NEW_EXTREME,199,1474,0.1350067842605156,175
LOCAL_CLUSTER,UP,501-750,30D,STABILIZED,538,1473,0.3652410047522064,413
LOCAL_CLUSTER,UP,501-750,30D,1S_RECOVERY,209,1473,0.14188730482009504,180
LOCAL_CLUSTER,UP,501-750,30D,25P_GIVEBACK,785,1473,0.5329260013577732,572
LOCAL_CLUSTER,UP,501-750,30D,50P_GIVEBACK,655,1473,0.44467073998642226,504
LOCAL_CLUSTER,UP,501-750,30D,FULL_REVERSAL,935,1473,0.6347589952477937,664
LOCAL_CLUSTER,UP,501-750,30D,NEW_EXTREME,233,1473,0.1581805838424983,200
LOCAL_CLUSTER,UP,751-1000,1D,STABILIZED,446,1313,0.3396801218583397,381
LOCAL_CLUSTER,UP,751-1000,1D,1S_RECOVERY,223,1313,0.16984006092916984,199
LOCAL_CLUSTER,UP,751-1000,1D,25P_GIVEBACK,500,1313,0.38080731150038083,410
LOCAL_CLUSTER,UP,751-1000,1D,50P_GIVEBACK,226,1313,0.17212490479817213,202
LOCAL_CLUSTER,UP,751-1000,1D,FULL_REVERSAL,867,1313,0.6603198781416603,672
LOCAL_CLUSTER,UP,751-1000,1D,NEW_EXTREME,43,1313,0.03274942878903275,40
LOCAL_CLUSTER,UP,751-1000,2D,STABILIZED,435,1310,0.3320610687022901,364
LOCAL_CLUSTER,UP,751-1000,2D,1S_RECOVERY,223,1310,0.17022900763358778,203
LOCAL_CLUSTER,UP,751-1000,2D,25P_GIVEBACK,589,1310,0.449618320610687,478
LOCAL_CLUSTER,UP,751-1000,2D,50P_GIVEBACK,347,1310,0.2648854961832061,303
LOCAL_CLUSTER,UP,751-1000,2D,FULL_REVERSAL,875,1310,0.6679389312977099,679
LOCAL_CLUSTER,UP,751-1000,2D,NEW_EXTREME,68,1310,0.051908396946564885,66
LOCAL_CLUSTER,UP,751-1000,3D,STABILIZED,447,1312,0.3407012195121951,383
LOCAL_CLUSTER,UP,751-1000,3D,1S_RECOVERY,215,1312,0.1638719512195122,196
LOCAL_CLUSTER,UP,751-1000,3D,25P_GIVEBACK,599,1312,0.4565548780487805,477
LOCAL_CLUSTER,UP,751-1000,3D,50P_GIVEBACK,396,1312,0.3018292682926829,332
LOCAL_CLUSTER,UP,751-1000,3D,FULL_REVERSAL,865,1312,0.6592987804878049,667
LOCAL_CLUSTER,UP,751-1000,3D,NEW_EXTREME,91,1312,0.06935975609756098,84
LOCAL_CLUSTER,UP,751-1000,5D,STABILIZED,461,1313,0.3511043412033511,395
LOCAL_CLUSTER,UP,751-1000,5D,1S_RECOVERY,212,1313,0.16146230007616147,192
LOCAL_CLUSTER,UP,751-1000,5D,25P_GIVEBACK,636,1313,0.4843869002284844,507
LOCAL_CLUSTER,UP,751-1000,5D,50P_GIVEBACK,438,1313,0.3335872048743336,369
LOCAL_CLUSTER,UP,751-1000,5D,FULL_REVERSAL,852,1313,0.6488956587966489,659
LOCAL_CLUSTER,UP,751-1000,5D,NEW_EXTREME,105,1313,0.07996953541507996,99
LOCAL_CLUSTER,UP,751-1000,7D,STABILIZED,494,1312,0.37652439024390244,409
LOCAL_CLUSTER,UP,751-1000,7D,1S_RECOVERY,226,1312,0.1722560975609756,203
LOCAL_CLUSTER,UP,751-1000,7D,25P_GIVEBACK,615,1312,0.46875,504
LOCAL_CLUSTER,UP,751-1000,7D,50P_GIVEBACK,454,1312,0.34603658536585363,383
LOCAL_CLUSTER,UP,751-1000,7D,FULL_REVERSAL,818,1312,0.6234756097560976,644
LOCAL_CLUSTER,UP,751-1000,7D,NEW_EXTREME,133,1312,0.1013719512195122,123
LOCAL_CLUSTER,UP,751-1000,10D,STABILIZED,491,1309,0.37509549274255155,408
LOCAL_CLUSTER,UP,751-1000,10D,1S_RECOVERY,218,1309,0.16653934300993126,190
