internal_asset_id,cmc_id,cmc_slug,cmc_name,canonical_symbol,symbols_observed,coingecko_id,cg_join,coinpaprika_id,cp_join,date_added_cmc,first_seen_in_snapshots,last_seen_in_snapshots,ticker_reuse_flagged
CMC:29160,29160,htx,HTX,HTX,HTX,htx-dao,SYMBOL_ONLY,htx-htx,HIGH,2024-01-24T14:36:45.000Z,2026-08-20,2026-08-20,True
CMC:29169,29169,qubic,Qubic,QUBIC,QUBIC,qubic-network,HIGH,qu-qubic,HIGH,2024-01-25T10:29:06.000Z,2025-01-01,2026-08-20,False
CMC:29175,29175,wen,Wen,WEN,WEN,wen-4,HIGH,wen4-wen,HIGH,2024-01-25T16:42:02.000Z,2024-06-01,2024-06-01,True
CMC:29210,29210,jupiter-ag,Jupiter,JUP,JUP,jupiter-exchange-solana,HIGH,jup-jupiter,HIGH,2024-01-31T08:38:13.000Z,2024-06-01,2026-08-20,True
CMC:29242,29242,kelp-dao-restaked-eth,Kelp DAO Restaked ETH,RSETH,RSETH,kelp-dao-restaked-eth,HIGH,rseth-rseth,HIGH,2024-01-31T12:20:41.000Z,2024-06-01,2026-08-20,False
CMC:29256,29256,ondo-us-dollar-yield,Ondo US Dollar Yield,USDY,USDY,ondo-us-dollar-yield,HIGH,usdy-ondo-us-dollar-yield,HIGH,2024-02-01T09:43:04.000Z,2024-06-01,2026-08-20,False
CMC:29270,29270,aerodrome-finance,Aerodrome Finance,AERO,AERO,aerodrome-finance,HIGH,aero-aerodrome-finance,HIGH,2024-02-02T07:15:19.000Z,2024-06-01,2026-08-20,True
CMC:29325,29325,pufeth,pufETH,PUFETH,PUFETH,pufeth,HIGH,pufeth-pufeth,HIGH,2024-02-07T10:03:36.000Z,2026-01-01,2026-08-20,False
CMC:29335,29335,pixels,Pixels,PIXEL,PIXEL,pixels,HIGH,pixel-pixels,HIGH,2024-02-19T09:43:44.000Z,2024-06-01,2025-06-01,True
CMC:29402,29402,haedal-staked-sui,Haedal Staked SUI,HASUI,HASUI,haedal-staked-sui,HIGH,,NONE,2024-02-14T19:30:14.000Z,2026-01-01,2026-08-20,False
CMC:29420,29420,virtual-protocol,Virtuals Protocol,VIRTUAL,VIRTUAL,virtual-protocol,HIGH,virtual-virtual-protocol,HIGH,2024-02-15T07:33:29.000Z,2025-01-01,2026-08-20,False
CMC:29447,29447,netmind-token,NetMind Token,NMT,NMT,netmind-token,HIGH,nmt-netmind-token,HIGH,2024-02-19T12:11:26.000Z,2024-06-01,2025-01-01,True
CMC:29470,29470,ethena-usde,Ethena USDe,USDE,USDE,ethena-usde,HIGH,usde-ethena-usde,HIGH,2024-02-20T11:05:01.000Z,2024-06-01,2026-08-20,True
CMC:29471,29471,ethena-staked-usde,Ethena Staked USDe,SUSDE,SUSDE,ethena-staked-usde,HIGH,susde-ethena-staked-usde,HIGH,2024-02-20T12:03:05.000Z,2024-06-01,2026-08-20,True
CMC:29513,29513,node-ai,Node AI,GPU,GPU,gpunet,SYMBOL_ONLY,gpu-node-ai,HIGH,2024-02-23T07:23:55.000Z,2024-06-01,2025-01-01,True
CMC:29520,29520,renzo-restaked-eth,Renzo Restaked ETH,EZETH,EZETH,renzo-restaked-eth,HIGH,ezeth-renzo-restaked-eth,HIGH,2024-02-23T10:47:27.000Z,2024-06-01,2026-08-20,False
CMC:29530,29530,ox-coin,OX Coin,OX,OX,ox-fun,HIGH,ox-open-exchange-token,SYMBOL_ONLY,2024-02-26T05:06:30.000Z,2025-01-01,2025-01-01,True
CMC:29555,29555,portal-gaming,Portal,PORTAL,PORTAL,portal-2,HIGH,portal-portal,HIGH,2024-02-21T08:01:46.000Z,2024-06-01,2025-01-01,True
CMC:29585,29585,nexusmind,Nexusmind,NMD,NMD,,NONE,nmd-nexusmind,HIGH,2024-02-29T07:19:14.000Z,2025-06-01,2025-06-01,True
CMC:29587,29587,wormhole,Wormhole,W,W,wormhole,HIGH,w-wormhole,HIGH,2024-03-29T04:25:44.000Z,2024-06-01,2026-08-20,True
CMC:29599,29599,usdb,USDB,USDB,USDB,usdb,HIGH,usdb-usdb,HIGH,2024-03-01T04:58:52.000Z,2024-06-01,2025-06-01,True
CMC:29676,29676,aevo,Aevo,AEVO,AEVO,aevo-exchange,HIGH,aevo-aevo,HIGH,2024-03-07T06:26:50.000Z,2024-06-01,2025-06-01,True
CMC:29711,29711,zircuit,Zircuit,ZRC,ZRC,zircuit,HIGH,zrc-zircuit,HIGH,2024-07-17T11:49:55.000Z,2025-01-01,2025-01-01,True
CMC:29743,29743,based-brett,Brett,BRETT,BRETT,based-brett,HIGH,brett2-brett,HIGH,2024-03-11T07:58:23.000Z,2024-06-01,2026-08-20,True
CMC:29779,29779,polyhedra-network,Polyhedra Network,ZKJ,ZKJ,polyhedra-network,HIGH,zk-polyhedra-network,HIGH,2024-03-19T09:05:12.000Z,2025-01-01,2025-06-01,False
CMC:29814,29814,ether-fi-ethfi,ether.fi,ETHFI,ETHFI,ether-fi,HIGH,ethfi-etherfi,HIGH,2024-03-13T06:06:39.000Z,2024-06-01,2026-08-20,True
CMC:29835,29835,io-net,io.net,IO,IO,io,HIGH,io-ionet,HIGH,2024-06-06T04:47:03.000Z,2025-01-01,2026-08-20,True
CMC:29839,29839,meta-games-coin,Meta Games Coin,MGC,MGC,meta-games-coin,HIGH,mgcusd-metagamescoin,SYMBOL_ONLY,2024-03-13T15:24:21.000Z,2025-01-01,2025-01-01,True
CMC:29870,29870,book-of-meme,BOOK OF MEME,BOME,BOME,book-of-meme,HIGH,bome-book-of-meme,HIGH,2024-03-14T11:43:10.000Z,2024-06-01,2026-08-20,True
CMC:29879,29879,boysclubandy,ANDY,ANDY,ANDY,andy,HIGH,andy3-andy,HIGH,2024-03-15T05:18:29.000Z,2024-06-01,2025-01-01,True
CMC:29884,29884,destra-network,Destra Network,DSYNC,DSYNC,destra-network,HIGH,dsync-destra-network,HIGH,2024-03-15T07:59:16.000Z,2025-01-01,2025-06-01,False
CMC:29920,29920,slerf,SLERF,SLERF,SLERF,slerf-2,HIGH,slerf-slerf,HIGH,2024-03-18T09:28:39.000Z,2024-06-01,2024-06-01,True
CMC:29933,29933,undeads-games,Undeads Games,UDS,UDS,undeads-games,HIGH,uds-undeads-games,HIGH,2024-05-01T13:47:04.000Z,2026-01-01,2026-01-01,False
CMC:29960,29960,shuffle,Shuffle,SHFL,SHFL,shuffle-2,HIGH,shfl-shuffle,HIGH,2024-03-19T11:06:35.000Z,2025-06-01,2026-08-20,False
CMC:29974,29974,restaked-swell-ethereum,Restaked Swell Ethereum,RSWETH,RSWETH,restaked-swell-eth,HIGH,rsweth-restaked-swell-eth,HIGH,2024-03-19T15:27:21.000Z,2024-06-01,2026-01-01,False
CMC:30008,30008,apu-apustaja,Apu Apustaja,APU,APU,apu-apustaja,HIGH,apu-apu39s-club,HIGH,2024-03-20T12:03:45.000Z,2024-06-01,2025-06-01,True
CMC:30030,30030,edgevana-staked-sol,Edgevana Staked SOL,EDGESOL,EDGESOL,edgevana-staked-sol,HIGH,,NONE,2024-03-20T17:56:00.000Z,2026-01-01,2026-01-01,False
CMC:30063,30063,gigachad-meme,Gigachad (gigachadsolana.com),GIGA,GIGA,gigachad-2,SYMBOL_ONLY,giga-gigachad,SYMBOL_ONLY,2024-03-21T16:22:17.000Z,2025-01-01,2025-06-01,True
CMC:30083,30083,aethir,Aethir,ATH,ATH,aethir,HIGH,ath14-aethir,HIGH,2024-06-12T13:27:01.000Z,2025-01-01,2026-08-20,True
CMC:30096,30096,degen-base,Degen,DEGEN,DEGEN,degen-base,HIGH,degen10-degen,HIGH,2024-03-25T10:09:44.000Z,2024-06-01,2025-06-01,True
CMC:30126,30126,mew,cat in a dogs world,MEW,MEW,cat-in-a-dogs-world,HIGH,mew-cat-in-a-dogs-world,HIGH,2024-03-26T06:41:06.000Z,2024-06-01,2026-01-01,True
CMC:30168,30168,stratis-new,Stratis [New],STRAX,STRAX,stratis,SYMBOL_ONLY,strax-stratis,SYMBOL_ONLY,2016-08-12T00:00:00.000Z,2024-06-01,2025-06-01,False
CMC:30171,30171,ethena,Ethena,ENA,ENA,ethena,HIGH,ena-ethena,HIGH,2024-03-29T04:42:08.000Z,2024-06-01,2026-08-20,False
CMC:30315,30315,omni-network,Omni Network,OMNI,OMNI,omni-network,HIGH,omni-omni-network,HIGH,2024-04-12T12:32:28.000Z,2024-06-01,2025-06-01,True
CMC:30369,30369,hashai,HashAI,HASHAI,HASHAI,hashai,HIGH,hashai-hashai,HIGH,2024-04-04T05:58:04.000Z,2024-06-01,2025-01-01,False
CMC:30372,30372,saga,Saga,SAGA,SAGA,saga-2,HIGH,saga-saga,HIGH,2024-04-04T06:12:54.000Z,2024-06-01,2025-06-01,True
CMC:30449,30449,tensor,Tensor,TNSR,TNSR,tensor,HIGH,tnsr-tensor,HIGH,2024-04-08T11:24:28.000Z,2024-06-01,2024-06-01,True
CMC:30460,30460,burnedfi-app,Burnedfi,BURN,BURN,burnedfi,HIGH,burn-burnedfi,HIGH,2024-04-08T08:16:21.000Z,2026-01-01,2026-01-01,True
CMC:30484,30484,pups-ordinals,PUPS (Ordinals),PUPS,PUPS,rune-pups,SYMBOL_ONLY,pups-pups-ordinals,HIGH,2024-04-09T08:40:49.000Z,2024-06-01,2024-06-01,True
CMC:30491,30491,bitcoin-wizards,Bitcoin Wizards,WZRD,WZRD,wizardia,SYMBOL_ONLY,wzrd-bitcoin-wizards,HIGH,2024-04-10T02:43:27.000Z,2024-06-01,2025-01-01,True
CMC:30494,30494,eigenlayer,EigenLayer,EIGEN,EIGEN,eigenlayer,SYMBOL_ONLY,eigen-eigenlayer,HIGH,2024-07-04T15:49:12.000Z,2025-01-01,2026-08-20,True
CMC:30495,30495,monad,Monad,MON,MON,monad,HIGH,mon-monad,HIGH,2024-07-04T07:03:38.000Z,2026-01-01,2026-08-20,True
CMC:30506,30506,wrapped-zedxion,Wrapped Zedxion,WZEDX,WZEDX,,NONE,wzedx-wrapped-zedxion,HIGH,2024-04-11T11:20:30.000Z,2026-01-01,2026-01-01,False
CMC:30528,30528,neuralai,NeuralAI,NEURAL,NEURAL,neuralai,HIGH,neural-neuralai,HIGH,2024-04-11T06:22:00.000Z,2025-01-01,2025-01-01,True
CMC:30584,30584,basedai,BasedAI,BASEDAI,BASEDAI,basedai,HIGH,basedai-basedai,HIGH,2024-04-12T06:46:15.000Z,2025-01-01,2025-01-01,True
CMC:30605,30605,project-ailey,Ailey,ALE,ALE,project-ailey,SYMBOL_ONLY,ale-project-ailey,SYMBOL_ONLY,2024-04-12T08:37:23.000Z,2025-06-01,2026-08-20,False
CMC:30636,30636,zebec-network,Zebec Network,ZBCN,ZBCN,zebec-network,HIGH,zbcn-zebec-network,HIGH,2024-04-15T04:07:21.000Z,2024-06-01,2026-08-20,False
CMC:30651,30651,quantixai,QuantixAI,QFI,QAI|QFI,quantixai,SYMBOL_ONLY,qfi-quantix-finance,SYMBOL_ONLY,2024-04-16T17:33:45.000Z,2026-01-01,2026-08-20,True
CMC:30712,30712,merlin-chain,Merlin Chain,MERL,MERL,merlin-chain,HIGH,merl-merlin-chain,HIGH,2024-04-17T02:01:42.000Z,2024-06-01,2026-01-01,False
CMC:30746,30746,bouncebit,BounceBit,BB,BB,bouncebit,HIGH,bb-bouncebit,HIGH,2024-05-13T10:01:10.000Z,2024-06-01,2026-01-01,True
CMC:30843,30843,renzo,Renzo,REZ,REZ,renzo,HIGH,rez-renzo,HIGH,2024-04-23T11:11:39.000Z,2024-06-01,2024-06-01,False
CMC:30902,30902,landwolf-coin,Landwolf 0x67,WOLF,WOLF,landwolf,SYMBOL_ONLY,wolf-landwolf,SYMBOL_ONLY,2024-04-24T12:24:56.000Z,2025-01-01,2025-01-01,True
CMC:30912,30912,maneki-coin,MANEKI,MANEKI,MANEKI,maneki,HIGH,maneki-maneki,HIGH,2024-04-25T07:28:11.000Z,2024-06-01,2024-06-01,True
CMC:30915,30915,verum-coin,Verum Coin,VERUM,VERUM,,NONE,verum-verum-coin,HIGH,2024-04-25T07:51:24.000Z,2025-01-01,2025-01-01,False
CMC:30923,30923,crypto-com-staked-eth,Crypto.com Staked ETH,CDCETH,CDCETH,crypto-com-staked-eth,HIGH,cdceth-cryptocom-staked-eth,HIGH,2024-04-25T08:41:16.000Z,2026-01-01,2026-01-01,False
CMC:30933,30933,dog-go-to-the-moon-rune,DOG•GO•TO•THE•MOON,DOG,DOG,base-dog,SYMBOL_ONLY,-doggotothemoon,SYMBOL_ONLY,2024-04-26T04:38:28.000Z,2024-06-01,2026-08-20,True
CMC:30943,30943,michi,michi,$MICHI,$MICHI,michicoin,SYMBOL_ONLY,michi-michicoin,SYMBOL_ONLY,2024-04-26T07:32:25.000Z,2024-06-01,2024-06-01,False
CMC:30953,30953,shibabitcoin,ShibaBitcoin,SHIBTC,SHIBTC,,NONE,shibtc1-shibabitcoin,HIGH,2024-04-26T11:08:10.000Z,2025-01-01,2025-01-01,True
CMC:30963,30963,zentry,Zentry,ZENT,ZENT,zentry,HIGH,zent-zentry,HIGH,2021-12-05T00:18:20.000Z,2024-06-01,2025-06-01,True
CMC:30986,30986,kamino-finance,Kamino Finance,KMNO,KMNO,kamino,SYMBOL_ONLY,kmno-kamino-finance,SYMBOL_ONLY,2024-04-30T06:37:24.000Z,2025-06-01,2026-08-20,False
CMC:31016,31016,mode,Mode,MODE,MODE,mode,HIGH,mode-mode,HIGH,2024-05-07T07:52:50.000Z,2025-01-01,2025-01-01,False
CMC:31024,31024,elixir-deusd,Elixir deUSD,DEUSD,DEUSD,,NONE,deusd-elixir-deusd,HIGH,2024-05-02T08:51:49.000Z,2025-01-01,2025-06-01,False
CMC:31173,31173,ski-mask-dog,Ski Mask Dog,SKI,SKI,ski-mask-dog,HIGH,ski-ski-mask-dog,HIGH,2024-05-10T05:28:46.000Z,2025-06-01,2025-06-01,True
CMC:31246,31246,gamebuild,GameBuild,GAME,GAME,gamebuild,HIGH,game-gamebuild,HIGH,2024-05-14T13:14:18.000Z,2025-06-01,2025-06-01,True
CMC:31278,31278,drift,Drift,DRIFT,DRIFT,drift-protocol,SYMBOL_ONLY,drift-drift-protocol,SYMBOL_ONLY,2024-05-16T07:44:32.000Z,2025-01-01,2026-01-01,True
CMC:31305,31305,maga-ethereum,MAGA,MAGA,MAGA,maga-hat,SYMBOL_ONLY,maga-maga,HIGH,2024-05-17T14:17:28.000Z,2024-06-01,2024-06-01,True
CMC:31369,31369,bouncebit-btc,BounceBit BTC,BBTC,BBTC,bouncebit-btc,HIGH,bbtc-binance-wrapped-btc,SYMBOL_ONLY,2025-11-28T06:14:34.000Z,2026-01-01,2026-01-01,True
CMC:31379,31379,frankencoin,Frankencoin,ZCHF,ZCHF,frankencoin,HIGH,zchf-frankencoin,HIGH,2024-05-23T08:14:31.000Z,2026-08-20,2026-08-20,False
CMC:31525,31525,taiko,Taiko,TAIKO,TAIKO,taiko,HIGH,taiko-taiko,HIGH,2024-06-04T04:40:45.000Z,2025-01-01,2025-06-01,False
CMC:31526,31526,mocaverse,Moca Network,MOCA,MOCA,mocaverse,HIGH,moca-moca,SYMBOL_ONLY,2024-07-04T07:14:36.000Z,2025-01-01,2026-01-01,True
CMC:31838,31838,cookie,Cookie DAO,COOKIE,COOKIE,cookie,HIGH,cookie-cookie,SYMBOL_ONLY,2024-06-14T09:37:53.000Z,2025-06-01,2025-06-01,True
CMC:32037,32037,anyone-protocol,ANyONe Protocol,ANYONE,ANYONE,airtor-protocol,HIGH,anyone-anyone-protocol,HIGH,2024-06-28T09:19:32.000Z,2025-01-01,2025-01-01,False
CMC:32068,32068,global-commercial-business,Global Commercial Business,GCB,GCB,global-commercial-business,HIGH,gcb-global-commercial-business,HIGH,2024-07-03T07:47:51.000Z,2025-06-01,2025-06-01,True
CMC:32087,32087,sophon,Sophon,SOPH,SOPH,sophon,HIGH,soph-sophon,HIGH,2024-07-04T07:13:52.000Z,2025-06-01,2025-06-01,True
CMC:32089,32089,xion,XION,XION,XION,xion-2,HIGH,,NONE,2024-12-05T11:30:10.000Z,2025-01-01,2025-01-01,False
CMC:32120,32120,gravity-token,Gravity,G,G,g-token,SYMBOL_ONLY,g-gravity,HIGH,2024-07-05T03:29:52.000Z,2025-01-01,2026-08-20,True
CMC:32193,32193,aleo,Aleo,ALEO,ALEO,aleo,HIGH,aleo-aleo,HIGH,2024-07-15T10:02:24.000Z,2025-01-01,2026-01-01,True
CMC:32195,32195,hamster-kombat,Hamster Kombat,HMSTR,HMSTR,hamster-kombat,HIGH,hmstr-hamster-kombat,HIGH,2024-07-15T10:14:24.000Z,2025-01-01,2025-06-01,True
CMC:32196,32196,hyperliquid,Hyperliquid,HYPE,HYPE,hyperliquid,HIGH,hype-hyperliquid,HIGH,2024-07-15T10:14:50.000Z,2025-01-01,2026-08-20,True
CMC:32197,32197,magiceden,Magic Eden,ME,ME,magic-eden,HIGH,me-magic-eden,HIGH,2024-07-15T10:03:01.000Z,2025-01-01,2026-01-01,True
CMC:32198,32198,babylon,Babylon,BABY,BABY,babylon,HIGH,baby-babylon,HIGH,2024-07-15T10:03:41.000Z,2025-06-01,2026-08-20,True
CMC:32257,32257,uxlink,UXLINK,UXLINK,UXLINK,uxlink,HIGH,uxlink-uxlink,HIGH,2024-07-17T06:14:06.000Z,2025-01-01,2025-06-01,False
CMC:32306,32306,ignition-fbtc,Function,FBTC,FBTC,ignition-fbtc,SYMBOL_ONLY,fbtc-ignition-fbtc,SYMBOL_ONLY,2024-07-21T13:18:42.000Z,2026-01-01,2026-08-20,True
CMC:32307,32307,usual-usd,Usual USD,USD0,USD0,usual-usd,HIGH,usd0-usual-usd,HIGH,2024-07-22T03:23:27.000Z,2025-01-01,2026-08-20,False
CMC:32372,32372,straitsx-xusd,StraitsX USD,XUSD,XUSD,straitsx-xusd,SYMBOL_ONLY,xusd-straitsx-usd,HIGH,2024-07-24T06:09:31.000Z,2026-08-20,2026-08-20,True
CMC:32376,32376,avail,Avail,AVAIL,AVAIL,avail,HIGH,avail-avail,HIGH,2024-07-24T08:27:09.000Z,2025-01-01,2025-06-01,True
CMC:32452,32452,movement,Movement,MOVE,MOVE,movement,HIGH,move-movement,HIGH,2024-07-29T03:27:27.000Z,2025-01-01,2026-01-01,True
CMC:32454,32454,lift-dollar,Lift Dollar,USDL,USDL,liquid-loans-usdl,SYMBOL_ONLY,usdl-lift-dollar,HIGH,2024-07-30T09:51:03.000Z,2025-06-01,2025-06-01,True
CMC:32461,32461,neiro-eth,Neiro Ethereum,NEIRO,NEIRO,neiro,SYMBOL_ONLY,neiro-first-neiro-on-ethereum,SYMBOL_ONLY,2024-07-29T10:41:21.000Z,2025-06-01,2025-06-01,True
CMC:32521,32521,first-neiro-on-ethereum,Neiro (First Neiro On Ethereum),NEIRO,NEIRO,neiro-on-tron,SYMBOL_ONLY,neiro-first-neiro-on-ethereum,SYMBOL_ONLY,2024-08-01T17:05:30.000Z,2025-01-01,2026-01-01,True
CMC:32526,32526,covalent-x,Covalent X Token,CXT,CXT,covalent-x-token,HIGH,cxt-covalent-x-token,HIGH,2020-10-14T00:00:00.000Z,2025-01-01,2025-01-01,True
CMC:32684,32684,sonic,Sonic,S,S,sonic-3,HIGH,s-sonic,HIGH,2025-01-03T14:11:26.000Z,2025-06-01,2026-08-20,True
CMC:32698,32698,dogs,DOGS,DOGS,DOGS,dogs-2,HIGH,dogs-dogs,HIGH,2024-08-26T12:00:00.000Z,2025-01-01,2025-06-01,True
CMC:32717,32717,sundog,SUNDOG,SUNDOG,SUNDOG,sundog,HIGH,sundog-sundog,HIGH,2024-08-17T02:02:00.000Z,2025-01-01,2025-06-01,False
CMC:32724,32724,simonscat,Simon's Cat,CAT,CAT,simon-s-cat,HIGH,cat-simon39s-cat,HIGH,2024-08-19T02:07:41.000Z,2025-01-01,2025-01-01,True
CMC:32778,32778,department-of-government-efficiency-token,Department Of Government Efficiency (dogegov.com),DOGE,DOGE,department-of-government-efficiency,HIGH,doge-department-of-government-efficiency,HIGH,2024-08-21T13:37:59.000Z,2025-01-01,2025-01-01,True
CMC:32796,32796,eur-coinvertible,EUR CoinVertible,EURCV,EURCV,societe-generale-forge-eurcv,HIGH,eurcv-eur-coinvertible,HIGH,2024-09-02T17:22:27.000Z,2026-01-01,2026-08-20,False
CMC:32826,32826,satoshi-airline,Satoshi Airline,JET,JET,jetbit,SYMBOL_ONLY,jet-apejet,SYMBOL_ONLY,2024-08-26T05:34:53.000Z,2025-01-01,2025-01-01,True
CMC:32856,32856,mr-mint,Mr Mint,MNT,MNT,mantle,SYMBOL_ONLY,mnt-mantle,SYMBOL_ONLY,2024-08-28T05:04:06.000Z,2025-01-01,2025-01-01,True
CMC:32864,32864,agora-finance,AUSD,AUSD,AUSD,agora-dollar,HIGH,ausd-agora-dollar,HIGH,2024-08-28T06:01:57.000Z,2025-06-01,2026-08-20,True
CMC:32878,32878,mnee,MNEE,MNEE,MNEE,,NONE,mnee-mnee,HIGH,2024-08-29T07:10:06.000Z,2026-01-01,2026-01-01,False
CMC:32880,32880,kaia,Kaia,KAIA,KAIA,kaia,HIGH,kaia-kaia,HIGH,2024-10-29T05:17:50.000Z,2025-01-01,2026-08-20,True
CMC:32882,32882,binance-staked-sol,Binance Staked SOL,BNSOL,BNSOL,binance-staked-sol,HIGH,bnsol-binance-staked-sol,HIGH,2024-09-12T07:25:01.000Z,2026-01-01,2026-08-20,False
CMC:32925,32925,spectral,Spectral,SPEC,SPEC,spectral,HIGH,spec-spectral,HIGH,2024-09-03T04:13:48.000Z,2025-01-01,2025-01-01,True
CMC:32956,32956,grass,Grass,GRASS,GRASS,grass,HIGH,grass-grass,HIGH,2024-09-07T03:42:25.000Z,2025-01-01,2026-08-20,True
CMC:32966,32966,catizen,Catizen,CATI,CATI,catizen,HIGH,cati-catizen,HIGH,2024-09-13T11:21:56.000Z,2025-01-01,2025-01-01,True
CMC:32968,32968,ai-companions,AI Companions,AIC,AIC,ai-companions,HIGH,aic1-ai-companions,HIGH,2024-09-09T15:50:28.000Z,2025-06-01,2026-01-01,True
CMC:32994,32994,coinbase-wrapped-btc,Coinbase Wrapped BTC,CBBTC,CBBTC,coinbase-wrapped-btc,HIGH,cbbtc-coinbase-wrapped-btc,HIGH,2024-09-12T12:53:48.000Z,2026-01-01,2026-08-20,True
CMC:33038,33038,sky,Sky,SKY,SKY,sky,HIGH,sky-sky,HIGH,2024-09-18T13:25:16.000Z,2025-06-01,2026-08-20,True
CMC:33039,33039,usds,USDS,USDS,USDS,usds,HIGH,usds-usds,HIGH,2024-09-18T13:27:23.000Z,2026-01-01,2026-08-20,True
CMC:33055,33055,slisbnbx,slisBNBx,SLISBNBX,SLISBNBX,slisbnb-non-transferable-receipt,SYMBOL_ONLY,,NONE,2024-09-23T14:14:03.000Z,2026-01-01,2026-08-20,False
CMC:33093,33093,moo-deng-solana,Moo Deng (moodengsol.com),MOODENG,MOODENG,moo-deng,HIGH,moodeng-moo-deng-moodengsolcom,HIGH,2024-09-21T02:09:39.000Z,2025-01-01,2026-08-20,True
CMC:33108,33108,x-empire,X Empire,X,X,x-empire,HIGH,x-x-empire,HIGH,2024-10-24T12:02:59.000Z,2025-01-01,2025-01-01,True
CMC:33110,33110,solana-swap,Solana Swap,SOS,SOS,solana-swap,HIGH,sos-solana-swap,HIGH,2024-09-23T09:54:45.000Z,2025-01-01,2025-06-01,True
CMC:33120,33120,initia,Initia,INIT,INIT,initia,HIGH,init-initia,HIGH,2025-04-17T09:02:11.000Z,2025-06-01,2025-06-01,True
CMC:33152,33152,walletconnect-token,WalletConnect Token,WCT,WCT,connect-token-wct,HIGH,wct-walletconnect-token,HIGH,2024-09-24T15:24:51.000Z,2025-06-01,2025-06-01,True
CMC:33223,33223,lab,LAB,LAB,LAB,lab,HIGH,lab-lab,HIGH,2024-09-29T18:12:04.000Z,2026-08-20,2026-08-20,True
CMC:33251,33251,world-liberty-financial-wlfi,World Liberty Financial,WLFI,WLFI,world-liberty-financial,HIGH,wlfi6-world-liberty-financial,HIGH,2024-10-01T02:34:47.000Z,2026-01-01,2026-08-20,True
CMC:33258,33258,sudeng,sudeng,HIPPO,HIPPO,sudeng,HIGH,hippo-sudeng,HIGH,2024-10-01T17:13:31.000Z,2025-01-01,2025-01-01,True
CMC:33280,33280,cheems-pet,Cheems (cheems.pet),CHEEMS,CHEEMS,cheems,SYMBOL_ONLY,cheems-cheems-cheemspet,SYMBOL_ONLY,2024-10-03T03:58:19.000Z,2025-01-01,2026-08-20,True
CMC:33291,33291,fwog-solana,Fwog (SOL),FWOG,FWOG,based-fwog,SYMBOL_ONLY,fwog-fwog,SYMBOL_ONLY,2024-10-03T11:57:23.000Z,2025-01-01,2025-06-01,True
CMC:33310,33310,xsolvbtc,xSolvBTC,XSOLVBTC,XSOLVBTC,solv-protocol-solvbtc-bbn,SYMBOL_ONLY,,NONE,2024-10-04T10:40:57.000Z,2026-01-01,2026-01-01,False
CMC:33312,33312,solv-btc,SolvBTC,SOLVBTC,SOLVBTC,solv-btc,SYMBOL_ONLY,solvbtc-solv-protocol-solvbtc,SYMBOL_ONLY,2024-10-04T11:10:16.000Z,2026-01-01,2026-08-20,False
CMC:33320,33320,pups-runes,Pups (Bitcoin),PUPS,PUPS,rune-pups,HIGH,pups-pups-ordinals,SYMBOL_ONLY,2024-04-09T08:40:49.000Z,2025-01-01,2025-01-01,True
CMC:33372,33372,carv,CARV,CARV,CARV,carv,HIGH,carv-carv,HIGH,2024-10-09T06:46:03.000Z,2025-01-01,2025-06-01,False
CMC:33391,33391,deepbook-protocol,DeepBook Protocol,DEEP,DEEP,deep,SYMBOL_ONLY,deep-deepbook-protocol,HIGH,2024-10-10T05:43:32.000Z,2025-01-01,2026-08-20,True
CMC:33405,33405,koma-inu,Koma Inu,KOMA,KOMA,koma-inu,HIGH,koma-koma-inu,HIGH,2024-10-11T08:45:17.000Z,2025-01-01,2025-01-01,True
CMC:33439,33439,lumia,Lumia,LUMIA,LUMIA,lumia,HIGH,lumia-lumia,HIGH,2024-10-17T03:48:13.000Z,2025-01-01,2025-01-01,False
CMC:33440,33440,goatseus-maximus,Goatseus Maximus,GOAT,GOAT,goatseus-maximus,HIGH,goat-goatseus-maximus,HIGH,2024-10-14T10:15:47.000Z,2025-01-01,2025-06-01,True
CMC:33469,33469,wrapped-chiliz,Wrapped Chiliz,WCHZ,WCHZ,wrapped-chiliz-kayen,HIGH,,NONE,2019-07-01T00:00:00.000Z,2026-01-01,2026-08-20,False
CMC:33543,33543,luna-by-virtuals,Luna by Virtuals,LUNA,LUNA,luna-by-virtuals,HIGH,luna-luna-by-virtuals,HIGH,2024-10-21T06:40:11.000Z,2025-01-01,2025-01-01,True
CMC:33553,33553,insurance,insurance,INSURANCE,INSURANCE,insurance-2,HIGH,insurance-insurance,HIGH,2024-10-22T04:11:08.000Z,2025-01-01,2025-01-01,False
CMC:33566,33566,act-i-the-ai-prophecy,Act I : The AI Prophecy,ACT,ACT,act-i-the-ai-prophecy,HIGH,act3-act-i-the-ai-prophecy,HIGH,2024-10-22T14:22:27.000Z,2025-01-01,2025-01-01,True
CMC:33597,33597,fartcoin,Fartcoin,FARTCOIN,FARTCOIN,fartcoin,HIGH,fartcoin-fartcoin,HIGH,2024-10-23T17:42:55.000Z,2025-01-01,2026-08-20,True
CMC:33652,33652,lombard-staked-btc,Lombard Staked BTC,LBTC,LBTC,lombard-staked-btc,HIGH,lbtc-lombard-staked-btc,HIGH,2024-10-25T16:21:54.000Z,2026-01-01,2026-08-20,True
