regime,lens,band,label,n,mean_resid,tstat,pvalue,sig_bh5,abs_mean_resid_pct
BREADTH_EXPANDING,sector,1001-1500,exnetwork-capital-portfolio,1566,-0.00078,-0.962,0.336275,True,0.00078
BREADTH_EXPANDING,sector,1001-1500,fan-token,5492,0.00046,1.202,0.229464,True,0.00046
BREADTH_EXPANDING,sector,1001-1500,fantom,1574,-0.00169,-1.833,0.066852,True,0.00169
BREADTH_EXPANDING,sector,1001-1500,fashion,234,0.00084,0.362,0.717201,True,0.00084
BREADTH_EXPANDING,sector,1001-1500,ferrum-network,910,0.00268,2.713,0.006672,True,0.00268
BREADTH_EXPANDING,sector,1001-1500,filesharing,831,-0.00061,-0.506,0.612678,True,0.00061
BREADTH_EXPANDING,sector,1001-1500,finance-banking,237,-4e-05,-0.019,0.984847,True,4e-05
BREADTH_EXPANDING,sector,1001-1500,food-beverage,415,0.00234,2.037,0.041601,True,0.00234
BREADTH_EXPANDING,sector,1001-1500,gambling,7344,0.00023,0.586,0.557586,True,0.00023
BREADTH_EXPANDING,sector,1001-1500,gaming,22154,-0.00181,-8.161,0.0,True,0.00181
BREADTH_EXPANDING,sector,1001-1500,hardware,1071,0.00248,2.937,0.003318,True,0.00248
BREADTH_EXPANDING,sector,1001-1500,health,5798,-0.00053,-1.148,0.251041,True,0.00053
BREADTH_EXPANDING,sector,1001-1500,hospitality,752,-0.00067,-0.599,0.549306,True,0.00067
BREADTH_EXPANDING,sector,1001-1500,hybrid-pos-lpos,445,0.00028,0.202,0.839707,True,0.00028
BREADTH_EXPANDING,sector,1001-1500,hybrid-pos-pop,304,0.00406,1.927,0.053938,True,0.00406
BREADTH_EXPANDING,sector,1001-1500,hybrid-pow-npos,246,-0.00065,-0.262,0.793188,True,0.00065
BREADTH_EXPANDING,sector,1001-1500,hybrid-pow-pos,4503,0.00214,4.336,1.4e-05,True,0.00214
BREADTH_EXPANDING,sector,1001-1500,icp,240,0.00383,1.939,0.052535,True,0.00383
BREADTH_EXPANDING,sector,1001-1500,identity,886,-0.00124,-1.073,0.283413,True,0.00124
BREADTH_EXPANDING,sector,1001-1500,insurance,2509,-0.00095,-1.456,0.145348,True,0.00095
BREADTH_EXPANDING,sector,1001-1500,interoperability,1981,-0.00183,-2.471,0.013468,True,0.00183
BREADTH_EXPANDING,sector,1001-1500,iot,1807,0.00037,0.496,0.619838,True,0.00037
BREADTH_EXPANDING,sector,1001-1500,iotex,372,0.00034,0.245,0.806711,True,0.00034
BREADTH_EXPANDING,sector,1001-1500,klaytn,1862,0.00352,6.629,0.0,True,0.00352
BREADTH_EXPANDING,sector,1001-1500,kommunitas-launchpad,723,-0.00204,-1.515,0.129851,True,0.00204
BREADTH_EXPANDING,sector,1001-1500,launchpad,6706,0.00043,1.137,0.255463,True,0.00043
BREADTH_EXPANDING,sector,1001-1500,layer-1,1316,-0.0013,-1.365,0.172365,True,0.0013
BREADTH_EXPANDING,sector,1001-1500,layer-2,506,-0.00312,-1.956,0.050476,True,0.00312
BREADTH_EXPANDING,sector,1001-1500,lending-borowing,269,-0.00192,-0.983,0.325797,True,0.00192
BREADTH_EXPANDING,sector,1001-1500,logistics,2484,-0.00062,-0.787,0.431306,True,0.00062
BREADTH_EXPANDING,sector,1001-1500,loyalty,377,-0.00282,-1.407,0.159316,True,0.00282
BREADTH_EXPANDING,sector,1001-1500,lpos,281,-0.00215,-1.262,0.207075,True,0.00215
BREADTH_EXPANDING,sector,1001-1500,manufacturing,732,0.00104,1.039,0.298653,True,0.00104
BREADTH_EXPANDING,sector,1001-1500,marketing,2727,1e-05,0.022,0.982708,True,1e-05
BREADTH_EXPANDING,sector,1001-1500,marketplace,22831,0.00016,0.732,0.464087,True,0.00016
BREADTH_EXPANDING,sector,1001-1500,masternodes,2885,0.00103,1.667,0.095496,True,0.00103
BREADTH_EXPANDING,sector,1001-1500,media,6826,0.00013,0.31,0.7563,True,0.00013
BREADTH_EXPANDING,sector,1001-1500,medium-of-exchange,4584,0.00124,2.462,0.013806,True,0.00124
BREADTH_EXPANDING,sector,1001-1500,memes,54149,-0.00201,-13.132,0.0,True,0.00201
BREADTH_EXPANDING,sector,1001-1500,metaverse,1781,-0.00035,-0.472,0.636748,True,0.00035
BREADTH_EXPANDING,sector,1001-1500,meverse,499,4e-05,0.037,0.970489,True,4e-05
BREADTH_EXPANDING,sector,1001-1500,mineable,83565,0.00166,13.849,0.0,True,0.00166
BREADTH_EXPANDING,sector,1001-1500,music,964,5e-05,0.047,0.962159,True,5e-05
BREADTH_EXPANDING,sector,1001-1500,mvb,487,-0.00068,-0.492,0.622933,True,0.00068
BREADTH_EXPANDING,sector,1001-1500,near-protocol,459,0.00232,1.626,0.103919,True,0.00232
BREADTH_EXPANDING,sector,1001-1500,okex-blockdream-ventures-portfolio,1502,-8e-05,-0.105,0.916004,True,8e-05
BREADTH_EXPANDING,sector,1001-1500,optimism,425,0.00388,2.389,0.016912,True,0.00388
BREADTH_EXPANDING,sector,1001-1500,oracles,3934,-0.0001,-0.204,0.838419,True,0.0001
BREADTH_EXPANDING,sector,1001-1500,osmosis,506,0.00115,0.752,0.451849,True,0.00115
BREADTH_EXPANDING,sector,1001-1500,payments,4392,0.00045,0.893,0.371918,True,0.00045
BREADTH_EXPANDING,sector,1001-1500,petrock-capital-portfolio,206,-0.00528,-2.341,0.019237,True,0.00528
BREADTH_EXPANDING,sector,1001-1500,philanthropy,1145,0.00095,0.882,0.378026,True,0.00095
BREADTH_EXPANDING,sector,1001-1500,platform,44761,-0.00014,-0.854,0.392909,True,0.00014
BREADTH_EXPANDING,sector,1001-1500,play-to-earn,922,-0.00159,-1.4,0.16139,True,0.00159
BREADTH_EXPANDING,sector,1001-1500,poi,326,-0.00137,-0.793,0.427637,True,0.00137
BREADTH_EXPANDING,sector,1001-1500,polkadot,3588,-0.00095,-1.693,0.090507,True,0.00095
BREADTH_EXPANDING,sector,1001-1500,polkastarter,3831,-0.00178,-3.143,0.001674,True,0.00178
BREADTH_EXPANDING,sector,1001-1500,polygon,4862,-0.00056,-1.203,0.229157,True,0.00056
BREADTH_EXPANDING,sector,1001-1500,pos,9866,0.00136,4.008,6.1e-05,True,0.00136
BREADTH_EXPANDING,sector,1001-1500,posign,438,0.00232,1.479,0.13905,True,0.00232
BREADTH_EXPANDING,sector,1001-1500,pow,3715,0.00231,4.087,4.4e-05,True,0.00231
BREADTH_EXPANDING,sector,1001-1500,prediction-markets,1050,-0.00017,-0.213,0.831192,True,0.00017
BREADTH_EXPANDING,sector,1001-1500,privacy,6315,0.0001,0.255,0.799044,True,0.0001
BREADTH_EXPANDING,sector,1001-1500,quantum-resistant,393,0.002,1.142,0.253534,True,0.002
BREADTH_EXPANDING,sector,1001-1500,real-estate,5214,-0.00047,-1.023,0.306113,True,0.00047
BREADTH_EXPANDING,sector,1001-1500,real-world-assets,2099,-0.0002,-0.26,0.794933,True,0.0002
BREADTH_EXPANDING,sector,1001-1500,real-world-assets-protocols,212,0.00111,0.491,0.623334,True,0.00111
BREADTH_EXPANDING,sector,1001-1500,rebase,570,0.00312,2.026,0.042758,True,0.00312
BREADTH_EXPANDING,sector,1001-1500,rehypothecated-crypto,813,0.00382,3.311,0.000929,True,0.00382
BREADTH_EXPANDING,sector,1001-1500,retail,269,-0.00193,-0.872,0.383127,True,0.00193
BREADTH_EXPANDING,sector,1001-1500,scaling,792,-0.00149,-1.512,0.130573,True,0.00149
BREADTH_EXPANDING,sector,1001-1500,scrypt,289,0.00295,1.622,0.104863,True,0.00295
BREADTH_EXPANDING,sector,1001-1500,seedify,232,-0.00101,-0.437,0.662347,True,0.00101
BREADTH_EXPANDING,sector,1001-1500,sei,332,-0.00013,-0.062,0.950259,True,0.00013
BREADTH_EXPANDING,sector,1001-1500,services,12111,0.00025,0.848,0.3962,True,0.00025
BREADTH_EXPANDING,sector,1001-1500,smart-contracts,755,-0.0008,-0.634,0.526319,True,0.0008
BREADTH_EXPANDING,sector,1001-1500,social-money,665,0.00379,2.472,0.013422,True,0.00379
BREADTH_EXPANDING,sector,1001-1500,social-token,714,0.00199,2.316,0.020578,True,0.00199
BREADTH_EXPANDING,sector,1001-1500,solana,11129,-0.0015,-4.539,6e-06,True,0.0015
BREADTH_EXPANDING,sector,1001-1500,spartan-group,635,-0.00441,-3.244,0.001177,True,0.00441
BREADTH_EXPANDING,sector,1001-1500,sports,21624,0.00105,5.771,0.0,True,0.00105
BREADTH_EXPANDING,sector,1001-1500,stablecoin,9025,0.00352,15.357,0.0,True,0.00352
BREADTH_EXPANDING,sector,1001-1500,staking,1147,0.0003,0.282,0.778314,True,0.0003
BREADTH_EXPANDING,sector,1001-1500,storage,729,-0.00096,-0.814,0.415531,True,0.00096
BREADTH_EXPANDING,sector,1001-1500,store-of-value,2501,0.00193,3.433,0.000598,True,0.00193
BREADTH_EXPANDING,sector,1001-1500,substrate,1615,-0.00525,-6.139,0.0,True,0.00525
BREADTH_EXPANDING,sector,1001-1500,sui,782,-0.00196,-1.876,0.060686,True,0.00196
BREADTH_EXPANDING,sector,1001-1500,superstarter,414,-9e-05,-0.047,0.96255,True,9e-05
BREADTH_EXPANDING,sector,1001-1500,telegram-bot,578,-0.00235,-1.588,0.112233,True,0.00235
BREADTH_EXPANDING,sector,1001-1500,tokenized-gold,870,0.00449,6.394,0.0,True,0.00449
BREADTH_EXPANDING,sector,1001-1500,tokenized-stock,524,0.00082,0.622,0.534227,True,0.00082
BREADTH_EXPANDING,sector,1001-1500,toncoin,702,-0.00106,-0.842,0.399899,True,0.00106
BREADTH_EXPANDING,sector,1001-1500,tourism,381,-0.0019,-1.189,0.234345,True,0.0019
BREADTH_EXPANDING,sector,1001-1500,transport,1008,0.00183,1.758,0.078789,True,0.00183
BREADTH_EXPANDING,sector,1001-1500,tron,870,0.00245,2.874,0.004056,True,0.00245
BREADTH_EXPANDING,sector,1001-1500,tron20,474,0.0035,3.704,0.000212,True,0.0035
BREADTH_EXPANDING,sector,1001-1500,trustswap-launchpad,857,-0.00046,-0.389,0.696982,True,0.00046
BREADTH_EXPANDING,sector,1001-1500,vbc-ventures-portfolio,514,-0.00079,-0.455,0.649451,True,0.00079
BREADTH_EXPANDING,sector,1001-1500,vr-ar,4823,-0.00019,-0.397,0.691613,True,0.00019
BREADTH_EXPANDING,sector,1001-1500,wallet,594,-0.00088,-0.82,0.412222,True,0.00088
BREADTH_EXPANDING,sector,1001-1500,web3,912,-0.00038,-0.347,0.728443,True,0.00038
BREADTH_EXPANDING,sector,1001-1500,xdc,335,0.00226,1.214,0.224847,True,0.00226
BREADTH_EXPANDING,sector,1001-1500,xrp,413,-0.00392,-2.063,0.039097,True,0.00392
BREADTH_EXPANDING,sector,1001-1500,yield-farming,2730,-0.00087,-1.301,0.19329,True,0.00087
BREADTH_EXPANDING,sector,1001-1500,zero-knowledge-proofs,1223,-0.00132,-1.397,0.162309,True,0.00132
BREADTH_EXPANDING,sector,1501-2000,,247197,-0.00074,-10.786,0.0,True,0.00074
BREADTH_EXPANDING,sector,1501-2000,adult,343,-0.00368,-2.033,0.042024,True,0.00368
BREADTH_EXPANDING,sector,1501-2000,ai-big-data,34031,-0.00222,-12.118,0.0,True,0.00222
BREADTH_EXPANDING,sector,1501-2000,alameda-research-portfolio,415,-0.00285,-1.519,0.128808,True,0.00285
BREADTH_EXPANDING,sector,1501-2000,algorand,488,-0.0011,-0.712,0.47646,True,0.0011
BREADTH_EXPANDING,sector,1501-2000,amm,333,-0.0054,-3.128,0.00176,True,0.0054
BREADTH_EXPANDING,sector,1501-2000,analytics,569,-0.00176,-1.274,0.202678,True,0.00176
BREADTH_EXPANDING,sector,1501-2000,aptos,422,0.00105,0.967,0.333663,True,0.00105
BREADTH_EXPANDING,sector,1501-2000,arbitrum,1077,-0.00252,-2.595,0.009454,True,0.00252
BREADTH_EXPANDING,sector,1501-2000,arbitrum-ecosytem,917,-0.00314,-2.862,0.004209,True,0.00314
BREADTH_EXPANDING,sector,1501-2000,argentina,274,-0.00138,-0.554,0.579556,True,0.00138
BREADTH_EXPANDING,sector,1501-2000,art,3427,-0.00184,-3.148,0.001645,True,0.00184
BREADTH_EXPANDING,sector,1501-2000,asset-management,13773,-0.00083,-2.886,0.003901,True,0.00083
BREADTH_EXPANDING,sector,1501-2000,avalanche,3752,-0.00124,-2.394,0.016671,True,0.00124
BREADTH_EXPANDING,sector,1501-2000,base,2189,-0.00354,-4.659,3e-06,True,0.00354
BREADTH_EXPANDING,sector,1501-2000,binance-chain,1847,-0.002,-2.604,0.00922,True,0.002
BREADTH_EXPANDING,sector,1501-2000,binance-coin,295,-0.00223,-1.183,0.236671,True,0.00223
BREADTH_EXPANDING,sector,1501-2000,binance-labs-portfolio,304,-0.00201,-1.391,0.164185,True,0.00201
BREADTH_EXPANDING,sector,1501-2000,binance-smart-chain,8634,-0.00169,-4.369,1.2e-05,True,0.00169
BREADTH_EXPANDING,sector,1501-2000,bluezilla,238,-0.00428,-2.382,0.017235,True,0.00428
BREADTH_EXPANDING,sector,1501-2000,bnb-chain,29441,0.0003,1.677,0.093515,True,0.0003
BREADTH_EXPANDING,sector,1501-2000,cardano,664,-0.0009,-0.773,0.439384,True,0.0009
BREADTH_EXPANDING,sector,1501-2000,centralized-exchange,3246,0.00161,3.01,0.00261,True,0.00161
BREADTH_EXPANDING,sector,1501-2000,coinbase-ventures-portfolio,308,-0.00339,-1.8,0.071809,True,0.00339
BREADTH_EXPANDING,sector,1501-2000,collectibles-nfts,60937,-0.00121,-9.354,0.0,True,0.00121
BREADTH_EXPANDING,sector,1501-2000,commodities,961,0.00289,3.169,0.001531,True,0.00289
BREADTH_EXPANDING,sector,1501-2000,communications-social-media,6947,-0.00177,-4.712,2e-06,True,0.00177
BREADTH_EXPANDING,sector,1501-2000,content-creation,1149,-0.00304,-2.894,0.0038,True,0.00304
BREADTH_EXPANDING,sector,1501-2000,cosmos,7193,-0.00071,-1.817,0.069224,True,0.00071
BREADTH_EXPANDING,sector,1501-2000,crowdfunding,1475,-0.00285,-3.36,0.000779,True,0.00285
BREADTH_EXPANDING,sector,1501-2000,cybersecurity,3436,-0.00138,-2.513,0.011966,True,0.00138
BREADTH_EXPANDING,sector,1501-2000,dag,1060,0.0004,0.387,0.698998,True,0.0004
BREADTH_EXPANDING,sector,1501-2000,dao,2857,-0.00127,-2.084,0.037117,True,0.00127
BREADTH_EXPANDING,sector,1501-2000,dao-maker,1120,-0.00324,-3.017,0.002555,True,0.00324
BREADTH_EXPANDING,sector,1501-2000,dapp,665,-0.00224,-1.75,0.080149,True,0.00224
BREADTH_EXPANDING,sector,1501-2000,decentralized-exchange,1992,-0.00182,-2.31,0.020875,True,0.00182
BREADTH_EXPANDING,sector,1501-2000,decentralized-exchange-dex-token,7828,-0.0009,-2.552,0.01071,True,0.0009
BREADTH_EXPANDING,sector,1501-2000,defi,74386,0.00037,3.353,0.000799,True,0.00037
BREADTH_EXPANDING,sector,1501-2000,defi-index,310,0.00319,2.279,0.022639,True,0.00319
BREADTH_EXPANDING,sector,1501-2000,derivatives,738,0.00044,0.395,0.692479,True,0.00044
BREADTH_EXPANDING,sector,1501-2000,desci,253,0.00022,0.106,0.915611,True,0.00022
BREADTH_EXPANDING,sector,1501-2000,dex,311,-0.00909,-4.645,3e-06,True,0.00909
BREADTH_EXPANDING,sector,1501-2000,distributed-computing,3811,-0.00227,-3.939,8.2e-05,True,0.00227
BREADTH_EXPANDING,sector,1501-2000,doggone-doggerel,264,-0.00028,-0.21,0.833952,True,0.00028
BREADTH_EXPANDING,sector,1501-2000,dpos,3401,0.00015,0.267,0.789318,True,0.00015
BREADTH_EXPANDING,sector,1501-2000,duckstarter,712,-0.00624,-4.149,3.3e-05,True,0.00624
BREADTH_EXPANDING,sector,1501-2000,dwf-labs-portfolio,1875,-0.00173,-2.08,0.037548,True,0.00173
BREADTH_EXPANDING,sector,1501-2000,education,2238,-0.0017,-2.328,0.019923,True,0.0017
BREADTH_EXPANDING,sector,1501-2000,elrond,230,0.00078,0.451,0.652189,True,0.00078
BREADTH_EXPANDING,sector,1501-2000,energy,2952,0.00052,0.881,0.378439,True,0.00052
BREADTH_EXPANDING,sector,1501-2000,enterprise-solutions,404,-0.00149,-0.956,0.339188,True,0.00149
BREADTH_EXPANDING,sector,1501-2000,entertainment,1294,-0.00225,-2.188,0.028641,True,0.00225
BREADTH_EXPANDING,sector,1501-2000,ethereum,41618,-0.00048,-3.196,0.001391,True,0.00048
BREADTH_EXPANDING,sector,1501-2000,events,920,-0.00101,-0.797,0.425164,True,0.00101
BREADTH_EXPANDING,sector,1501-2000,exnetwork-capital-portfolio,907,-0.00026,-0.254,0.799146,True,0.00026
BREADTH_EXPANDING,sector,1501-2000,fan-token,4512,-0.00054,-1.216,0.224063,True,0.00054
BREADTH_EXPANDING,sector,1501-2000,fantom,595,-0.00034,-0.251,0.801692,True,0.00034
BREADTH_EXPANDING,sector,1501-2000,fashion,607,-0.00177,-1.218,0.223274,True,0.00177
BREADTH_EXPANDING,sector,1501-2000,filesharing,294,-0.00467,-2.64,0.008294,True,0.00467
BREADTH_EXPANDING,sector,1501-2000,food-beverage,610,0.002,2.135,0.032758,True,0.002
BREADTH_EXPANDING,sector,1501-2000,gambling,6719,0.00043,1.098,0.272272,True,0.00043
BREADTH_EXPANDING,sector,1501-2000,gaming,24120,-0.00243,-11.443,0.0,True,0.00243
BREADTH_EXPANDING,sector,1501-2000,hardware,935,-0.00205,-1.926,0.054148,True,0.00205
BREADTH_EXPANDING,sector,1501-2000,health,4399,-0.00138,-2.862,0.004216,True,0.00138
BREADTH_EXPANDING,sector,1501-2000,heco,511,-0.00389,-2.651,0.008034,True,0.00389
BREADTH_EXPANDING,sector,1501-2000,hospitality,1198,0.00039,0.489,0.624688,True,0.00039
BREADTH_EXPANDING,sector,1501-2000,hybrid-pos-pop,213,-0.00043,-0.235,0.814255,True,0.00043
BREADTH_EXPANDING,sector,1501-2000,hybrid-pow-npos,309,-0.0012,-0.798,0.424786,True,0.0012
BREADTH_EXPANDING,sector,1501-2000,hybrid-pow-pos,6375,0.00064,1.774,0.076051,True,0.00064
BREADTH_EXPANDING,sector,1501-2000,icp,805,0.0001,0.089,0.929329,True,0.0001
BREADTH_EXPANDING,sector,1501-2000,injective,786,-0.00166,-1.396,0.162579,True,0.00166
BREADTH_EXPANDING,sector,1501-2000,insurance,2034,-3e-05,-0.041,0.967117,True,3e-05
BREADTH_EXPANDING,sector,1501-2000,interoperability,884,-0.00109,-1.014,0.31054,True,0.00109
BREADTH_EXPANDING,sector,1501-2000,iot,1774,-5e-05,-0.055,0.955989,True,5e-05
BREADTH_EXPANDING,sector,1501-2000,iotex,543,0.00126,1.042,0.297361,True,0.00126
BREADTH_EXPANDING,sector,1501-2000,jobs,428,-0.00459,-2.624,0.008686,True,0.00459
BREADTH_EXPANDING,sector,1501-2000,klaytn,1761,0.00069,1.048,0.294802,True,0.00069
BREADTH_EXPANDING,sector,1501-2000,kommunitas-launchpad,600,-0.00413,-3.019,0.002539,True,0.00413
BREADTH_EXPANDING,sector,1501-2000,launchpad,6124,-0.00016,-0.405,0.685833,True,0.00016
BREADTH_EXPANDING,sector,1501-2000,launchzone,597,-0.00134,-1.135,0.256549,True,0.00134
BREADTH_EXPANDING,sector,1501-2000,layer-1,1251,-0.00289,-3.415,0.000638,True,0.00289
BREADTH_EXPANDING,sector,1501-2000,logistics,1966,-0.0016,-1.848,0.064584,True,0.0016
BREADTH_EXPANDING,sector,1501-2000,loyalty,876,-0.00161,-1.389,0.164904,True,0.00161
BREADTH_EXPANDING,sector,1501-2000,marketing,5442,-0.00067,-1.457,0.145093,True,0.00067
BREADTH_EXPANDING,sector,1501-2000,marketplace,22425,-2e-05,-0.086,0.931787,True,2e-05
BREADTH_EXPANDING,sector,1501-2000,masternodes,3120,-0.00145,-2.277,0.022763,True,0.00145
BREADTH_EXPANDING,sector,1501-2000,media,9302,0.00029,0.818,0.413305,True,0.00029
BREADTH_EXPANDING,sector,1501-2000,medium-of-exchange,5090,0.00126,2.528,0.011474,True,0.00126
BREADTH_EXPANDING,sector,1501-2000,memes,64113,-0.00289,-20.658,0.0,True,0.00289
BREADTH_EXPANDING,sector,1501-2000,metaverse,1732,-0.00174,-2.317,0.020503,True,0.00174
BREADTH_EXPANDING,sector,1501-2000,mineable,105429,0.00022,2.131,0.033079,True,0.00022
BREADTH_EXPANDING,sector,1501-2000,move-to-earn,703,-0.00148,-1.328,0.184047,True,0.00148
BREADTH_EXPANDING,sector,1501-2000,music,668,-0.00079,-0.667,0.504765,True,0.00079
BREADTH_EXPANDING,sector,1501-2000,mvb,891,-0.00228,-2.283,0.022443,True,0.00228
BREADTH_EXPANDING,sector,1501-2000,near-protocol,317,-0.00134,-0.751,0.452648,True,0.00134
BREADTH_EXPANDING,sector,1501-2000,okex-blockdream-ventures-portfolio,481,-0.00098,-0.615,0.538274,True,0.00098
BREADTH_EXPANDING,sector,1501-2000,okx-ventures-portfolio,397,0.00111,0.762,0.445994,True,0.00111
BREADTH_EXPANDING,sector,1501-2000,olympus-pro,633,-0.00054,-0.428,0.668965,True,0.00054
BREADTH_EXPANDING,sector,1501-2000,optimism,653,-0.00268,-2.361,0.018226,True,0.00268
BREADTH_EXPANDING,sector,1501-2000,oracles,3332,-0.00091,-1.561,0.11853,True,0.00091
BREADTH_EXPANDING,sector,1501-2000,osmosis,504,-0.00203,-1.322,0.186242,True,0.00203
BREADTH_EXPANDING,sector,1501-2000,oxbull,340,-0.00352,-1.788,0.073757,True,0.00352
BREADTH_EXPANDING,sector,1501-2000,payments,3113,-2e-05,-0.034,0.973009,True,2e-05
BREADTH_EXPANDING,sector,1501-2000,philanthropy,1060,-2e-05,-0.028,0.977503,True,2e-05
BREADTH_EXPANDING,sector,1501-2000,platform,35320,-0.00081,-4.63,4e-06,True,0.00081
BREADTH_EXPANDING,sector,1501-2000,play-to-earn,855,-0.00086,-0.733,0.463298,True,0.00086
BREADTH_EXPANDING,sector,1501-2000,polkadot,4001,-0.0016,-3.017,0.002552,True,0.0016
BREADTH_EXPANDING,sector,1501-2000,polkafoundry-red-kite,275,-0.00647,-3.663,0.000249,True,0.00647
BREADTH_EXPANDING,sector,1501-2000,polkastarter,2448,-0.00176,-2.724,0.006457,True,0.00176
BREADTH_EXPANDING,sector,1501-2000,polygon,5742,0.00057,1.441,0.14963,True,0.00057
BREADTH_EXPANDING,sector,1501-2000,poolz-finance,214,-0.00436,-1.563,0.117965,True,0.00436
BREADTH_EXPANDING,sector,1501-2000,pos,9756,0.0006,1.811,0.070169,True,0.0006
BREADTH_EXPANDING,sector,1501-2000,posign,708,0.0031,2.482,0.013077,True,0.0031
BREADTH_EXPANDING,sector,1501-2000,pow,3852,0.00043,0.954,0.3401,True,0.00043
BREADTH_EXPANDING,sector,1501-2000,prediction-markets,1230,-0.00114,-1.295,0.195262,True,0.00114
BREADTH_EXPANDING,sector,1501-2000,privacy,3291,-0.002,-3.209,0.001334,True,0.002
BREADTH_EXPANDING,sector,1501-2000,quantum-resistant,530,-0.00146,-0.958,0.337901,True,0.00146
BREADTH_EXPANDING,sector,1501-2000,real-estate,3937,-0.00077,-1.402,0.160996,True,0.00077
BREADTH_EXPANDING,sector,1501-2000,real-world-assets,678,-0.00119,-0.813,0.41595,True,0.00119
BREADTH_EXPANDING,sector,1501-2000,real-world-assets-protocols,512,-0.00066,-0.527,0.598272,True,0.00066
BREADTH_EXPANDING,sector,1501-2000,rebase,1859,0.00089,1.169,0.242268,True,0.00089
BREADTH_EXPANDING,sector,1501-2000,rehypothecated-crypto,885,0.0019,1.67,0.094951,True,0.0019
BREADTH_EXPANDING,sector,1501-2000,retail,875,-0.00202,-1.574,0.115522,True,0.00202
BREADTH_EXPANDING,sector,1501-2000,scaling,298,0.00138,0.946,0.343917,True,0.00138
BREADTH_EXPANDING,sector,1501-2000,scrypt,587,0.00209,1.717,0.085948,True,0.00209
BREADTH_EXPANDING,sector,1501-2000,sei,244,-0.00182,-0.98,0.326847,True,0.00182
BREADTH_EXPANDING,sector,1501-2000,services,7259,-0.00054,-1.409,0.158726,True,0.00054
BREADTH_EXPANDING,sector,1501-2000,skyvision-capital-portfolio,393,-0.00223,-1.554,0.12023,True,0.00223
BREADTH_EXPANDING,sector,1501-2000,smart-contracts,859,0.00045,0.419,0.675397,True,0.00045
BREADTH_EXPANDING,sector,1501-2000,social-money,863,-0.00157,-1.313,0.189327,True,0.00157
BREADTH_EXPANDING,sector,1501-2000,social-token,275,0.0041,2.628,0.008579,True,0.0041
BREADTH_EXPANDING,sector,1501-2000,solana,10662,-0.00234,-6.882,0.0,True,0.00234
BREADTH_EXPANDING,sector,1501-2000,sports,22278,0.00056,2.765,0.005688,True,0.00056
BREADTH_EXPANDING,sector,1501-2000,stablecoin,3991,0.004,13.027,0.0,True,0.004
BREADTH_EXPANDING,sector,1501-2000,staking,1919,-0.00169,-2.017,0.043737,True,0.00169
BREADTH_EXPANDING,sector,1501-2000,stellar,315,-0.0006,-0.34,0.733793,True,0.0006
BREADTH_EXPANDING,sector,1501-2000,store-of-value,1024,0.00038,0.423,0.672274,True,0.00038
BREADTH_EXPANDING,sector,1501-2000,substrate,912,-0.00145,-1.271,0.203703,True,0.00145
BREADTH_EXPANDING,sector,1501-2000,sui,634,-0.00371,-2.771,0.005597,True,0.00371
BREADTH_EXPANDING,sector,1501-2000,superstarter,482,-0.00418,-2.257,0.024016,True,0.00418
