event_index,ret_1d,rank_band,BEHAVIORAL_10_label,CORR_60_10_label,CORR_120_10_label,STATE_label,HYBRID_10_label,n_families_true,n_families_voted,consensus,dominant_false,final_class
204076,-0.005907674,501-750,FALSE_LONER,NO_PEERS,NO_PEERS,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
204116,-0.0018938448,501-750,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
204195,-0.12637718,26-100,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
204474,-0.15112942,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
204517,-0.11841054,101-250,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
204535,-0.07416421,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
204587,-0.023623154,751-1000,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
204591,-0.03209091,751-1000,FALSE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
204606,-0.06495598,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,4,5,TRUE_MULTI_PEER_LONER,HYBRID_FALSE,TRUE_MULTI_PEER_LONER
204619,-0.026821543,751-1000,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
204750,-0.1002045,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
204752,-0.09803922,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
204754,-0.107913665,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
204896,-0.08734054,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
204942,-0.07872049,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
204958,-0.13350523,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
204965,-0.1474006,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
205092,-0.13289781,101-250,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
205101,-0.1254345,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
205110,-0.154927,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
205131,-0.18795039,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
205141,-0.12017388,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
205158,-0.48676977,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
205247,-0.03509259,501-750,FALSE_LONER,FALSE_LONER,NO_PEERS,NO_PEERS,TRUE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
205265,-0.1131967,751-1000,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
205854,-0.0833853,501-750,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
206026,-0.0007204895,101-250,FALSE_LONER,FALSE_LONER,NO_PEERS,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
206041,-0.0009619803,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
206044,-0.00839424,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
206253,-0.16200429,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
206256,-0.24620578,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
206259,-0.24604143,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
206276,-0.18390597,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
206279,-0.1829237,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
206280,-0.11933148,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
206281,-0.15293334,26-100,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
206282,-0.13310577,101-250,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
206411,-0.18105781,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
206427,-0.1576785,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
206524,-0.19750647,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
206562,-0.38824832,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
207028,-0.03020661,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
207030,-0.051355705,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
207037,-0.23698823,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
207038,-0.13779166,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
207047,-0.25731185,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
207052,-0.18219803,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
207475,-0.15348329,101-250,TRUE_LONER,TRUE_LONER,NO_PEERS,NO_PEERS,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
207483,-0.6794633,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
207494,-0.088558696,101-250,TRUE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
207561,-0.07711251,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
207578,-0.07397968,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,4,5,TRUE_MULTI_PEER_LONER,HYBRID_FALSE,TRUE_MULTI_PEER_LONER
207665,-0.0990352,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
207692,-0.09340071,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
207693,-0.10001121,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
207695,-0.07587776,251-500,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
207812,-0.030343117,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
207822,-0.18982863,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
208084,-0.22270511,101-250,FALSE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
208111,-0.20371918,751-1000,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
208135,-0.40961692,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
208162,-0.16819699,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
208197,-0.14545454,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
208380,-0.06844186,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
208661,-0.11125635,751-1000,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
208760,-0.16666667,751-1000,TRUE_LONER,NO_PEERS,NO_PEERS,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
209017,-0.33333334,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
209047,-0.18236539,251-500,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
209053,-0.20622227,501-750,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
209054,-0.3334188,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
209159,-0.09868826,251-500,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
209163,-0.041133825,751-1000,FALSE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
209165,-0.0038239341,501-750,FALSE_LONER,FALSE_LONER,FALSE_LONER,NO_PEERS,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
209182,-0.012515133,501-750,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
209188,-0.012536332,501-750,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
209513,-0.33333334,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
209667,-0.21760413,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
210078,-0.063493155,501-750,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
210081,-0.04629967,501-750,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210084,-0.0557346,751-1000,FALSE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210165,-0.25,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
210212,-0.16318895,501-750,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
210228,-0.18595116,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
210543,-0.003651352,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210549,-0.0029811116,26-100,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,FALSE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
210552,-0.0039944565,26-100,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210556,-0.0013470905,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,NO_PEERS,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210558,-0.0014155001,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210559,-0.0014018037,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210561,-0.002366509,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210562,-0.0019246943,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,NO_PEERS,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210565,-0.0030025933,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210566,-0.0029263082,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210583,-0.0013701809,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
210698,-0.09034949,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
210712,-0.06206912,501-750,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
210728,-0.17331147,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
210931,-0.16666667,751-1000,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
211185,-0.023013175,251-500,FALSE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,2,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
211188,-0.009100276,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
211200,-0.13065673,501-750,FALSE_LONER,TRUE_LONER,TRUE_LONER,NO_PEERS,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
211221,-0.50436145,1001-1500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
211335,-0.1392409,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
211455,-0.07070707,251-500,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
211507,-0.039160985,26-100,TRUE_LONER,NO_PEERS,NO_PEERS,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
211509,-0.047208074,26-100,TRUE_LONER,FALSE_LONER,NO_PEERS,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
211545,-0.1298961,26-100,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
211741,-0.5,1001-1500,NO_PEERS,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
211743,-0.5,751-1000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
211862,-0.101653405,751-1000,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
211936,-0.25,501-750,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,BEHAVIORAL_FALSE,TRUE_MULTI_PEER_LONER
212250,-0.22169079,1501-2000,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
212275,-0.09510757,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,NO_PEERS,TRUE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
212358,-0.20887864,501-750,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
212359,-0.17418261,501-750,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
212365,-0.13949448,501-750,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,TRUE_LONER,5,5,TRUE_MULTI_PEER_LONER,,TRUE_MULTI_PEER_LONER
212574,-0.05572312,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,2,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
212579,-0.033058915,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212580,-0.031273052,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212585,-0.03936434,101-250,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
212588,-0.042389933,101-250,FALSE_LONER,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212603,-0.07188245,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,3,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
212617,-0.056137003,251-500,TRUE_LONER,TRUE_LONER,FALSE_LONER,TRUE_LONER,TRUE_LONER,4,5,TRUE_MULTI_PEER_LONER,CORR_FALSE,TRUE_MULTI_PEER_LONER
212685,-0.0022876621,251-500,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212687,-0.0020057391,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212688,-0.0025335462,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212689,-0.002038017,101-250,TRUE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,1,5,AMBIGUOUS,CORR_FALSE,CORR_FALSE
212691,-0.0027179804,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212694,-0.0023782828,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212701,-0.0008456257,101-250,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212705,-0.00031433447,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212707,-0.00040246372,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,TRUE_LONER,FALSE_LONER,1,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212709,-0.0005091746,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
212711,-0.00060050125,26-100,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,FALSE_LONER,0,5,AMBIGUOUS,BEHAVIORAL_FALSE,BEHAVIORAL_FALSE
