alloc_id,heat_id,f_pct,edge,scheme,p95_dd_ci_lo,p95_dd_ci_hi,p99_dd_ci_lo,p99_dd_ci_hi,median_cagr_ci_lo,median_cagr_ci_hi
A2_100_0_A,H0,0.25,0.5,block,0.07742230808783536,0.07988439939990123,0.0998997577943756,0.10421767758999714,0.017394030758189582,0.018182918630934373
A2_100_0_A,H0,0.25,0.25,block,0.19414129747811798,0.1970093388432378,0.21930101349003386,0.22461212819720466,-0.046708055588687375,-0.0459509228283485
A2_100_0_A,H0,0.5,1.0,block,0.06858456423476521,0.07029132802434583,0.0811690457518422,0.08484155516653288,0.3404184965783556,0.34322795856173083
A2_100_0_A,H0,0.5,0.75,block,0.08734617523623069,0.08974599677050647,0.10741018057168415,0.11302381705671985,0.17776616026325381,0.17983555501338222
A2_100_0_A,H0,0.5,0.5,block,0.15022671087719416,0.15451671823750013,0.19157079994817344,0.19901694525507468,0.03436044460940921,0.03594791385365114
A2_100_0_A,H0,0.5,0.25,block,0.35171677452533795,0.3562973538505173,0.3917174353937518,0.3999576024857806,-0.09170439525229243,-0.09024307944357997
A2_100_0_A,H0,0.75,1.0,block,0.10176497749464028,0.10418227916892363,0.11975680001707324,0.1251145595261495,0.5479489970703274,0.5531293435446613
A2_100_0_A,H0,0.75,0.75,block,0.12890786137133237,0.13230537846851914,0.15794287566200108,0.16570551202861747,0.27606494728142716,0.27936943214038185
A2_100_0_A,H0,0.75,0.5,block,0.21839865792208257,0.2241579216194345,0.2748186026444249,0.2850916564845573,0.05086681076840635,0.05323986447715727
A2_100_0_A,H0,0.75,0.25,block,0.47939234309273654,0.4849911865198132,0.526927936971354,0.5365735733440972,-0.13501515780917517,-0.1329155391957807
A2_100_0_A,H0,1.0,1.0,block,0.13388710206612647,0.13729064991087161,0.1571602670556249,0.1641511905818837,0.7850343272831091,0.792719952753408
A2_100_0_A,H0,1.0,0.75,block,0.1689424606791641,0.17341593417430565,0.20618828539295433,0.2157097489105876,0.3810510098173277,0.3858562988486784
A2_100_0_A,H0,1.0,0.5,block,0.28221281899457623,0.28919439336328584,0.3502415774546774,0.3626958021641184,0.06684070075077282,0.07001352538215884
A2_100_0_A,H0,1.0,0.25,block,0.582705863088206,0.5888246758554647,0.6327204223846006,0.6427476588983152,-0.17674670052016173,-0.17398136684698465
A2_100_0_A,H0,1.5,1.0,block,0.1962230729214795,0.2007985682696661,0.22877718872223257,0.23836701624420634,1.3622370664087855,1.3776224061485363
A2_100_0_A,H0,1.5,0.75,block,0.24525353407514208,0.25108849650643567,0.29641098007471006,0.30935996018296685,0.6122160074799046,0.6207471346976514
A2_100_0_A,H0,1.5,0.5,block,0.39666424927524635,0.4060983102642113,0.4822959219629609,0.4974276062618516,0.09697095499609792,0.10196291870182118
A2_100_0_A,H0,1.5,0.25,block,0.7333636106018996,0.7391213478442246,0.7799569392260317,0.7888599880162557,-0.25538446892559585,-0.2515988237292805
A2_100_0_A,H0,2.0,1.0,block,0.2551719657997084,0.2604333496275218,0.2952160769504965,0.3079331109535641,2.1067082769829963,2.1330462135835746
A2_100_0_A,H0,2.0,0.75,block,0.31630742858672956,0.3232075455196791,0.37832001549746874,0.39415373193402337,0.8734645309857825,0.8868230293335528
A2_100_0_A,H0,2.0,0.5,block,0.49495464595266464,0.5071516388234092,0.5908446563270783,0.60607040249966,0.1245626227961988,0.1314222524359387
A2_100_0_A,H0,2.0,0.25,block,0.830927811315255,0.8357503043941517,0.8691633343346492,0.8762915477160099,-0.3279750501544424,-0.3233926893940939
