entry_z,model,result,best_pnl,final_pnl,giveback,capture_ratio,conv_min,speed,prev_profitable_loser
2.5,TB-C-10%,TP_HIT,85.03577045505692,85.18701850599882,-0.15124805094190208,1.0017786403313866,5.0,early,False
2.5,TB-B,TP_HIT,16.070454382621968,16.022225602238823,0.04822878038314471,0.9969989161952199,75.0,early,False
2.5,TB-C-2.5%,TP_HIT,15.45190323672277,15.405453850462013,0.046449386260757564,0.9969939375396575,75.0,early,False
2.5,TB-C-5%,TP_HIT,14.89808453820013,14.85333260524585,0.044751932954280704,0.9969961284056663,75.0,early,False
2.5,TB-C-10%,TP_HIT,13.790447141154953,13.749090114813633,0.04135702634131988,0.9970010380433643,75.0,early,False
2.5,TB-B,TIMEOUT,12.834718875047805,5.927392029678288,6.907326845369518,0.461824843020273,250.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,12.308805314011952,5.252177224067381,7.056628089944571,0.4267008121485576,250.0,slow,False
2.5,TB-C-5%,TIMEOUT,11.760392221340027,4.602280901403887,7.15811131993614,0.39133736484168763,250.0,slow,False
2.5,TB-C-10%,TIMEOUT,10.663566035996187,3.3024882560768916,7.361077779919295,0.30969829838619967,250.0,slow,False
2.5,TB-B,TP_HIT,26.598328148585626,26.7083099609041,-0.10998181231847326,1.004134914484252,195.0,early,False
2.5,TB-C-2.5%,TP_HIT,25.98116998497333,26.087666695663604,-0.10649671069027278,1.0040989959556044,195.0,early,False
2.5,TB-C-5%,TP_HIT,25.155914885291917,25.258507966885578,-0.10259308159366043,1.004078288627604,195.0,early,False
2.5,TB-C-10%,TP_HIT,23.505404685929104,23.600190509329547,-0.09478582340044284,1.0040325118697992,195.0,early,False
2.5,TB-B,TP_HIT,11.354491126548503,11.350513750033766,0.003977376514736619,0.9996497089591768,35.0,early,False
2.5,TB-C-2.5%,TP_HIT,11.824669956629005,11.820039856939804,0.004630099689201472,0.9996084373004757,35.0,early,False
2.5,TB-C-5%,TP_HIT,12.27390528093477,12.268613183460783,0.005292097473986956,0.9995688334435653,35.0,early,False
2.5,TB-C-10%,TP_HIT,13.172375929546291,13.165759836502733,0.006616093043557925,0.999497729712624,35.0,early,False
2.5,TB-B,TP_HIT,12.810740033009534,12.801465823370098,0.009274209639436037,0.999276059804856,50.0,early,False
2.5,TB-C-2.5%,TP_HIT,13.051778652582403,13.042348433238363,0.00943021934403987,0.9992774763045668,50.0,early,False
2.5,TB-C-5%,TP_HIT,13.301573345912093,13.291984072916634,0.009589272995459197,0.9992790873119979,50.0,early,False
2.5,TB-C-10%,TP_HIT,13.801162732571477,13.79125535227318,0.009907380298297852,0.9992821343759019,50.0,early,False
2.5,TB-B,TP_HIT,22.211408668153037,22.203507572126288,0.007901096026749599,0.9996442775807336,215.0,slow,False
2.5,TB-C-2.5%,TP_HIT,21.79605264493259,21.788499639709485,0.0075530052231052025,0.9996534691236919,215.0,slow,False
2.5,TB-C-5%,TP_HIT,21.390403470742875,21.383190098743317,0.0072133719995584045,0.9996627753184074,215.0,slow,False
2.5,TB-C-10%,TP_HIT,20.579105122363455,20.572571016811,0.00653410555245415,0.9996824883534244,215.0,slow,False
2.5,TB-B,TP_HIT,17.69600923378128,17.689253259269858,0.006755974511420959,0.999618220446081,240.0,slow,False
2.5,TB-C-2.5%,TP_HIT,17.579173863568474,17.572382354490617,0.006791509077856972,0.9996136616469826,240.0,slow,False
2.5,TB-C-5%,TP_HIT,17.46599301076215,17.45916246660933,0.006830544152819584,0.9996089232287789,240.0,slow,False
2.5,TB-C-10%,TP_HIT,17.23963130514951,17.232722690846753,0.006908614302755467,0.9995992597416691,240.0,slow,False
2.5,TB-B,TIMEOUT,20.759978446120495,10.84648150933377,9.913496936786725,0.52247075002916,300.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,19.9275211478756,10.691690140669408,9.23583100720619,0.5365288568171567,300.0,slow,False
2.5,TB-C-5%,TIMEOUT,19.08535251916076,10.550818242605907,8.534534276554854,0.552822811735513,300.0,slow,False
2.5,TB-C-10%,TIMEOUT,17.401015261731068,10.269074446478907,7.131940815252161,0.5901422584843667,300.0,slow,False
2.5,TB-B,TIMEOUT,0.42638399058284016,-6.59077605071848,7.01716004130132,-15.457372219133516,215.0,slow,True
2.5,TB-C-2.5%,TIMEOUT,-0.5208127662633739,-7.083122475097166,6.5623097088337925,,215.0,slow,False
2.5,TB-C-5%,TIMEOUT,-0.8407039894197901,-7.434699735816036,6.593995746396246,,215.0,slow,False
2.5,TB-C-10%,TIMEOUT,-1.0546382632848559,-8.137854257253782,7.083215993968926,,215.0,slow,False
2.5,TB-B,TIMEOUT,17.42127325830435,-6.95289878309659,24.37417204140094,-0.39910393919011006,290.0,slow,True
2.5,TB-C-2.5%,TIMEOUT,15.230471920455575,-8.870666198429166,24.10113811888474,-0.5824288469036373,290.0,slow,True
2.5,TB-C-5%,TIMEOUT,12.925465803045046,-10.92165030311632,23.847116106161366,-0.8449715058271511,290.0,slow,True
2.5,TB-C-10%,TIMEOUT,5.2877376096202315,-18.805041930703602,24.092779540323832,-3.556349297001935,290.0,slow,True
2.5,TB-B,TIMEOUT,18.677857702582006,-9.157076043882576,27.834933746464582,-0.49026372240841687,490.0,slow,True
2.5,TB-C-2.5%,TIMEOUT,18.14340082335832,-10.78866226092137,28.93206308427969,-0.5946328566489997,490.0,slow,True
2.5,TB-C-5%,TIMEOUT,17.61024656303948,-12.523836654298616,30.134083217338098,-0.7111675926550477,490.0,slow,True
2.5,TB-C-10%,TIMEOUT,16.89841947689731,-15.994185441053215,32.89260491795052,-0.9464900231006622,490.0,slow,True
2.5,TB-B,TP_HIT,15.169275698354319,15.204520929656471,-0.03524523130215229,1.0023234617132033,275.0,slow,False
2.5,TB-C-2.5%,TP_HIT,14.949134823823801,14.983006624563469,-0.03387180073966789,1.0022658034153045,275.0,slow,False
2.5,TB-C-5%,TP_HIT,14.68546576515407,14.717911701923551,-0.03244593676948071,1.0022093910597285,275.0,slow,False
2.5,TB-C-10%,TP_HIT,14.158127647814627,14.187721856643737,-0.029594208829109903,1.0020902628910595,275.0,slow,False
2.5,TB-B,TIMEOUT,26.87337989166637,15.309571613915281,11.56380827775109,0.5696928215070889,430.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,26.137682889224752,14.563391750471911,11.57429113875284,0.5571799081117348,430.0,slow,False
2.5,TB-C-5%,TIMEOUT,25.44239889207626,13.885458024303976,11.556940867772283,0.5457605661794903,430.0,slow,False
2.5,TB-C-10%,TIMEOUT,24.051830897779286,12.529590571968068,11.522240325811218,0.5209412383289677,430.0,slow,False
2.5,TB-B,TP_HIT,49.542809098009,49.7317343100014,-0.1889252119923981,1.0038133730289425,185.0,early,False
2.5,TB-C-2.5%,TP_HIT,48.87053050266843,49.056024487208816,-0.18549398454038624,1.0037956204410399,185.0,early,False
2.5,TB-C-5%,TP_HIT,48.03172034124553,48.2134542246947,-0.1817338834491693,1.0037836222012875,185.0,early,False
2.5,TB-C-10%,TP_HIT,46.35410001839972,46.528313699666555,-0.1742136812668349,1.0037583230220775,185.0,early,False
2.5,TB-B,TIMEOUT,18.66221022646229,13.210005651567737,5.452204574894552,0.7078478642811805,95.0,early,False
2.5,TB-C-2.5%,TIMEOUT,18.094008229757865,12.779357087184454,5.31465114257341,0.7062756314085897,95.0,early,False
2.5,TB-C-5%,TIMEOUT,17.55429153524091,12.395040758002757,5.159250777238153,0.7060974652904243,95.0,early,False
2.5,TB-C-10%,TIMEOUT,16.474858146206998,11.626408099639352,4.848450046567645,0.705706112699738,95.0,early,False
2.5,TB-B,TP_HIT,10.241769024964341,10.241761597683364,7.427280976912698e-06,0.9999992748048742,60.0,early,False
2.5,TB-C-2.5%,TP_HIT,10.639752571714954,10.638494816261833,0.0012577554531212343,0.9998817871520372,60.0,early,False
2.5,TB-C-5%,TP_HIT,10.99764979216808,10.99508980751251,0.0025599846555692807,0.9997672243884878,60.0,early,False
2.5,TB-C-10%,TP_HIT,13.646875030573359,13.64469717053515,0.0021778600382091895,0.9998404132789865,60.0,early,False
2.5,TB-B,TP_HIT,32.924137268574,32.966779868780506,-0.042642600206505676,1.001295177451687,170.0,early,False
2.5,TB-C-2.5%,TP_HIT,32.055438853880304,32.09686937108816,-0.041430517207857065,1.0012924645142658,170.0,early,False
2.5,TB-C-5%,TP_HIT,31.170804375441353,31.211006007806684,-0.04020163236533136,1.0012897207233127,170.0,early,False
2.5,TB-C-10%,TP_HIT,29.401535418563473,29.43927928124373,-0.037743862680258644,1.0012837378097073,170.0,early,False
2.5,TB-B,TIMEOUT,10.524374962614747,-5.94873513938291,16.473110101997655,-0.565234055277803,95.0,early,True
2.5,TB-C-2.5%,TIMEOUT,10.15264864545557,-6.231352603684826,16.384001249140397,-0.6137662024258116,95.0,early,True
2.5,TB-C-5%,TIMEOUT,9.758806914074992,-6.5352265371937035,16.294033451268696,-0.6696747455642387,95.0,early,True
2.5,TB-C-10%,TIMEOUT,8.971123451313897,-7.142974404211407,16.114097855525305,-0.7962184940354664,95.0,early,True
2.5,TB-B,TIMEOUT,18.072944771637896,18.097192762189188,-0.024247990551291565,1.0013416734714613,320.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,15.55670319652219,15.582653291109704,-0.025950094587514627,1.0016680972992604,320.0,slow,False
2.5,TB-C-5%,TIMEOUT,13.047067048270268,13.074684400210106,-0.027617351939838386,1.0021167479125892,320.0,slow,False
2.5,TB-C-10%,TIMEOUT,8.403253592570046,8.058746618410915,0.3445069741591311,0.9590031443935316,320.0,slow,False
2.5,TB-B,TP_HIT,8.89371863821949,8.963459214876753,-0.06974057665726363,1.007841554190568,250.0,slow,False
2.5,TB-C-2.5%,TP_HIT,7.59508075829541,7.6625390474595285,-0.06745828916411867,1.0088818396157855,250.0,slow,False
2.5,TB-C-5%,TP_HIT,6.219500825920914,6.284564716386168,-0.06506389046525385,1.0104612720998585,250.0,slow,False
2.5,TB-C-10%,TP_HIT,3.468340961171913,3.528616054239416,-0.060275093067502894,1.017378652716755,250.0,slow,False
2.5,TB-B,TP_HIT,66.41778768934621,66.27322807241049,0.14455961693572306,0.9978234803963681,185.0,early,False
2.5,TB-C-2.5%,TP_HIT,64.55927167268375,64.41912419373965,0.14014747894410107,0.997829165736958,185.0,early,False
2.5,TB-C-5%,TP_HIT,62.836981043417936,62.70098725058428,0.1359937928336592,0.997835768196125,185.0,early,False
2.5,TB-C-10%,TP_HIT,59.392399784886294,59.26471336427353,0.12768642061276125,0.9978501218830148,185.0,early,False
2.5,TB-B,TP_HIT,35.29592505816018,35.231251810139,0.06467324802117957,0.9981676851388762,90.0,early,False
2.5,TB-C-2.5%,TP_HIT,35.46430844355868,35.40024031714073,0.06406812641795057,0.9981934477442324,90.0,early,False
2.5,TB-C-5%,TP_HIT,35.69949876685601,35.63596604652855,0.06353272032745849,0.9982203469930384,90.0,early,False
2.5,TB-C-10%,TP_HIT,36.1698794134506,36.107417505304184,0.0624619081464175,0.9982730960357256,90.0,early,False
2.5,TB-B,TP_HIT,48.27770553738067,48.29827148759286,-0.020565950212187545,1.0004259927016677,280.0,slow,False
2.5,TB-C-2.5%,TP_HIT,46.17399970503885,46.19476527778191,-0.020765572743059124,1.0004497243660007,280.0,slow,False
2.5,TB-C-5%,TP_HIT,44.20580229096733,44.22632425928806,-0.02052196832073605,1.000464236983771,280.0,slow,False
2.5,TB-C-10%,TP_HIT,40.844102465355604,40.862556096525765,-0.018453631170160634,1.0004518065046433,280.0,slow,False
2.5,TB-B,TP_HIT,43.027161774532686,43.05381428488137,-0.026652510348682767,1.0006194345443546,160.0,early,False
2.5,TB-C-2.5%,TP_HIT,42.78879814856717,42.81552835730989,-0.026730208742719697,1.0006247010876517,160.0,early,False
2.5,TB-C-5%,TP_HIT,42.52759059207304,42.55436304099146,-0.026772448918421787,1.0006295312888809,160.0,early,False
2.5,TB-C-10%,TP_HIT,42.00517547908477,42.032032408354596,-0.02685692926982597,1.0006393719098543,160.0,early,False
2.5,TB-B,TIMEOUT,19.990286698961217,5.791447645198712,14.198839053762505,0.2897130857807888,215.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,19.56576038743191,5.464542714266351,14.10121767316556,0.27929109863660123,215.0,slow,False
2.5,TB-C-5%,TIMEOUT,19.186913093768368,5.174759033993187,14.012154059775181,0.2697025315486457,215.0,slow,False
2.5,TB-C-10%,TIMEOUT,18.42921850644128,4.595191673446889,13.834026832994391,0.249342731046398,215.0,slow,False
2.5,TB-B,TP_HIT,33.524346857654606,33.53197994455758,-0.007633086902970376,1.000227687863253,200.0,slow,False
2.5,TB-C-2.5%,TP_HIT,33.44329934853157,33.45142587471207,-0.008126526180504356,1.0002429941524553,200.0,slow,False
2.5,TB-C-5%,TP_HIT,33.364313598417496,33.3729223449366,-0.008608746519101373,1.0002580225873285,200.0,slow,False
2.5,TB-C-10%,TP_HIT,33.27175782924421,33.2809618533949,-0.00920402415069077,1.0002766317366798,200.0,slow,False
2.5,TB-B,TP_HIT,28.99219552144584,29.10753591789535,-0.11534039644951122,1.0039783256967962,115.0,early,False
2.5,TB-C-2.5%,TP_HIT,27.298445361474766,27.410407932279153,-0.11196257080438698,1.0041014266315105,115.0,early,False
2.5,TB-C-5%,TP_HIT,25.528629981182473,25.63709402429237,-0.10846404310989755,1.004248721658383,115.0,early,False
2.5,TB-C-10%,TP_HIT,21.988999220597943,22.090466208318862,-0.10146698772091867,1.0046144431905693,115.0,early,False
2.5,TB-B,TIMEOUT,5.053629290605773,-11.603106752344777,16.65673604295055,-2.2959948356152426,190.0,early,True
2.5,TB-C-2.5%,TIMEOUT,4.868471208554478,-11.274024751683811,16.14249596023829,-2.315721767415204,190.0,early,True
2.5,TB-C-5%,TIMEOUT,4.6657809825962975,-10.960883073192552,15.626664055788849,-2.3492065131384097,190.0,early,True
2.5,TB-C-10%,TIMEOUT,4.260400530679931,-10.334599716210043,14.595000246889974,-2.425734304037539,190.0,early,True
2.5,TB-B,TP_HIT,22.950247552230255,22.27997873385046,0.670268818379796,0.9707947020242638,225.0,slow,False
2.5,TB-C-2.5%,TP_HIT,22.054011523627036,21.551621487934117,0.502390035692919,0.9772200157257243,225.0,slow,False
2.5,TB-C-5%,TP_HIT,21.174427992465052,20.856460606407143,0.31796738605790864,0.9849834249987268,225.0,slow,False
2.5,TB-C-10%,TP_HIT,19.49231760799609,19.466138843353193,0.02617876464289637,0.998656970137191,225.0,slow,False
2.5,TB-B,TIMEOUT,13.840941072091411,13.420658377303145,0.4202826947882663,0.969634817994008,215.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,13.042662749730159,12.672835356383455,0.36982739334670356,0.9716447936711118,215.0,slow,False
2.5,TB-C-5%,TIMEOUT,12.209511357026273,11.919160849544546,0.2903505074817261,0.9762193179570092,215.0,slow,False
2.5,TB-C-10%,TIMEOUT,10.543208571618539,10.411811835866747,0.13139673575179245,0.9875373104061034,215.0,slow,False
2.5,TB-B,TP_HIT,61.83909358223244,61.760198172107266,0.07889541012517043,0.9987241823003072,285.0,slow,False
2.5,TB-C-2.5%,TP_HIT,59.77565570439437,59.69818153599594,0.07747416839842458,0.9987039177155738,285.0,slow,False
2.5,TB-C-5%,TP_HIT,57.74566861567014,57.66952351390047,0.0761451017696686,0.9986813711989992,285.0,slow,False
2.5,TB-C-10%,TP_HIT,53.685694438221674,53.6122074697095,0.07348696851217085,0.9986311629330467,285.0,slow,False
2.5,TB-B,TP_HIT,29.28057613047635,29.39844207629432,-0.11786594581796805,1.00402539708552,515.0,slow,False
2.5,TB-C-2.5%,TP_HIT,26.661767956577787,26.779596218647743,-0.11782826206995622,1.004419371673396,515.0,slow,False
2.5,TB-C-5%,TP_HIT,23.8157127044914,23.932105568931195,-0.11639286443979557,1.0048872299512517,515.0,slow,False
2.5,TB-C-10%,TP_HIT,18.073437315911274,18.18662955851746,-0.11319224260618554,1.006262906199173,515.0,slow,False
2.5,TB-B,TP_HIT,22.95216280741864,22.93534525552764,0.01681755189100187,0.9992672781196217,295.0,slow,False
2.5,TB-C-2.5%,TP_HIT,22.37143243927719,22.354936178122475,0.01649626115471392,0.999262619360674,295.0,slow,False
2.5,TB-C-5%,TP_HIT,21.79992581158014,21.783742662795028,0.016183148785113843,0.9992576511991377,295.0,slow,False
2.5,TB-C-10%,TP_HIT,20.65691255618608,20.641355632140144,0.015556924045935006,0.9992468901631054,295.0,slow,False
2.5,TB-B,TP_HIT,22.229274641682206,22.202348176506167,0.02692646517603947,0.9987886934859517,185.0,early,False
2.5,TB-C-2.5%,TP_HIT,21.41490913749823,21.388771506423705,0.02613763107452627,0.9987794657027632,185.0,early,False
2.5,TB-C-5%,TP_HIT,20.625510667752778,20.600141578158215,0.02536908959456241,0.9987700139888306,185.0,early,False
2.5,TB-C-10%,TP_HIT,19.046713728261846,19.022881721627225,0.023832006634620484,0.998748760181172,185.0,early,False
2.5,TB-B,TP_HIT,26.647137407046277,26.594497103538092,0.05264030350818416,0.9980245418971622,125.0,early,False
2.5,TB-C-2.5%,TP_HIT,28.20733557684976,28.152146895739772,0.05518868110998909,0.9980434635182175,125.0,early,False
2.5,TB-C-5%,TP_HIT,29.77903733717773,29.72129674791776,0.05774058925997139,0.9980610323763595,125.0,early,False
2.5,TB-C-10%,TP_HIT,31.789286481845213,31.727717460320694,0.061569021524519485,0.998063214738724,125.0,early,False
2.5,TB-B,TP_HIT,26.127554014827677,26.092193300409686,0.03536071441799038,0.9986466121398917,85.0,early,False
2.5,TB-C-2.5%,TP_HIT,25.963797768112574,25.928961584292917,0.034836183819656696,0.998658278571926,85.0,early,False
2.5,TB-C-5%,TP_HIT,25.83372616468834,25.799388326402028,0.034337838286312206,0.9986708135687662,85.0,early,False
2.5,TB-C-10%,TP_HIT,25.5735829578399,25.54024181062027,0.03334114721963033,0.9986962660932339,85.0,early,False
2.5,TB-B,TP_HIT,70.41945898569581,70.28507014430984,0.13438884138597018,0.9980915950886066,395.0,slow,False
2.5,TB-C-2.5%,TP_HIT,66.94394052327733,66.81047826201045,0.1334622612668852,0.9980063578536958,395.0,slow,False
2.5,TB-C-5%,TP_HIT,63.51036409342781,63.37764389353467,0.13272019989314288,0.9979102591870218,395.0,slow,False
2.5,TB-C-10%,TP_HIT,56.643211233728834,56.511975156583205,0.1312360771456298,0.9976831102212036,395.0,slow,False
2.5,TB-B,TP_HIT,23.26106824992478,23.151309464010243,0.10975878591453636,0.9952814382927194,185.0,early,False
2.5,TB-C-2.5%,TP_HIT,22.024528480950043,21.918560046646515,0.1059684343035272,0.9951886173456479,185.0,early,False
2.5,TB-C-5%,TP_HIT,20.893246496885894,20.790872429819874,0.10237406706601959,0.9951001359658836,185.0,early,False
2.5,TB-C-10%,TP_HIT,18.630682528757593,18.53549719616661,0.09518533259098305,0.994890936902389,185.0,early,False
2.5,TB-B,TP_HIT,25.950665008568567,25.914123880095207,0.03654112847335966,0.9985919001127218,105.0,early,False
2.5,TB-C-2.5%,TP_HIT,26.889252715678058,26.85166702620432,0.03758568947373675,0.9986022040154421,105.0,early,False
2.5,TB-C-5%,TP_HIT,27.854675776964744,27.81603212269022,0.03864365427452299,0.9986126690332371,105.0,early,False
2.5,TB-C-10%,TP_HIT,29.78552189953813,29.74476231566206,0.04075958387606704,0.9986315638848451,105.0,early,False
2.5,TB-B,TP_HIT,1.0533515424051139,1.0436054854354762,0.009746056969637706,0.9907475742168805,60.0,early,False
2.5,TB-C-2.5%,TP_HIT,2.284590287697114,2.2737870209229705,0.010803266774143339,0.9952712454253524,60.0,early,False
2.5,TB-C-5%,TP_HIT,3.529644064030764,3.5177768790621347,0.011867184968629374,0.9966378522158754,60.0,early,False
2.5,TB-C-10%,TP_HIT,6.019751616698098,6.0057565953404755,0.013995021357622761,0.997675149699067,60.0,early,False
2.5,TB-B,TIMEOUT,2.484183868203175,-1.865644537532205,4.34982840573538,-0.7510090381842939,210.0,slow,True
2.5,TB-C-2.5%,TIMEOUT,1.4866639476954546,-2.621941239141081,4.108605186836535,-1.763640830333897,210.0,slow,True
2.5,TB-C-5%,TIMEOUT,0.5612952264170232,-3.311081298147702,3.872376524564725,-5.8990013495815505,210.0,slow,True
2.5,TB-C-10%,TIMEOUT,0.8842190162264334,-2.8897051211923195,3.773924137418753,-3.2680875079170604,210.0,slow,True
2.5,TB-B,TIMEOUT,-1.5954473123359278,-12.474393172917,10.878945860581073,,225.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,-0.9664449040441045,-12.090205502811283,11.123760598767179,,225.0,slow,False
2.5,TB-C-5%,TIMEOUT,-0.4341228717483254,-11.702759296003858,11.268636424255533,,225.0,slow,False
2.5,TB-C-10%,TIMEOUT,-0.44087346748986533,-10.8677867647717,10.426913297281835,,225.0,slow,False
2.5,TB-B,TIMEOUT,-4.1238733652020905,-11.065211215248265,6.941337850046175,,230.0,slow,False
2.5,TB-C-2.5%,TIMEOUT,-3.5699370900224716,-11.003934018656423,7.433996928633952,,230.0,slow,False
2.5,TB-C-5%,TIMEOUT,-3.0185839652915085,-10.94935944811629,7.930775482824782,,230.0,slow,False
2.5,TB-C-10%,TIMEOUT,-1.915877715829584,-10.840210307036,8.924332591206415,,230.0,slow,False
2.5,TB-B,TP_HIT,34.53633139491065,31.919186906464763,2.6171444884458843,0.9242205415937272,170.0,early,False
2.5,TB-C-2.5%,TP_HIT,33.13481518349438,30.860967155387986,2.2738480281063964,0.9313758650677768,170.0,early,False
2.5,TB-C-5%,TP_HIT,31.834725172249694,29.93767987707317,1.8970452951765253,0.9404095595324888,170.0,early,False
2.5,TB-C-10%,TP_HIT,29.35144962004038,28.234163942139663,1.1172856779007176,0.9619342249747738,170.0,early,False
2.5,TB-B,TIMEOUT,12.408739022924156,12.383722377324336,0.025016645599819753,0.997983949412297,180.0,early,False
2.5,TB-C-2.5%,TIMEOUT,12.47437708979696,12.44968304414948,0.0246940456474789,0.9980204185371567,180.0,early,False
2.5,TB-C-5%,TIMEOUT,12.574065228859808,12.549667951013674,0.024397277846134102,0.9980597143881409,180.0,early,False
