regime,policy_id,f_pct,return,risk,status
historical_70,H5-1.50-REJ,1.5,1.1967134109573112,0.07416665708634448,NON_DOMINATED
historical_70,H5-1.50-SCA,1.5,1.2373040177209207,0.08651663502953191,DOMINATED
historical_70,H5-2.00-REJ,1.5,1.2908564380599898,0.1031720297409762,DOMINATED
historical_70,H5-2.00-SCA,1.5,1.29172635321832,0.10317202974097547,DOMINATED
historical_70,H0,2.0,2.013423486023006,0.13576992806145818,DOMINATED
historical_70,H1-1.00-REJ,2.0,1.8309291960133387,0.09822096901575347,DOMINATED
historical_70,H1-1.50-REJ,2.0,2.0138637290756405,0.13576992806145674,DOMINATED
historical_70,H1-2.00-REJ,2.0,2.0032993093323483,0.13576992806145768,DOMINATED
historical_70,H1-3.00-REJ,2.0,2.013423486023006,0.13576992806145818,DOMINATED
historical_70,H1-1.00-SCA,2.0,1.9130372911576181,0.11425311505104462,NON_DOMINATED
historical_70,H1-1.50-SCA,2.0,2.0136336009777396,0.13576992806145943,DOMINATED
historical_70,H1-2.00-SCA,2.0,2.012026132694183,0.13576992806145755,DOMINATED
historical_70,H2-1.00-REJ,2.0,1.8424136273113758,0.09822096901575234,NON_DOMINATED
historical_70,H2-1.50-REJ,2.0,2.0032993093323483,0.13576992806145768,DOMINATED
historical_70,H2-2.00-REJ,2.0,2.0032993093323483,0.13576992806145768,DOMINATED
historical_70,H2-1.00-SCA,2.0,1.9119610132006728,0.11425311505104412,DOMINATED
historical_70,H2-1.50-SCA,2.0,2.004794509646522,0.13576992806145824,DOMINATED
historical_70,H3-0.50-REJ,2.0,1.8376500797967354,0.13297764674601426,DOMINATED
historical_70,H3-0.75-REJ,2.0,2.003059689255704,0.1357699280614585,DOMINATED
historical_70,H3-1.00-REJ,2.0,2.013423486023006,0.13576992806145818,DOMINATED
historical_70,H3-0.50-SCA,2.0,1.9472244978089686,0.13472491198889835,NON_DOMINATED
historical_70,H3-0.75-SCA,2.0,2.008249358111295,0.1357699280614589,DOMINATED
historical_70,H4-1.00-REJ,2.0,1.2059491882444422,0.08697667144917011,NON_DOMINATED
historical_70,H4-1.50-REJ,2.0,1.4109978821817744,0.12520323798219693,DOMINATED
historical_70,H4-2.00-REJ,2.0,1.6508451821847103,0.12520323798219707,DOMINATED
historical_70,H4-3.00-REJ,2.0,2.0161556649746113,0.13576992806145824,NON_DOMINATED
historical_70,H4-1.00-SCA,2.0,1.2844863862175737,0.10253002839568323,DOMINATED
historical_70,H4-1.50-SCA,2.0,1.5517460677608383,0.12520323798219696,DOMINATED
historical_70,H5-1.50-REJ,2.0,1.8424136273113758,0.09822096901575234,NON_DOMINATED
historical_70,H5-1.50-SCA,2.0,1.9119610132006728,0.11425311505104412,DOMINATED
historical_70,H5-2.00-REJ,2.0,2.0032993093323483,0.13576992806145768,DOMINATED
historical_70,H5-2.00-SCA,2.0,2.004794509646522,0.13576992806145824,DOMINATED
historical_100,H0,0.25,0.15910048723276304,0.026581490680357374,DOMINATED
historical_100,H1-1.00-REJ,0.25,0.14641311053687467,0.01921227808912309,NON_DOMINATED
historical_100,H1-1.50-REJ,0.25,0.14641311053687467,0.01921227808912309,NON_DOMINATED
historical_100,H1-2.00-REJ,0.25,0.15834375833833247,0.02658149068035771,DOMINATED
historical_100,H1-3.00-REJ,0.25,0.15910048723276304,0.026581490680357374,DOMINATED
historical_100,H1-1.00-SCA,0.25,0.14641311053687467,0.01921227808912309,NON_DOMINATED
historical_100,H1-1.50-SCA,0.25,0.15238472495273592,0.022862318477695355,NON_DOMINATED
historical_100,H1-2.00-SCA,0.25,0.15834375833833247,0.02658149068035771,DOMINATED
historical_100,H2-1.00-REJ,0.25,0.14641311053687467,0.01921227808912309,NON_DOMINATED
historical_100,H2-1.50-REJ,0.25,0.14641311053687467,0.01921227808912309,NON_DOMINATED
historical_100,H2-2.00-REJ,0.25,0.15834375833833247,0.02658149068035771,DOMINATED
historical_100,H2-1.00-SCA,0.25,0.14641311053687467,0.01921227808912309,NON_DOMINATED
historical_100,H2-1.50-SCA,0.25,0.15238472495273592,0.022862318477695355,NON_DOMINATED
historical_100,H3-0.50-REJ,0.25,0.15910048723276304,0.026581490680357374,DOMINATED
historical_100,H3-0.75-REJ,0.25,0.15910048723276304,0.026581490680357374,DOMINATED
historical_100,H3-1.00-REJ,0.25,0.15910048723276304,0.026581490680357374,DOMINATED
historical_100,H3-0.50-SCA,0.25,0.15910048723276304,0.026581490680357374,DOMINATED
historical_100,H3-0.75-SCA,0.25,0.15910048723276304,0.026581490680357374,DOMINATED
historical_100,H4-1.00-REJ,0.25,0.10645135075054735,0.015676907457924456,NON_DOMINATED
historical_100,H4-1.50-REJ,0.25,0.10645135075054735,0.015676907457924456,NON_DOMINATED
historical_100,H4-2.00-REJ,0.25,0.13281852108956627,0.02264793568438491,DOMINATED
historical_100,H4-3.00-REJ,0.25,0.1613328375593741,0.02658149068035755,NON_DOMINATED
historical_100,H4-1.00-SCA,0.25,0.10645135075054735,0.015676907457924456,NON_DOMINATED
historical_100,H4-1.50-SCA,0.25,0.11959062947177945,0.01916684455032797,NON_DOMINATED
historical_100,H5-1.50-REJ,0.25,0.14641311053687467,0.01921227808912309,NON_DOMINATED
historical_100,H5-1.50-SCA,0.25,0.14641311053687467,0.01921227808912309,NON_DOMINATED
historical_100,H5-2.00-REJ,0.25,0.14641311053687467,0.01921227808912309,NON_DOMINATED
historical_100,H5-2.00-SCA,0.25,0.15238472495273592,0.022862318477695355,NON_DOMINATED
historical_100,H0,0.5,0.34183389281174303,0.052610775580036497,DOMINATED
historical_100,H1-1.00-REJ,0.5,0.3129605676710936,0.03819015542142535,NON_DOMINATED
historical_100,H1-1.50-REJ,0.5,0.3129605676710936,0.03819015542142535,NON_DOMINATED
historical_100,H1-2.00-REJ,0.5,0.3401126592866759,0.052610775580036344,DOMINATED
historical_100,H1-3.00-REJ,0.5,0.34183389281174303,0.052610775580036497,DOMINATED
historical_100,H1-1.00-SCA,0.5,0.3129605676710936,0.03819015542142535,NON_DOMINATED
historical_100,H1-1.50-SCA,0.5,0.3265671002193262,0.04534482898635294,NON_DOMINATED
historical_100,H1-2.00-SCA,0.5,0.3401126592866759,0.052610775580036344,DOMINATED
historical_100,H2-1.00-REJ,0.5,0.3129605676710936,0.03819015542142535,NON_DOMINATED
historical_100,H2-1.50-REJ,0.5,0.3129605676710936,0.03819015542142535,NON_DOMINATED
historical_100,H2-2.00-REJ,0.5,0.3401126592866759,0.052610775580036344,DOMINATED
historical_100,H2-1.00-SCA,0.5,0.3129605676710936,0.03819015542142535,NON_DOMINATED
historical_100,H2-1.50-SCA,0.5,0.3265671002193262,0.04534482898635294,NON_DOMINATED
historical_100,H3-0.50-REJ,0.5,0.34183389281174303,0.052610775580036497,DOMINATED
historical_100,H3-0.75-REJ,0.5,0.34183389281174303,0.052610775580036497,DOMINATED
historical_100,H3-1.00-REJ,0.5,0.34183389281174303,0.052610775580036497,DOMINATED
historical_100,H3-0.50-SCA,0.5,0.34183389281174303,0.052610775580036497,DOMINATED
historical_100,H3-0.75-SCA,0.5,0.34183389281174303,0.052610775580036497,DOMINATED
historical_100,H4-1.00-REJ,0.5,0.22331378056117734,0.03116635929414141,NON_DOMINATED
historical_100,H4-1.50-REJ,0.5,0.22331378056117734,0.03116635929414141,NON_DOMINATED
historical_100,H4-2.00-REJ,0.5,0.2819246914182476,0.04487142303549828,DOMINATED
historical_100,H4-3.00-REJ,0.5,0.3470521555172026,0.052610775580035664,NON_DOMINATED
historical_100,H4-1.00-SCA,0.5,0.22331378056117734,0.03116635929414141,NON_DOMINATED
historical_100,H4-1.50-SCA,0.5,0.252425344944313,0.03803632487615366,NON_DOMINATED
historical_100,H5-1.50-REJ,0.5,0.3129605676710936,0.03819015542142535,NON_DOMINATED
historical_100,H5-1.50-SCA,0.5,0.3129605676710936,0.03819015542142535,NON_DOMINATED
historical_100,H5-2.00-REJ,0.5,0.3129605676710936,0.03819015542142535,NON_DOMINATED
historical_100,H5-2.00-SCA,0.5,0.3265671002193262,0.04534482898635294,NON_DOMINATED
historical_100,H0,0.75,0.5514370595691553,0.07809442004467655,DOMINATED
historical_100,H1-1.00-REJ,0.75,0.5022165980597957,0.056933015195046156,NON_DOMINATED
historical_100,H1-1.50-REJ,0.75,0.5022165980597957,0.056933015195046156,NON_DOMINATED
historical_100,H1-2.00-REJ,0.75,0.5485054048877098,0.07809442004467593,DOMINATED
historical_100,H1-3.00-REJ,0.75,0.5514370595691553,0.07809442004467655,DOMINATED
historical_100,H1-1.00-SCA,0.75,0.5022165980597957,0.056933015195046156,NON_DOMINATED
historical_100,H1-1.50-SCA,0.75,0.5254437676583368,0.06744974419923833,NON_DOMINATED
historical_100,H1-2.00-SCA,0.75,0.5485054048877098,0.07809442004467593,DOMINATED
historical_100,H2-1.00-REJ,0.75,0.5022165980597957,0.056933015195046156,NON_DOMINATED
historical_100,H2-1.50-REJ,0.75,0.5022165980597957,0.056933015195046156,NON_DOMINATED
historical_100,H2-2.00-REJ,0.75,0.5485054048877098,0.07809442004467593,DOMINATED
historical_100,H2-1.00-SCA,0.75,0.5022165980597957,0.056933015195046156,NON_DOMINATED
historical_100,H2-1.50-SCA,0.75,0.5254437676583368,0.06744974419923833,NON_DOMINATED
historical_100,H3-0.50-REJ,0.75,0.5514370595691553,0.07809442004467655,DOMINATED
historical_100,H3-0.75-REJ,0.75,0.5514370595691553,0.07809442004467655,DOMINATED
historical_100,H3-1.00-REJ,0.75,0.5514370595691553,0.07809442004467655,DOMINATED
historical_100,H3-0.50-SCA,0.75,0.5514370595691553,0.07809442004467655,DOMINATED
historical_100,H3-0.75-SCA,0.75,0.5514370595691553,0.07809442004467655,DOMINATED
historical_100,H4-1.00-REJ,0.75,0.35150360320187857,0.046469556594872806,NON_DOMINATED
historical_100,H4-1.50-REJ,0.75,0.35150360320187857,0.046469556594872806,NON_DOMINATED
historical_100,H4-2.00-REJ,0.75,0.4491297658119713,0.06667638452871777,DOMINATED
historical_100,H4-3.00-REJ,0.75,0.5605735770355511,0.07809442004467691,NON_DOMINATED
historical_100,H4-1.00-SCA,0.75,0.35150360320187857,0.046469556594872806,NON_DOMINATED
historical_100,H4-1.50-SCA,0.75,0.3998399920865623,0.05661162156763047,NON_DOMINATED
historical_100,H5-1.50-REJ,0.75,0.5022165980597957,0.056933015195046156,NON_DOMINATED
historical_100,H5-1.50-SCA,0.75,0.5022165980597957,0.056933015195046156,NON_DOMINATED
historical_100,H5-2.00-REJ,0.75,0.5022165980597957,0.056933015195046156,NON_DOMINATED
historical_100,H5-2.00-SCA,0.75,0.5254437676583368,0.06744974419923833,NON_DOMINATED
historical_100,H0,1.0,0.7915479295275887,0.1030390662238345,DOMINATED
historical_100,H1-1.00-REJ,1.0,0.7170569019299444,0.0754403468647809,NON_DOMINATED
historical_100,H1-1.50-REJ,1.0,0.7170569019299444,0.0754403468647809,NON_DOMINATED
historical_100,H1-2.00-REJ,1.0,0.787116534097904,0.10303906622383584,DOMINATED
historical_100,H1-3.00-REJ,1.0,0.7915479295275887,0.1030390662238345,DOMINATED
historical_100,H1-1.00-SCA,1.0,0.7170569019299444,0.0754403468647809,NON_DOMINATED
historical_100,H1-1.50-SCA,1.0,0.7522635743988928,0.0891793876385676,NON_DOMINATED
historical_100,H1-2.00-SCA,1.0,0.787116534097904,0.10303906622383584,DOMINATED
historical_100,H2-1.00-REJ,1.0,0.7170569019299444,0.0754403468647809,NON_DOMINATED
historical_100,H2-1.50-REJ,1.0,0.7170569019299444,0.0754403468647809,NON_DOMINATED
historical_100,H2-2.00-REJ,1.0,0.787116534097904,0.10303906622383584,DOMINATED
historical_100,H2-1.00-SCA,1.0,0.7170569019299444,0.0754403468647809,NON_DOMINATED
historical_100,H2-1.50-SCA,1.0,0.7522635743988928,0.0891793876385676,NON_DOMINATED
historical_100,H3-0.50-REJ,1.0,0.7915479295275887,0.1030390662238345,DOMINATED
historical_100,H3-0.75-REJ,1.0,0.7915479295275887,0.1030390662238345,DOMINATED
historical_100,H3-1.00-REJ,1.0,0.7915479295275887,0.1030390662238345,DOMINATED
historical_100,H3-0.50-SCA,1.0,0.7915479295275887,0.1030390662238345,DOMINATED
historical_100,H3-0.75-SCA,1.0,0.7915479295275887,0.1030390662238345,DOMINATED
historical_100,H4-1.00-REJ,1.0,0.49200716316391846,0.06158771156098346,NON_DOMINATED
historical_100,H4-1.50-REJ,1.0,0.49200716316391846,0.06158771156098346,NON_DOMINATED
historical_100,H4-2.00-REJ,1.0,0.6364222725488331,0.08806870353428471,DOMINATED
historical_100,H4-3.00-REJ,1.0,0.8057487893098698,0.1030390662238349,NON_DOMINATED
historical_100,H4-1.00-SCA,1.0,0.49200716316391846,0.06158771156098346,NON_DOMINATED
historical_100,H4-1.50-SCA,1.0,0.5632898598907088,0.07489590933301407,NON_DOMINATED
historical_100,H5-1.50-REJ,1.0,0.7170569019299444,0.0754403468647809,NON_DOMINATED
historical_100,H5-1.50-SCA,1.0,0.7170569019299444,0.0754403468647809,NON_DOMINATED
historical_100,H5-2.00-REJ,1.0,0.7170569019299444,0.0754403468647809,NON_DOMINATED
historical_100,H5-2.00-SCA,1.0,0.7522635743988928,0.0891793876385676,NON_DOMINATED
historical_100,H0,1.5,1.3801152000869856,0.1513382797991666,DOMINATED
historical_100,H1-1.00-REJ,1.5,1.2366928342916697,0.11174690384798659,NON_DOMINATED
historical_100,H1-1.50-REJ,1.5,1.2366928342916697,0.11174690384798659,NON_DOMINATED
historical_100,H1-2.00-REJ,1.5,1.3716134383898662,0.15133827979916756,DOMINATED
historical_100,H1-3.00-REJ,1.5,1.3801152000869856,0.1513382797991666,DOMINATED
historical_100,H1-1.00-SCA,1.5,1.2366928342916697,0.11174690384798659,NON_DOMINATED
historical_100,H1-1.50-SCA,1.5,1.3047220241686657,0.13152268401123168,NON_DOMINATED
historical_100,H1-2.00-SCA,1.5,1.3716134383898662,0.15133827979916756,DOMINATED
historical_100,H2-1.00-REJ,1.5,1.2366928342916697,0.11174690384798659,NON_DOMINATED
historical_100,H2-1.50-REJ,1.5,1.2366928342916697,0.11174690384798659,NON_DOMINATED
historical_100,H2-2.00-REJ,1.5,1.3716134383898662,0.15133827979916756,DOMINATED
historical_100,H2-1.00-SCA,1.5,1.2366928342916697,0.11174690384798659,NON_DOMINATED
historical_100,H2-1.50-SCA,1.5,1.3047220241686657,0.13152268401123168,NON_DOMINATED
historical_100,H3-0.50-REJ,1.5,1.3801152000869856,0.1513382797991666,DOMINATED
historical_100,H3-0.75-REJ,1.5,1.3801152000869856,0.1513382797991666,DOMINATED
historical_100,H3-1.00-REJ,1.5,1.3801152000869856,0.1513382797991666,DOMINATED
historical_100,H3-0.50-SCA,1.5,1.3801152000869856,0.1513382797991666,DOMINATED
historical_100,H3-0.75-SCA,1.5,1.3801152000869856,0.1513382797991666,DOMINATED
historical_100,H4-1.00-REJ,1.5,0.8142770668302004,0.0912737962527591,NON_DOMINATED
historical_100,H4-1.50-REJ,1.5,0.8142770668302004,0.0912737962527591,NON_DOMINATED
historical_100,H4-2.00-REJ,1.5,1.080197302565221,0.12963874777252013,DOMINATED
historical_100,H4-3.00-REJ,1.5,1.4089487815285184,0.15133827979916692,NON_DOMINATED
historical_100,H4-1.00-SCA,1.5,0.8142770668302004,0.0912737962527591,NON_DOMINATED
historical_100,H4-1.50-SCA,1.5,0.9447681047157976,0.11060412373363493,NON_DOMINATED
historical_100,H5-1.50-REJ,1.5,1.2366928342916697,0.11174690384798659,NON_DOMINATED
historical_100,H5-1.50-SCA,1.5,1.2366928342916697,0.11174690384798659,NON_DOMINATED
historical_100,H5-2.00-REJ,1.5,1.2366928342916697,0.11174690384798659,NON_DOMINATED
historical_100,H5-2.00-SCA,1.5,1.3047220241686657,0.13152268401123168,NON_DOMINATED
historical_100,H0,2.0,2.146414857875139,0.1975628602789135,DOMINATED
historical_100,H1-1.00-REJ,2.0,1.9021760598106927,0.14711274601285024,NON_DOMINATED
historical_100,H1-1.50-REJ,2.0,1.9021760598106927,0.14711274601285024,NON_DOMINATED
historical_100,H1-2.00-REJ,2.0,2.1320108919147023,0.19756286027891307,DOMINATED
historical_100,H1-3.00-REJ,2.0,2.146414857875139,0.1975628602789135,DOMINATED
historical_100,H1-1.00-SCA,2.0,1.9021760598106927,0.14711274601285024,NON_DOMINATED
historical_100,H1-1.50-SCA,2.0,2.0185212403007418,0.17239537471075708,NON_DOMINATED
historical_100,H1-2.00-SCA,2.0,2.1320108919147023,0.19756286027891307,DOMINATED
historical_100,H2-1.00-REJ,2.0,1.9021760598106927,0.14711274601285024,NON_DOMINATED
historical_100,H2-1.50-REJ,2.0,1.9021760598106927,0.14711274601285024,NON_DOMINATED
historical_100,H2-2.00-REJ,2.0,2.1320108919147023,0.19756286027891307,DOMINATED
historical_100,H2-1.00-SCA,2.0,1.9021760598106927,0.14711274601285024,NON_DOMINATED
historical_100,H2-1.50-SCA,2.0,2.0185212403007418,0.17239537471075708,NON_DOMINATED
historical_100,H3-0.50-REJ,2.0,2.146414857875139,0.1975628602789135,DOMINATED
historical_100,H3-0.75-REJ,2.0,2.146414857875139,0.1975628602789135,DOMINATED
historical_100,H3-1.00-REJ,2.0,2.146414857875139,0.1975628602789135,DOMINATED
historical_100,H3-0.50-SCA,2.0,2.146414857875139,0.1975628602789135,DOMINATED
historical_100,H3-0.75-SCA,2.0,2.146414857875139,0.1975628602789135,DOMINATED
historical_100,H4-1.00-REJ,2.0,1.1995829100564532,0.1202345168113455,NON_DOMINATED
historical_100,H4-1.50-REJ,2.0,1.1995829100564532,0.1202345168113455,NON_DOMINATED
historical_100,H4-2.00-REJ,2.0,1.6332715331870649,0.16962781410591812,DOMINATED
historical_100,H4-3.00-REJ,2.0,2.1981848124623324,0.19756286027891393,NON_DOMINATED
historical_100,H4-1.00-SCA,2.0,1.1995829100564532,0.1202345168113455,NON_DOMINATED
historical_100,H4-1.50-SCA,2.0,1.4112457129033977,0.14518622445928056,NON_DOMINATED
historical_100,H5-1.50-REJ,2.0,1.9021760598106927,0.14711274601285024,NON_DOMINATED
historical_100,H5-1.50-SCA,2.0,1.9021760598106927,0.14711274601285024,NON_DOMINATED
historical_100,H5-2.00-REJ,2.0,1.9021760598106927,0.14711274601285024,NON_DOMINATED
historical_100,H5-2.00-SCA,2.0,2.0185212403007418,0.17239537471075708,NON_DOMINATED
blockmc_50,H0,1.0,0.7145216487295452,0.07791129283737107,DOMINATED
blockmc_50,H1-1.50-REJ,1.0,0.7145216487295452,0.07791129283737107,DOMINATED
blockmc_50,H2-1.50-REJ,1.0,0.7145216487295452,0.07791129283737107,DOMINATED
blockmc_50,H3-0.75-REJ,1.0,0.6323431499649297,0.06943068235828093,NON_DOMINATED
blockmc_50,H4-1.50-REJ,1.0,0.7090626629433301,0.07762435779937198,DOMINATED
blockmc_50,H5-1.50-REJ,1.0,0.7076808552279946,0.07610256818742527,NON_DOMINATED
blockmc_50,H1-1.00-REJ,1.0,0.7101637859025384,0.07618418975314288,NON_DOMINATED
blockmc_50,H1-2.00-REJ,1.0,0.7166603718771705,0.07777291441517825,NON_DOMINATED
blockmc_50,H2-1.00-REJ,1.0,0.709882528352222,0.07618418975314292,DOMINATED
blockmc_50,H3-0.50-REJ,1.0,0.6344757444455859,0.06989352897620041,NON_DOMINATED
blockmc_50,H4-1.00-REJ,1.0,0.6532943755593842,0.07355011898349832,NON_DOMINATED
blockmc_70,H5-1.50-REJ,1.0,0.6952437054754043,0.06327758810513905,DOMINATED
blockmc_70,H1-1.50-REJ,1.0,0.7474315094567145,0.09266773269350197,NON_DOMINATED
blockmc_70,H2-1.50-REJ,1.0,0.744612802075648,0.09267638391381999,DOMINATED
blockmc_70,H3-0.75-REJ,1.0,0.7450088404249723,0.09497437689995987,DOMINATED
blockmc_70,H0,1.0,0.7477746869570661,0.09497437689995987,NON_DOMINATED
blockmc_70,H2-1.00-REJ,1.0,0.6955492918350107,0.0625565401248632,NON_DOMINATED
blockmc_70,H3-0.50-REJ,1.0,0.6981367239703617,0.0906775043963419,NON_DOMINATED
blockmc_70,H1-1.00-REJ,1.0,0.6922843089504896,0.06255654012486321,DOMINATED
edge75,H0,1.0,0.32848944254413076,0.10420204987742805,NON_DOMINATED
edge75,H1-1.00-REJ,1.0,0.3266630736076107,0.10140879857643484,NON_DOMINATED
edge75,H1-1.50-REJ,1.0,0.32848944254413076,0.10420204987742805,NON_DOMINATED
edge75,H2-1.50-REJ,1.0,0.32848944254413076,0.10420204987742805,NON_DOMINATED
edge75,H3-0.75-REJ,1.0,0.29143877422992476,0.09160277270435535,NON_DOMINATED
edge75,H5-1.50-REJ,1.0,0.32518199058416836,0.10171240971599754,DOMINATED
edge50,H0,1.0,0.02744675830337368,0.23427624592136265,DOMINATED
edge50,H1-1.00-REJ,1.0,0.028593687548770647,0.22713757631701786,NON_DOMINATED
edge50,H1-1.50-REJ,1.0,0.02744675830337368,0.23427624592136265,DOMINATED
edge50,H2-1.50-REJ,1.0,0.02744675830337368,0.23427624592136265,DOMINATED
edge50,H3-0.75-REJ,1.0,0.020265765602409794,0.21149972204185938,NON_DOMINATED
edge50,H5-1.50-REJ,1.0,0.026453746825414223,0.23109724181461616,DOMINATED
tail_insert,H0,1.0,4.58139381532733,0.051885791127355994,NON_DOMINATED
tail_insert,H1-1.00-REJ,1.0,4.531100220518248,0.051885791127355946,DOMINATED
tail_insert,H1-1.50-REJ,1.0,4.58139381532733,0.051885791127355994,NON_DOMINATED
tail_insert,H2-1.00-REJ,1.0,4.527114967807242,0.051885791127355314,DOMINATED
tail_insert,H2-1.50-REJ,1.0,4.58139381532733,0.051885791127355994,NON_DOMINATED
tail_insert,H3-0.50-REJ,1.0,3.9679554960337047,0.05188579112735607,DOMINATED
tail_insert,H3-0.75-REJ,1.0,3.9679554960337047,0.05188579112735607,DOMINATED
tail_insert,H4-1.00-REJ,1.0,3.3410546706876785,0.05434822042976781,DOMINATED
tail_insert,H4-1.50-REJ,1.0,3.8611771827883756,0.05973360606676372,DOMINATED
tail_insert,H5-1.50-REJ,1.0,4.527114967807242,0.051885791127355314,DOMINATED
