cycle_id,wall_clock_utc,canonical_bar_open_time,bar_close_time,three_leg_sync,signal_bar_age_sec,bar_gap_status,gbpaud_close,gbpnzd_close,audnzd_close,basis,z,primary_state,primary_decision,control_state,control_decision,bid_ga,ask_ga,bid_gn,ask_gn,bid_an,ask_an,spread_ga,spread_gn,spread_an,quote_age_ms_ga,quote_age_ms_gn,quote_age_ms_an,cross_leg_skew_ms,metadata_hash,ledger_seq,engine_health,reconciliation_state,order_send_guard,shadow_order_would_send,server_offset_s,clock_calibration,note
10,2026-08-16 22:38:49.808181+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91061,1.91073,2.2983,2.29844,1.20286,1.20298,12.0,14.0,12.0,0,0,1000,1,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
11,2026-08-16 22:39:01.810980+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91072,2.29828,2.29842,1.20286,1.20298,13.0,14.0,12.0,0,0,10000,10,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10793.2,OK,NO_NEW_SIGNAL_BAR
12,2026-08-16 22:39:13.813029+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91054,1.91069,2.29825,2.29842,1.20288,1.20299,15.0,17.0,11.0,0,0,5000,5,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.2,OK,NO_NEW_SIGNAL_BAR
13,2026-08-16 22:39:25.816237+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.9107,2.29825,2.2984,1.20286,1.20296,11.0,15.0,10.0,0,0,4000,4,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
14,2026-08-16 22:39:37.817973+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91062,1.91073,2.29809,2.29825,1.20276,1.20286,11.0,16.0,10.0,0,0,0,0,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.2,OK,NO_NEW_SIGNAL_BAR
15,2026-08-16 22:39:49.820071+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91061,1.91072,2.29807,2.29822,1.20276,1.20286,11.0,15.0,10.0,0,0,0,1,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
16,2026-08-16 22:40:01.821619+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91055,1.91072,2.29803,2.29822,1.20276,1.20287,17.0,19.0,11.0,0,0,0,1,5297c4bb2d2f5d85,12,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
17,2026-08-16 22:40:13.823494+00:00,2026-08-17 01:35:00+00:00,2026-08-17 01:40:00+00:00,True,309,OK,1.91055,2.29803,1.20276,-4.216e-05,0.0,,no_action,,no_action,1.91055,1.91069,2.29807,2.29822,1.20277,1.20289,14.0,15.0,12.0,0,0,2000,2,5297c4bb2d2f5d85,12,HEALTHY,FLAT_OK,ACTIVE,,10795.2,OK,
18,2026-08-16 22:40:25.829903+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91055,1.91069,2.29804,2.29822,1.20277,1.20287,14.0,18.0,10.0,0,0,0,0,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
19,2026-08-16 22:40:37.831820+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91072,2.29806,2.29822,1.20276,1.20286,13.0,16.0,10.0,0,0,3000,3,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.2,OK,NO_NEW_SIGNAL_BAR
20,2026-08-16 22:40:49.833807+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.91066,2.29807,2.29819,1.20277,1.20287,8.0,12.0,10.0,0,0,0,0,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10792.2,OK,NO_NEW_SIGNAL_BAR
21,2026-08-16 22:41:01.835759+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.91066,2.29805,2.29819,1.20277,1.20287,9.0,14.0,10.0,0,0,0,0,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
22,2026-08-16 22:41:13.837649+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.91069,2.29797,2.29814,1.20273,1.20283,12.0,17.0,10.0,0,0,0,0,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
23,2026-08-16 22:41:25.839272+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91072,2.29805,2.29822,1.20276,1.20286,13.0,17.0,10.0,0,0,1000,1,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
24,2026-08-16 22:41:37.841536+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91066,2.29801,2.29815,1.20275,1.20284,7.0,14.0,9.0,0,0,5000,5,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
25,2026-08-16 22:41:49.843522+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91069,2.29802,2.29815,1.20274,1.20284,10.0,13.0,10.0,0,2000,0,2,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
26,2026-08-16 22:42:01.845617+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91072,2.29806,2.29822,1.20276,1.20286,13.0,16.0,10.0,0,0,8000,8,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
27,2026-08-16 22:42:13.847893+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91056,1.91068,2.29802,2.29821,1.20277,1.20286,12.0,19.0,9.0,0,1000,0,1,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.2,OK,NO_NEW_SIGNAL_BAR
28,2026-08-16 22:42:25.849992+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.91063,2.29806,2.29819,1.20279,1.20287,6.0,13.0,8.0,0,0,6000,6,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.2,OK,NO_NEW_SIGNAL_BAR
29,2026-08-16 22:42:37.851680+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.91065,2.29807,2.29821,1.20279,1.20287,7.0,14.0,8.0,0,0,16000,16,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.1,OK,NO_NEW_SIGNAL_BAR
30,2026-08-16 22:42:49.853260+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.91065,2.29803,2.29817,1.20277,1.20285,7.0,14.0,8.0,0,0,3000,3,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.1,OK,NO_NEW_SIGNAL_BAR
31,2026-08-16 22:43:01.855500+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91054,1.91065,2.29798,2.29817,1.20277,1.20285,11.0,19.0,8.0,0,0,10000,10,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10790.1,OK,NO_NEW_SIGNAL_BAR
32,2026-08-16 22:43:13.857203+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91065,2.29806,2.29817,1.20277,1.20286,6.0,11.0,9.0,0,0,0,0,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.1,OK,NO_NEW_SIGNAL_BAR
33,2026-08-16 22:43:25.858941+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91053,1.91063,2.29802,2.29816,1.20277,1.20287,10.0,14.0,10.0,0,0,1000,1,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.1,OK,NO_NEW_SIGNAL_BAR
34,2026-08-16 22:43:37.860474+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91052,1.91066,2.298,2.29819,1.20277,1.20287,14.0,19.0,10.0,0,0,11000,11,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.1,OK,NO_NEW_SIGNAL_BAR
35,2026-08-16 22:43:49.862346+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.91065,2.29804,2.29817,1.20277,1.20286,7.0,13.0,9.0,0,0,6000,6,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.1,OK,NO_NEW_SIGNAL_BAR
36,2026-08-16 22:44:01.864336+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91055,1.91069,2.298,2.29819,1.20276,1.20286,14.0,19.0,10.0,0,0,6000,6,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.1,OK,NO_NEW_SIGNAL_BAR
37,2026-08-16 22:44:13.866577+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.91066,2.29804,2.29816,1.20276,1.20286,8.0,12.0,10.0,0,0,11000,11,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.1,OK,NO_NEW_SIGNAL_BAR
38,2026-08-16 22:44:25.868413+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91054,1.91063,2.29806,2.2982,1.2028,1.20289,9.0,14.0,9.0,0,0,0,1,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.1,OK,NO_NEW_SIGNAL_BAR
39,2026-08-16 22:44:37.870227+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91055,1.91065,2.29808,2.29821,1.2028,1.20289,10.0,13.0,9.0,0,0,4000,4,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.1,OK,NO_NEW_SIGNAL_BAR
40,2026-08-16 22:44:49.872162+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91055,1.91063,2.29808,2.29819,1.2028,1.20289,8.0,11.0,9.0,0,0,6000,6,5297c4bb2d2f5d85,13,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10786.1,OK,NO_NEW_SIGNAL_BAR
1,2026-08-16 22:44:56.942514+00:00,2026-08-17 01:35:00+00:00,2026-08-17 01:40:00+00:00,True,576,OK,1.91055,2.29803,1.20276,-4.216e-05,0.0,,no_action,,no_action,1.91055,1.91063,2.29808,2.29819,1.2028,1.20289,8.0,11.0,9.0,0,0,6000,6,730d00ffe2a98cad,13,HEALTHY,FLAT_OK,ACTIVE,,10779.1,OK,
2,2026-08-16 22:45:08.958877+00:00,2026-08-17 01:40:00+00:00,2026-08-17 01:45:00+00:00,True,306,OK,1.91055,2.29808,1.20279,-3.897e-05,0.0,,no_action,,no_action,1.91054,1.91063,2.29806,2.2982,1.20279,1.20289,9.0,14.0,10.0,0,0,6000,6,730d00ffe2a98cad,13,HEALTHY,FLAT_OK,ACTIVE,,10797.0,OK,
3,2026-08-16 22:45:20.965440+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.9107,2.29809,2.29828,1.20279,1.20289,13.0,19.0,10.0,0,0,0,0,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.0,OK,NO_NEW_SIGNAL_BAR
4,2026-08-16 22:45:32.967440+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.91068,2.29809,2.29825,1.20279,1.20289,11.0,16.0,10.0,0,0,3000,3,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.0,OK,NO_NEW_SIGNAL_BAR
5,2026-08-16 22:45:44.969337+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.91068,2.2981,2.29824,1.20279,1.20289,10.0,14.0,10.0,0,0,9000,9,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10790.0,OK,NO_NEW_SIGNAL_BAR
6,2026-08-16 22:45:56.971347+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91069,2.29809,2.29823,1.20277,1.20287,10.0,14.0,10.0,0,0,1000,1,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10793.0,OK,NO_NEW_SIGNAL_BAR
7,2026-08-16 22:46:08.973260+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.91069,2.29809,2.29826,1.20279,1.20289,12.0,17.0,10.0,0,0,4000,4,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
8,2026-08-16 22:46:20.975464+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.9107,2.29811,2.29828,1.2028,1.20289,12.0,17.0,9.0,0,0,0,0,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.0,OK,NO_NEW_SIGNAL_BAR
9,2026-08-16 22:46:32.977132+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91069,2.29813,2.29826,1.2028,1.20289,10.0,13.0,9.0,0,0,7000,7,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10791.0,OK,NO_NEW_SIGNAL_BAR
10,2026-08-16 22:46:44.979134+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91062,1.91077,2.29818,2.29835,1.20279,1.2029,15.0,17.0,11.0,0,0,8000,8,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.0,OK,NO_NEW_SIGNAL_BAR
11,2026-08-16 22:46:56.981249+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91063,1.91076,2.29819,2.29833,1.20279,1.2029,13.0,14.0,11.0,0,0,19000,19,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.0,OK,NO_NEW_SIGNAL_BAR
12,2026-08-16 22:47:08.983005+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91063,1.91076,2.29823,2.29837,1.20281,1.20292,13.0,14.0,11.0,0,0,0,0,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10791.0,OK,NO_NEW_SIGNAL_BAR
13,2026-08-16 22:47:20.985825+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91065,1.91073,2.29825,2.29837,1.20283,1.20292,8.0,12.0,9.0,0,7000,0,7,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.0,OK,NO_NEW_SIGNAL_BAR
14,2026-08-16 22:47:32.987566+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91072,1.91085,2.29825,2.29838,1.20276,1.20287,13.0,13.0,11.0,0,2000,0,2,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.0,OK,NO_NEW_SIGNAL_BAR
15,2026-08-16 22:47:44.989508+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91073,1.91084,2.29821,2.29833,1.20275,1.20287,11.0,12.0,12.0,0,1000,0,1,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
16,2026-08-16 22:47:56.991686+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91076,1.91089,2.29819,2.29833,1.2027,1.20282,13.0,14.0,12.0,0,6000,0,6,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.0,OK,NO_NEW_SIGNAL_BAR
17,2026-08-16 22:48:08.993978+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91056,1.91073,2.29814,2.29833,1.20281,1.20292,17.0,19.0,11.0,0,0,0,0,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.0,OK,NO_NEW_SIGNAL_BAR
18,2026-08-16 22:48:20.996225+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91055,1.91072,2.29812,2.29831,1.2028,1.20292,17.0,19.0,12.0,0,0,0,6,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10791.0,OK,NO_NEW_SIGNAL_BAR
19,2026-08-16 22:48:32.997650+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.9107,2.29816,2.29829,1.2028,1.20292,12.0,13.0,12.0,0,0,0,5,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10792.0,OK,NO_NEW_SIGNAL_BAR
20,2026-08-16 22:48:44.999981+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91053,1.91068,2.29819,2.29836,1.20285,1.20297,15.0,17.0,12.0,0,0,0,0,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10796.0,OK,NO_NEW_SIGNAL_BAR
21,2026-08-16 22:48:57.002909+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91058,1.91069,2.29822,2.29834,1.20284,1.20295,11.0,12.0,11.0,0,0,2000,2,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10792.0,OK,NO_NEW_SIGNAL_BAR
22,2026-08-16 22:49:09.005439+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91054,1.91066,2.29821,2.29834,1.20285,1.20297,12.0,13.0,12.0,0,0,4000,4,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.0,OK,NO_NEW_SIGNAL_BAR
23,2026-08-16 22:49:21.008018+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.91068,2.29824,2.29836,1.20285,1.20297,11.0,12.0,12.0,0,0,18000,18,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
24,2026-08-16 22:49:33.009782+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.91068,2.29824,2.29836,1.20285,1.20297,11.0,12.0,12.0,0,0,28000,28,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.0,OK,NO_NEW_SIGNAL_BAR
25,2026-08-16 22:49:45.011591+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91057,1.91068,2.29824,2.29836,1.20285,1.20297,11.0,12.0,12.0,0,0,39000,39,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.0,OK,NO_NEW_SIGNAL_BAR
26,2026-08-16 22:49:57.014435+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91071,2.29824,2.29839,1.20285,1.20295,12.0,15.0,10.0,0,1000,0,1,730d00ffe2a98cad,14,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
27,2026-08-16 22:50:09.016189+00:00,2026-08-17 01:45:00+00:00,2026-08-17 01:50:00+00:00,True,306,OK,1.91059,2.29824,1.20285,-3.778e-05,0.0,,no_action,,no_action,1.91059,1.91069,2.29824,2.29837,1.20285,1.20295,10.0,13.0,10.0,0,6000,0,6,730d00ffe2a98cad,14,HEALTHY,FLAT_OK,ACTIVE,,10797.0,OK,
28,2026-08-16 22:50:21.024781+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91059,1.91071,2.29828,2.29843,1.20287,1.20297,12.0,15.0,10.0,0,0,1000,1,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10792.0,OK,NO_NEW_SIGNAL_BAR
29,2026-08-16 22:50:33.026617+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91054,1.91065,2.29824,2.29839,1.20289,1.20299,11.0,15.0,10.0,0,0,0,0,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
30,2026-08-16 22:50:45.028785+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91054,1.91065,2.29828,2.29843,1.20291,1.20301,11.0,15.0,10.0,0,0,0,4,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10793.0,OK,NO_NEW_SIGNAL_BAR
31,2026-08-16 22:50:57.030842+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91051,1.91064,2.29843,2.29861,1.20301,1.20311,13.0,18.0,10.0,0,3000,0,3,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
32,2026-08-16 22:51:09.032999+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91047,1.9106,2.29845,2.29862,1.20304,1.20314,13.0,17.0,10.0,0,0,0,0,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.0,OK,NO_NEW_SIGNAL_BAR
33,2026-08-16 22:51:21.034703+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91046,1.91057,2.29843,2.29859,1.20304,1.20314,11.0,16.0,10.0,0,0,9000,9,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.0,OK,NO_NEW_SIGNAL_BAR
34,2026-08-16 22:51:33.036563+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91047,1.91057,2.29845,2.29859,1.20304,1.20314,10.0,14.0,10.0,0,0,0,7,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10790.0,OK,NO_NEW_SIGNAL_BAR
35,2026-08-16 22:51:45.038279+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9105,1.91057,2.29848,2.29863,1.20306,1.20314,7.0,15.0,8.0,0,0,0,2,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10793.0,OK,NO_NEW_SIGNAL_BAR
36,2026-08-16 22:51:57.039948+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9105,1.91057,2.29848,2.29863,1.20306,1.20314,7.0,15.0,8.0,0,0,0,2,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10789.0,OK,NO_NEW_SIGNAL_BAR
37,2026-08-16 22:52:09.041689+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91049,1.91058,2.29843,2.29861,1.20304,1.20312,9.0,18.0,8.0,0,0,0,0,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10795.0,OK,NO_NEW_SIGNAL_BAR
38,2026-08-16 22:52:21.045026+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9105,1.91058,2.29845,2.29861,1.20304,1.20312,8.0,16.0,8.0,0,0,7000,7,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10790.0,OK,NO_NEW_SIGNAL_BAR
39,2026-08-16 22:52:33.047101+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.9105,1.91057,2.29849,2.29863,1.20306,1.20314,7.0,14.0,8.0,0,0,0,5,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10791.0,OK,NO_NEW_SIGNAL_BAR
40,2026-08-16 22:52:45.049766+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91049,1.91058,2.29847,2.29864,1.20306,1.20314,9.0,17.0,8.0,0,0,7000,7,730d00ffe2a98cad,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10791.0,OK,NO_NEW_SIGNAL_BAR
1,2026-08-16 22:52:52.407275+00:00,2026-08-17 01:45:00+00:00,2026-08-17 01:50:00+00:00,True,463,OK,1.91059,2.29824,1.20285,-3.778e-05,0.0,,no_action,,no_action,1.91049,1.91057,2.29847,2.29863,1.20306,1.20314,8.0,16.0,8.0,0,0,14000,14,8834f62488bd12e5,15,HEALTHY,FLAT_OK,ACTIVE,,10790.6,OK,
2,2026-08-16 22:53:04.411421+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91049,1.9106,2.29847,2.29866,1.20306,1.20314,11.0,19.0,8.0,0,0,2000,2,8834f62488bd12e5,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10797.6,OK,NO_NEW_SIGNAL_BAR
3,2026-08-16 22:53:16.413389+00:00,,,False,,,,,,,,,NO_SNAPSHOT,,NO_SNAPSHOT,1.91047,1.91058,2.29849,2.29864,1.20306,1.20316,11.0,15.0,10.0,0,0,5000,5,8834f62488bd12e5,15,NO_NEW_SIGNAL_BAR,FLAT_OK,ACTIVE,,10794.6,OK,NO_NEW_SIGNAL_BAR
