,event_id,origin,orig_date,gbp_bridge_candidate
450,EUR_ORIGIN_202412110400,EUR,2024-12-11,True
451,EUR_ORIGIN_202412110600,EUR,2024-12-11,True
452,EUR_ORIGIN_202412111100,EUR,2024-12-11,True
453,EUR_ORIGIN_202412121100,EUR,2024-12-12,True
454,EUR_ORIGIN_202412121300,EUR,2024-12-12,True
455,EUR_ORIGIN_202412130500,EUR,2024-12-13,True
456,EUR_ORIGIN_202412181600,EUR,2024-12-18,True
457,EUR_ORIGIN_202412182100,EUR,2024-12-18,True
458,EUR_ORIGIN_202412190300,EUR,2024-12-19,True
459,EUR_ORIGIN_202412200600,EUR,2024-12-20,True
460,EUR_ORIGIN_202412201500,EUR,2024-12-20,True
461,EUR_ORIGIN_202412260000,EUR,2024-12-26,True
462,EUR_ORIGIN_202412271300,EUR,2024-12-27,True
463,EUR_ORIGIN_202412301000,EUR,2024-12-30,True
464,EUR_ORIGIN_202412301500,EUR,2024-12-30,True
465,EUR_ORIGIN_202412310600,EUR,2024-12-31,True
466,EUR_ORIGIN_202412311100,EUR,2024-12-31,True
467,EUR_ORIGIN_202501020800,EUR,2025-01-02,True
468,EUR_ORIGIN_202501021200,EUR,2025-01-02,True
469,EUR_ORIGIN_202501060000,EUR,2025-01-06,True
470,EUR_ORIGIN_202501060800,EUR,2025-01-06,True
471,EUR_ORIGIN_202501061300,EUR,2025-01-06,True
472,EUR_ORIGIN_202501101100,EUR,2025-01-10,True
473,EUR_ORIGIN_202501130600,EUR,2025-01-13,True
474,EUR_ORIGIN_202501132300,EUR,2025-01-13,True
475,EUR_ORIGIN_202501140500,EUR,2025-01-14,True
476,EUR_ORIGIN_202501141200,EUR,2025-01-14,True
477,EUR_ORIGIN_202501141700,EUR,2025-01-14,True
478,EUR_ORIGIN_202501150200,EUR,2025-01-15,True
479,EUR_ORIGIN_202501150400,EUR,2025-01-15,True
480,EUR_ORIGIN_202501151200,EUR,2025-01-15,True
481,EUR_ORIGIN_202501151500,EUR,2025-01-15,True
482,EUR_ORIGIN_202501151800,EUR,2025-01-15,True
483,EUR_ORIGIN_202501152200,EUR,2025-01-15,True
484,EUR_ORIGIN_202501201500,EUR,2025-01-20,True
485,EUR_ORIGIN_202501240000,EUR,2025-01-24,True
486,EUR_ORIGIN_202501240400,EUR,2025-01-24,True
487,EUR_ORIGIN_202501270000,EUR,2025-01-27,True
488,EUR_ORIGIN_202501270600,EUR,2025-01-27,True
489,EUR_ORIGIN_202501271000,EUR,2025-01-27,True
490,EUR_ORIGIN_202501272000,EUR,2025-01-27,True
491,EUR_ORIGIN_202501301000,EUR,2025-01-30,True
492,EUR_ORIGIN_202501301500,EUR,2025-01-30,True
493,EUR_ORIGIN_202502030000,EUR,2025-02-03,True
494,EUR_ORIGIN_202502031100,EUR,2025-02-03,True
495,EUR_ORIGIN_202502031300,EUR,2025-02-03,True
496,EUR_ORIGIN_202502031700,EUR,2025-02-03,True
497,EUR_ORIGIN_202502071200,EUR,2025-02-07,True
498,EUR_ORIGIN_202502100500,EUR,2025-02-10,True
499,EUR_ORIGIN_202502121100,EUR,2025-02-12,True
500,EUR_ORIGIN_202502130100,EUR,2025-02-13,True
501,EUR_ORIGIN_202502130700,EUR,2025-02-13,True
502,EUR_ORIGIN_202502131700,EUR,2025-02-13,True
503,EUR_ORIGIN_202502191100,EUR,2025-02-19,True
504,EUR_ORIGIN_202502192200,EUR,2025-02-19,True
505,EUR_ORIGIN_202502210500,EUR,2025-02-21,True
506,EUR_ORIGIN_202502211100,EUR,2025-02-21,True
507,EUR_ORIGIN_202502240000,EUR,2025-02-24,True
508,EUR_ORIGIN_202502240200,EUR,2025-02-24,True
509,EUR_ORIGIN_202502241100,EUR,2025-02-24,True
510,EUR_ORIGIN_202502250400,EUR,2025-02-25,True
511,EUR_ORIGIN_202502261400,EUR,2025-02-26,True
512,EUR_ORIGIN_202502271000,EUR,2025-02-27,True
513,EUR_ORIGIN_202502272100,EUR,2025-02-27,True
514,EUR_ORIGIN_202502280400,EUR,2025-02-28,True
515,EUR_ORIGIN_202502281500,EUR,2025-02-28,True
516,EUR_ORIGIN_202503030000,EUR,2025-03-03,True
517,EUR_ORIGIN_202503030600,EUR,2025-03-03,True
518,EUR_ORIGIN_202503041300,EUR,2025-03-04,True
519,EUR_ORIGIN_202503041500,EUR,2025-03-04,True
520,EUR_ORIGIN_202503041800,EUR,2025-03-04,True
521,EUR_ORIGIN_202503042000,EUR,2025-03-04,True
522,EUR_ORIGIN_202503050900,EUR,2025-03-05,True
523,EUR_ORIGIN_202503051100,EUR,2025-03-05,True
524,EUR_ORIGIN_202503051600,EUR,2025-03-05,True
525,EUR_ORIGIN_202503071300,EUR,2025-03-07,True
526,EUR_ORIGIN_202503100800,EUR,2025-03-10,True
527,EUR_ORIGIN_202503110700,EUR,2025-03-11,True
528,EUR_ORIGIN_202503121500,EUR,2025-03-12,True
529,EUR_ORIGIN_202503140900,EUR,2025-03-14,True
530,EUR_ORIGIN_202503190600,EUR,2025-03-19,True
531,EUR_ORIGIN_202503191600,EUR,2025-03-19,True
532,EUR_ORIGIN_202503201400,EUR,2025-03-20,True
533,EUR_ORIGIN_202503211100,EUR,2025-03-21,True
534,EUR_ORIGIN_202503240000,EUR,2025-03-24,True
535,EUR_ORIGIN_202503261600,EUR,2025-03-26,True
536,EUR_ORIGIN_202503262000,EUR,2025-03-26,True
537,EUR_ORIGIN_202503310000,EUR,2025-03-31,True
538,EUR_ORIGIN_202503312000,EUR,2025-03-31,True
539,EUR_ORIGIN_202504010600,EUR,2025-04-01,True
540,EUR_ORIGIN_202504010800,EUR,2025-04-01,True
541,EUR_ORIGIN_202504021100,EUR,2025-04-02,True
542,EUR_ORIGIN_202504021900,EUR,2025-04-02,True
543,EUR_ORIGIN_202504022200,EUR,2025-04-02,True
544,EUR_ORIGIN_202504030500,EUR,2025-04-03,True
545,EUR_ORIGIN_202504030900,EUR,2025-04-03,True
546,EUR_ORIGIN_202504031300,EUR,2025-04-03,True
547,EUR_ORIGIN_202504031700,EUR,2025-04-03,True
548,EUR_ORIGIN_202504041400,EUR,2025-04-04,True
549,EUR_ORIGIN_202504070000,EUR,2025-04-07,True
550,EUR_ORIGIN_202504070500,EUR,2025-04-07,True
551,EUR_ORIGIN_202504091600,EUR,2025-04-09,True
552,EUR_ORIGIN_202504101300,EUR,2025-04-10,True
553,EUR_ORIGIN_202504111100,EUR,2025-04-11,True
554,EUR_ORIGIN_202504141400,EUR,2025-04-14,True
555,EUR_ORIGIN_202504171900,EUR,2025-04-17,True
556,EUR_ORIGIN_202504210000,EUR,2025-04-21,True
557,EUR_ORIGIN_202504211200,EUR,2025-04-21,True
558,EUR_ORIGIN_202504212100,EUR,2025-04-21,True
559,EUR_ORIGIN_202504221900,EUR,2025-04-22,True
560,EUR_ORIGIN_202504230000,EUR,2025-04-23,True
561,EUR_ORIGIN_202504231200,EUR,2025-04-23,True
562,EUR_ORIGIN_202504231600,EUR,2025-04-23,True
563,EUR_ORIGIN_202504231900,EUR,2025-04-23,True
564,EUR_ORIGIN_202504251300,EUR,2025-04-25,True
565,EUR_ORIGIN_202504281500,EUR,2025-04-28,True
566,EUR_ORIGIN_202504291200,EUR,2025-04-29,True
567,EUR_ORIGIN_202505010200,EUR,2025-05-01,True
568,EUR_ORIGIN_202505010500,EUR,2025-05-01,True
569,EUR_ORIGIN_202505011300,EUR,2025-05-01,True
570,EUR_ORIGIN_202505051900,EUR,2025-05-05,True
571,EUR_ORIGIN_202505062100,EUR,2025-05-06,True
572,EUR_ORIGIN_202505071100,EUR,2025-05-07,True
573,EUR_ORIGIN_202505081900,EUR,2025-05-08,True
574,EUR_ORIGIN_202505121000,EUR,2025-05-12,True
575,EUR_ORIGIN_202505121900,EUR,2025-05-12,True
576,EUR_ORIGIN_202505141100,EUR,2025-05-14,True
577,EUR_ORIGIN_202505141900,EUR,2025-05-14,True
578,EUR_ORIGIN_202505151400,EUR,2025-05-15,True
579,EUR_ORIGIN_202505190700,EUR,2025-05-19,True
580,EUR_ORIGIN_202505191900,EUR,2025-05-19,True
581,EUR_ORIGIN_202505210600,EUR,2025-05-21,True
582,EUR_ORIGIN_202505220600,EUR,2025-05-22,True
583,EUR_ORIGIN_202505221400,EUR,2025-05-22,True
584,EUR_ORIGIN_202505231000,EUR,2025-05-23,True
585,EUR_ORIGIN_202505260000,EUR,2025-05-26,True
586,EUR_ORIGIN_202505281300,EUR,2025-05-28,True
587,EUR_ORIGIN_202505282300,EUR,2025-05-28,True
588,EUR_ORIGIN_202505290200,EUR,2025-05-29,True
589,EUR_ORIGIN_202505291100,EUR,2025-05-29,True
590,EUR_ORIGIN_202505291500,EUR,2025-05-29,True
591,EUR_ORIGIN_202505301300,EUR,2025-05-30,True
592,EUR_ORIGIN_202506021900,EUR,2025-06-02,True
593,EUR_ORIGIN_202506031900,EUR,2025-06-03,True
594,EUR_ORIGIN_202506051200,EUR,2025-06-05,True
595,EUR_ORIGIN_202506051600,EUR,2025-06-05,True
596,EUR_ORIGIN_202506051900,EUR,2025-06-05,True
597,EUR_ORIGIN_202506100400,EUR,2025-06-10,True
598,EUR_ORIGIN_202506111200,EUR,2025-06-11,True
599,EUR_ORIGIN_202506111500,EUR,2025-06-11,True
600,EUR_ORIGIN_202506120800,EUR,2025-06-12,True
601,EUR_ORIGIN_202506121900,EUR,2025-06-12,True
602,EUR_ORIGIN_202506122300,EUR,2025-06-12,True
603,EUR_ORIGIN_202506130200,EUR,2025-06-13,True
604,EUR_ORIGIN_202506130500,EUR,2025-06-13,True
605,EUR_ORIGIN_202506160500,EUR,2025-06-16,True
606,EUR_ORIGIN_202506171900,EUR,2025-06-17,True
607,EUR_ORIGIN_202506201200,EUR,2025-06-20,True
608,EUR_ORIGIN_202506230000,EUR,2025-06-23,True
609,EUR_ORIGIN_202506230400,EUR,2025-06-23,True
610,EUR_ORIGIN_202506230800,EUR,2025-06-23,True
611,EUR_ORIGIN_202506231300,EUR,2025-06-23,True
612,EUR_ORIGIN_202506231600,EUR,2025-06-23,True
613,EUR_ORIGIN_202506270700,EUR,2025-06-27,True
614,EUR_ORIGIN_202506270900,EUR,2025-06-27,True
615,EUR_ORIGIN_202506271100,EUR,2025-06-27,True
616,EUR_ORIGIN_202507010400,EUR,2025-07-01,True
617,EUR_ORIGIN_202507010600,EUR,2025-07-01,True
618,EUR_ORIGIN_202507011100,EUR,2025-07-01,True
619,EUR_ORIGIN_202507020900,EUR,2025-07-02,True
620,EUR_ORIGIN_202507071500,EUR,2025-07-07,True
621,EUR_ORIGIN_202507071900,EUR,2025-07-07,True
622,EUR_ORIGIN_202507072100,EUR,2025-07-07,True
623,EUR_ORIGIN_202507101300,EUR,2025-07-10,True
624,EUR_ORIGIN_202507111000,EUR,2025-07-11,True
625,EUR_ORIGIN_202507111200,EUR,2025-07-11,True
626,EUR_ORIGIN_202507140000,EUR,2025-07-14,True
627,EUR_ORIGIN_202507140600,EUR,2025-07-14,True
628,EUR_ORIGIN_202507141300,EUR,2025-07-14,True
629,EUR_ORIGIN_202507152100,EUR,2025-07-15,True
630,EUR_ORIGIN_202507161200,EUR,2025-07-16,True
631,EUR_ORIGIN_202507161600,EUR,2025-07-16,True
632,EUR_ORIGIN_202507170500,EUR,2025-07-17,True
633,EUR_ORIGIN_202507170900,EUR,2025-07-17,True
634,EUR_ORIGIN_202507221000,EUR,2025-07-22,True
635,EUR_ORIGIN_202507231400,EUR,2025-07-23,True
636,EUR_ORIGIN_202507241200,EUR,2025-07-24,True
637,EUR_ORIGIN_202507241400,EUR,2025-07-24,True
638,EUR_ORIGIN_202507241900,EUR,2025-07-24,True
639,EUR_ORIGIN_202507250600,EUR,2025-07-25,True
640,EUR_ORIGIN_202507280000,EUR,2025-07-28,True
641,EUR_ORIGIN_202507280600,EUR,2025-07-28,True
642,EUR_ORIGIN_202507281000,EUR,2025-07-28,True
643,EUR_ORIGIN_202507290500,EUR,2025-07-29,True
644,EUR_ORIGIN_202507290900,EUR,2025-07-29,True
645,EUR_ORIGIN_202507301500,EUR,2025-07-30,True
646,EUR_ORIGIN_202508011500,EUR,2025-08-01,True
647,EUR_ORIGIN_202508041000,EUR,2025-08-04,True
648,EUR_ORIGIN_202508071000,EUR,2025-08-07,True
649,EUR_ORIGIN_202508071200,EUR,2025-08-07,True
650,EUR_ORIGIN_202508140500,EUR,2025-08-14,True
651,EUR_ORIGIN_202508141200,EUR,2025-08-14,True
652,EUR_ORIGIN_202508151200,EUR,2025-08-15,True
653,EUR_ORIGIN_202508182100,EUR,2025-08-18,True
654,EUR_ORIGIN_202508182300,EUR,2025-08-18,True
655,EUR_ORIGIN_202508192000,EUR,2025-08-19,True
656,EUR_ORIGIN_202508200600,EUR,2025-08-20,True
657,EUR_ORIGIN_202508201200,EUR,2025-08-20,True
658,EUR_ORIGIN_202508201500,EUR,2025-08-20,True
659,EUR_ORIGIN_202508210600,EUR,2025-08-21,True
660,EUR_ORIGIN_202508211200,EUR,2025-08-21,True
661,EUR_ORIGIN_202508212100,EUR,2025-08-21,True
662,EUR_ORIGIN_202508221200,EUR,2025-08-22,True
663,EUR_ORIGIN_202508221700,EUR,2025-08-22,True
664,EUR_ORIGIN_202508251500,EUR,2025-08-25,True
665,EUR_ORIGIN_202508260300,EUR,2025-08-26,True
666,EUR_ORIGIN_202508260800,EUR,2025-08-26,True
667,EUR_ORIGIN_202508270600,EUR,2025-08-27,True
668,EUR_ORIGIN_202508271100,EUR,2025-08-27,True
669,EUR_ORIGIN_202508271300,EUR,2025-08-27,True
670,EUR_ORIGIN_202508281100,EUR,2025-08-28,True
671,EUR_ORIGIN_202508291700,EUR,2025-08-29,True
672,EUR_ORIGIN_202509010500,EUR,2025-09-01,True
673,EUR_ORIGIN_202509021500,EUR,2025-09-02,True
674,EUR_ORIGIN_202509041300,EUR,2025-09-04,True
675,EUR_ORIGIN_202509042100,EUR,2025-09-04,True
676,EUR_ORIGIN_202509051500,EUR,2025-09-05,True
677,EUR_ORIGIN_202509090700,EUR,2025-09-09,True
678,EUR_ORIGIN_202509111300,EUR,2025-09-11,True
679,EUR_ORIGIN_202509111600,EUR,2025-09-11,True
680,EUR_ORIGIN_202509120500,EUR,2025-09-12,True
681,EUR_ORIGIN_202509121100,EUR,2025-09-12,True
682,EUR_ORIGIN_202509160800,EUR,2025-09-16,True
683,EUR_ORIGIN_202509161300,EUR,2025-09-16,True
684,EUR_ORIGIN_202509171700,EUR,2025-09-17,True
685,EUR_ORIGIN_202509180500,EUR,2025-09-18,True
686,EUR_ORIGIN_202509181000,EUR,2025-09-18,True
687,EUR_ORIGIN_202509190200,EUR,2025-09-19,True
688,EUR_ORIGIN_202509190500,EUR,2025-09-19,True
689,EUR_ORIGIN_202509191400,EUR,2025-09-19,True
690,EUR_ORIGIN_202509191600,EUR,2025-09-19,True
691,EUR_ORIGIN_202509220800,EUR,2025-09-22,True
692,EUR_ORIGIN_202509251500,EUR,2025-09-25,True
693,EUR_ORIGIN_202509291100,EUR,2025-09-29,True
694,EUR_ORIGIN_202509300700,EUR,2025-09-30,True
695,EUR_ORIGIN_202509301200,EUR,2025-09-30,True
696,EUR_ORIGIN_202510010600,EUR,2025-10-01,True
697,EUR_ORIGIN_202510010800,EUR,2025-10-01,True
698,EUR_ORIGIN_202510011800,EUR,2025-10-01,True
699,EUR_ORIGIN_202510021400,EUR,2025-10-02,True
700,EUR_ORIGIN_202510060000,EUR,2025-10-06,True
701,EUR_ORIGIN_202510060500,EUR,2025-10-06,True
702,EUR_ORIGIN_202510061500,EUR,2025-10-06,True
703,EUR_ORIGIN_202510090700,EUR,2025-10-09,True
704,EUR_ORIGIN_202510100600,EUR,2025-10-10,True
705,EUR_ORIGIN_202510130000,EUR,2025-10-13,True
706,EUR_ORIGIN_202510131000,EUR,2025-10-13,True
707,EUR_ORIGIN_202510140500,EUR,2025-10-14,True
708,EUR_ORIGIN_202510151300,EUR,2025-10-15,True
709,EUR_ORIGIN_202510170500,EUR,2025-10-17,True
710,EUR_ORIGIN_202510201300,EUR,2025-10-20,True
711,EUR_ORIGIN_202510210500,EUR,2025-10-21,True
712,EUR_ORIGIN_202510210700,EUR,2025-10-21,True
713,EUR_ORIGIN_202510211200,EUR,2025-10-21,True
714,EUR_ORIGIN_202510221000,EUR,2025-10-22,True
715,EUR_ORIGIN_202510231200,EUR,2025-10-23,True
716,EUR_ORIGIN_202510271200,EUR,2025-10-27,True
717,EUR_ORIGIN_202510280600,EUR,2025-10-28,True
718,EUR_ORIGIN_202510282200,EUR,2025-10-28,True
719,EUR_ORIGIN_202510292100,EUR,2025-10-29,True
720,EUR_ORIGIN_202510300200,EUR,2025-10-30,True
721,EUR_ORIGIN_202510300700,EUR,2025-10-30,True
722,EUR_ORIGIN_202510301100,EUR,2025-10-30,True
723,EUR_ORIGIN_202510301400,EUR,2025-10-30,True
724,EUR_ORIGIN_202510311200,EUR,2025-10-31,True
725,EUR_ORIGIN_202511030500,EUR,2025-11-03,True
726,EUR_ORIGIN_202511042100,EUR,2025-11-04,True
727,EUR_ORIGIN_202511070500,EUR,2025-11-07,True
728,EUR_ORIGIN_202511071000,EUR,2025-11-07,True
729,EUR_ORIGIN_202511100800,EUR,2025-11-10,True
730,EUR_ORIGIN_202511101200,EUR,2025-11-10,True
731,EUR_ORIGIN_202511110400,EUR,2025-11-11,True
732,EUR_ORIGIN_202511111500,EUR,2025-11-11,True
733,EUR_ORIGIN_202511112000,EUR,2025-11-11,True
734,EUR_ORIGIN_202511120100,EUR,2025-11-12,True
735,EUR_ORIGIN_202511121700,EUR,2025-11-12,True
736,EUR_ORIGIN_202511131000,EUR,2025-11-13,True
737,EUR_ORIGIN_202511131900,EUR,2025-11-13,True
738,EUR_ORIGIN_202511140500,EUR,2025-11-14,True
739,EUR_ORIGIN_202511140900,EUR,2025-11-14,True
740,EUR_ORIGIN_202511171200,EUR,2025-11-17,True
741,EUR_ORIGIN_202511182000,EUR,2025-11-18,True
742,EUR_ORIGIN_202511190600,EUR,2025-11-19,True
743,EUR_ORIGIN_202511200400,EUR,2025-11-20,True
744,EUR_ORIGIN_202511211100,EUR,2025-11-21,True
745,EUR_ORIGIN_202511240000,EUR,2025-11-24,True
746,EUR_ORIGIN_202511240800,EUR,2025-11-24,True
747,EUR_ORIGIN_202511261000,EUR,2025-11-26,True
748,EUR_ORIGIN_202511270500,EUR,2025-11-27,True
749,EUR_ORIGIN_202511280900,EUR,2025-11-28,True
750,EUR_ORIGIN_202511281100,EUR,2025-11-28,True
751,EUR_ORIGIN_202512010500,EUR,2025-12-01,True
752,EUR_ORIGIN_202512011300,EUR,2025-12-01,True
753,EUR_ORIGIN_202512021200,EUR,2025-12-02,True
754,EUR_ORIGIN_202512021800,EUR,2025-12-02,True
755,EUR_ORIGIN_202512041800,EUR,2025-12-04,True
756,EUR_ORIGIN_202512080800,EUR,2025-12-08,True
757,EUR_ORIGIN_202512091200,EUR,2025-12-09,True
758,EUR_ORIGIN_202512101000,EUR,2025-12-10,True
759,EUR_ORIGIN_202512101600,EUR,2025-12-10,True
760,EUR_ORIGIN_202512102100,EUR,2025-12-10,True
761,EUR_ORIGIN_202512111200,EUR,2025-12-11,True
762,EUR_ORIGIN_202512111500,EUR,2025-12-11,True
763,EUR_ORIGIN_202512150000,EUR,2025-12-15,True
764,EUR_ORIGIN_202512151200,EUR,2025-12-15,True
765,EUR_ORIGIN_202512161100,EUR,2025-12-16,True
766,EUR_ORIGIN_202512161700,EUR,2025-12-16,True
767,EUR_ORIGIN_202512170400,EUR,2025-12-17,True
768,EUR_ORIGIN_202512170800,EUR,2025-12-17,True
769,EUR_ORIGIN_202512180900,EUR,2025-12-18,True
770,EUR_ORIGIN_202512181100,EUR,2025-12-18,True
771,EUR_ORIGIN_202512181500,EUR,2025-12-18,True
772,EUR_ORIGIN_202512190400,EUR,2025-12-19,True
773,EUR_ORIGIN_202512220000,EUR,2025-12-22,True
774,EUR_ORIGIN_202512220600,EUR,2025-12-22,True
775,EUR_ORIGIN_202512220900,EUR,2025-12-22,True
776,EUR_ORIGIN_202512221300,EUR,2025-12-22,True
777,EUR_ORIGIN_202512260000,EUR,2025-12-26,True
778,EUR_ORIGIN_202512290500,EUR,2025-12-29,True
779,EUR_ORIGIN_202512291200,EUR,2025-12-29,True
780,EUR_ORIGIN_202512292100,EUR,2025-12-29,True
781,EUR_ORIGIN_202601020000,EUR,2026-01-02,True
782,EUR_ORIGIN_202601050000,EUR,2026-01-05,True
783,EUR_ORIGIN_202601050700,EUR,2026-01-05,True
784,EUR_ORIGIN_202601071200,EUR,2026-01-07,True
785,EUR_ORIGIN_202601091100,EUR,2026-01-09,True
786,EUR_ORIGIN_202601120000,EUR,2026-01-12,True
787,EUR_ORIGIN_202601120200,EUR,2026-01-12,True
788,EUR_ORIGIN_202601121800,EUR,2026-01-12,True
789,EUR_ORIGIN_202601130400,EUR,2026-01-13,True
790,EUR_ORIGIN_202601141100,EUR,2026-01-14,True
791,EUR_ORIGIN_202601141700,EUR,2026-01-14,True
792,EUR_ORIGIN_202601190100,EUR,2026-01-19,True
793,EUR_ORIGIN_202601200300,EUR,2026-01-20,True
794,EUR_ORIGIN_202601200600,EUR,2026-01-20,True
795,EUR_ORIGIN_202601200800,EUR,2026-01-20,True
796,EUR_ORIGIN_202601210400,EUR,2026-01-21,True
797,EUR_ORIGIN_202601211700,EUR,2026-01-21,True
798,EUR_ORIGIN_202601220800,EUR,2026-01-22,True
799,EUR_ORIGIN_202601230400,EUR,2026-01-23,True
800,EUR_ORIGIN_202601231300,EUR,2026-01-23,True
801,EUR_ORIGIN_202601260000,EUR,2026-01-26,True
802,EUR_ORIGIN_202601270600,EUR,2026-01-27,True
803,EUR_ORIGIN_202601272200,EUR,2026-01-27,True
804,EUR_ORIGIN_202601291200,EUR,2026-01-29,True
805,EUR_ORIGIN_202602021400,EUR,2026-02-02,True
806,EUR_ORIGIN_202602031100,EUR,2026-02-03,True
807,EUR_ORIGIN_202602061000,EUR,2026-02-06,True
808,EUR_ORIGIN_202602091200,EUR,2026-02-09,True
809,EUR_ORIGIN_202602091800,EUR,2026-02-09,True
810,EUR_ORIGIN_202602100900,EUR,2026-02-10,True
811,EUR_ORIGIN_202602111100,EUR,2026-02-11,True
812,EUR_ORIGIN_202602111300,EUR,2026-02-11,True
813,EUR_ORIGIN_202602111500,EUR,2026-02-11,True
814,EUR_ORIGIN_202602120900,EUR,2026-02-12,True
815,EUR_ORIGIN_202602131100,EUR,2026-02-13,True
816,EUR_ORIGIN_202602160000,EUR,2026-02-16,True
817,EUR_ORIGIN_202602170400,EUR,2026-02-17,True
818,EUR_ORIGIN_202602171100,EUR,2026-02-17,True
819,EUR_ORIGIN_202602181500,EUR,2026-02-18,True
820,EUR_ORIGIN_202602230100,EUR,2026-02-23,True
821,EUR_ORIGIN_202602240400,EUR,2026-02-24,True
822,EUR_ORIGIN_202602250000,EUR,2026-02-25,True
823,EUR_ORIGIN_202602260800,EUR,2026-02-26,True
824,EUR_ORIGIN_202602261400,EUR,2026-02-26,True
825,EUR_ORIGIN_202602270400,EUR,2026-02-27,True
826,EUR_ORIGIN_202602270600,EUR,2026-02-27,True
827,EUR_ORIGIN_202602271100,EUR,2026-02-27,True
828,EUR_ORIGIN_202602271500,EUR,2026-02-27,True
829,EUR_ORIGIN_202603020000,EUR,2026-03-02,True
830,EUR_ORIGIN_202603021100,EUR,2026-03-02,True
831,EUR_ORIGIN_202603021700,EUR,2026-03-02,True
832,EUR_ORIGIN_202603022100,EUR,2026-03-02,True
833,EUR_ORIGIN_202603030900,EUR,2026-03-03,True
834,EUR_ORIGIN_202603032000,EUR,2026-03-03,True
835,EUR_ORIGIN_202603041200,EUR,2026-03-04,True
836,EUR_ORIGIN_202603061000,EUR,2026-03-06,True
837,EUR_ORIGIN_202603090000,EUR,2026-03-09,True
838,EUR_ORIGIN_202603090800,EUR,2026-03-09,True
839,EUR_ORIGIN_202603091100,EUR,2026-03-09,True
840,EUR_ORIGIN_202603130500,EUR,2026-03-13,True
841,EUR_ORIGIN_202603160400,EUR,2026-03-16,True
842,EUR_ORIGIN_202603171100,EUR,2026-03-17,True
843,EUR_ORIGIN_202603180700,EUR,2026-03-18,True
844,EUR_ORIGIN_202603181500,EUR,2026-03-18,True
845,EUR_ORIGIN_202603181900,EUR,2026-03-18,True
846,EUR_ORIGIN_202603190600,EUR,2026-03-19,True
847,EUR_ORIGIN_202603190800,EUR,2026-03-19,True
848,EUR_ORIGIN_202603191500,EUR,2026-03-19,True
849,EUR_ORIGIN_202603201300,EUR,2026-03-20,True
850,EUR_ORIGIN_202603230800,EUR,2026-03-23,True
851,EUR_ORIGIN_202603231200,EUR,2026-03-23,True
852,EUR_ORIGIN_202603231400,EUR,2026-03-23,True
853,EUR_ORIGIN_202603232100,EUR,2026-03-23,True
854,EUR_ORIGIN_202603261000,EUR,2026-03-26,True
855,EUR_ORIGIN_202603300000,EUR,2026-03-30,True
856,EUR_ORIGIN_202603310500,EUR,2026-03-31,True
857,EUR_ORIGIN_202603311100,EUR,2026-03-31,True
858,EUR_ORIGIN_202604010400,EUR,2026-04-01,True
859,EUR_ORIGIN_202604011100,EUR,2026-04-01,True
860,EUR_ORIGIN_202604020400,EUR,2026-04-02,True
861,EUR_ORIGIN_202604031900,EUR,2026-04-03,True
862,EUR_ORIGIN_202604061000,EUR,2026-04-06,True
863,EUR_ORIGIN_202604072100,EUR,2026-04-07,True
864,EUR_ORIGIN_202604080100,EUR,2026-04-08,True
865,EUR_ORIGIN_202604091300,EUR,2026-04-09,True
866,EUR_ORIGIN_202604100800,EUR,2026-04-10,True
867,EUR_ORIGIN_202604130000,EUR,2026-04-13,True
868,EUR_ORIGIN_202604131700,EUR,2026-04-13,True
869,EUR_ORIGIN_202604132100,EUR,2026-04-13,True
870,EUR_ORIGIN_202604162100,EUR,2026-04-16,True
871,EUR_ORIGIN_202604171300,EUR,2026-04-17,True
872,EUR_ORIGIN_202604171500,EUR,2026-04-17,True
873,EUR_ORIGIN_202604200000,EUR,2026-04-20,True
874,EUR_ORIGIN_202604210700,EUR,2026-04-21,True
875,EUR_ORIGIN_202604211900,EUR,2026-04-21,True
876,EUR_ORIGIN_202604231100,EUR,2026-04-23,True
877,EUR_ORIGIN_202604270600,EUR,2026-04-27,True
878,EUR_ORIGIN_202604271300,EUR,2026-04-27,True
879,EUR_ORIGIN_202604280200,EUR,2026-04-28,True
880,EUR_ORIGIN_202604280600,EUR,2026-04-28,True
881,EUR_ORIGIN_202604291600,EUR,2026-04-29,True
882,EUR_ORIGIN_202604300600,EUR,2026-04-30,True
883,EUR_ORIGIN_202604301700,EUR,2026-04-30,True
884,EUR_ORIGIN_202604302100,EUR,2026-04-30,True
885,EUR_ORIGIN_202605010500,EUR,2026-05-01,True
886,EUR_ORIGIN_202605011300,EUR,2026-05-01,True
887,EUR_ORIGIN_202605040200,EUR,2026-05-04,True
888,EUR_ORIGIN_202605060300,EUR,2026-05-06,True
889,EUR_ORIGIN_202605060700,EUR,2026-05-06,True
890,EUR_ORIGIN_202605111300,EUR,2026-05-11,True
891,EUR_ORIGIN_202605141500,EUR,2026-05-14,True
892,EUR_ORIGIN_202605150800,EUR,2026-05-15,True
893,EUR_ORIGIN_202605151300,EUR,2026-05-15,True
894,EUR_ORIGIN_202605182200,EUR,2026-05-18,True
895,EUR_ORIGIN_202605201700,EUR,2026-05-20,True
896,EUR_ORIGIN_202605202100,EUR,2026-05-20,True
897,EUR_ORIGIN_202605210600,EUR,2026-05-21,True
898,EUR_ORIGIN_202605211000,EUR,2026-05-21,True
899,EUR_ORIGIN_202605211300,EUR,2026-05-21,True
