sector,episode_start,leader_symbol,leader_global_rank,leader_vel7_at_start,leader_fwd_ret7,follower_median_vel7_at_start,follower_confirm_rate_30d,median_time_to_confirm_days,n_followers_tracked,episode_duration_days
ai-big-data,2021-01-17,FET,155,19.0,-0.06259924849207532,-1.5,0.8,3.0,10,6
ai-big-data,2021-01-24,ZCN,344,66.0,0.4792151454977125,0.0,0.7,14.0,10,1
ai-big-data,2021-02-04,CND,424,75.0,0.4004017383660141,6.5,0.8,5.0,10,2
ai-big-data,2021-02-12,MDT,452,42.0,0.10468029152993186,2.5,0.9,7.0,10,2
ai-big-data,2021-02-21,AION,288,65.0,-0.22402262422904462,1.0,0.9,7.0,10,1
ai-big-data,2021-02-26,AION,194,122.0,-0.1667324265350778,1.0,0.9,3.0,10,6
ai-big-data,2021-03-11,LAMB,396,24.0,0.4881441078355746,1.5,0.9,3.0,10,8
ai-big-data,2021-03-27,DX,339,58.0,-0.041728642013301176,2.0,1.0,8.5,10,6
ai-big-data,2021-04-05,RLC,199,60.0,-0.10510192510203586,8.5,0.8,3.0,10,1
ai-big-data,2021-04-08,DATA,289,25.0,-0.08044519840135078,5.5,0.9,3.0,10,5
ai-big-data,2021-05-01,RLC,199,80.0,0.606920969139854,5.5,0.7,14.0,10,1
ai-big-data,2021-05-15,PHA,197,123.0,-0.3893827124205077,2.0,0.8,7.0,10,3
ai-big-data,2021-05-19,PHA,199,131.0,-0.11089189433512892,2.5,0.8,5.0,10,2
ai-big-data,2021-05-30,PRQ,306,60.0,-0.09344905394832803,2.0,0.6,5.0,10,1
ai-big-data,2021-06-03,PHA,188,111.0,-0.05017902045933953,7.0,0.7,7.0,10,3
ai-big-data,2021-06-07,PHA,186,111.0,0.08076481192484408,1.5,0.8,10.5,10,1
ai-big-data,2021-06-09,DATA,284,99.0,0.08101655951916831,6.0,0.7,7.0,10,1
ai-big-data,2021-06-16,DATA,195,89.0,-0.16142128670054812,3.0,0.9,3.0,10,2
ai-big-data,2021-06-19,GRT,51,38.0,-0.09882314386133295,2.0,0.7,14.0,10,2
ai-big-data,2021-06-25,DATA,200,130.0,0.06622998693786153,11.0,0.9,7.0,10,1
ai-big-data,2021-06-29,PRQ,307,51.0,-0.29163298072917254,0.0,0.6,3.0,10,3
ai-big-data,2021-07-21,DX,370,21.0,0.06569262678732057,1.5,0.9,14.0,10,2
ai-big-data,2021-07-31,FET,131,16.0,-0.0021179460629735525,0.0,0.9,7.0,10,3
ai-big-data,2021-08-04,OCEAN,122,12.0,0.12117749536299671,0.0,0.9,3.0,10,1
ai-big-data,2021-08-06,AION,382,10.0,0.2062749876808534,1.0,0.9,7.0,10,2
ai-big-data,2021-08-10,NMR,128,32.0,-0.008003995617900439,0.0,1.0,3.0,10,1
ai-big-data,2021-08-13,PHA,179,91.0,-0.08646275396928937,2.0,0.7,3.0,10,1
ai-big-data,2021-08-15,PHA,177,97.0,-0.0524780351859796,1.5,0.8,3.0,10,5
ai-big-data,2021-08-22,PRQ,394,50.0,0.005277477306001588,2.0,0.9,3.0,10,4
ai-big-data,2021-09-02,DOCK,434,35.0,-0.18804172592735124,0.0,0.8,3.0,10,1
ai-big-data,2021-09-05,AGIX,129,21.0,-0.20425663411294348,0.0,0.5,3.0,10,1
ai-big-data,2021-09-11,FET,110,23.0,-0.11363718207883089,0.0,0.7,7.0,10,1
ai-big-data,2021-09-17,AION,403,13.0,-0.2398342587884208,-1.0,0.8,10.5,10,1
ai-big-data,2021-09-25,AGIX,140,10.0,-0.046216634847914495,-0.5,0.9,14.0,10,1
ai-big-data,2021-09-27,PRQ,447,28.0,-0.012685524545198335,1.5,0.8,14.0,10,1
ai-big-data,2021-10-15,PHA,199,69.0,-0.06856990556396769,-1.0,0.556,3.0,9,1
ai-big-data,2021-10-25,PRQ,400,22.0,-0.2049269985167569,1.0,0.556,3.0,9,2
ai-big-data,2021-12-03,DATA,434,28.0,-0.2754363353180136,3.0,0.667,8.5,9,3
ai-big-data,2022-02-19,DATA,483,9.0,-0.05740890609691063,-1.0,0.778,3.0,9,1
ai-big-data,2022-02-22,DATA,448,45.0,-0.12018158549795066,0.0,1.0,14.0,9,1
ai-big-data,2022-12-30,LAT,404,15.0,-0.0035652602014463186,2.0,0.9,7.0,10,2
ai-big-data,2023-01-04,FET,175,13.0,0.604136717106216,1.0,0.9,3.0,10,1
ai-big-data,2023-01-06,FET,167,20.0,0.9251715563518454,1.0,1.0,3.0,10,13
ai-big-data,2023-02-04,AGIX,104,37.0,0.34441195225119037,6.0,1.0,3.0,10,8
ai-big-data,2023-03-02,CQT,310,60.0,-0.1543016748945134,17.0,1.0,3.0,10,1
ai-big-data,2023-03-04,CQT,299,40.0,-0.12862268039252445,7.0,1.0,14.0,10,3
ai-big-data,2023-03-14,SDAO,452,43.0,0.03841430472800189,19.0,0.9,3.0,10,4
ai-big-data,2023-04-14,CQT,281,21.0,-0.1855298452943167,8.5,1.0,3.0,10,3
ai-big-data,2023-04-18,VRA,324,29.0,-0.209259528003523,9.0,0.7,7.0,10,1
ai-big-data,2023-05-27,AKT,360,90.0,0.28181275782538084,9.0,0.8,3.0,10,8
ai-big-data,2023-06-17,AKT,265,52.0,,12.5,1.0,3.0,10,2
ai-big-data,2023-06-20,AKT,277,59.0,-0.09063986220543374,10.0,0.9,3.0,10,4
ai-big-data,2023-07-12,IQ,316,23.0,-0.0031017576626755083,6.0,0.9,3.0,10,5
ai-big-data,2023-08-17,AKT,106,82.0,0.20527330561291945,6.0,0.8,3.0,10,2
ai-big-data,2023-08-26,FORT,453,32.0,-0.1152758303294611,5.5,0.7,3.0,10,1
ai-big-data,2023-08-29,LAT,445,20.0,0.06024196571076823,7.5,0.9,7.0,10,2
ai-big-data,2023-09-02,NMR,164,107.0,-0.3222679710688917,20.0,0.8,3.0,10,2
ai-big-data,2023-09-05,NMR,194,88.0,-0.13141317057572732,11.0,0.9,3.0,10,1
ai-big-data,2023-09-22,0X0,404,40.0,-0.025145114643975175,12.5,0.7,7.0,10,1
ai-big-data,2023-09-24,CQT,337,67.0,0.39264613811463756,7.0,0.7,7.0,10,1
ai-big-data,2023-10-01,CQT,283,54.0,0.10307781383797288,6.5,0.8,3.0,10,1
ai-big-data,2023-10-03,VRA,304,109.0,-0.27650644765002674,7.0,0.8,3.0,10,3
ai-big-data,2023-10-21,KEY,460,35.0,,7.0,0.7,7.0,10,1
ai-big-data,2023-10-23,SDAO,452,34.0,0.07398021217013717,13.0,0.9,3.0,10,1
ai-big-data,2023-10-25,SDAO,443,51.0,-0.021336927757903745,14.5,1.0,3.0,10,9
ai-big-data,2023-11-18,PAAL,246,72.0,-0.2469763233273259,8.0,0.9,7.0,10,3
ai-big-data,2023-11-22,CQT,278,49.0,0.1373951290530242,18.5,1.0,3.0,10,3
ai-big-data,2023-12-17,ORAI,397,71.0,0.17318727080297025,11.5,0.8,3.0,10,1
ai-big-data,2024-01-24,RLC,249,78.0,-0.014241063156884892,7.0,1.0,5.0,10,12
ai-big-data,2024-02-10,ABT,335,151.0,-0.04325279946488725,27.0,1.0,3.0,10,5
ai-big-data,2024-02-16,PAAL,239,90.0,0.10061493262739174,27.5,1.0,3.0,10,15
ai-big-data,2024-03-06,ORAI,284,57.0,0.096352961968309,27.0,0.9,3.0,10,2
ai-big-data,2024-03-09,AIOZ,113,119.0,-0.15561507431333788,55.5,0.9,3.0,10,4
ai-big-data,2024-03-20,PHA,285,119.0,-0.17106977248608646,23.0,0.8,3.0,10,1
ai-big-data,2024-04-14,AITECH,394,47.0,0.12171866642928975,16.0,0.8,3.0,10,1
ai-big-data,2024-04-16,AITECH,390,49.0,0.08832284124545042,12.5,0.9,3.0,10,1
ai-big-data,2024-04-18,AITECH,387,79.0,0.026664300762456294,16.0,0.8,3.0,10,1
ai-big-data,2024-04-20,RSS3,273,47.0,-0.0698961155580099,20.0,1.0,3.0,10,4
ai-big-data,2024-05-05,GPU,360,75.0,-0.1327376312292784,34.0,1.0,3.0,10,6
ai-big-data,2024-05-15,RSS3,185,106.0,-0.10669826943685667,17.0,0.7,3.0,10,2
ai-big-data,2024-05-20,CQT,330,57.0,0.029525950034562598,27.5,0.7,3.0,10,2
ai-big-data,2024-06-06,TOKEN,347,55.0,-0.39324980690379563,12.5,1.0,3.0,10,1
ai-big-data,2024-06-20,OZO,356,97.0,0.005432080963499564,49.0,1.0,3.0,10,7
ai-big-data,2024-07-16,TOKEN,420,31.0,-0.12946675600239688,21.0,1.0,3.0,10,2
ai-big-data,2024-07-20,CGPT,393,53.0,-0.16247908070774908,10.5,0.5,3.0,10,1
ai-big-data,2024-07-30,HASHAI,351,70.0,-0.23616038448112098,18.5,1.0,3.0,10,1
ai-big-data,2024-08-11,LMWR,427,63.0,,21.0,1.0,3.0,10,1
ai-big-data,2024-08-14,HOOK,375,60.0,-0.08167460628344969,15.5,0.7,14.0,10,1
ai-big-data,2024-08-23,AITECH,358,123.0,-0.1655553533266012,17.5,0.9,3.0,10,1
ai-big-data,2024-08-25,NOS,325,125.0,-0.17613656867845007,85.5,0.9,3.0,10,5
ai-big-data,2024-09-14,PRIME,154,17.0,-0.06737370548631161,9.5,0.9,3.0,10,3
ai-big-data,2024-09-18,KDA,200,92.0,-0.06210733044864125,19.5,1.0,3.0,10,1
ai-big-data,2024-09-20,PAAL,276,39.0,0.243751130658177,15.5,1.0,3.0,10,11
ai-big-data,2024-10-10,DKA,350,75.0,-0.08198641591330735,51.5,0.6,3.0,10,1
ai-big-data,2024-10-16,DSYNC,263,82.0,-0.07038209056250366,59.0,1.0,3.0,10,1
ai-big-data,2024-10-22,VIRTUAL,292,206.0,1.6615176621132588,59.0,0.9,3.0,10,1
ai-big-data,2024-10-30,NOS,265,147.0,-0.019007446486781765,59.0,0.9,3.0,10,2
ai-big-data,2024-11-10,0X0,320,144.0,-0.21007237863492922,64.0,0.4,3.0,10,1
ai-big-data,2024-11-14,TURBO,119,116.0,-0.07390274650235462,60.0,1.0,8.5,10,1
ai-big-data,2024-11-16,TURBO,127,111.0,-0.14315996231580075,61.0,1.0,3.0,10,1
ai-big-data,2024-11-18,CSPR,258,169.0,-0.11023136773935427,50.5,0.9,7.0,10,3
ai-big-data,2024-11-22,CSPR,281,177.0,0.13677534554102966,66.0,0.8,3.0,10,1
ai-big-data,2024-11-25,TAI,345,148.0,0.4278103438893821,27.0,0.9,3.0,10,10
ai-big-data,2024-12-13,GRASS,128,108.0,-0.22564233985616067,37.0,0.9,3.0,10,1
ai-big-data,2024-12-15,OLAS,350,120.0,-0.3615421716703624,63.5,0.8,3.0,10,4
ai-big-data,2024-12-20,CGPT,341,81.0,0.042072236727827006,46.0,0.8,30.0,10,1
ai-big-data,2024-12-30,POND,313,110.0,0.11571038217726382,74.0,1.0,3.0,10,1
ai-big-data,2025-01-02,PHA,261,113.0,-0.10340945644552546,73.0,1.0,3.0,10,1
ai-big-data,2025-01-04,NMT,412,79.0,-0.10731467938058248,35.5,1.0,3.0,10,4
ai-big-data,2025-01-10,CGPT,242,123.0,-0.03984177668269007,70.5,1.0,14.0,10,1
ai-big-data,2025-01-18,LMT,361,116.0,-0.21131988104823551,67.0,0.7,3.0,10,3
ai-big-data,2025-01-22,POND,282,132.0,-0.1892611557103635,64.5,1.0,14.0,10,1
ai-big-data,2025-01-24,ABT,370,126.0,-0.0682358455485792,68.5,0.9,14.0,10,1
ai-big-data,2025-02-03,0X0,338,101.0,-0.25665556178348325,71.5,1.0,3.0,10,7
ai-big-data,2025-02-28,VANA,169,81.0,-0.3482196449792635,30.0,0.9,3.0,10,6
ai-big-data,2025-03-16,VVV,221,151.0,-0.16367563132868712,29.0,0.8,3.0,10,2
ai-big-data,2025-04-07,QUBIC,265,96.0,0.33333333333333326,67.0,1.0,3.0,10,2
ai-big-data,2025-04-10,DKA,356,88.0,0.09769143660048196,69.5,1.0,3.0,10,4
ai-big-data,2025-04-16,PHA,354,92.0,0.13616968581760647,61.5,1.0,3.0,10,1
ai-big-data,2025-04-22,TURBO,182,149.0,0.5148729517388886,32.5,1.0,3.0,10,8
ai-big-data,2025-05-08,ABT,350,108.0,-0.08191868768354849,80.5,1.0,3.0,10,1
ai-big-data,2025-05-10,GOAT,289,125.0,-0.15471120241230474,51.5,0.9,7.0,10,2
ai-big-data,2025-05-13,GOAT,242,257.0,-0.23561820967000568,84.0,1.0,3.0,10,2
ai-big-data,2025-05-16,AITECH,339,117.0,-0.22784872578070814,87.0,0.6,8.5,10,1
ai-big-data,2025-05-26,COOKIE,302,197.0,-0.06136931122879985,86.0,0.9,3.0,10,1
ai-big-data,2025-06-03,VANA,193,101.0,-0.07895906019652876,72.0,0.5,3.0,10,1
ai-big-data,2025-06-07,AITECH,384,93.0,-0.027664771012942513,64.0,0.9,3.0,10,1
ai-big-data,2025-06-11,AITECH,346,135.0,-0.33697785762821864,81.5,1.0,3.0,10,1
ai-big-data,2025-06-24,CGPT,389,97.0,-0.0483294373008083,82.5,0.9,3.0,10,2
ai-big-data,2025-06-29,DSYNC,269,125.0,-0.1534309087833674,91.0,0.7,14.0,10,2
ai-big-data,2025-07-09,FLUX,380,85.0,0.21461723619948847,68.0,0.6,3.0,10,3
ai-big-data,2025-07-25,PAAL,293,154.0,-0.3194782575972368,77.0,0.7,7.0,10,1
ai-big-data,2025-07-30,VVV,378,90.0,-0.15460571659939093,61.5,0.6,14.0,10,1
ai-big-data,2025-08-09,TAG,329,105.0,-0.011190800049462046,12.0,0.9,7.0,10,1
ai-big-data,2025-08-12,IO,319,106.0,-0.10336858832886453,82.0,1.0,5.0,10,1
ai-big-data,2025-08-20,VVV,285,208.0,-0.28063017806170987,72.5,0.8,14.0,10,1
ai-big-data,2025-08-28,AIOT,287,92.0,-0.1174563906807311,74.0,1.0,14.0,10,1
ai-big-data,2025-08-30,TAG,385,93.0,-0.3173622260982062,74.0,0.9,3.0,10,1
ai-big-data,2025-09-01,SAHARA,200,102.0,0.08285182591890061,71.0,0.9,7.0,10,1
ai-big-data,2025-09-03,SAHARA,199,104.0,0.0016128194523676864,73.5,1.0,7.0,10,1
ai-big-data,2025-09-11,SOSO,251,222.0,0.09468241398197086,46.0,0.9,3.0,10,4
ai-big-data,2025-09-17,SIREN,439,57.0,-0.12022445082233513,16.5,0.6,3.0,10,1
ai-big-data,2025-10-13,BAT,155,141.0,-0.12566474969819175,93.5,1.0,3.0,10,3
ai-big-data,2025-10-17,TURBO,196,106.0,-0.02000178768770733,19.0,1.0,3.0,10,2
ai-big-data,2025-10-23,AIA,233,184.0,-0.07518305438536732,78.0,0.8,8.5,10,3
ai-big-data,2025-11-01,AI16Z,317,61.0,,22.5,0.5,3.0,10,1
ai-big-data,2025-11-04,AIA,212,115.0,-0.24091930819246699,90.0,0.5,14.0,10,1
ai-big-data,2025-11-10,ROSE,300,54.0,-0.1791434109421718,21.0,0.8,3.0,10,1
ai-big-data,2025-11-23,GRASS,369,75.0,-0.14200716852929507,18.0,0.8,3.0,10,1
ai-big-data,2025-12-07,SIREN,436,28.0,-0.2043675338429719,8.5,0.8,3.0,10,1
ai-big-data,2025-12-24,QUBIC,343,53.0,-0.10144927536231885,4.5,1.0,3.0,10,2
ai-big-data,2025-12-28,ROSE,361,26.0,0.11709972770198118,7.0,1.0,8.5,10,2
ai-big-data,2026-01-01,VVV,419,30.0,0.2715759053304103,6.5,0.9,3.0,10,1
ai-big-data,2026-01-05,AIOZ,193,116.0,-0.10165225876941597,12.5,0.9,3.0,10,3
ai-big-data,2026-01-10,AKT,197,123.0,-0.013000816925453296,15.5,0.5,3.0,10,2
ai-big-data,2026-01-25,ROSE,180,164.0,-0.027129373508268162,18.0,0.8,3.0,10,1
ai-big-data,2026-01-29,AKT,192,121.0,-0.34375673490901326,14.0,1.0,3.0,10,1
ai-big-data,2026-02-12,SIREN,317,72.0,0.7431577165760759,22.0,1.0,3.0,10,6
ai-big-data,2026-02-19,LYN,351,106.0,0.12359621575565138,8.0,1.0,3.0,10,2
ai-big-data,2026-02-23,ROSE,193,125.0,-0.04860603921683959,17.0,0.7,3.0,10,1
ai-big-data,2026-02-25,LYN,331,41.0,-0.06075333893385704,19.0,1.0,3.0,10,4
ai-big-data,2026-03-03,KAITO,198,150.0,-0.026962138181619855,29.5,0.8,3.0,10,1
ai-big-data,2026-03-06,UAI,329,152.0,-1.932547645333571e-05,18.0,1.0,3.0,10,4
ai-big-data,2026-03-11,GRASS,200,170.0,0.0185201153394543,17.5,0.9,3.0,10,2
ai-big-data,2026-03-14,VVV,110,152.0,-0.09578621596315129,39.0,0.9,3.0,10,11
ai-big-data,2026-03-26,SIREN,51,188.0,-0.8843028189311596,26.0,0.9,3.0,10,4
ai-big-data,2026-04-06,GUA,390,87.0,0.1441170729454493,28.0,1.0,3.0,10,4
ai-big-data,2026-04-11,ARC,343,73.0,-0.1002614301685002,19.5,1.0,3.0,10,1
ai-big-data,2026-04-26,UAI,385,75.0,0.11172580004250121,18.5,0.9,3.0,10,1
ai-big-data,2026-04-29,OPEN,358,124.0,-0.1922940278334372,24.5,0.9,3.0,10,1
ai-big-data,2026-05-06,TAG,166,266.0,-0.09602013247939434,22.5,0.8,3.0,10,7
ai-big-data,2026-05-19,ZIG,415,81.0,0.16937415946614331,11.5,1.0,3.0,10,2
ai-big-data,2026-05-22,GRASS,197,182.0,0.14981963792701247,20.0,0.8,3.0,10,8
ai-big-data,2026-06-09,BAS,342,107.0,-0.0689799634826831,23.0,0.9,3.0,10,1
ai-big-data,2026-06-12,VELVET,271,117.0,-0.01140736380693197,23.0,0.9,3.0,10,8
ai-big-data,2026-07-04,DRV,341,40.0,0.1472995535988093,14.5,1.0,3.0,10,8
ai-big-data,2026-07-13,UAI,338,36.0,-0.10064478408136912,14.5,0.9,3.0,10,1
ai-big-data,2026-07-15,TAG,179,192.0,0.23125450194019082,11.0,0.9,3.0,10,3
ai-big-data,2026-07-19,NMR,198,170.0,-0.0890693614023601,12.5,1.0,3.0,10,1
ai-big-data,2026-07-21,ALLO,177,188.0,-0.33711454214357006,18.0,1.0,3.0,10,2
ai-big-data,2026-07-25,AKE,367,118.0,0.9509471773982976,11.0,1.0,3.0,10,1
ai-big-data,2026-07-30,AKE,306,106.0,-0.08137500138967635,38.5,0.9,3.0,10,9
ai-big-data,2026-08-10,SKYAI,171,296.0,-0.22230799947580449,21.5,0.7,3.0,10,2
ai-big-data,2026-08-16,GRASS,186,150.0,0.1436508734423818,32.0,0.6,3.0,10,1
ai-big-data,2026-08-18,PRL,319,59.0,,21.0,0.2,3.0,10,1
alameda-research-portfolio,2021-05-29,HXRO,179,115.0,0.10419454930668559,6.0,0.5,7.0,10,8
alameda-research-portfolio,2021-06-25,CREAM,273,75.0,0.13916646238644992,8.0,0.9,7.0,10,1
alameda-research-portfolio,2021-06-29,ALPHA,178,14.0,0.6717716548271373,4.0,0.9,3.0,10,1
alameda-research-portfolio,2021-07-02,COMP,45,16.0,0.18298842240975355,6.0,0.9,3.0,10,2
alameda-research-portfolio,2021-07-05,LINA,254,30.0,0.03277888284147856,11.5,0.9,3.0,10,7
alameda-research-portfolio,2021-07-14,DODO,188,70.0,-0.2966867385122737,5.5,0.9,3.0,10,1
alameda-research-portfolio,2021-07-20,TOMO,137,17.0,0.2464323148643457,5.0,0.9,3.0,10,1
alameda-research-portfolio,2021-07-22,RAMP,349,25.0,0.1463268985512025,6.5,1.0,3.0,10,3
alameda-research-portfolio,2021-07-26,ALPHA,149,28.0,0.10746283524757416,4.5,0.8,5.0,10,1
alameda-research-portfolio,2021-08-04,PERP,92,131.0,-0.07744387223310578,8.5,0.9,3.0,10,4
alameda-research-portfolio,2021-08-09,PERP,103,115.0,-0.09704254948341251,4.5,0.8,3.0,10,3
alameda-research-portfolio,2021-08-13,ROOK,286,49.0,-0.18473210877282709,3.0,0.9,3.0,10,1
alameda-research-portfolio,2021-08-22,HXRO,333,14.0,-0.0020442245387857216,7.5,0.8,5.0,10,1
alameda-research-portfolio,2021-09-01,ROOK,343,37.0,0.006104175691419522,5.5,0.9,3.0,10,1
alameda-research-portfolio,2021-09-15,CRV,84,19.0,-0.18744953611503712,9.0,1.0,3.0,10,1
alameda-research-portfolio,2021-09-19,FRONT,397,75.0,-0.20108584761727277,6.0,0.7,7.0,10,1
alameda-research-portfolio,2021-09-26,TOMO,194,86.0,0.1385968599579961,6.0,0.9,3.0,10,3
alameda-research-portfolio,2021-10-02,AKRO,411,13.0,0.11766946736728268,3.5,0.6,14.0,10,1
alameda-research-portfolio,2021-10-16,ROOK,407,48.0,0.5705427148531874,6.0,0.7,3.0,10,8
alameda-research-portfolio,2021-10-26,TOMO,200,82.0,0.09639700000962259,7.0,0.7,3.0,10,2
alameda-research-portfolio,2021-12-08,1INCH,90,52.0,-0.06724011536490682,3.5,0.9,3.0,10,1
alameda-research-portfolio,2021-12-14,AMPL,199,109.0,0.08489662060448744,2.5,0.7,3.0,10,1
alameda-research-portfolio,2021-12-17,YFI,83,29.0,-0.03168631737925354,4.5,0.8,3.0,10,2
alameda-research-portfolio,2021-12-21,ROOK,430,65.0,-0.006534155044374712,5.5,0.6,3.0,10,3
alameda-research-portfolio,2021-12-26,GF,426,44.0,,9.5,0.3,3.0,10,1
alameda-research-portfolio,2022-02-03,HXRO,278,25.0,-0.026313658719070876,2.5,0.7,3.0,10,2
alameda-research-portfolio,2022-02-20,GF,408,15.0,-0.11295163406836906,2.5,0.9,14.0,10,1
alameda-research-portfolio,2022-02-25,HXRO,283,28.0,-0.11922002856089131,2.5,0.9,3.0,10,2
alameda-research-portfolio,2022-03-13,GF,423,33.0,0.05272133941906354,4.5,0.9,3.0,10,3
alameda-research-portfolio,2022-03-18,LINA,456,25.0,0.12481312356458552,6.5,0.9,3.0,10,2
alameda-research-portfolio,2022-03-21,SRM,157,17.0,0.37138408377377874,7.5,0.9,7.0,10,1
alameda-research-portfolio,2022-03-27,ALPHA,291,36.0,0.42486244721759947,5.0,0.9,3.0,10,1
alameda-research-portfolio,2022-03-29,ALPHA,299,32.0,0.32217099654329395,9.0,0.8,3.0,10,2
alameda-research-portfolio,2022-04-01,ALPHA,248,69.0,-0.30906218680553044,9.5,1.0,3.0,10,4
alameda-research-portfolio,2022-04-19,LINA,384,77.0,-0.2571404874465337,8.5,0.9,3.0,10,8
alameda-research-portfolio,2022-05-01,TOMO,327,39.0,-0.266072718078312,5.0,0.9,3.0,10,8
alameda-research-portfolio,2022-05-14,AMPL,326,33.0,0.0025791155791405895,5.0,0.8,3.0,10,1
alameda-research-portfolio,2022-05-16,OKB,66,7.0,0.01948003838584178,4.0,0.8,7.0,10,1
alameda-research-portfolio,2022-05-26,TOMO,367,43.0,-0.04435673194370804,5.0,1.0,3.0,10,6
alameda-research-portfolio,2022-06-05,BAL,401,15.0,-0.20122966158004507,3.5,0.9,3.0,10,1
alameda-research-portfolio,2022-06-08,ALPHA,321,33.0,-0.3099696185674041,3.0,1.0,3.0,10,1
alameda-research-portfolio,2022-06-10,LINA,448,44.0,-0.264031231213831,3.5,1.0,8.5,10,3
alameda-research-portfolio,2022-06-21,ALI,440,52.0,-0.044408632849090246,10.0,0.9,3.0,10,6
alameda-research-portfolio,2022-07-04,AMPL,410,48.0,-0.06664885256635666,6.0,0.9,3.0,10,7
alameda-research-portfolio,2022-07-16,PERP,322,21.0,0.002050410504865985,4.5,0.9,3.0,10,5
alameda-research-portfolio,2022-07-29,ALPHA,316,39.0,0.036555929957260425,6.0,0.8,3.0,10,2
alameda-research-portfolio,2022-08-01,LINA,445,40.0,0.033603184707936995,6.0,0.9,3.0,10,3
alameda-research-portfolio,2022-08-07,PERP,271,32.0,-0.08709238764675709,14.0,0.5,7.0,10,2
alameda-research-portfolio,2022-08-29,HXRO,269,26.0,-0.07505173705995838,5.0,0.8,7.0,10,1
alameda-research-portfolio,2022-09-02,BAL,98,14.0,-0.014090232218460508,5.0,0.7,3.0,10,1
alameda-research-portfolio,2022-09-04,LINA,454,20.0,0.03843595887615314,2.5,0.7,3.0,10,1
alameda-research-portfolio,2022-09-22,HXRO,253,19.0,-0.14839577075581734,2.5,0.7,3.0,10,1
alameda-research-portfolio,2022-09-29,AMPL,350,32.0,0.013780538917429253,2.0,0.9,3.0,10,1
alameda-research-portfolio,2022-10-01,AMPL,348,19.0,-0.014151095127655,2.0,0.8,3.0,10,1
alameda-research-portfolio,2022-10-04,LINA,444,30.0,-0.1480221152631801,3.5,0.7,3.0,10,2
alameda-research-portfolio,2022-10-07,LINA,432,41.0,-0.20302290210796958,2.5,0.8,3.0,10,1
alameda-research-portfolio,2022-10-09,ALPHA,353,19.0,-0.09087705115088174,5.0,0.8,7.0,10,1
alameda-research-portfolio,2022-10-25,AMPL,348,23.0,-0.017587807152590784,3.0,0.9,3.0,10,5
alameda-research-portfolio,2022-10-31,RNDR,159,7.0,0.3269692017606536,2.5,1.0,14.0,10,1
alameda-research-portfolio,2022-11-11,OKB,37,11.0,0.0304395625908378,3.5,0.9,3.0,10,1
alameda-research-portfolio,2022-11-13,AMPL,293,74.0,-0.1879965027928039,3.5,0.9,3.0,10,1
alameda-research-portfolio,2022-11-16,PERP,356,69.0,-0.10030844823341534,7.0,0.9,3.0,10,1
alameda-research-portfolio,2022-11-19,REN,196,48.0,0.5429553609618321,4.5,0.8,14.0,10,1
alameda-research-portfolio,2022-11-26,ALPHA,282,98.0,0.0097617900235063,7.0,0.9,3.0,10,6
alameda-research-portfolio,2022-12-04,LEVER,452,27.0,0.7436978624755854,7.5,0.9,3.0,10,3
alameda-research-portfolio,2022-12-28,AMPL,283,44.0,0.0871423265150637,5.0,1.0,3.0,10,5
alameda-research-portfolio,2023-01-04,SRM,358,20.0,0.12043227038975468,2.0,0.9,3.0,10,1
alameda-research-portfolio,2023-01-06,LINA,478,19.0,0.15986228558081428,6.0,0.9,3.0,10,11
alameda-research-portfolio,2023-01-18,SRM,188,159.0,0.046677881135266386,5.5,0.8,3.0,10,1
alameda-research-portfolio,2023-01-20,SRM,175,169.0,-0.1888232214712825,9.0,0.9,3.0,10,1
alameda-research-portfolio,2023-01-23,LEVER,437,25.0,-0.1010375622277847,6.0,0.9,3.0,10,1
alameda-research-portfolio,2023-01-25,ALI,232,106.0,0.056689250946481806,20.5,1.0,3.0,10,3
alameda-research-portfolio,2023-02-20,PERP,412,38.0,0.15523241652177888,14.5,1.0,3.0,10,4
alameda-research-portfolio,2023-02-25,DODO,276,89.0,-0.13790899543743507,13.5,0.7,7.0,10,1
alameda-research-portfolio,2023-03-06,REN,236,48.0,-0.2423485795530843,6.5,0.7,3.0,10,1
alameda-research-portfolio,2023-03-12,AMPL,334,74.0,-0.19038664337555344,8.0,0.7,3.0,10,1
alameda-research-portfolio,2023-03-17,TOMO,383,91.0,-0.09078693556383255,5.5,0.9,3.0,10,1
alameda-research-portfolio,2023-03-19,LINA,387,67.0,-0.11486822300789656,6.0,1.0,3.0,10,1
alameda-research-portfolio,2023-03-22,LINA,370,93.0,0.008681739831248647,2.0,0.6,10.5,10,1
alameda-research-portfolio,2023-03-31,SXP,106,75.0,0.038225936834340946,3.0,0.8,3.0,10,1
alameda-research-portfolio,2023-04-02,SXP,98,82.0,-0.1217305550104324,3.5,0.8,5.0,10,1
alameda-research-portfolio,2023-04-10,RAMP,458,28.0,-0.09461651710800523,2.5,0.9,7.0,10,1
alameda-research-portfolio,2023-04-12,SRM,368,27.0,-0.17417306656369824,5.0,1.0,3.0,10,6
alameda-research-portfolio,2023-05-04,ALPHA,273,21.0,-0.20336678269978437,3.0,0.7,3.0,10,1
alameda-research-portfolio,2023-05-16,CREAM,473,27.0,0.09635466085115318,5.5,0.8,3.0,10,1
alameda-research-portfolio,2023-05-22,TOMO,191,75.0,0.3233242062732422,4.5,0.9,3.0,10,8
