timestamp,GBPAUD_open,GBPAUD_high,GBPAUD_low,GBPAUD_close,GBPNZD_open,GBPNZD_high,GBPNZD_low,GBPNZD_close,AUDNZD_open,AUDNZD_high,AUDNZD_low,AUDNZD_close,source,broker_symbol,bar_closed,synchronization_valid
2026-08-24T03:50:00+00:00,1.90297,1.90334,1.90283,1.90333,2.28192,2.28267,2.28182,2.28265,1.19908,1.1993,1.19908,1.19926,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T03:55:00+00:00,1.9033099999999998,1.9034,1.9027699999999999,1.9028,2.28263,2.28285,2.28247,2.2825699999999998,1.19926,1.19957,1.19918,1.19953,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:00:00+00:00,1.9028399999999999,1.90314,1.90258,1.9027500000000002,2.28263,2.28368,2.28234,2.28327,1.19953,1.20003,1.19939,1.19993,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:05:00+00:00,1.9027500000000002,1.90276,1.9022000000000001,1.9023400000000001,2.28327,2.28413,2.28281,2.2838,1.19993,1.20059,1.19985,1.20046,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:10:00+00:00,1.90236,1.90278,1.90213,1.90271,2.28381,2.28413,2.28345,2.28387,1.20046,1.20062,1.20025,1.20029,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:15:00+00:00,1.90271,1.9033099999999998,1.90251,1.90328,2.28387,2.28492,2.28383,2.28461,1.20029,1.2006000000000001,1.20028,1.2003,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:20:00+00:00,1.9033099999999998,1.90371,1.90328,1.90332,2.28461,2.2849,2.28396,2.284,1.2003,1.20035,1.19991,1.19997,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:25:00+00:00,1.90332,1.90341,1.9030399999999998,1.9031099999999999,2.284,2.28434,2.28377,2.28386,1.19997,1.20018,1.19984,1.20003,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:30:00+00:00,1.90312,1.90355,1.90308,1.9033,2.28388,2.28437,2.28378,2.28396,1.20003,1.20019,1.1998199999999999,1.19994,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
2026-08-24T04:35:00+00:00,1.90328,1.90355,1.90328,1.90346,2.28396,2.28412,2.28288,2.2829,1.19996,1.20004,1.19928,1.1993,MetaTrader5.copy_rates_range,GBPAUD.PRO|GBPNZD.PRO|AUDNZD.PRO,True,True
