checkpoint,model,condition,n,median_prediction,mae_in_sample,iqr,mad
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|24,4,6.249999999999865,8.024999999999837,14.274999999999702,6.249999999999865
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|25,1,41.19999999999901,0.0,0.0,0.0
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|26,5,36.899999999999714,18.64000000000043,35.10000000000124,19.500000000001187
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|27,2,13.949999999999243,4.849999999999575,4.849999999999575,4.849999999999575
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|28,3,26.500000000000412,5.2000000000000215,7.800000000000033,1.1999999999989797
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|29,1,75.29999999999815,0.0,0.0,0.0
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|30,2,33.69999999999983,5.899999999999796,5.8999999999998,5.899999999999796
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|31,4,26.000000000000465,5.425000000000569,6.025000000001171,5.300000000000306
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|32,2,67.69999999999942,29.099999999999678,29.099999999999675,29.099999999999678
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|33,1,53.10000000000147,0.0,0.0,0.0
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|34,1,0.0,0.0,0.0,0.0
09AM,B4_TIER_STATE_LOOPS,T3|PARTIAL_LOOP|35,1,11.700000000001154,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,MISSING|AR_NO_GO_STATE|0|BALANCED,1,0.0,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,MISSING|AR_NO_GO_STATE|0|DOWN_HEAVY,4,27.099999999999902,27.850000000000378,36.150000000001455,17.700000000000493
09AM,B5_TIER_STATE_LOOPS_BALANCE,MISSING|AR_NO_GO_STATE|0|UP_HEAVY,5,23.999999999999574,25.819999999999958,51.79999999999963,23.999999999999574
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|10|DOWN_HEAVY,1,35.099999999999014,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|12|UP_HEAVY,1,22.69999999999994,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|13|UP_HEAVY,1,98.4000000000007,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|14|UP_LEAN,1,8.50000000000017,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|15|BALANCED,1,9.699999999999154,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|15|UP_LEAN,1,40.399999999998215,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|16|UP_LEAN,1,32.2,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|17|UP_HEAVY,2,20.75000000000049,5.15000000000043,5.1500000000004285,5.15000000000043
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|17|UP_LEAN,1,19.49999999999896,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|18|DOWN_HEAVY,1,19.199999999999214,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|18|UP_LEAN,1,9.40000000000163,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|20|DOWN_HEAVY,2,43.69999999999985,24.399999999999977,24.399999999999977,24.399999999999977
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|20|DOWN_LEAN,1,13.499999999999623,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|20|UP_LEAN,1,16.10000000000111,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|21|DOWN_HEAVY,2,18.449999999999854,18.449999999999854,18.449999999999854,18.449999999999854
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|21|UP_HEAVY,2,42.149999999999686,11.05000000000023,11.050000000000232,11.05000000000023
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|22|BALANCED,1,33.70000000000095,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|23|DOWN_HEAVY,3,44.79999999999817,14.633333333332978,21.949999999999463,8.799999999999919
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|23|UP_HEAVY,1,26.600000000001064,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|23|UP_LEAN,1,16.100000000001113,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|24|DOWN_HEAVY,2,23.899999999998922,10.299999999998644,10.29999999999864,10.299999999998644
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|24|DOWN_LEAN,2,21.200000000000106,4.899999999999906,4.899999999999906,4.899999999999906
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|25|BALANCED,1,18.799999999998818,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|25|UP_HEAVY,1,91.69999999999901,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|26|BALANCED,1,15.199999999999662,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|26|DOWN_LEAN,1,17.899999999999583,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|26|UP_HEAVY,1,54.100000000001366,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|28|BALANCED,1,9.500000000000064,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|28|DOWN_HEAVY,1,9.300000000000978,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|29|DOWN_HEAVY,1,4.199999999998639,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|29|UP_HEAVY,2,98.89999999999954,53.399999999999,53.399999999999,53.399999999999
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|29|UP_LEAN,1,56.30000000000023,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|30|BALANCED,1,10.499999999999954,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|30|DOWN_LEAN,1,8.89999999999835,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|30|UP_LEAN,1,9.500000000000064,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|31|DOWN_HEAVY,1,86.00000000000162,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|31|UP_HEAVY,1,16.100000000001117,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|31|UP_LEAN,1,61.19999999999903,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|32|DOWN_HEAVY,1,21.500000000000963,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|33|DOWN_LEAN,1,43.699999999999854,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|33|UP_HEAVY,1,73.00000000000084,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|33|UP_LEAN,1,3.800000000000473,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|37|BALANCED,1,18.400000000000638,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|38|UP_HEAVY,1,33.10000000000146,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|39|DOWN_HEAVY,1,41.89999999999916,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|BALANCED_ASIA|42|UP_LEAN,1,7.399999999999629,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|15|DOWN_HEAVY,1,50.59999999999842,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|16|UP_HEAVY,1,26.100000000000012,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|17|UP_HEAVY,1,19.199999999999218,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|19|DOWN_LEAN,1,2.4000000000001798,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|20|BALANCED,1,10.399999999999295,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|20|DOWN_HEAVY,1,21.299999999999653,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|20|UP_HEAVY,1,36.99999999999814,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|21|BALANCED,1,13.799999999997144,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|21|DOWN_HEAVY,1,119.60000000000193,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|21|DOWN_LEAN,1,36.6999999999984,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|22|DOWN_LEAN,1,4.8000000000003595,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|22|UP_LEAN,1,3.699999999999811,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|23|DOWN_HEAVY,1,14.400000000001079,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|23|DOWN_LEAN,1,29.700000000001396,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|23|UP_HEAVY,1,30.29999999999866,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|24|UP_LEAN,1,8.300000000001084,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|25|DOWN_LEAN,1,21.299999999999653,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|25|UP_HEAVY,1,19.100000000000783,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|26|BALANCED,1,20.20000000000133,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|26|UP_HEAVY,1,21.400000000000308,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|27|BALANCED,1,14.600000000000168,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|27|UP_LEAN,1,37.40000000000076,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|29|UP_HEAVY,1,68.50000000000021,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|30|UP_HEAVY,1,38.89999999999949,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|30|UP_LEAN,1,10.799999999999695,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|33|UP_HEAVY,1,45.90000000000093,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|35|UP_LEAN,1,5.299999999999194,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_DOWN|36|BALANCED,1,13.699999999998717,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|17|DOWN_HEAVY,1,0.19999999999909335,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|17|UP_HEAVY,1,34.899999999999935,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|18|BALANCED,1,3.60000000000138,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|19|UP_HEAVY,1,45.79999999999806,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|20|DOWN_HEAVY,1,30.29999999999866,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|20|UP_LEAN,1,37.300000000000104,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|21|BALANCED,1,7.999999999999119,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|21|DOWN_HEAVY,1,50.299999999998676,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|22|DOWN_HEAVY,1,22.199999999998884,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|22|DOWN_LEAN,1,16.89999999999969,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|24|BALANCED,1,23.700000000002056,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|24|UP_HEAVY,1,27.800000000000043,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|25|BALANCED,1,24.999999999999467,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|26|UP_LEAN,1,12.30000000000064,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|27|UP_HEAVY,1,101.7000000000001,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|28|BALANCED,1,11.399999999999189,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|28|DOWN_HEAVY,2,21.14999999999978,0.049999999999219114,0.04999999999921556,0.049999999999219114
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|28|UP_HEAVY,3,18.49999999999907,31.599999999999778,47.399999999999665,15.299999999998086
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|29|DOWN_HEAVY,1,20.899999999999253,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|29|DOWN_LEAN,1,4.40000000000218,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|29|UP_HEAVY,1,38.899999999999494,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|30|DOWN_LEAN,1,39.39999999999833,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|31|DOWN_HEAVY,1,48.09999999999981,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|32|UP_HEAVY,1,20.500000000001066,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|34|BALANCED,1,15.699999999998493,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|36|DOWN_HEAVY,1,24.69999999999972,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|14|BALANCED,1,14.6999999999986,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|16|DOWN_LEAN,1,73.29999999999836,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_HEAVY,1,10.900000000000354,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_LEAN,1,16.599999999997728,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|BALANCED,1,3.4999999999985043,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|DOWN_HEAVY,1,27.999999999999133,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|UP_HEAVY,4,27.500000000000302,15.749999999999375,24.449999999998635,12.549999999998949
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|BALANCED,1,0.0,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|DOWN_LEAN,1,40.10000000000069,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|UP_HEAVY,2,23.499999999998522,5.699999999999591,5.699999999999591,5.699999999999591
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|BALANCED,1,23.49999999999852,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|DOWN_HEAVY,1,11.799999999999585,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|UP_HEAVY,1,47.300000000001226,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|21|UP_HEAVY,1,25.500000000000522,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|DOWN_HEAVY,2,12.300000000000644,9.600000000000719,9.600000000000719,9.600000000000719
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|UP_HEAVY,2,16.55000000000073,16.34999999999942,16.34999999999942,16.34999999999942
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|BALANCED,1,12.199999999999985,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|DOWN_LEAN,2,22.299999999998434,16.899999999998585,16.899999999998585,16.899999999998585
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_HEAVY,1,9.00000000000123,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_LEAN,1,0.9999999999998899,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|BALANCED,1,8.799999999999919,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|DOWN_LEAN,2,39.00000000000014,31.499999999999858,31.499999999999858,31.499999999999858
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_HEAVY,3,34.69999999999862,18.233333333333615,27.35000000000042,26.19999999999844
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_LEAN,1,35.300000000000324,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_HEAVY,3,10.69999999999904,7.899999999999204,11.849999999998806,10.69999999999904
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_LEAN,2,18.50000000000129,10.600000000000609,10.60000000000061,10.600000000000609
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|UP_HEAVY,4,21.199999999998997,10.349999999998975,10.84999999999781,4.449999999998068
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_HEAVY,2,22.449999999999417,9.94999999999968,9.949999999999683,9.94999999999968
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_LEAN,1,1.499999999998721,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|UP_HEAVY,1,0.0,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|BALANCED,2,62.24999999999924,29.549999999998185,29.549999999998178,29.549999999998185
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_HEAVY,7,17.900000000001803,14.328571428572037,19.500000000001183,13.900000000002244
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_LEAN,3,40.900000000001484,14.866666666666362,22.299999999999542,3.699999999997601
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|UP_LEAN,1,8.600000000000826,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|BALANCED,2,19.79999999999982,4.499999999999503,4.499999999999503,4.499999999999503
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|DOWN_HEAVY,4,41.799999999998505,11.825000000000308,16.22500000000027,7.999999999999119
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|UP_HEAVY,3,18.400000000000635,20.566666666665952,30.84999999999893,15.099999999999003
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|DOWN_HEAVY,2,23.49999999999852,21.70000000000005,21.700000000000053,21.70000000000005
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|UP_HEAVY,3,37.4999999999992,12.400000000000558,18.60000000000084,12.100000000001558
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|BALANCED,1,14.899999999999913,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|DOWN_HEAVY,4,13.34999999999975,14.274999999999707,19.124999999999282,9.099999999999664
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|DOWN_LEAN,1,9.599999999998499,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|UP_HEAVY,1,43.30000000000167,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|UP_LEAN,1,32.09999999999935,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|31|DOWN_HEAVY,2,29.750000000000608,5.95000000000012,5.950000000000124,5.95000000000012
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|31|DOWN_LEAN,3,31.699999999998948,9.833333333334101,14.750000000001151,7.900000000000684
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|31|UP_HEAVY,2,32.249999999999226,22.550000000000068,22.550000000000068,22.550000000000068
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|32|DOWN_HEAVY,1,21.59999999999939,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|32|DOWN_LEAN,3,18.70000000000038,1.4333333333338392,2.150000000000759,0.5000000000010516
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|32|UP_HEAVY,2,43.54999999999998,5.549999999999724,5.54999999999972,5.549999999999724
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|32|UP_LEAN,1,9.89999999999824,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|33|BALANCED,1,72.7000000000011,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|33|DOWN_HEAVY,1,10.29999999999864,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|33|DOWN_LEAN,1,37.40000000000076,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|34|DOWN_HEAVY,2,69.69999999999919,44.2000000000009,44.2000000000009,44.2000000000009
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|34|DOWN_LEAN,1,26.700000000001722,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|34|UP_HEAVY,1,41.099999999998346,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|34|UP_LEAN,1,24.29999999999932,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|35|BALANCED,1,43.69999999999985,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|35|UP_HEAVY,2,40.850000000000044,12.249999999999204,12.249999999999204,12.249999999999204
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|35|UP_LEAN,1,13.799999999999372,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|36|DOWN_HEAVY,2,41.9500000000006,41.64999999999863,41.64999999999863,41.64999999999863
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|36|DOWN_LEAN,1,50.79999999999973,0.0,0.0,0.0
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|38|DOWN_HEAVY,2,6.299999999999081,0.5000000000010587,0.5000000000010587,0.5000000000010587
09AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|38|UP_LEAN,2,19.099999999999667,10.700000000000152,10.700000000000152,10.700000000000152
