checkpoint,model,condition,n,quantile,prediction
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|34|BALANCED,1,0.25,27.800000000002267
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|34|BALANCED,1,0.5,27.800000000002267
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|34|BALANCED,1,0.75,27.800000000002267
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|34|BALANCED,1,0.9,27.800000000002267
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|36|DOWN_HEAVY,1,0.1,52.30000000000068
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|36|DOWN_HEAVY,1,0.25,52.30000000000068
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|36|DOWN_HEAVY,1,0.5,52.30000000000068
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|36|DOWN_HEAVY,1,0.75,52.30000000000068
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|ONE_SIDED_UP|36|DOWN_HEAVY,1,0.9,52.30000000000068
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|14|BALANCED,1,0.1,28.099999999997568
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|14|BALANCED,1,0.25,28.099999999997568
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|14|BALANCED,1,0.5,28.099999999997568
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|14|BALANCED,1,0.75,28.099999999997568
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|14|BALANCED,1,0.9,28.099999999997568
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|16|DOWN_LEAN,1,0.1,83.69999999999766
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|16|DOWN_LEAN,1,0.25,83.69999999999766
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|16|DOWN_LEAN,1,0.5,83.69999999999766
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|16|DOWN_LEAN,1,0.75,83.69999999999766
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|16|DOWN_LEAN,1,0.9,83.69999999999766
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_HEAVY,1,0.1,18.900000000001693
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_HEAVY,1,0.25,18.900000000001693
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_HEAVY,1,0.5,18.900000000001693
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_HEAVY,1,0.75,18.900000000001693
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_HEAVY,1,0.9,18.900000000001693
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_LEAN,1,0.1,40.999999999997705
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_LEAN,1,0.25,40.999999999997705
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_LEAN,1,0.5,40.999999999997705
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_LEAN,1,0.75,40.999999999997705
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|17|UP_LEAN,1,0.9,40.999999999997705
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|BALANCED,1,0.1,12.899999999997913
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|BALANCED,1,0.25,12.899999999997913
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|BALANCED,1,0.5,12.899999999997913
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|BALANCED,1,0.75,12.899999999997913
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|BALANCED,1,0.9,12.899999999997913
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|DOWN_HEAVY,1,0.1,57.000000000000384
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|DOWN_HEAVY,1,0.25,57.000000000000384
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|DOWN_HEAVY,1,0.5,57.000000000000384
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|DOWN_HEAVY,1,0.75,57.000000000000384
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|DOWN_HEAVY,1,0.9,57.000000000000384
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|UP_HEAVY,4,0.1,37.15000000000046
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|UP_HEAVY,4,0.25,44.57500000000114
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|UP_HEAVY,4,0.5,52.65000000000075
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|UP_HEAVY,4,0.75,57.10000000000048
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|18|UP_HEAVY,4,0.9,58.000000000001386
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|BALANCED,1,0.1,13.099999999999223
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|BALANCED,1,0.25,13.099999999999223
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|BALANCED,1,0.5,13.099999999999223
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|BALANCED,1,0.75,13.099999999999223
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|BALANCED,1,0.9,13.099999999999223
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|DOWN_LEAN,1,0.1,58.00000000000027
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|DOWN_LEAN,1,0.25,58.00000000000027
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|DOWN_LEAN,1,0.5,58.00000000000027
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|DOWN_LEAN,1,0.75,58.00000000000027
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|DOWN_LEAN,1,0.9,58.00000000000027
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|UP_HEAVY,2,0.1,49.91999999999908
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|UP_HEAVY,2,0.25,51.29999999999912
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|UP_HEAVY,2,0.5,53.5999999999992
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|UP_HEAVY,2,0.75,55.89999999999928
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|19|UP_HEAVY,2,0.9,57.279999999999326
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|BALANCED,1,0.1,29.799999999997603
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|BALANCED,1,0.25,29.799999999997603
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|BALANCED,1,0.5,29.799999999997603
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|BALANCED,1,0.75,29.799999999997603
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|BALANCED,1,0.9,29.799999999997603
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.1,21.999999999999794
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.25,21.999999999999794
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.5,21.999999999999794
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.75,21.999999999999794
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|DOWN_HEAVY,1,0.9,21.999999999999794
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|UP_HEAVY,1,0.1,59.80000000000096
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|UP_HEAVY,1,0.25,59.80000000000096
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|UP_HEAVY,1,0.5,59.80000000000096
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|UP_HEAVY,1,0.75,59.80000000000096
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|20|UP_HEAVY,1,0.9,59.80000000000096
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|21|UP_HEAVY,1,0.1,34.10000000000135
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|21|UP_HEAVY,1,0.25,34.10000000000135
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|21|UP_HEAVY,1,0.5,34.10000000000135
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|21|UP_HEAVY,1,0.75,34.10000000000135
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|21|UP_HEAVY,1,0.9,34.10000000000135
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|DOWN_HEAVY,2,0.1,23.27999999999952
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|DOWN_HEAVY,2,0.25,25.79999999999971
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|DOWN_HEAVY,2,0.5,30.00000000000003
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|DOWN_HEAVY,2,0.75,34.200000000000344
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|DOWN_HEAVY,2,0.9,36.72000000000053
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|UP_HEAVY,2,0.1,11.03000000000054
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|UP_HEAVY,2,0.25,15.725000000000321
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|UP_HEAVY,2,0.5,23.54999999999996
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|UP_HEAVY,2,0.75,31.3749999999996
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|22|UP_HEAVY,2,0.9,36.06999999999938
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|BALANCED,1,0.1,20.399999999998194
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|BALANCED,1,0.25,20.399999999998194
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|BALANCED,1,0.5,20.399999999998194
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|BALANCED,1,0.75,20.399999999998194
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|BALANCED,1,0.9,20.399999999998194
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|DOWN_LEAN,2,0.1,22.880000000000678
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|DOWN_LEAN,2,0.25,27.500000000000306
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|DOWN_LEAN,2,0.5,35.199999999999676
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|DOWN_LEAN,2,0.75,42.899999999999054
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|DOWN_LEAN,2,0.9,47.51999999999868
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_HEAVY,1,0.1,18.900000000001693
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_HEAVY,1,0.25,18.900000000001693
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_HEAVY,1,0.5,18.900000000001693
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_HEAVY,1,0.75,18.900000000001693
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_HEAVY,1,0.9,18.900000000001693
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_LEAN,1,0.1,4.100000000000215
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_LEAN,1,0.25,4.100000000000215
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_LEAN,1,0.5,4.100000000000215
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_LEAN,1,0.75,4.100000000000215
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|23|UP_LEAN,1,0.9,4.100000000000215
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|BALANCED,1,0.1,23.599999999999177
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|BALANCED,1,0.25,23.599999999999177
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|BALANCED,1,0.5,23.599999999999177
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|BALANCED,1,0.75,23.599999999999177
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|BALANCED,1,0.9,23.599999999999177
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|DOWN_LEAN,2,0.1,16.650000000000276
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|DOWN_LEAN,2,0.25,27.825000000000212
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|DOWN_LEAN,2,0.5,46.4500000000001
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|DOWN_LEAN,2,0.75,65.07499999999999
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|DOWN_LEAN,2,0.9,76.24999999999993
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_HEAVY,3,0.1,30.739999999999768
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_HEAVY,3,0.25,34.09999999999913
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_HEAVY,3,0.5,39.69999999999807
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_HEAVY,3,0.75,59.150000000000034
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_HEAVY,3,0.9,70.82000000000122
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_LEAN,1,0.1,54.89999999999994
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_LEAN,1,0.25,54.89999999999994
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_LEAN,1,0.5,54.89999999999994
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_LEAN,1,0.75,54.89999999999994
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|24|UP_LEAN,1,0.9,54.89999999999994
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_HEAVY,3,0.1,23.879999999998788
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_HEAVY,3,0.25,24.29999999999821
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_HEAVY,3,0.5,24.999999999997247
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_HEAVY,3,0.75,32.59999999999818
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_HEAVY,3,0.9,37.159999999998746
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_LEAN,2,0.1,32.900000000001704
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_LEAN,2,0.25,35.600000000001735
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_LEAN,2,0.5,40.1000000000018
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_LEAN,2,0.75,44.600000000001856
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|DOWN_LEAN,2,0.9,47.30000000000189
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|UP_HEAVY,4,0.1,29.78000000000014
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|UP_HEAVY,4,0.25,34.999999999998366
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|UP_HEAVY,4,0.5,42.04999999999903
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|UP_HEAVY,4,0.75,53.55000000000054
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|25|UP_HEAVY,4,0.9,66.78000000000029
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.1,40.320000000001464
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.25,49.050000000001035
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.5,63.60000000000032
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.75,78.14999999999961
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_HEAVY,2,0.9,86.87999999999919
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_LEAN,1,0.1,30.499999999999968
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_LEAN,1,0.25,30.499999999999968
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_LEAN,1,0.5,30.499999999999968
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_LEAN,1,0.75,30.499999999999968
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|DOWN_LEAN,1,0.9,30.499999999999968
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|UP_HEAVY,1,0.1,44.19999999999868
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|UP_HEAVY,1,0.25,44.19999999999868
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|UP_HEAVY,1,0.5,44.19999999999868
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|UP_HEAVY,1,0.75,44.19999999999868
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|26|UP_HEAVY,1,0.9,44.19999999999868
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|BALANCED,2,0.1,42.88000000000069
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|BALANCED,2,0.25,53.05000000000004
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|BALANCED,2,0.5,69.99999999999895
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|BALANCED,2,0.75,86.94999999999786
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|BALANCED,2,0.9,97.1199999999972
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_HEAVY,7,0.1,36.05999999999998
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_HEAVY,7,0.25,40.600000000000634
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_HEAVY,7,0.5,42.70000000000218
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_HEAVY,7,0.75,45.14999999999935
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_HEAVY,7,0.9,54.0200000000004
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_LEAN,3,0.1,16.780000000000683
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_LEAN,3,0.25,26.650000000001395
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_LEAN,3,0.5,43.10000000000258
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_LEAN,3,0.75,54.400000000001114
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|DOWN_LEAN,3,0.9,61.180000000000234
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|UP_LEAN,1,0.1,38.60000000000196
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|UP_LEAN,1,0.25,38.60000000000196
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|UP_LEAN,1,0.5,38.60000000000196
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|UP_LEAN,1,0.75,38.60000000000196
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|27|UP_LEAN,1,0.9,38.60000000000196
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|BALANCED,2,0.1,43.58000000000084
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|BALANCED,2,0.25,46.70000000000063
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|BALANCED,2,0.5,51.900000000000276
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|BALANCED,2,0.75,57.09999999999993
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|BALANCED,2,0.9,60.21999999999972
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|DOWN_HEAVY,4,0.1,48.739999999999334
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|DOWN_HEAVY,4,0.25,51.349999999999454
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|DOWN_HEAVY,4,0.5,63.45000000000045
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|DOWN_HEAVY,4,0.75,76.10000000000062
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|DOWN_HEAVY,4,0.9,79.69999999999922
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|UP_HEAVY,3,0.1,21.300000000000537
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|UP_HEAVY,3,0.25,22.650000000000723
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|UP_HEAVY,3,0.5,24.90000000000103
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|UP_HEAVY,3,0.75,49.05000000000047
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|28|UP_HEAVY,3,0.9,63.54000000000014
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|DOWN_HEAVY,2,0.1,26.469999999999327
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|DOWN_HEAVY,2,0.25,31.22499999999917
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|DOWN_HEAVY,2,0.5,39.149999999998904
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|DOWN_HEAVY,2,0.75,47.074999999998646
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|DOWN_HEAVY,2,0.9,51.829999999998485
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|UP_HEAVY,3,0.1,53.839999999997886
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|UP_HEAVY,3,0.25,59.899999999998286
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|UP_HEAVY,3,0.5,69.99999999999895
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|UP_HEAVY,3,0.75,70.59999999999954
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|29|UP_HEAVY,3,0.9,70.95999999999991
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|BALANCED,1,0.1,25.699999999999612
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|BALANCED,1,0.25,25.699999999999612
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|BALANCED,1,0.5,25.699999999999612
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|BALANCED,1,0.75,25.699999999999612
03AM,B5_TIER_STATE_LOOPS_BALANCE,T1|PARTIAL_LOOP|30|BALANCED,1,0.9,25.699999999999612
