date,bias,asian_range,range_pips,asian_open,asian_high,asian_low,asian_close,day_high,day_low,fib_25,fib_50,fib_100,fib_168,fib_132,hit_25,hit_50,hit_168,hit_132_violation,hit_25_tol,hit_50_tol,hit_168_tol,hit_132_violation_tol,fib_100_distance_pips
2025-07-09,Bearish,0.00281,28.1,1.17237,1.17289,1.17008,1.17162,1.17289,1.16892,1.16938,1.16867,1.16727,1.16536,1.17379,True,False,False,False,True,True,True,True,56.2
2025-07-10,Bullish,0.00402,40.2,1.17184,1.17492,1.1709,1.17384,1.17492,1.1662,1.17592,1.17693,1.17894,1.18167,1.16961,False,False,False,True,True,True,True,True,40.2
2025-07-11,Bearish,0.00427,42.7,1.16951,1.17069,1.16642,1.16774,1.17136,1.16642,1.16535,1.16428,1.16215,1.15925,1.17206,False,False,False,False,True,True,True,True,92.1
2025-07-14,Bullish,0.00379,37.9,1.16615,1.16972,1.16593,1.16692,1.16972,1.16538,1.17067,1.17162,1.17351,1.17609,1.16472,False,False,False,False,True,True,True,True,37.9
2025-07-15,Bullish,0.0027,27.0,1.16677,1.16858,1.16588,1.16854,1.16924,1.15924,1.16926,1.16993,1.17128,1.17312,1.16502,False,False,False,True,True,True,True,True,20.4
2025-07-18,Bullish,0.00468,46.8,1.1597,1.16339,1.15871,1.16167,1.16715,1.15871,1.16456,1.16573,1.16807,1.17125,1.15721,True,True,False,False,True,True,True,True,9.2
2025-07-22,Bearish,0.00139,13.9,1.1689,1.16959,1.1682,1.16867,1.17603,1.16784,1.16785,1.1675,1.16681,1.16586,1.17003,True,False,False,True,True,True,True,True,92.2
2025-07-23,Bearish,0.00289,28.9,1.17512,1.17556,1.17267,1.173,1.17747,1.17104,1.17195,1.17123,1.16978,1.16781,1.17648,True,True,False,True,True,True,True,True,76.9
2025-07-25,Bearish,0.00304,30.4,1.17577,1.17595,1.17291,1.17462,1.17604,1.17024,1.17215,1.17139,1.16987,1.1678,1.17692,True,True,False,False,True,True,True,True,61.7
2025-07-30,Bullish,0.00298,29.8,1.15494,1.15724,1.15426,1.15496,1.15724,1.13997,1.15798,1.15873,1.16022,1.16225,1.15331,False,False,False,True,True,True,True,True,29.8
2025-07-31,Bullish,0.00428,42.8,1.14234,1.14425,1.13997,1.14362,1.14605,1.13997,1.14532,1.14639,1.14853,1.15144,1.1386,True,False,False,False,True,True,True,True,24.8
2025-08-04,Bearish,0.00462,46.2,1.15849,1.15959,1.15497,1.15698,1.15959,1.15492,1.15382,1.15266,1.15035,1.14721,1.16107,False,False,False,False,True,True,True,True,92.4
2025-08-05,Bearish,0.00437,43.7,1.15676,1.15873,1.15436,1.15474,1.15873,1.15271,1.15327,1.15218,1.14999,1.14702,1.16013,True,False,False,False,True,True,True,True,87.4
2025-08-07,Bullish,0.00279,27.9,1.1656,1.1676,1.16481,1.16747,1.16985,1.16105,1.1683,1.169,1.17039,1.17229,1.16392,True,True,False,True,True,True,True,True,5.4
2025-08-08,Bearish,0.00406,40.6,1.16542,1.16789,1.16383,1.16406,1.16789,1.16282,1.16282,1.1618,1.15977,1.15701,1.16919,False,False,False,False,True,True,True,True,81.2
2025-08-11,Bullish,0.00357,35.7,1.16408,1.16752,1.16395,1.16689,1.16752,1.15895,1.16841,1.1693,1.17109,1.17352,1.16281,False,False,False,True,True,True,True,True,35.7
2025-08-14,Bullish,0.00193,19.3,1.1699,1.17147,1.16954,1.17009,1.17147,1.16305,1.17195,1.17244,1.1734,1.17471,1.16892,False,False,False,True,True,True,True,True,19.3
2025-08-19,Bearish,0.00364,36.4,1.16667,1.16748,1.16384,1.1655,1.16925,1.16384,1.16293,1.16202,1.1602,1.15772,1.16864,False,False,False,True,True,True,True,True,90.5
2025-08-20,Bearish,0.00271,27.1,1.16459,1.16487,1.16216,1.16388,1.16733,1.16216,1.16148,1.16081,1.15945,1.15761,1.16574,False,False,False,True,True,True,True,True,78.8
2025-08-22,Bearish,0.00337,33.7,1.16046,1.16162,1.15825,1.15862,1.17421,1.15825,1.15741,1.15656,1.15488,1.15259,1.1627,False,False,False,True,True,True,True,True,193.3
2025-08-26,Bullish,0.00507,50.7,1.16091,1.16596,1.16089,1.16406,1.16649,1.16017,1.16723,1.1685,1.17103,1.17448,1.15927,False,False,False,False,True,True,True,True,45.4
2025-08-29,Bearish,0.00271,27.1,1.16821,1.16829,1.16558,1.16695,1.17084,1.16504,1.1649,1.16422,1.16287,1.16103,1.16916,False,False,False,True,True,True,True,True,79.7
2025-09-01,Bullish,0.00301,30.1,1.16939,1.1715,1.16849,1.17138,1.17359,1.16849,1.17225,1.173,1.17451,1.17656,1.16753,True,True,False,False,True,True,True,True,9.2
2025-09-03,Bearish,0.00222,22.2,1.16408,1.16437,1.16215,1.16294,1.16817,1.16076,1.1616,1.16104,1.15993,1.15842,1.16508,True,True,False,True,True,True,True,True,82.4
2025-09-04,Bearish,0.00212,21.2,1.16577,1.16689,1.16477,1.16547,1.16689,1.16295,1.16424,1.16371,1.16265,1.16121,1.16757,True,True,False,False,True,True,True,True,42.4
2025-09-09,Bullish,0.00262,26.2,1.17621,1.17795,1.17533,1.17783,1.17795,1.17032,1.17861,1.17926,1.18057,1.18235,1.17449,False,False,False,True,True,True,True,True,26.2
2025-09-10,Bullish,0.00265,26.5,1.17062,1.17155,1.1689,1.17079,1.17298,1.16818,1.17221,1.17288,1.1742,1.176,1.16805,True,True,False,False,True,True,True,True,12.2
2025-09-12,Bearish,0.00199,19.9,1.17364,1.17402,1.17203,1.17299,1.17473,1.17005,1.17153,1.17103,1.17004,1.16869,1.17466,True,True,False,True,True,True,True,True,46.9
2025-09-18,Bearish,0.00434,43.4,1.1824,1.18282,1.17848,1.17902,1.18478,1.17496,1.1774,1.17631,1.17414,1.17119,1.18421,True,True,False,True,True,True,True,True,106.4
2025-09-22,Bearish,0.00221,22.1,1.17427,1.17477,1.17256,1.17381,1.18029,1.17256,1.17201,1.17145,1.17035,1.16885,1.17548,False,False,False,True,True,True,True,True,99.4
2025-09-23,Bearish,0.00296,29.6,1.17994,1.18194,1.17898,1.1798,1.18194,1.17787,1.17824,1.1775,1.17602,1.17401,1.18289,True,False,False,False,True,True,True,True,59.2
2025-09-25,Bullish,0.00188,18.8,1.17374,1.17534,1.17346,1.17418,1.17535,1.16452,1.17581,1.17628,1.17722,1.1785,1.17286,False,False,False,True,True,True,True,True,18.7
2025-09-26,Bullish,0.00275,27.5,1.16601,1.16816,1.16541,1.16767,1.17067,1.16541,1.16885,1.16954,1.17091,1.17278,1.16453,True,True,False,False,True,True,True,True,2.4
2025-09-29,Bullish,0.00373,37.3,1.1698,1.1733,1.16957,1.1728,1.17541,1.16957,1.17423,1.17516,1.17703,1.17957,1.16838,True,True,False,False,True,True,True,True,16.2
2025-09-30,Bullish,0.00249,24.9,1.17271,1.17366,1.17117,1.17328,1.17611,1.17117,1.17428,1.1749,1.17615,1.17784,1.17037,True,True,False,False,True,True,True,True,0.4
2025-10-01,Bullish,0.00422,42.2,1.17393,1.17665,1.17243,1.17518,1.17783,1.17151,1.1777,1.17876,1.18087,1.18374,1.17108,True,False,False,False,True,True,True,True,30.4
2025-10-02,Bullish,0.00194,19.4,1.173,1.17416,1.17222,1.17351,1.17579,1.16826,1.17465,1.17513,1.1761,1.17742,1.1716,True,True,False,True,True,True,True,True,3.1
2025-10-03,Bearish,0.0021,21.0,1.17182,1.17288,1.17078,1.17166,1.1759,1.17078,1.17026,1.16973,1.16868,1.16725,1.17355,False,False,False,True,True,True,True,True,72.2
2025-10-08,Bearish,0.00493,49.3,1.16501,1.16609,1.16116,1.16167,1.16609,1.15979,1.15993,1.15869,1.15623,1.15288,1.16767,True,False,False,False,True,True,True,True,98.6
2025-10-09,Bullish,0.00267,26.7,1.16275,1.16478,1.16211,1.1638,1.16478,1.15415,1.16545,1.16612,1.16745,1.16927,1.16126,False,False,False,True,True,True,True,True,26.7
2025-10-13,Bullish,0.00359,35.9,1.16139,1.16271,1.15912,1.16144,1.16294,1.1557,1.16361,1.1645,1.1663,1.16874,1.15797,False,False,False,True,True,True,True,True,33.6
2025-10-14,Bullish,0.00386,38.6,1.15657,1.15931,1.15545,1.15839,1.16145,1.15414,1.16028,1.16124,1.16317,1.16579,1.15421,True,True,False,True,True,True,True,True,17.2
2025-10-15,Bullish,0.0027,27.0,1.1605,1.16261,1.15991,1.1619,1.16472,1.15991,1.16328,1.16396,1.16531,1.16715,1.15905,True,True,False,False,True,True,True,True,5.9
2025-10-16,Bullish,0.00387,38.7,1.16439,1.1675,1.16363,1.16595,1.16939,1.16363,1.16847,1.16944,1.17137,1.174,1.16239,True,False,False,False,True,True,True,True,19.8
2025-10-17,Bullish,0.0051,51.0,1.16884,1.17278,1.16768,1.17227,1.17278,1.16494,1.17405,1.17533,1.17788,1.18135,1.16605,False,False,False,True,True,True,True,True,51.0
2025-10-20,Bullish,0.00237,23.7,1.16621,1.16751,1.16514,1.16731,1.16751,1.16378,1.1681,1.1687,1.16988,1.17149,1.16438,False,False,False,True,True,True,True,True,23.7
2025-10-21,Bearish,0.0031,31.0,1.16403,1.16547,1.16237,1.16249,1.16547,1.15972,1.1616,1.16082,1.15927,1.15716,1.16646,True,True,False,False,True,True,True,True,62.0
2025-10-22,Bullish,0.00236,23.6,1.16001,1.16151,1.15915,1.1613,1.16221,1.15762,1.1621,1.16269,1.16387,1.16547,1.15839,True,False,False,True,True,True,True,True,16.6
2025-10-23,Bearish,0.00239,23.9,1.16054,1.1614,1.15901,1.16009,1.16195,1.1585,1.15841,1.15782,1.15662,1.15499,1.16216,False,False,False,False,True,True,True,True,53.3
2025-10-24,Bearish,0.00199,19.9,1.1616,1.16211,1.16012,1.1605,1.16472,1.16004,1.15962,1.15912,1.15813,1.15678,1.16275,False,False,False,True,True,True,True,True,65.9
2025-10-27,Bearish,0.00271,27.1,1.16328,1.16473,1.16202,1.16256,1.16517,1.16172,1.16134,1.16066,1.15931,1.15747,1.1656,False,False,False,False,True,True,True,True,58.6
2025-10-28,Bullish,0.00279,27.9,1.16471,1.16676,1.16397,1.16633,1.16683,1.1625,1.16746,1.16816,1.16955,1.17145,1.16308,False,False,False,True,True,True,True,True,27.2
2025-10-30,Bullish,0.00467,46.7,1.15988,1.16369,1.15902,1.16235,1.16369,1.15466,1.16486,1.16602,1.16836,1.17154,1.15753,False,False,False,True,True,True,True,True,46.7
2025-10-31,Bullish,0.0018,18.0,1.15636,1.15771,1.15591,1.15677,1.15771,1.15211,1.15816,1.15861,1.15951,1.16073,1.15533,False,False,False,True,True,True,True,True,18.0
2025-11-03,Bullish,0.00197,19.7,1.15276,1.15408,1.15211,1.15374,1.15408,1.15046,1.15457,1.15506,1.15605,1.15739,1.15148,False,False,False,True,True,True,True,True,19.7
2025-11-04,Bullish,0.00285,28.5,1.15191,1.15261,1.14976,1.15229,1.1533,1.14727,1.15332,1.15403,1.15546,1.1574,1.14885,False,False,False,True,True,True,True,True,21.6
2025-11-05,Bullish,0.0019,19.0,1.14793,1.14976,1.14786,1.14875,1.14976,1.14674,1.15023,1.15071,1.15166,1.15295,1.14725,False,False,False,True,True,True,True,True,19.0
2025-11-07,Bearish,0.0022,22.0,1.15471,1.1551,1.1529,1.15305,1.15906,1.1529,1.15235,1.1518,1.1507,1.1492,1.1558,False,False,False,True,True,True,True,True,83.6
2025-11-10,Bearish,0.00252,25.2,1.15543,1.15661,1.15409,1.15535,1.15826,1.15406,1.15346,1.15283,1.15157,1.14986,1.15742,False,False,False,True,True,True,True,True,66.9
2025-11-11,Bearish,0.00182,18.2,1.15635,1.15647,1.15465,1.15516,1.16052,1.15465,1.15419,1.15374,1.15283,1.15159,1.15705,False,False,False,True,True,True,True,True,76.9
2025-11-12,Bearish,0.00173,17.3,1.15829,1.15868,1.15695,1.15817,1.15973,1.15625,1.15652,1.15608,1.15522,1.15404,1.15923,True,False,False,True,True,True,True,True,45.1
2025-11-13,Bearish,0.00153,15.3,1.15892,1.15937,1.15784,1.15852,1.16555,1.15784,1.15746,1.15707,1.15631,1.15527,1.15986,False,False,False,True,True,True,True,True,92.4
2025-11-14,Bullish,0.00252,25.2,1.16325,1.16481,1.16229,1.16372,1.16533,1.16055,1.16544,1.16607,1.16733,1.16904,1.16148,False,False,False,True,True,True,True,True,20.0
2025-11-17,Bearish,0.00298,29.8,1.16141,1.16242,1.15944,1.16071,1.16242,1.15814,1.1587,1.15795,1.15646,1.15443,1.16337,True,False,False,False,True,True,True,True,59.6
2025-11-18,Bullish,0.00191,19.1,1.15881,1.16032,1.15841,1.15938,1.16072,1.1571,1.1608,1.16128,1.16223,1.16353,1.1578,False,False,False,True,True,True,True,True,15.1
2025-11-19,Bullish,0.00192,19.2,1.15801,1.15911,1.15719,1.15863,1.15968,1.15175,1.15959,1.16007,1.16103,1.16234,1.15658,True,False,False,True,True,True,True,True,13.5
2025-11-20,Bearish,0.00324,32.4,1.15258,1.15418,1.15094,1.15194,1.15495,1.14985,1.15013,1.14932,1.1477,1.1455,1.15522,True,False,False,False,True,True,True,True,72.5
2025-11-21,Bullish,0.00282,28.2,1.15256,1.15463,1.15181,1.1541,1.15521,1.14906,1.15534,1.15604,1.15745,1.15937,1.15091,False,False,False,True,True,True,True,True,22.4
2025-11-24,Bullish,0.00265,26.5,1.15103,1.15279,1.15014,1.15201,1.155,1.15014,1.15345,1.15412,1.15544,1.15724,1.14929,True,True,False,False,True,True,True,True,4.4
2025-11-25,Bearish,0.00187,18.7,1.15218,1.15298,1.15111,1.15178,1.15854,1.15111,1.15064,1.15018,1.14924,1.14797,1.15358,False,False,False,True,True,True,True,True,93.0
2025-11-26,Bullish,0.00328,32.8,1.15645,1.15955,1.15627,1.15856,1.16004,1.15466,1.16037,1.16119,1.16283,1.16506,1.15522,False,False,False,True,True,True,True,True,27.9
2025-11-27,Bearish,0.00257,25.7,1.15938,1.16131,1.15874,1.15919,1.16131,1.15761,1.1581,1.15746,1.15617,1.15442,1.16213,True,False,False,False,True,True,True,True,51.4
2025-12-03,Bullish,0.0033,33.0,1.16241,1.16472,1.16142,1.16423,1.16771,1.16142,1.16554,1.16637,1.16802,1.17026,1.16036,True,True,False,False,True,True,True,True,3.1
2025-12-04,Bearish,0.002,20.0,1.16652,1.16726,1.16526,1.16576,1.16814,1.16405,1.16476,1.16426,1.16326,1.1619,1.1679,True,True,False,True,True,True,True,True,48.8
2025-12-05,Bullish,0.00228,22.8,1.16437,1.16611,1.16383,1.16588,1.16714,1.16275,1.16668,1.16725,1.16839,1.16994,1.1631,True,False,False,True,True,True,True,True,12.5
2025-12-08,Bullish,0.00389,38.9,1.1633,1.16716,1.16327,1.16604,1.16716,1.1616,1.16813,1.1691,1.17105,1.1737,1.16203,False,False,False,True,True,True,True,True,38.9
2025-12-09,Bullish,0.00193,19.3,1.16377,1.16498,1.16305,1.16433,1.16568,1.16145,1.16546,1.16594,1.16691,1.16822,1.16243,True,False,False,True,True,True,True,True,12.3
2025-12-11,Bearish,0.00253,25.3,1.16935,1.1707,1.16817,1.16887,1.17623,1.16817,1.16754,1.1669,1.16564,1.16392,1.17151,False,False,False,True,True,True,True,True,105.9
2025-12-12,Bearish,0.00153,15.3,1.17406,1.17459,1.17306,1.17385,1.17494,1.1719,1.17268,1.1723,1.17153,1.17049,1.17508,True,True,False,False,True,True,True,True,34.1
2025-12-15,Bearish,0.00164,16.4,1.17361,1.17444,1.1728,1.17347,1.17685,1.1726,1.17239,1.17198,1.17116,1.17004,1.17496,False,False,False,True,True,True,True,True,56.9
2025-12-17,Bearish,0.00457,45.7,1.17473,1.17518,1.17061,1.17094,1.17576,1.17026,1.16947,1.16832,1.16604,1.16293,1.17664,False,False,False,False,True,True,True,True,97.2
