event_id,event_start,peak_timestamp,event_end,duration_hours,event_family,origin_currency,direction,severity,severity_score,origin_strength,origin_velocity,origin_acceleration,origin_breadth,origin_rank,origin_volatility,destination_rank_1,destination_rank_2,destination_rank_3,gbp_bridge_score_components,chf_parking_score_components,jpy_destination_score_components,network_dispersion,network_rmse,max_pair_residual,broad_vs_localized,peak_severity,utc_hour,session,weekday,month,quarter,year,_session,_est_hour,ar_pips,ar_high,ar_low,midpoint,daily_tier,family,baseline_return_bps,baseline_net_bps,baseline_mfe_bps,baseline_mae_bps,baseline_time_to_mfe_h,baseline_time_to_mae_h,baseline_rv_bps_per_h,split,baseline_position,baseline_vol_bps,baseline_vol_mfe_bps,baseline_vol_mae_bps,baseline_win,baseline_entry_time,baseline_exit_time,trade,aligned_dir,p90_total,p90_aligned,p90_opposed,p90_first_min,p90_last_min,p90_0_15,p90_15_30,p90_30_45,p90_45_60,p90_60_90,p90_90_120,p90_cum15m,p90_cum30m,p90_cum60m,p90_cum90m,p90_cum120m,tier_impulse_total,tier_impulse_aligned,tier_impulse_opposed,tier_impulse_first_min,tier_impulse_last_min,tier_impulse_0_15,tier_impulse_15_30,tier_impulse_30_45,tier_impulse_45_60,tier_impulse_60_90,tier_impulse_90_120,tier_impulse_cum15m,tier_impulse_cum30m,tier_impulse_cum60m,tier_impulse_cum90m,tier_impulse_cum120m,rekey_total,rekey_aligned,rekey_opposed,rekey_first_min,rekey_last_min,rekey_0_15,rekey_15_30,rekey_30_45,rekey_45_60,rekey_60_90,rekey_90_120,rekey_cum15m,rekey_cum30m,rekey_cum60m,rekey_cum90m,rekey_cum120m,mid_cross_total,mid_cross_aligned,mid_cross_opposed,mid_cross_first_min,mid_cross_last_min,mid_cross_0_15,mid_cross_15_30,mid_cross_30_45,mid_cross_45_60,mid_cross_60_90,mid_cross_90_120,mid_cross_cum15m,mid_cross_cum30m,mid_cross_cum60m,mid_cross_cum90m,mid_cross_cum120m,primitive_density,tier_to_p90_ratio,p90_to_tier_ratio,aligned_commitment_ratio,opposition_ratio,midpoint_start_state,rekey_success,rekey_failure,first_sequence,sequence_code,time_to_first_primitive,subperiod,primitive_score
EUR_ORIGIN_202307272300,2023-07-27 23:00:00+00:00,2023-07-27 23:00:00+00:00,2023-07-27 23:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.8333,0.00133995,0.00354431,0.00456422,1.0,1.0,0.00091338,JPY,USD,CHF,"{'GBP_factor': 0.000818265937940038, 'GBP_velocity': -0.003390877704784764, 'GBP_acceleration': -0.004027277549280848, 'GBP_breadth': 1.0, 'GBP_rank_change': -3.0, 'EURGBP_residual': -0.00011388054160731213, 'GBPJPY_residual': -0.00017009633562586066, 'GBPCHF_residual': -3.362649493153904e-05}","{'CHF_factor': 0.0005238375205890151, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.001809516524960733, 'CHF_rank_change': 0.0, 'EURCHF_residual': 4.314645062494435e-05, 'GBPCHF_residual': -3.362649493153904e-05, 'CHFJPY_residual': -0.00023103925743128868}","{'JPY_factor': -0.0026988130977351325, 'JPY_positive': -0.0026988130977351325, 'JPY_acceleration': 0.0016678757382814964, 'JPY_breadth': 1.0, 'JPY_rank_change': 4.0, 'EURJPY_residual': 0.0005098370970407461, 'GBPJPY_residual': -0.00017009633562586066, 'CHFJPY_residual': -0.00023103925743128868}",0.0011022347839300803,0.0002507538117969746,0.0005098370970407461,BROAD_CURRENCY_EVENT,,23,NY_Late,3,7,3,2023,2023-07-27,19,260.499999999999,141.075,138.47,139.77249999999998,NO-GO,A,-7.3480152859950465,-8.770618025721074,61.382258396429634,-7.3480152859950465,5.0,6.0,40.12234498992792,discovery,0.2492376754776009,-2.1859684492326656,15.298771398291573,-1.8314022492552842,0.0,2023-07-28 01:00:00+00:00,2023-07-28 07:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,below,0,0,,,,2023H2,0
EUR_ORIGIN_202307281200,2023-07-28 12:00:00+00:00,2023-07-28 12:00:00+00:00,2023-07-28 12:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.9167,0.00176695,0.0032007,0.0034714,1.0,1.0,0.0009154,GBP,USD,CHF,"{'GBP_factor': -0.0004951818649560056, 'GBP_velocity': 0.0014546674187327368, 'GBP_acceleration': 0.0010573459462583695, 'GBP_breadth': 0.75, 'GBP_rank_change': 2.0, 'EURGBP_residual': -0.00040514010704776346, 'GBPJPY_residual': -0.0009911492549692323, 'GBPCHF_residual': 0.0002710534359730144}","{'CHF_factor': -0.0004930347884460173, 'CHF_breadth': 0.75, 'CHF_acceleration': -0.0016614008402875552, 'CHF_rank_change': 0.0, 'EURCHF_residual': -0.001454850114049067, 'GBPCHF_residual': 0.0002710534359730144, 'CHFJPY_residual': -0.0012513284564675874}","{'JPY_factor': 0.0004161930955930743, 'JPY_positive': 0.0004161930955930743, 'JPY_acceleration': -0.0041374924822245845, 'JPY_breadth': 1.0, 'JPY_rank_change': -3.0, 'EURJPY_residual': 0.003563483312220586, 'GBPJPY_residual': -0.0009911492549692323, 'CHFJPY_residual': -0.0012513284564675874}",0.0002968915652222174,0.0014950422249654476,0.003563483312220586,BROAD_CURRENCY_EVENT,,12,London,4,7,3,2023,2023-07-27,8,260.499999999999,141.075,138.47,139.77249999999998,NO-GO,A,65.24100261681376,63.81839987708773,65.24100261681376,0.0,5.0,1.0,21.66456892424256,discovery,0.4615831515027305,29.457498139127622,30.114147595066783,0.0,1.0,2023-07-28 14:00:00+00:00,2023-07-28 20:00:00+00:00,long,bull,10,4,6,0.0,100.0,2,3,1,0,2,2,2,5,6,8,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,10.0,0.36363636363636365,0.5454545454545454,below,0,0,PO-PA-PO-PO,PO-PA-PO-PO,0.0,2023H2,0
EUR_ORIGIN_202308090600,2023-08-09 06:00:00+00:00,2023-08-09 06:00:00+00:00,2023-08-09 06:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.875,0.00081718,0.00059051,0.00059928,0.75,1.0,0.00050341,GBP,JPY,CHF,"{'GBP_factor': -0.00041593651683936416, 'GBP_velocity': 0.00039883916436244104, 'GBP_acceleration': 0.0017748146895626609, 'GBP_breadth': 1.0, 'GBP_rank_change': 3.0, 'EURGBP_residual': 9.317398173276669e-05, 'GBPJPY_residual': -0.0002736401849546532, 'GBPCHF_residual': 0.00010961405758315416}","{'CHF_factor': -0.00011807872788884824, 'CHF_breadth': 0.75, 'CHF_acceleration': 0.0009351493883292468, 'CHF_rank_change': 0.0, 'EURCHF_residual': -0.00036187966353555404, 'GBPCHF_residual': 0.00010961405758315416, 'CHFJPY_residual': -0.0003811634975490918}","{'JPY_factor': -0.00032828326738279273, 'JPY_positive': -0.00032828326738279273, 'JPY_acceleration': -0.0032410850833728766, 'JPY_breadth': 0.5, 'JPY_rank_change': 3.0, 'EURJPY_residual': 0.0011957723009590109, 'GBPJPY_residual': -0.0002736401849546532, 'CHFJPY_residual': -0.0003811634975490918}",9.312137012277983e-05,0.0005510495083826435,0.0011957723009590109,BROAD_CURRENCY_EVENT,,6,Asia,2,8,3,2023,2023-08-08,2,37.000000000000455,143.46,143.09,143.275,NA,A,26.17829953941886,24.75569679969283,26.17829953941886,0.0,6.0,1.0,4.328058017194247,discovery,2.3105050718526887,57.19816301293766,60.48509385830618,0.0,1.0,2023-08-09 08:00:00+00:00,2023-08-09 14:00:00+00:00,long,bull,1,0,1,110.0,110.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545455,0.0,1.0,0.0,0.5,na,0,0,PO,PO,110.0,2023H2,-1
EUR_ORIGIN_202308101100,2023-08-10 11:00:00+00:00,2023-08-10 11:00:00+00:00,2023-08-10 11:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,MEDIUM,1.0,0.00107186,0.00085899,0.00112035,1.0,1.0,0.00057052,CHF,JPY,GBP,"{'GBP_factor': 0.0002143571490520316, 'GBP_velocity': 0.0006692903939970674, 'GBP_acceleration': 9.944319500773972e-05, 'GBP_breadth': 1.0, 'GBP_rank_change': -1.0, 'EURGBP_residual': 3.4208010717431264e-05, 'GBPJPY_residual': -0.0001670721309985422, 'GBPCHF_residual': 1.671756790814767e-05}","{'CHF_factor': 8.743396224022992e-05, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.0004740282843316955, 'CHF_rank_change': 2.0, 'EURCHF_residual': 2.8653344847468735e-06, 'GBPCHF_residual': 1.671756790814767e-05, 'CHFJPY_residual': -0.00014482829607452606}","{'JPY_factor': -0.0008471206436036909, 'JPY_positive': -0.0008471206436036909, 'JPY_acceleration': 0.0009154763554022319, 'JPY_breadth': 0.75, 'JPY_rank_change': 3.0, 'EURJPY_residual': 0.0006533480444461614, 'GBPJPY_residual': -0.0001670721309985422, 'CHFJPY_residual': -0.00014482829607452606}",0.0001721274537532739,0.0003363885300100689,0.0006904213896483377,BROAD_CURRENCY_EVENT,,11,London,3,8,3,2023,2023-08-09,7,26.599999999999113,143.89,143.624,143.757,T2,A,46.074077453370776,44.651474713644745,46.074077453370776,0.0,6.0,1.0,8.567200358313993,discovery,1.16724245748444,52.119097075059024,53.779619393000935,0.0,1.0,2023-08-10 13:00:00+00:00,2023-08-10 19:00:00+00:00,long,bull,1,0,1,40.0,40.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,2,1,1,40.0,45.0,0,0,1,1,0,0,0,0,2,2,2,4.0,0.0,1.0,0.0,0.5,above,0,0,PO-MO-MA,PO-MO-MA,40.0,2023H2,-1
EUR_ORIGIN_202308231600,2023-08-23 16:00:00+00:00,2023-08-23 16:00:00+00:00,2023-08-23 16:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.9167,0.00081885,0.00279214,0.00324063,0.25,2.0,0.00046358,USD,GBP,CHF,"{'GBP_factor': 0.0005944306093297933, 'GBP_velocity': 0.005394401254810212, 'GBP_acceleration': 0.010120378343300512, 'GBP_breadth': 0.75, 'GBP_rank_change': 2.0, 'EURGBP_residual': -0.00029468507667465, 'GBPJPY_residual': -0.00045772726108851767, 'GBPCHF_residual': 5.236551293793856e-05}","{'CHF_factor': 0.00025154275073109925, 'CHF_breadth': 0.75, 'CHF_acceleration': -0.00022728417461032318, 'CHF_rank_change': 1.0, 'EURCHF_residual': -0.000661633702257479, 'GBPCHF_residual': 5.236551293793856e-05, 'CHFJPY_residual': -0.0006625402819734217}","{'JPY_factor': 0.0013837254960913318, 'JPY_positive': 0.0013837254960913318, 'JPY_acceleration': -0.004954167493516304, 'JPY_breadth': 0.75, 'JPY_rank_change': -3.0, 'EURJPY_residual': 0.0016908996608758693, 'GBPJPY_residual': -0.00045772726108851767, 'CHFJPY_residual': -0.0006625402819734217}",0.0004695900408446599,0.000701090112518844,0.0016908996608758693,BROAD_CURRENCY_EVENT,,16,NY_Overlap,2,8,3,2023,2023-08-22,12,35.69999999999993,145.93,145.573,145.75150000000002,T3,A,12.369611036149308,10.94700829642328,17.271758067547438,0.0,4.0,1.0,4.827532608376844,discovery,2.0714515698242564,22.676197520505163,35.7776103626459,0.0,1.0,2023-08-23 18:00:00+00:00,2023-08-24 00:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,18,0,18,30.0,120.0,0,0,2,3,6,6,0,0,5,11,17,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,0.0,below,1,17,RO-RO-RO-RO,RO-RO-RO-RO,30.0,2023H2,-1
EUR_ORIGIN_202308240600,2023-08-24 06:00:00+00:00,2023-08-24 06:00:00+00:00,2023-08-24 06:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.875,0.00081141,6.927e-05,-0.00070205,1.0,1.0,0.00057354,JPY,CHF,GBP,"{'GBP_factor': -7.054618394788473e-05, 'GBP_velocity': 0.0005247539893599781, 'GBP_acceleration': 0.0012892677543374848, 'GBP_breadth': 0.5, 'GBP_rank_change': 0.0, 'EURGBP_residual': -0.0008702554169159252, 'GBPJPY_residual': -0.00037377670253368024, 'GBPCHF_residual': -0.00046687651793127607}","{'CHF_factor': -0.0003222281741627929, 'CHF_breadth': 0.5, 'CHF_acceleration': 0.00122260867821386, 'CHF_rank_change': 2.0, 'EURCHF_residual': 0.0009319041906073809, 'GBPCHF_residual': -0.00046687651793127607, 'CHFJPY_residual': 7.151261632334664e-05}","{'JPY_factor': -0.000444322886481565, 'JPY_positive': -0.000444322886481565, 'JPY_acceleration': -0.003161925329868707, 'JPY_breadth': 0.75, 'JPY_rank_change': 4.0, 'EURJPY_residual': 0.0006412410922398914, 'GBPJPY_residual': -0.00037377670253368024, 'CHFJPY_residual': 7.151261632334664e-05}",0.00017565850322395153,0.0005625359343209014,0.0009319041906073809,BROAD_CURRENCY_EVENT,,6,Asia,3,8,3,2023,2023-08-23,2,46.700000000001296,145.068,144.601,144.8345,NA,A,42.10503568224944,40.682432942523405,42.10503568224944,0.0,6.0,1.0,7.887321433429109,discovery,1.2678575463675985,51.579529610772084,53.383187229816954,0.0,1.0,2023-08-24 08:00:00+00:00,2023-08-24 14:00:00+00:00,long,bull,1,1,0,90.0,90.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,90.0,90.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0.5,0.5,0.6666666666666666,0.0,na,0,0,PA-TA,PA-TA,90.0,2023H2,2
EUR_ORIGIN_202308300800,2023-08-30 08:00:00+00:00,2023-08-30 08:00:00+00:00,2023-08-30 08:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.9583,0.00093724,0.00098819,0.00136763,1.0,1.0,0.00048604,JPY,USD,GBP,"{'GBP_factor': -2.598719527189923e-05, 'GBP_velocity': 0.0004176118811245019, 'GBP_acceleration': 0.0013330314681670099, 'GBP_breadth': 0.75, 'GBP_rank_change': -2.0, 'EURGBP_residual': -0.0006027795476649498, 'GBPJPY_residual': -0.00012078162402483542, 'GBPCHF_residual': -0.0004770901656389199}","{'CHF_factor': -0.00026888954120998093, 'CHF_breadth': 0.5, 'CHF_acceleration': -0.0009912463187936107, 'CHF_rank_change': -1.0, 'EURCHF_residual': 0.001301732166182339, 'GBPCHF_residual': -0.0004770901656389199, 'CHFJPY_residual': 0.00037329891149868305}","{'JPY_factor': -0.0004609599692749715, 'JPY_positive': -0.0004609599692749715, 'JPY_acceleration': -4.714635218797873e-05, 'JPY_breadth': 1.0, 'JPY_rank_change': 2.0, 'EURJPY_residual': -0.00012340928264729521, 'GBPJPY_residual': -0.00012078162402483542, 'CHFJPY_residual': 0.00037329891149868305}",0.00010543898526399745,0.000548296329485234,0.001301732166182339,BROAD_CURRENCY_EVENT,,8,London,2,8,3,2023,2023-08-29,4,49.69999999999857,146.253,145.756,146.0045,NO-GO,A,-56.0168008182238,-57.43940355794983,0.0,-56.0168008182238,1.0,6.0,12.193019645748308,discovery,0.8201413833928324,-47.108431895276155,0.0,-45.94169651629881,0.0,2023-08-30 10:00:00+00:00,2023-08-30 16:00:00+00:00,long,bull,3,3,0,30.0,70.0,0,0,1,1,1,0,0,0,2,3,3,2,2,0,30.0,70.0,0,0,1,0,1,0,0,0,1,2,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,4.285714285714286,0.5,1.0,0.8333333333333334,0.0,above,0,0,PA-TA-PA-PA,PA-TA-PA-PA,30.0,2023H2,2
EUR_ORIGIN_202308301500,2023-08-30 15:00:00+00:00,2023-08-30 15:00:00+00:00,2023-08-30 15:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,MEDIUM,1.0,0.00137462,0.00141528,0.00117273,1.0,1.0,0.00065782,USD,CHF,JPY,"{'GBP_factor': 0.0013465162516849974, 'GBP_velocity': 0.0009089963178497606, 'GBP_acceleration': -0.000349812290917602, 'GBP_breadth': 1.0, 'GBP_rank_change': -3.0, 'EURGBP_residual': 0.0005540194285003726, 'GBPJPY_residual': 0.00015450976884287646, 'GBPCHF_residual': 0.00016040628820040656}","{'CHF_factor': -4.642352656493261e-05, 'CHF_breadth': 1.0, 'CHF_acceleration': -0.0002510204072047205, 'CHF_rank_change': 2.0, 'EURCHF_residual': -4.4663386464357385e-05, 'GBPCHF_residual': 0.00016040628820040656, 'CHFJPY_residual': 2.709145810535663e-05}","{'JPY_factor': 0.00023306874537059894, 'JPY_positive': 0.00023306874537059894, 'JPY_acceleration': 0.001694344259542626, 'JPY_breadth': 1.0, 'JPY_rank_change': 0.0, 'EURJPY_residual': -0.00012610283104563954, 'GBPJPY_residual': 0.00015450976884287646, 'CHFJPY_residual': 2.709145810535663e-05}",0.00040141964141046605,0.00024293296579315914,0.0005540194285003726,BROAD_CURRENCY_EVENT,,15,NY_Overlap,2,8,3,2023,2023-08-29,11,49.69999999999857,146.253,145.756,146.0045,NO-GO,A,19.577515391491218,18.15491265176519,22.312576844862875,0.0,5.0,1.0,4.845597439968056,discovery,2.0637290084225244,37.46681988482492,46.04711208740024,0.0,1.0,2023-08-30 17:00:00+00:00,2023-08-30 23:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,30.0,40.0,0,0,3,0,0,0,0,0,3,3,3,4.5,0.0,0.0,0.0,0.0,above,0,0,MO-MA-MO,MO-MA-MO,30.0,2023H2,0
EUR_ORIGIN_202309011200,2023-09-01 12:00:00+00:00,2023-09-01 12:00:00+00:00,2023-09-01 12:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.8333,0.00085208,0.00039245,0.0009677,1.0,1.0,0.00059456,JPY,USD,GBP,"{'GBP_factor': -3.985846086457584e-05, 'GBP_velocity': 0.0002787430538516506, 'GBP_acceleration': 0.0002023298810387184, 'GBP_breadth': 0.75, 'GBP_rank_change': -2.0, 'EURGBP_residual': -0.0005064817808248368, 'GBPJPY_residual': -0.0006243305802003205, 'GBPCHF_residual': 1.1374854411667803e-05}","{'CHF_factor': -0.0002161637464233526, 'CHF_breadth': 0.5, 'CHF_acceleration': -0.00026045760968228276, 'CHF_rank_change': -1.0, 'EURCHF_residual': -0.0006190108430172965, 'GBPCHF_residual': 1.1374854411667803e-05, 'CHFJPY_residual': -0.0006808615158983588}","{'JPY_factor': -0.0004417914311937207, 'JPY_positive': -0.0004417914311937207, 'JPY_acceleration': 0.00040560720390621954, 'JPY_breadth': 0.25, 'JPY_rank_change': 3.0, 'EURJPY_residual': 0.002039665003663682, 'GBPJPY_residual': -0.0006243305802003205, 'CHFJPY_residual': -0.0006808615158983588}",0.00012305221536929454,0.0008393617980672846,0.002039665003663682,BROAD_CURRENCY_EVENT,,12,London,4,9,3,2023,2023-08-31,8,46.699999999998454,145.7,145.233,145.4665,NO-GO,A,97.49936282498872,96.07676008526269,101.46718249176345,0.0,4.0,1.0,20.660354567292018,discovery,0.4840187987785688,46.502958007005596,49.11202378510917,0.0,1.0,2023-09-01 14:00:00+00:00,2023-09-01 20:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,6,3,3,10.0,100.0,1,2,1,0,1,1,1,3,4,5,6,3.5999999999999996,0.0,0.0,0.0,0.0,below,0,0,MA-MO-MA-MO,MA-MO-MA-MO,10.0,2023H2,0
EUR_ORIGIN_202309081200,2023-09-08 12:00:00+00:00,2023-09-08 12:00:00+00:00,2023-09-08 12:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.7917,0.00068388,0.00115179,0.00187418,0.75,1.0,0.00043092,CHF,USD,GBP,"{'GBP_factor': -0.0003523171235550411, 'GBP_velocity': -0.001203866061667035, 'GBP_acceleration': -0.001032673613730391, 'GBP_breadth': 1.0, 'GBP_rank_change': -1.0, 'EURGBP_residual': -5.715701680145341e-05, 'GBPJPY_residual': -0.00038942040870983553, 'GBPCHF_residual': 3.6280432338164264e-05}","{'CHF_factor': -0.0010529961378791626, 'CHF_breadth': 1.0, 'CHF_acceleration': -0.0011822613610155384, 'CHF_rank_change': 3.0, 'EURCHF_residual': -0.00013543093696542232, 'GBPCHF_residual': 3.6280432338164264e-05, 'CHFJPY_residual': -0.00037110506973445263}","{'JPY_factor': 0.00048140446391040635, 'JPY_positive': 0.00048140446391040635, 'JPY_acceleration': -0.0004722974217124436, 'JPY_breadth': 1.0, 'JPY_rank_change': -2.0, 'EURJPY_residual': 0.001448965131683954, 'GBPJPY_residual': -0.00038942040870983553, 'CHFJPY_residual': -0.00037110506973445263}",0.00019500723890177835,0.0006801315961303431,0.001448965131683954,BROAD_CURRENCY_EVENT,,12,London,4,9,3,2023,2023-09-07,8,79.80000000000018,147.382,146.584,146.983,NO-GO,A,14.425277208118814,13.002674468392787,14.425277208118814,-6.033632599242722,5.0,2.0,6.405032754437609,discovery,1.561272265637,20.30071502660798,22.521785229161438,-9.420143238240945,1.0,2023-09-08 14:00:00+00:00,2023-09-08 20:00:00+00:00,long,bull,1,1,0,65.0,65.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.9230769230769231,0.0,1.0,0.5,0.0,above,0,0,PA,PA,65.0,2023H2,1
EUR_ORIGIN_202309110700,2023-09-11 07:00:00+00:00,2023-09-11 07:00:00+00:00,2023-09-11 07:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.9583,0.00082005,0.00199965,0.00343,1.0,1.0,0.00049466,CHF,GBP,USD,"{'GBP_factor': 0.00019798558109601128, 'GBP_velocity': 0.00021581805624722102, 'GBP_acceleration': -0.0002064898902448452, 'GBP_breadth': 1.0, 'GBP_rank_change': 1.0, 'EURGBP_residual': -0.0001318019489693693, 'GBPJPY_residual': -0.0002700166806663677, 'GBPCHF_residual': 1.0424683007599297e-05}","{'CHF_factor': -0.0002582043655525348, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.001131797026427734, 'CHF_rank_change': 1.0, 'EURCHF_residual': -6.353749507315219e-05, 'GBPCHF_residual': 1.0424683007599297e-05, 'CHFJPY_residual': -0.00021806079662065633}","{'JPY_factor': 0.00032128257314996867, 'JPY_positive': 0.00032128257314996867, 'JPY_acceleration': -0.0065863930307621795, 'JPY_breadth': 1.0, 'JPY_rank_change': 1.0, 'EURJPY_residual': 0.0009034568503833181, 'GBPJPY_residual': -0.0002700166806663677, 'CHFJPY_residual': -0.00021806079662065633}",0.00013599320941556586,0.00040935554953158774,0.0009034568503833181,BROAD_CURRENCY_EVENT,,7,London,0,9,3,2023,2023-09-10,3,90.89999999999918,147.275,146.366,146.8205,NO-GO,A,21.731116838461517,20.30851409873549,49.54356446868147,0.0,4.0,1.0,15.643280074554664,discovery,0.6392521231059454,12.982260754743686,31.670828772840906,0.0,1.0,2023-09-11 09:00:00+00:00,2023-09-11 15:00:00+00:00,long,bull,13,5,8,0.0,105.0,3,2,1,1,2,4,3,5,7,9,13,6,0,6,15.0,105.0,0,2,0,1,2,1,0,2,3,5,6,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,10.857142857142858,0.42857142857142855,1.8571428571428572,0.25,0.7,below,0,0,PA-PO-PO-PO,PA-PO-PO-PO,0.0,2023H2,-1
EUR_ORIGIN_202309121200,2023-09-12 12:00:00+00:00,2023-09-12 12:00:00+00:00,2023-09-12 12:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.75,0.00079864,0.00049454,0.0005433,1.0,1.0,0.00050502,JPY,CHF,USD,"{'GBP_factor': 8.26368460607181e-06, 'GBP_velocity': -0.0017766162965200337, 'GBP_acceleration': -0.001741503687501187, 'GBP_breadth': 1.0, 'GBP_rank_change': -3.0, 'EURGBP_residual': 3.6060208640394434e-05, 'GBPJPY_residual': -9.51429273030135e-05, 'GBPCHF_residual': 7.731736862998925e-05}","{'CHF_factor': -0.0003281363836598166, 'CHF_breadth': 1.0, 'CHF_acceleration': -0.0013415291072145954, 'CHF_rank_change': 1.0, 'EURCHF_residual': -0.0002381290750378335, 'GBPCHF_residual': 7.731736862998925e-05, 'CHFJPY_residual': -0.0001583238285400335}","{'JPY_factor': -0.00031634982229759325, 'JPY_positive': -0.00031634982229759325, 'JPY_acceleration': 0.0018796951845902717, 'JPY_breadth': 0.75, 'JPY_rank_change': 3.0, 'EURJPY_residual': 0.0004074037251072429, 'GBPJPY_residual': -9.51429273030135e-05, 'CHFJPY_residual': -0.0001583238285400335}",0.00012213389914948175,0.00018244150767051545,0.0004074037251072429,BROAD_CURRENCY_EVENT,,12,London,1,9,3,2023,2023-09-11,8,36.7999999999995,146.801,146.433,146.617,T3,A,6.04773653020807,4.625133790482042,6.1156678516471885,0.0,2.0,1.0,3.9426926041523873,discovery,2.5363377275388252,11.730901327714257,15.51139910122908,0.0,1.0,2023-09-12 14:00:00+00:00,2023-09-12 20:00:00+00:00,long,bull,1,1,0,100.0,100.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,100.0,100.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1.2,0.5,0.5,0.6666666666666666,0.0,above,0,0,PA-TA,PA-TA,100.0,2023H2,2
