asset,bucket,basis_bps,basis_state,funding_bps,funding_state,funding_accel,funding_delta_24h_bps,rv1h,rv4h,rv24h,vol_state,premium_bps,mark_index_state,oi_state,relative_state,systemic_state,composite_l2,composite_l3,epoch,weekday_weekend,perp_close,spot_close
BTC,2026-01-28T03:00:00+00:00,-3.778483,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.001907,0.004524,V_NORMAL,-3.663665,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,89093.0,89126.67
BTC,2026-01-28T04:00:00+00:00,-3.489227,B0_NORMAL,0.123754,F_NORMAL,F_STABLE,0.013804,,0.000491,0.00451,V_NORMAL,-4.009967,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,88944.0,88975.04
BTC,2026-01-28T05:00:00+00:00,-2.593392,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.022004,,0.001429,0.004502,V_NORMAL,-3.893956,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,89061.0,89084.1
BTC,2026-01-28T06:00:00+00:00,-2.740041,B0_NORMAL,0.118999,F_NORMAL,F_STABLE,-0.006001,,0.00219,0.004511,V_NORMAL,-4.048006,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,89293.0,89317.47
BTC,2026-01-28T07:00:00+00:00,-2.732204,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.010012,,0.00227,0.004539,V_NORMAL,-2.678411,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,89110.0,89134.35
BTC,2026-01-28T08:00:00+00:00,-2.977093,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.002448,0.004554,V_NORMAL,-2.391563,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,88899.0,88925.47
BTC,2026-01-28T09:00:00+00:00,-1.702776,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.022731,,0.004508,0.004692,V_NORMAL,-2.952944,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,89552.0,89567.25
BTC,2026-01-28T10:00:00+00:00,-0.421691,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.041615,,0.004638,0.004706,V_NORMAL,-2.110546,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,89400.0,89403.77
BTC,2026-01-28T11:00:00+00:00,-0.999162,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.019994,,0.005462,0.004898,V_NORMAL,-0.999641,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,90071.0,90080.0
BTC,2026-01-28T12:00:00+00:00,-2.188049,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.005055,0.004908,V_NORMAL,-1.266102,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,89979.0,89998.69
BTC,2026-01-28T13:00:00+00:00,-2.206144,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.029129,,0.00426,0.004919,V_NORMAL,-1.267136,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,90238.0,90257.91
BTC,2026-01-28T14:00:00+00:00,-3.713143,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.04497,,0.006196,0.005144,V_NORMAL,-1.462571,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,89584.0,89617.27
BTC,2026-01-28T15:00:00+00:00,-3.762456,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.004124,0.005136,V_NORMAL,-3.101666,MI_NORMAL,DEFERRED,ETH_LED,ETH_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,89446.0,89479.66
BTC,2026-01-28T16:00:00+00:00,-3.421328,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.014026,,0.004471,0.004979,V_NORMAL,-3.832269,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,89599.0,89629.66
BTC,2026-01-28T17:00:00+00:00,-3.536174,B0_NORMAL,0.094909,F_NEG_ELEVATED,F_STABLE,-0.030091,,0.005531,0.004276,V_NORMAL,-4.24073,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,90138.0,90169.88
BTC,2026-01-28T18:00:00+00:00,-4.494778,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.062182,,0.005456,0.004304,V_NORMAL,-3.760928,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,89506.0,89546.24
BTC,2026-01-28T19:00:00+00:00,-3.644854,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.005461,0.004323,V_NORMAL,-2.99122,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,89370.0,89402.58
BTC,2026-01-28T20:00:00+00:00,-6.24335,B3_ELEVATED_NEGATIVE,0.109308,F_NORMAL,F_STABLE,-0.008334,,0.005427,0.003734,V_NORMAL,-4.125538,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,US,WEEKDAY,89075.0,89130.63
BTC,2026-01-28T21:00:00+00:00,-3.934243,B0_NORMAL,0.086779,F_NEG_ELEVATED,F_STABLE,-0.038221,,0.00417,0.003718,V_NORMAL,-4.305767,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,89377.0,89412.17
BTC,2026-01-28T22:00:00+00:00,-4.380342,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.002654,0.003702,V_NORMAL,-3.904013,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,89357.0,89396.15
BTC,2026-01-28T23:00:00+00:00,-2.686811,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.002588,0.003709,V_NORMAL,-3.584211,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,LATE_US,WEEKDAY,89276.0,89299.99
BTC,2026-01-29T00:00:00+00:00,-4.926957,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.002175,0.003689,V_NORMAL,-3.151632,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,89100.0,89143.91
BTC,2026-01-29T01:00:00+00:00,-5.482095,B0_NORMAL,0.04221,F_NEG_ELEVATED,F_ACCEL_NEG,-0.08279,,0.002619,0.003882,V_NORMAL,-4.662317,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,88555.0,88603.56
BTC,2026-01-29T02:00:00+00:00,-5.354815,B0_NORMAL,0.035539,F_NEG_ELEVATED,F_ACCEL_NEG,-0.089461,,0.003313,0.004173,V_NORMAL,-4.715689,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,87860.0,87907.06
BTC,2026-01-29T03:00:00+00:00,-3.942689,B0_NORMAL,0.056788,F_NEG_ELEVATED,F_ACCEL_NEG,-0.068212,,0.004309,0.004191,V_NORMAL,-4.545693,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,88019.0,88053.71
BTC,2026-01-29T04:00:00+00:00,-3.306886,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.001246,,0.005447,0.004241,V_NORMAL,-3.826219,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,88286.0,88315.2
BTC,2026-01-29T05:00:00+00:00,-3.463713,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.004845,0.004234,V_NORMAL,-3.810113,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,88156.0,88186.54
BTC,2026-01-29T06:00:00+00:00,-2.417656,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.006001,,0.00187,0.004206,V_NORMAL,-3.311663,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,88298.0,88319.35
BTC,2026-01-29T07:00:00+00:00,-2.939779,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.001866,0.004195,V_NORMAL,-3.017766,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,88327.0,88352.97
BTC,2026-01-29T08:00:00+00:00,-3.766146,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.0021,0.004218,V_NORMAL,-2.134685,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,88031.0,88064.16
BTC,2026-01-29T09:00:00+00:00,-4.780872,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.002173,0.003904,V_NORMAL,-3.345804,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,87850.0,87892.01
BTC,2026-01-29T10:00:00+00:00,-3.009101,B0_NORMAL,0.074044,F_NEG_ELEVATED,F_ACCEL_NEG,-0.050956,,0.00188,0.003907,V_NORMAL,-4.407648,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKDAY,87920.0,87946.46
BTC,2026-01-29T11:00:00+00:00,-5.864218,B3_ELEVATED_NEGATIVE,0.125,F_NORMAL,F_STABLE,0.0,,0.001629,0.003493,V_NORMAL,-3.652336,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,87795.0,87846.5
BTC,2026-01-29T12:00:00+00:00,-2.974755,B0_NORMAL,0.084364,F_NEG_ELEVATED,F_STABLE,-0.040636,,0.002247,0.003595,V_NORMAL,-4.325085,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,EUROPE,WEEKDAY,88095.0,88121.21
BTC,2026-01-29T13:00:00+00:00,-2.712375,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.001931,0.003506,V_NORMAL,-2.688382,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,88029.0,88052.88
BTC,2026-01-29T14:00:00+00:00,-3.724215,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.00643,0.003967,V_NORMAL,-2.346588,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,EUROPE,WEEKDAY,86982.0,87014.4
BTC,2026-01-29T15:00:00+00:00,-2.710707,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.012281,0.006144,V_HIGH,-2.560535,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,84911.0,84934.02
BTC,2026-01-29T16:00:00+00:00,-0.234552,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.012544,0.006223,V_HIGH,-2.600289,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,85268.0,85270.0
BTC,2026-01-29T17:00:00+00:00,-1.146495,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.030091,,0.011535,0.006284,V_HIGH,-2.738081,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,84252.0,84261.66
BTC,2026-01-29T18:00:00+00:00,-2.997681,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.011541,0.006371,V_HIGH,-1.241955,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,83452.0,83477.02
BTC,2026-01-29T19:00:00+00:00,-2.036819,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.009232,0.006647,V_HIGH,-1.409524,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,83995.0,84012.11
BTC,2026-01-29T20:00:00+00:00,2.029078,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.015692,,0.008892,0.006724,V_HIGH,-1.349712,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,84234.0,84216.91
BTC,2026-01-29T21:00:00+00:00,-2.078852,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.038221,,0.006959,0.006743,V_HIGH,-0.398341,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,84509.0,84526.57
BTC,2026-01-29T22:00:00+00:00,-3.672187,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.002462,0.006754,V_HIGH,-0.522631,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,84539.0,84570.05
BTC,2026-01-29T23:00:00+00:00,-1.082159,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.001443,0.006783,V_HIGH,-2.507379,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,LATE_US,WEEKDAY,84641.0,84650.16
BTC,2026-01-30T00:00:00+00:00,-4.514512,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.003832,0.006813,V_HIGH,-2.602356,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,ASIA,WEEKDAY,84154.0,84192.0
BTC,2026-01-30T01:00:00+00:00,-5.096607,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.08279,,0.010111,0.007747,V_EXTREME,-3.797403,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,82426.0,82468.02
BTC,2026-01-30T02:00:00+00:00,-5.341908,B0_NORMAL,0.045095,F_NEG_ELEVATED,F_STABLE,0.009556,,0.009378,0.007678,V_EXTREME,-4.639239,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,ASIA,WEEKDAY,82121.0,82164.88
BTC,2026-01-30T03:00:00+00:00,-4.286299,B0_NORMAL,-0.008304,F_NEG_ELEVATED,F_ACCEL_NEG,-0.065092,,0.011112,0.007847,V_EXTREME,-5.066435,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,ASIA,WEEKDAY,82641.0,82676.43
BTC,2026-01-30T04:00:00+00:00,-4.814339,B0_NORMAL,0.000786,F_NEG_ELEVATED,F_ACCEL_NEG,-0.124214,,0.012027,0.007854,V_EXTREME,-4.993714,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,ASIA,WEEKDAY,82899.0,82938.92
BTC,2026-01-30T05:00:00+00:00,-7.744737,B4_EXTREME_NEGATIVE,-0.025716,F_NEG_ELEVATED,F_ACCEL_NEG,-0.150716,,0.00428,0.007865,V_EXTREME,-5.205724,MI_STRESS_NEGATIVE,DEFERRED,BTC_LED,BTC_SPECIFIC,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,ASIA,WEEKDAY,82850.0,82914.19
BTC,2026-01-30T06:00:00+00:00,-5.910746,B3_ELEVATED_NEGATIVE,0.024498,F_NEG_ELEVATED,F_ACCEL_NEG,-0.100502,,0.004311,0.00782,V_EXTREME,-4.804014,MI_NORMAL,DEFERRED,ETH_LED,ETH_SPECIFIC,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,ASIA,WEEKDAY,82554.0,82602.81
BTC,2026-01-30T07:00:00+00:00,-4.949485,B0_NORMAL,-0.059905,F_NEG_ELEVATED,F_ACCEL_NEG,-0.184905,,0.003177,0.007871,V_EXTREME,-5.479239,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,ASIA,WEEKDAY,82776.0,82816.98
BTC,2026-01-30T08:00:00+00:00,-6.013539,B3_ELEVATED_NEGATIVE,-0.078993,F_NEG_ELEVATED,F_ACCEL_NEG,-0.203993,,0.002673,0.007873,V_EXTREME,-5.631944,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,EUROPE,WEEKDAY,82622.0,82671.7
BTC,2026-01-30T09:00:00+00:00,-5.67401,B3_ELEVATED_NEGATIVE,-0.00871,F_NEG_ELEVATED,F_ACCEL_NEG,-0.13371,,0.002988,0.007874,V_EXTREME,-5.069681,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,EUROPE,WEEKDAY,82317.0,82363.72
BTC,2026-01-30T10:00:00+00:00,-6.99475,B4_EXTREME_NEGATIVE,-0.04298,F_NEG_ELEVATED,F_ACCEL_NEG,-0.117024,,0.004249,0.008034,V_EXTREME,-5.343842,MI_STRESS_NEGATIVE,DEFERRED,BTC_LED,BTC_SPECIFIC,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,EUROPE,WEEKDAY,82776.0,82833.92
BTC,2026-01-30T11:00:00+00:00,-3.892456,B0_NORMAL,-0.013601,F_NEG_ELEVATED,F_ACCEL_NEG,-0.138601,,0.004472,0.008134,V_EXTREME,-5.108806,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,EUROPE,WEEKDAY,83119.0,83151.36
BTC,2026-01-30T12:00:00+00:00,-3.563415,B0_NORMAL,-0.013901,F_NEG_ELEVATED,F_ACCEL_NEG,-0.098265,,0.005107,0.008059,V_EXTREME,-5.111212,MI_STRESS_NEGATIVE,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,EUROPE,WEEKDAY,82771.0,82800.5
BTC,2026-01-30T13:00:00+00:00,-3.979476,B0_NORMAL,0.080416,F_NEG_ELEVATED,F_STABLE,-0.044584,,0.00448,0.00806,V_EXTREME,-4.356669,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,EUROPE,WEEKDAY,82708.0,82740.92
BTC,2026-01-30T14:00:00+00:00,-5.41676,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.004043,0.007926,V_EXTREME,-3.801626,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,EUROPE,WEEKDAY,83053.0,83098.0
BTC,2026-01-30T15:00:00+00:00,-4.578533,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.003697,0.006357,V_HIGH,-3.722954,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,82846.0,82883.94
BTC,2026-01-30T16:00:00+00:00,-4.932123,B0_NORMAL,0.055748,F_NEG_ELEVATED,F_ACCEL_NEG,-0.069252,,0.00324,0.006333,V_HIGH,-4.554017,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,US,WEEKDAY,83108.0,83149.0
BTC,2026-01-30T17:00:00+00:00,-4.127771,B0_NORMAL,0.044694,F_NEG_ELEVATED,F_ACCEL_NEG,-0.080306,,0.003653,0.005909,V_HIGH,-4.642444,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,US,WEEKDAY,82909.0,82943.23
BTC,2026-01-30T18:00:00+00:00,-1.921998,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.00679,0.006132,V_HIGH,-3.706147,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,83915.0,83931.13
BTC,2026-01-30T19:00:00+00:00,-3.204341,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.005892,0.006039,V_HIGH,-3.5755,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,84216.0,84242.99
BTC,2026-01-30T20:00:00+00:00,0.793711,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.007201,0.006074,V_HIGH,-1.674299,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,83913.0,83906.34
BTC,2026-01-30T21:00:00+00:00,1.696708,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.006474,0.006095,V_HIGH,-2.11751,MI_NORMAL,DEFERRED,ETH_LED,ETH_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,84288.0,84273.7
BTC,2026-01-30T22:00:00+00:00,-0.711258,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.00393,0.006094,V_HIGH,-1.581698,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,84214.0,84219.99
BTC,2026-01-30T23:00:00+00:00,-2.313333,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.003452,0.006091,V_HIGH,-2.372936,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,LATE_US,WEEKDAY,84241.0,84260.49
